ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
-76.57,23.31,-14.58,0.01,0.04,0.05,69.48,7.79,280.38,2.77,4.29,-1.3,-0.3,139.91,428.56,-9.2,-4.11,6.41,41.21,113.46,271.86,-152.75,40.15,0.01,0.11,0.13,53.75,13.08,138.27,3.33,2.78,-1.56,-0.56,520.64,277.98,113.03,-2.69,2.6,36.74,94.88,1
-146.01,103.77,-66.86,0.01,0.36,0.44,167.15,132.58,375.4,30.72,2.41,-1.71,-0.71,-56.26,240.71,-60.66,,0.0,41.1,-159.07,-150.41,32.23,-68.02,0.0,0.16,0.18,164.61,142.1,895.49,18.0,5.67,-1.21,-0.21,5.29,566.76,-26.54,,0.11,70.41,1905.21,1
0.85,5.89,0.86,0.82,1.27,1.71,368.14,69.13,103.18,66.74,0.86,5.92,6.92,12.89,85.55,3.45,2.05,13.04,12.14,65.92,-13.48,-133.5,-9.78,0.01,0.9,1.26,264.19,103.64,117.29,43.7,0.9,8.91,9.91,5.78,89.91,-11.6,1.26,16.88,13.98,-68.43,1
1.38,4.09,25.21,0.0,0.17,0.28,6688.06,41.77,1404.9,158.65,0.39,1.15,2.97,3.33,66.35,19.72,0.54,17.3,35.84,-137.66,-20.08,-116.74,-242.64,0.0,0.18,0.31,4398.58,58.12,993.9,157.2,0.57,3.34,5.81,-15.81,82.8,-10.35,0.52,34.48,51.6,-96.5,1
-1.14,-1319.64,-0.85,0.12,0.24,0.84,271.76,22.72,199.83,135.1,1.0,1155.74,1156.98,39.37,99.91,1.26,0.52,11.98,30.16,91.79,-0.07,-573.08,-0.06,0.03,0.14,0.82,318.29,23.65,254.74,193.24,1.0,8245.83,8246.83,37.24,99.99,1.6,0.41,7.08,32.62,79.22,1
1.22,7.15,1.23,0.03,0.84,0.94,367.26,122.06,84.41,14.98,0.64,3.78,5.86,17.74,82.94,9.8,0.61,22.64,16.63,74.72,0.17,1.15,0.3,0.0,0.59,0.8,638.08,187.63,193.42,67.21,0.67,4.45,6.63,12.92,84.91,13.36,0.46,22.25,22.34,87.6,1
34.97,-148.97,23.4,0.01,0.55,0.83,244.18,128.7,237.43,68.58,1.23,-5.26,-4.26,68.32,123.48,31.49,0.04,22.85,22.31,-444.4,-33.94,155.71,-25.59,0.14,0.47,0.78,274.42,92.68,284.53,92.52,1.22,-5.59,-4.59,-5.79,121.8,-24.51,-0.74,4.39,21.22,276.95,1
1.86,35.05,2.53,0.0,0.24,0.54,497.68,75.99,287.61,97.81,0.95,17.89,18.89,24.01,94.71,4.79,0.53,32.82,30.21,81.28,2.63,36.11,,0.0,0.11,0.6,255.31,20.01,166.99,86.31,0.93,12.72,13.72,25.77,92.71,5.66,0.49,23.77,11.42,53.72,1
-13.41,36.5,-8.77,0.0,0.18,0.25,238.73,52.79,297.57,22.01,1.37,-3.72,-2.72,28.09,136.73,-6.58,-0.54,0.0,27.14,90.43,-135.43,58.15,-31.35,0.0,0.06,0.13,84.27,15.09,237.31,16.72,3.33,-1.43,-0.43,3.1,332.92,-36.57,-3.73,0.0,32.07,199.91,1
-1.72,3.94,-1.36,0.0,0.13,0.28,289.07,51.89,345.98,60.69,1.44,-3.3,-2.3,33.21,143.54,1.06,-0.71,18.92,27.66,81.27,-10.8,16.48,-7.79,0.01,0.08,0.17,262.64,29.39,382.36,39.29,1.65,-2.53,-1.53,30.38,165.51,-4.25,-0.9,14.73,29.71,98.54,1
1.07,2.6,0.96,0.0,0.15,0.75,327.41,23.73,95.83,108.45,0.58,1.42,2.44,16.97,58.99,9.14,0.77,25.01,14.26,66.91,-42.76,-235.13,-52.61,0.0,0.08,0.4,447.81,27.42,162.55,107.5,0.81,4.44,5.5,-18.55,81.81,-43.88,0.34,38.39,29.79,-283.44,1
4.55,-13.39,2.78,0.54,2.07,4.07,222.77,64.21,52.3,106.0,1.34,-3.94,-2.94,18.79,134.0,3.51,25.23,0.0,8.69,68.27,3.05,-12.05,2.68,0.28,1.72,3.5,319.12,90.09,88.01,159.22,1.25,-4.95,-3.95,8.68,125.32,2.53,30.04,24.64,4.93,52.08,1
2.14,11.21,2.83,0.0,0.89,1.39,481.19,215.64,190.58,121.76,0.72,3.78,5.23,16.64,80.88,9.33,0.9,16.23,19.11,88.2,-1.45,-9.74,-1.29,0.0,0.98,1.35,322.85,136.03,165.58,69.21,0.79,5.3,6.7,9.03,79.11,3.05,0.76,7.42,6.68,56.73,1
