ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT
6.33,392.74,3.47,0.0,0.63,0.93,200.23,118.29,189.4,58.69,0.98,61.03,62.03,76.83,98.39,11.46,0.15,0.0,38.67,94.77,-38.05,103.98,-23.13,0.0,0.48,0.69,221.25,140.08,291.43,59.77,1.37,-3.73,-2.73,36.01,136.6,-25.74,-4.46,0.0,32.04,139.59,1
-7.9,1506.19,-12.11,0.38,0.54,-0.1,559.39,,258.73,-168.44,1.0,-190.91,-190.54,6.78,100.52,-0.17,0.39,41.6,22.5,68.01,-28.45,97.24,-69.71,0.02,-0.48,-0.82,891.91,,534.85,-183.48,1.29,-4.4,-3.42,-7.21,129.26,-13.1,0.14,50.35,52.04,207.37,1
-1.8,-8.26,,0.02,0.45,0.96,,,,,0.78,3.58,4.58,-1.53,78.18,-2.31,0.88,0.0,,,-1878.03,149.52,,0.02,0.08,0.08,,,,,13.56,-1.08,-0.08,-1878.03,1356.07,-83.58,,0.0,,,1
-24.49,-789.12,-34.26,0.0,0.44,0.74,510.56,97.01,332.33,115.04,0.97,31.22,32.22,2.34,96.9,-12.08,0.53,8.69,37.53,142.82,-18.65,138.86,-22.28,0.01,0.41,0.65,434.84,85.78,327.22,96.94,1.13,-8.45,-7.45,5.17,113.43,-1.46,0.2,14.1,28.46,105.84,1
10.41,20.24,6.32,0.0,1.21,1.77,221.68,102.04,61.62,48.39,0.49,0.95,1.95,23.83,48.59,32.75,1.96,19.97,8.15,40.1,3.02,9.06,2.38,0.09,1.06,1.3,286.6,168.71,126.86,42.06,0.67,2.0,3.0,12.65,66.63,11.15,1.91,21.54,7.58,48.26,1
2.21,877.19,1.69,0.0,0.47,0.64,279.64,101.16,215.44,36.91,1.0,396.63,397.63,12.37,99.75,7.24,0.43,17.94,7.78,50.41,0.13,34.99,0.13,0.0,0.43,0.58,363.43,106.4,249.74,36.94,1.0,267.11,268.11,9.87,99.63,4.97,0.46,15.79,9.72,56.01,1
-6.42,-78.81,-15.39,0.01,0.22,0.88,875.23,141.73,591.57,505.94,0.92,11.26,12.28,17.68,91.86,-3.58,0.43,18.78,57.79,105.33,1.23,9.41,0.73,0.01,0.34,0.85,217.58,56.86,126.26,91.07,0.87,6.66,7.68,36.49,86.97,5.34,0.48,23.43,21.08,75.97,1
4.98,36.45,2.41,0.03,0.83,1.16,176.8,119.75,147.09,50.3,0.86,6.32,7.32,12.72,86.34,6.18,20.2,1.18,3.75,54.05,-102.45,141.15,-62.68,0.04,0.58,0.58,222.71,205.17,354.43,,1.73,-2.38,-1.38,-93.85,172.58,-58.92,-100.86,11.14,5.26,-8.94,1
-43.63,66.23,-18.45,0.03,0.45,0.72,154.31,67.89,170.74,47.58,1.66,-2.52,-1.52,41.88,165.88,-22.98,-0.88,0.0,36.15,170.37,-2.95,3.66,-1.13,0.0,0.49,0.7,139.29,76.37,164.77,34.32,1.81,-2.24,-1.24,75.34,180.58,1.51,-1.39,0.0,29.96,92.58,1
-3.15,15.13,,0.0,0.85,0.85,,,,,1.21,-5.81,-4.81,-3.06,120.81,-2.61,,0.0,,-164.94,-27873.25,79.68,-67305.54,0.0,0.0,0.0,878.95,,301939.34,,350.82,-1.0,0.0,-27847.23,35082.44,-79.45,,0.0,62.83,117.35,1
0.19,0.6,0.01,0.0,1.0,1.0,21.58,13.95,14.03,,0.67,2.08,3.08,0.85,67.5,0.42,0.97,0.0,0.04,-24.18,0.18,0.56,0.01,0.0,0.95,0.95,20.4,12.78,13.47,,0.69,2.19,3.19,1.95,68.62,0.4,0.87,0.0,0.1,-12.02,1
-9.34,77.02,-6.18,0.36,0.54,0.55,241.6,45.19,257.77,1.85,1.12,-9.25,-8.25,20.17,112.13,-8.33,,0.01,19.53,138.11,-166.6,41.93,-223.67,0.05,0.21,0.22,488.68,346.93,2222.85,14.79,4.97,-1.25,-0.25,-87.86,497.33,-33.5,,0.01,105.71,-364.01,1
-37.21,232.55,-18.54,0.01,0.61,0.84,181.79,92.14,154.08,36.59,1.16,-7.25,-6.25,-26.6,116.0,-22.45,-0.38,0.0,5.29,-73.96,9.03,698.37,5.25,0.01,0.74,1.01,211.55,135.58,185.95,50.55,0.99,76.35,77.35,14.07,98.71,11.85,0.21,0.0,2.93,-140.96,1
-25.75,29.61,-57.17,0.0,0.0,0.02,810.33,3.34,726.71,15.47,1.87,-2.15,-1.15,7.65,186.98,-10.35,-0.89,51.84,74.14,188.22,-18.46,17.14,-42.71,0.02,0.03,0.04,842.22,15.29,908.6,9.37,2.08,-1.93,-0.93,2.66,207.71,-5.73,-1.15,56.17,48.86,111.04,1
