ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT
-6.48,-123.14,-3.97,0.05,0.84,0.85,222.97,98.25,150.74,1.34,0.88,16.8,19.01,19.86,94.74,-0.4,0.58,0.0,16.13,76.59,-16.58,132.08,-12.27,0.02,0.66,0.67,270.12,174.13,290.34,1.19,1.1,-8.77,-7.97,0.87,112.55,-9.77,-0.44,0.0,12.91,290.34,1
-62.78,106.43,-47.31,0.45,0.48,0.52,274.29,10.88,348.33,13.53,1.59,-2.7,-1.7,10.18,158.99,-30.3,-0.93,0.0,54.98,190.12,-155.75,49.82,-38.36,0.06,0.08,0.12,89.89,7.23,315.85,11.95,4.13,-1.32,-0.32,19.14,412.61,-30.25,-4.58,0.0,43.07,156.14,1
7.3,51.46,6.16,0.0,1.03,1.06,307.11,230.01,244.35,7.08,0.86,6.05,7.05,14.76,85.82,15.51,1.34,1.74,6.29,40.79,-27.21,-4476.44,-59.54,0.0,1.03,1.03,798.6,777.99,754.62,0.0,0.99,163.5,164.5,-18.48,99.39,-25.86,5.09,0.0,19.12,87.49,1
-6.22,33.17,-22.45,0.0,0.84,0.84,1314.52,1292.98,1543.73,,1.19,-6.33,-5.33,-5.76,118.75,-4.84,-50.27,0.0,1.64,-9.14,-5.41,16.38,-252.06,0.0,0.75,0.75,17000.73,16735.76,22307.19,,1.33,-4.03,-3.03,-5.2,133.04,-3.77,-218.04,0.0,9.82,-4.64,1
-6.1,-55.3,-7.08,0.02,0.56,0.8,422.4,199.41,168.3,87.57,0.89,8.06,9.06,0.99,88.96,1.43,0.38,48.27,8.24,29.42,-1.96,-22.9,-3.83,0.0,0.57,0.8,712.92,364.19,335.6,145.3,0.91,10.69,11.69,3.99,91.45,-0.98,0.33,43.17,11.61,99.82,1
-3.92,-8.92,-3.39,0.01,1.5,1.66,314.48,252.81,166.03,27.24,0.56,1.27,2.28,9.52,56.05,-4.65,4.91,1.23,11.61,103.46,-9.96,-34.36,-21.79,0.01,1.34,1.39,798.4,733.85,521.9,29.76,0.71,2.44,3.45,0.08,71.01,-12.82,13.0,3.78,21.97,530.42,1
-24.38,44.07,-16.49,0.19,0.41,0.56,246.27,84.39,377.77,56.91,1.55,-2.81,-1.81,13.24,155.32,-11.99,-4.3,0.0,25.45,197.67,-52.23,54.82,-36.78,0.01,0.13,0.39,257.04,62.8,494.33,130.96,1.95,-2.05,-1.05,-20.78,195.28,-24.46,-4.12,0.0,22.15,-196.17,1
1.47,18.66,1.15,0.04,1.11,1.12,286.59,231.36,201.29,1.13,0.92,11.72,12.73,12.68,92.14,2.87,1.51,6.16,8.83,75.49,0.14,2.85,0.12,0.02,1.06,1.07,302.89,263.78,247.84,1.65,0.95,18.67,19.68,7.47,94.92,1.02,1.53,2.33,6.08,77.95,1
8.13,32.61,3.41,0.0,0.77,0.78,152.57,75.09,77.54,1.53,0.75,2.99,4.01,42.31,75.07,19.07,0.62,17.04,14.33,63.32,-3.59,-73.19,-1.44,0.0,0.81,0.84,146.34,96.17,106.91,4.6,0.95,19.4,20.4,11.42,95.1,-0.25,0.35,16.56,6.02,98.18,1
-34.46,-2464.25,-13.29,0.17,0.57,0.72,140.38,48.56,110.36,17.2,0.99,70.52,71.52,-7.21,98.6,-27.0,0.36,6.69,10.51,455.41,3.57,67.76,1.26,,0.87,0.98,128.37,,108.02,12.91,0.95,17.97,18.97,18.47,94.73,6.29,0.79,8.41,5.24,54.56,1
2.98,30.29,1.58,0.02,0.84,0.84,193.28,91.77,113.09,0.1,1.06,10.78,10.18,3.69,90.17,4.32,0.2,0.0,0.38,21.26,-24.89,175.24,-220.48,0.02,0.55,0.55,3233.38,1237.61,2383.09,,1.23,-8.63,-7.04,-23.87,114.2,-16.02,-0.24,0.0,9.04,-5.69,1
0.09,32.53,0.04,0.08,0.62,0.92,162.14,82.78,141.64,46.28,1.0,355.57,356.57,3.11,99.72,1.75,1.01,11.2,1.35,62.46,-11.02,102.58,-6.37,0.07,0.72,0.85,210.92,131.85,203.77,26.51,1.11,-10.31,-9.31,-7.46,110.74,-8.79,-2.54,2.66,2.06,-70.21,1
-14.03,-38.23,-3.63,0.06,0.78,1.16,94.22,36.29,37.38,19.78,0.61,1.65,2.72,3.99,63.29,-13.89,1.11,14.44,4.67,63.84,-42.66,-158.03,-173.74,0.02,0.35,0.92,1486.4,242.27,758.99,436.18,0.73,2.7,3.7,-19.66,73.0,-48.74,0.79,14.28,93.68,-736.22,1
-3.81,-36.66,-1.59,0.01,0.7,1.12,151.61,83.86,107.28,52.92,0.9,8.63,9.63,36.22,89.61,-0.3,1.96,10.29,16.67,96.64,-36.23,233.49,-9.55,0.0,0.3,0.79,96.26,30.85,88.95,54.13,1.16,-7.44,-6.44,29.34,115.52,-26.23,-1.39,19.77,17.29,178.63,1
1.98,6.14,3.11,0.01,1.1,1.11,572.66,333.57,239.93,5.26,0.68,2.11,3.11,9.17,67.8,5.11,1.22,22.32,11.32,55.76,-69.92,600.87,-74.48,0.01,0.47,0.48,388.77,60.97,207.38,4.26,1.12,-9.59,-8.59,-62.81,111.64,-60.66,-0.14,51.05,7.58,197.15,1
