ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
10.54,16.28,5.11,2.43,3.18,3.49,177.0,32.29,42.98,13.71,0.35,0.54,1.54,13.25,35.27,29.88,5.37,10.65,1.31,15.18,11.37,18.36,6.2,7.05,10.03,10.76,198.6,46.45,16.25,12.03,0.38,0.62,1.62,15.66,38.1,29.84,8.37,29.82,2.34,18.72,0
-22.97,-97.66,-27.85,0.0,0.73,1.06,442.44,190.17,298.31,111.27,0.76,3.25,4.25,-21.5,76.48,-27.61,1.26,8.08,1.79,-7.54,-16.63,-105.51,-20.81,0.02,0.51,0.86,455.71,113.39,351.03,134.09,0.84,5.35,6.35,-14.59,84.24,-16.52,0.59,6.3,2.55,-18.27,0
1.82,5.16,1.62,0.39,0.39,0.55,325.8,0.0,206.8,34.4,0.65,1.84,2.84,63.85,64.8,2.8,0.58,0.0,55.37,113.18,5.43,11.8,,0.16,0.2,0.5,248.46,5.03,130.3,39.31,0.54,1.17,2.17,118.64,54.01,10.05,0.64,0.0,53.16,79.05,0
,,,,,,,,,,,,,,,,,,,,5.32,29.48,0.71,0.38,0.94,0.94,48.35,22.3,39.19,,0.82,4.54,5.54,5.32,81.94,6.5,0.8,0.0,0.0,0.0,0
206.2,-420.88,6.22,0.09,1.34,1.34,11.0,4.78,3.81,,1.49,-3.04,-2.04,233.23,148.99,160.5,-0.4,0.0,0.81,8.91,27.61,146.86,29.46,0.07,0.98,2.84,388.4,123.59,135.3,254.71,0.81,4.32,5.32,35.22,81.2,34.0,,44.63,8.11,12.12,0
-1.78,-30.31,-1.05,0.09,0.62,1.04,215.89,105.78,197.68,84.09,0.94,16.04,17.04,10.35,94.13,0.83,2.43,0.0,7.17,87.92,-4.24,-245.06,-2.68,0.24,0.68,1.0,230.16,98.52,221.63,70.4,0.98,56.74,57.74,6.73,98.27,-3.7,0.99,0.0,6.94,115.56,0
-11.77,-71.05,-5.98,0.81,1.1,1.11,185.38,43.97,148.57,1.4,0.83,4.99,6.04,31.51,83.44,-10.68,1.87,0.0,21.98,112.67,,33.02,2.53,0.67,1.11,1.15,,52.51,118.72,4.84,,4.36,0.0,,,7.58,,,8.62,69.42,0
0.18,0.22,0.59,5.64,5.64,5.64,1210.84,,211.81,,0.18,0.22,1.22,2.59,17.99,0.99,,0.0,8.0,58.06,22.02,28.7,5.45,2.45,4.98,4.98,90.12,45.28,17.89,,0.23,0.3,1.3,23.62,23.3,94.51,,0.0,0.4,4.59,0
4.56,34.37,2.78,0.14,1.01,1.01,222.94,127.38,147.29,,0.87,6.54,7.54,4.56,86.73,11.21,1.01,0.0,0.0,0.0,6.15,44.5,5.91,-0.12,1.03,1.03,349.51,314.8,274.21,,0.86,6.24,7.24,6.15,86.18,12.16,1.13,0.0,0.0,0.0,0
0.13,0.15,0.4,1.35,2.04,3.28,1156.39,110.01,159.96,201.62,0.16,0.19,1.19,15.49,15.97,20.38,1.6,0.0,48.68,167.36,-5.92,-7.08,-34.17,0.77,1.49,3.15,2100.11,214.98,296.24,497.57,0.16,0.2,1.2,10.61,16.39,-14.92,1.55,0.0,95.38,630.29,0
-3.6,-3.64,-30.99,103.28,103.28,103.28,3141.48,,30.0,,0.01,0.01,1.01,-3.6,0.97,-371.83,,0.0,0.0,0.0,4.33,4.45,12.31,39.19,39.19,39.19,1033.81,,25.43,,0.03,0.03,1.03,4.33,2.55,169.85,,0.06,0.0,0.0,0
33.43,35.43,17.95,17.7,17.7,17.7,195.96,,10.92,,0.06,0.06,1.06,137.01,5.65,591.63,,0.0,55.61,73.5,5.21,11.96,3.47,0.25,1.77,1.77,242.43,205.03,135.41,,0.56,1.3,2.3,88.87,56.47,9.22,,0.0,55.72,84.67,0
-6.32,-10.88,-4.98,0.03,1.54,1.54,287.45,171.66,113.81,,0.42,0.72,1.72,27.19,41.94,12.69,1.57,0.0,26.39,69.29,46.31,110.68,15.13,0.33,1.38,1.4,118.93,70.28,66.58,1.36,0.58,1.39,2.39,97.34,58.16,95.05,2.12,0.0,16.67,44.84,0
0.08,70.18,0.02,0.29,0.82,0.82,86.17,44.91,84.49,,1.0,840.99,844.98,5.99,99.88,4.94,0.01,0.0,1.39,46.77,0.49,79.72,0.14,0.15,0.82,0.82,105.24,65.87,98.83,,0.99,161.22,162.54,6.75,99.38,4.3,0.22,0.0,1.81,58.6,0
-6.37,-13.15,-20.75,1.43,1.94,1.94,738.97,308.57,603.77,0.0,0.52,1.06,2.06,-6.37,51.52,-12.37,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0
0.33,2.22,0.3,0.06,0.53,0.83,334.36,130.87,280.59,85.48,0.85,5.74,6.74,20.67,85.17,3.29,0.5,0.0,18.63,81.37,-12.87,-416.79,-14.91,0.16,0.35,0.62,421.76,77.24,403.52,112.21,0.97,31.38,32.38,7.47,96.91,-11.41,0.08,0.0,23.57,217.63,0
-13.76,-22.82,-9.73,1.19,2.15,2.53,258.29,94.34,98.92,38.41,0.39,0.65,1.66,57.76,39.73,-34.31,41.18,0.0,50.61,179.17,43.83,188.95,14.48,0.88,1.44,1.49,120.25,44.35,78.63,3.6,0.76,3.28,4.31,88.89,76.8,58.0,23.6,0.0,14.89,41.93,0
1.01,9.26,1.07,0.01,0.31,0.51,387.01,86.82,284.06,56.68,0.89,8.2,9.2,15.31,89.13,15.49,0.42,0.0,15.17,49.88,0.54,10.33,,0.01,1.3,1.49,213.61,143.54,102.71,21.45,0.9,17.43,19.3,6.78,90.3,8.17,2.04,4.11,2.68,34.43,0
5.84,10.39,3.08,0.01,2.22,2.22,192.47,161.5,57.21,0.42,0.44,0.78,1.78,110.44,43.75,25.08,3.95,8.33,55.16,87.73,8.76,19.18,3.44,0.08,1.92,1.93,142.92,122.02,57.49,0.37,0.54,1.19,2.19,136.24,54.31,31.22,4.78,6.14,50.05,85.32,0
2.32,2.45,1.53,19.39,19.77,19.77,240.79,3.89,10.41,,0.05,0.06,1.06,26.07,5.3,145.55,7.16,0.01,15.67,68.57,5.11,5.56,2.9,10.66,12.99,12.99,206.59,33.94,14.55,,0.08,0.09,1.09,7.18,7.96,126.45,12.8,0.0,1.17,31.58,0
3.1,8.61,1.8,1.21,1.63,1.63,212.04,53.61,51.73,0.0,0.64,1.77,2.77,58.63,63.96,9.96,,36.65,32.26,86.58,0.36,1.3,0.28,0.81,1.4,1.4,282.27,117.97,139.8,0.0,0.73,2.65,3.65,35.59,72.59,0.49,,21.1,27.33,87.7,0
0.65,2.74,0.18,0.21,0.79,0.86,101.93,43.65,76.02,5.96,0.76,3.22,4.22,30.9,76.31,23.37,0.68,0.0,8.45,56.36,2.0,3.75,0.27,0.18,1.19,1.32,48.53,22.72,22.56,2.92,0.47,0.88,1.88,54.6,46.72,116.82,1.43,0.0,7.01,82.94,0
,,,,,,,,,,,,,,,,,,,,-2.27,-2.97,-0.51,12.23,12.23,12.23,82.45,,6.67,,0.24,0.31,1.31,41.11,23.52,-9.65,,15.15,9.82,99.49,0
1.05,6.75,0.75,0.41,1.11,1.18,263.09,131.94,178.24,13.78,0.84,5.44,6.44,18.29,84.48,4.42,1.85,13.67,12.43,65.43,-0.97,-7.32,-0.87,0.41,1.11,1.16,324.31,175.44,239.17,12.63,0.87,6.51,7.51,9.56,86.68,0.28,2.03,8.98,9.39,79.42,0
2.65,17.06,2.21,0.12,1.04,1.04,304.06,211.55,230.47,,0.84,5.44,6.44,12.94,84.47,7.81,1.24,0.0,8.57,55.16,0.16,1.24,0.13,0.17,0.94,0.99,309.3,199.14,257.98,13.91,0.87,6.86,7.86,9.83,87.28,4.97,1.01,0.0,8.22,63.26,0
-3.94,1573.59,-3.8,0.25,0.75,0.76,352.56,173.77,348.56,1.43,1.0,-400.78,-399.78,-1.3,100.25,-3.93,-0.01,0.0,2.55,-184.31,2.88,105.06,4.04,0.23,0.86,0.86,510.71,308.1,491.23,0.23,0.97,35.48,36.48,4.38,97.26,4.5,0.18,0.0,2.1,21.18,0
2.51,8.96,0.87,0.05,0.81,0.91,126.3,53.75,43.01,6.57,0.62,2.22,3.58,55.89,72.03,16.61,0.69,22.07,18.47,75.02,5.68,13.13,1.04,0.25,0.41,0.62,66.33,5.29,33.11,6.92,0.56,1.3,2.31,91.58,56.71,33.7,0.72,0.0,15.65,91.86,0
-117.82,107.78,-19.94,0.06,0.39,0.39,61.76,40.17,122.63,,2.09,-1.91,-0.91,-104.69,209.32,-53.46,-4.99,0.0,2.22,-13.68,7.51,-23.24,1.37,0.09,0.6,0.6,66.54,43.77,86.08,,1.32,-4.1,-3.1,7.99,132.31,8.17,-1.48,0.0,0.09,3.76,0
-0.07,-0.1,-0.02,2.55,8.9,8.9,81.14,,12.52,,0.32,0.46,1.46,-0.07,31.73,-0.22,,0.0,0.0,0.0,-0.65,-1.11,-0.74,2.13,2.41,2.41,414.44,,169.92,,0.41,0.71,1.71,-0.65,41.46,-1.57,,0.0,0.0,0.0,0
1.63,7.98,1.92,0.77,0.93,0.99,429.19,53.17,330.59,17.93,0.8,3.89,4.89,11.33,79.55,8.28,0.92,0.0,11.41,54.03,-0.41,-1.29,-0.26,0.43,1.02,1.12,231.93,88.69,150.1,16.52,0.68,2.13,3.13,12.07,68.05,14.39,1.28,0.19,7.95,50.76,0
-3.66,-129.85,-3.21,14.58,16.96,16.96,320.26,37.62,15.81,,0.97,34.46,35.46,-3.34,97.18,-2.65,0.19,0.0,0.28,-22.88,-0.82,-78.96,-0.81,0.95,2.45,2.45,358.92,143.63,95.96,,0.99,95.04,96.04,4.05,98.96,4.24,0.03,0.0,4.8,44.49,0
18.1,18.57,5.3,18.77,18.77,39.24,106.82,0.0,2.68,55.74,0.03,0.03,1.03,18.1,2.55,710.2,,0.0,0.0,0.0,12.14,15.1,3.51,4.34,4.34,5.12,105.3,,20.34,15.87,0.2,0.24,1.24,41.82,19.64,61.8,,0.0,6.33,48.12,0
-19.49,-25.15,,4.28,4.45,4.45,,,,,0.22,0.29,1.29,-19.49,22.49,-86.66,,0.0,,0.0,1.55,89.07,17.29,0.12,1.38,1.38,4072.02,205.68,33.91,,0.97,55.8,57.62,1.55,98.26,3.48,1.0,49.47,0.0,0.0,0
-85.6,-604.24,-202.39,0.34,0.39,0.39,863.0,40.53,729.73,,0.86,6.06,7.06,-62.64,85.83,-61.32,0.22,0.0,54.28,-148.11,39.56,82.76,13.48,1.02,1.52,1.52,124.05,31.75,63.41,,0.52,1.09,2.09,153.9,52.2,112.48,2.52,0.0,38.97,63.6,0
-5.8,-183.4,-46.55,0.01,0.25,0.25,1837.66,553.61,2346.78,,0.97,30.61,31.61,-2.71,96.84,-2.75,0.24,0.0,24.82,141.59,0.77,22.82,1.05,0.05,0.56,0.56,493.77,241.56,471.61,,0.97,28.48,29.48,7.16,96.61,22.76,0.08,0.0,8.67,20.0,0
0.04,0.18,0.06,0.02,0.46,1.35,579.62,110.3,270.23,277.88,0.78,3.59,4.59,10.6,78.23,6.18,1.62,7.58,16.77,65.1,1.8,7.0,1.92,0.02,0.51,1.67,388.24,63.66,153.05,192.36,0.74,2.88,3.88,10.04,74.25,6.91,1.93,2.81,8.78,429.63,0
13.2,25.35,5.33,1.72,1.85,1.86,147.37,7.8,59.51,0.75,0.47,0.91,1.92,62.72,47.94,29.0,2.35,0.0,19.99,70.3,0.04,0.08,0.02,0.84,1.57,1.69,195.2,69.41,94.89,11.51,0.51,1.04,2.05,51.82,51.31,10.78,3.17,0.0,27.77,92.2,0
9.98,12.92,3.33,2.46,4.39,4.39,121.8,52.85,27.36,,0.23,0.29,1.29,9.98,22.77,43.81,,0.0,0.0,0.0,9.83,22.79,4.78,1.34,1.76,1.76,177.05,41.32,54.77,,0.57,1.32,2.32,9.83,56.89,17.27,,25.61,0.0,0.0,0
24.18,43.02,9.65,0.66,1.38,1.39,145.66,42.54,62.45,0.74,0.44,0.78,1.78,28.85,43.8,59.04,1.46,0.0,1.87,12.75,-12.75,-19.05,-9.64,0.9,1.68,1.78,275.13,63.3,88.96,9.58,0.33,0.49,1.49,-5.9,33.06,4.65,1.66,0.0,5.18,107.68,0
-2.31,-8.7,-0.55,0.05,1.12,1.12,87.65,65.99,58.84,,0.78,2.95,3.77,146.18,73.49,-2.95,1.65,2.97,35.66,93.34,11.58,31.6,3.75,0.01,1.56,1.56,117.94,102.32,65.52,,0.63,1.73,2.73,129.41,63.36,30.12,3.72,0.18,38.18,73.97,0
-84.12,278.24,-9.56,0.25,0.42,0.42,41.49,7.84,45.97,,1.3,-4.31,-3.31,132.56,130.23,-39.39,-0.25,0.0,24.63,112.51,34.75,230.46,9.25,0.3,1.03,1.03,96.85,59.11,76.0,,0.85,5.63,6.63,142.64,84.92,66.07,1.41,5.07,28.71,57.1,0
-25.06,32.11,-16.34,0.02,0.55,0.55,237.97,224.16,416.92,,1.78,-2.28,-1.28,-7.51,178.04,-13.83,-53.21,0.0,11.45,-325.49,-15.87,-141.82,-8.46,0.06,1.0,1.0,193.99,153.86,164.73,,0.89,7.94,8.94,3.24,88.81,-15.37,1.19,0.0,10.18,238.9,0
12.1,18.27,26.0,2.95,2.96,2.96,784.39,,261.36,,0.34,0.51,1.51,12.1,33.78,35.81,,0.0,0.0,0.0,1.24,1.57,0.8,0.45,4.67,4.67,236.8,210.84,50.19,,0.21,0.27,1.27,1.24,21.43,5.77,,0.0,0.0,0.0,0
-22.72,240.97,-12.02,0.01,0.82,0.83,193.02,142.49,150.32,1.78,1.06,-11.28,-10.6,-11.3,109.43,-18.25,-0.11,12.72,6.04,-6373.76,4.19,19.75,2.72,0.8,2.59,2.69,236.44,115.36,64.28,6.28,0.76,3.57,4.71,23.08,78.77,11.14,2.3,0.0,12.27,56.92,0
-0.29,-0.48,-0.37,0.99,3.05,3.05,456.71,118.99,145.91,,0.39,0.63,1.63,45.72,38.67,-0.76,,0.0,57.57,91.57,0.17,0.28,0.16,1.32,2.97,2.97,345.37,45.05,112.14,,0.39,0.64,1.64,64.02,39.13,0.43,,0.0,60.59,96.19,0
21.94,39.36,11.29,0.07,2.56,2.56,187.91,169.19,68.13,,0.44,0.79,1.79,35.7,44.27,55.36,10.54,0.0,7.09,29.93,2.04,3.33,1.49,0.18,2.45,2.45,264.56,219.99,97.15,,0.39,0.63,1.63,27.31,38.67,16.21,6.95,0.0,18.36,74.54,0
-6.06,121.68,-3.21,0.28,0.71,0.96,193.15,62.0,145.3,37.26,1.05,-21.07,-20.07,47.88,104.98,-1.5,0.12,0.0,28.54,100.48,-3.48,44.48,-2.04,0.49,0.89,1.08,213.6,60.2,151.92,29.48,1.08,-13.77,-12.77,43.93,107.83,0.46,0.14,0.0,27.82,102.5,0
1.71,100.0,0.14,0.14,1.02,1.02,28.78,24.36,27.89,0.0,0.98,57.38,58.38,1.71,98.29,1.74,,0.0,0.0,0.0,0.0,0.17,0.0,0.75,1.01,1.01,52.62,13.33,51.4,,98.77,8036.05,81.36,0.0,98.77,0.0,,0.0,0.0,0.0,0
4.4,4.41,2.12,160.55,166.77,166.77,176.02,4.03,0.65,,0.0,0.0,1.0,7.96,0.42,4091.06,2.68,0.0,1.72,14.79,6.08,6.58,1.88,7.2,7.98,7.98,112.84,6.66,8.49,,0.08,0.08,1.08,10.48,7.67,203.51,2.38,0.0,1.36,15.02,0
-27.26,187.81,-19.17,0.18,0.24,0.24,256.61,,289.84,0.55,1.15,-7.89,-6.89,-27.26,114.52,-11.27,-0.21,0.0,0.0,0.0,-17.44,56.17,-12.84,0.23,0.33,0.33,268.1,33.44,347.45,,1.31,-4.22,-3.22,-17.44,131.04,-1.63,-0.56,0.0,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39.51,77.41,17.89,0.48,1.8,1.8,165.25,104.52,63.66,,0.49,0.96,1.96,57.03,48.96,81.64,4.47,9.61,7.93,24.97,17.35,43.68,12.82,0.66,1.46,1.46,268.97,128.22,82.99,,0.6,1.52,2.52,28.7,60.28,33.14,3.27,28.86,8.39,29.67,0
3.62,3.66,13.08,78.43,79.4,85.43,1318.66,14.75,15.22,93.1,0.01,0.01,1.01,3.62,1.17,309.38,,0.0,0.0,0.0,0.89,0.9,2.9,49.55,52.12,52.12,1191.29,58.07,22.61,,0.02,0.02,1.02,0.89,1.92,46.25,,0.0,0.0,0.0,0
-25.58,-26.65,-6.73,53.2,53.56,53.56,96.06,0.63,1.77,,0.04,0.04,1.04,-25.58,4.0,-698.53,,0.0,0.0,0.0,0.85,1.0,0.38,0.29,7.4,7.4,162.54,154.43,21.71,,0.15,0.18,1.18,0.85,15.08,5.63,,0.0,0.0,0.0,0
0.44,2.76,0.52,0.53,0.62,0.62,356.22,26.34,295.35,0.0,0.69,4.39,6.34,28.78,84.23,12.78,0.28,0.0,33.66,74.41,-4.27,-23.34,,0.35,0.41,0.41,277.24,13.43,223.26,,81.69,446.05,5.46,31.97,81.69,13.39,0.28,0.0,20.45,54.66,0
-3.36,270.13,-4.6,0.26,0.29,0.29,500.44,13.39,496.91,,1.01,-81.44,-80.45,8.71,101.24,1.51,-0.02,0.0,16.55,86.48,-17.57,92.13,-21.1,0.13,0.16,0.16,437.13,14.89,510.67,,1.19,-6.24,-5.24,2.89,119.07,-7.98,-0.23,0.0,24.57,184.55,0
-33.2,-341.18,-6.28,0.59,0.59,0.59,69.09,0.0,61.52,0.0,0.9,9.28,10.28,-33.2,90.27,-10.87,0.21,0.0,0.0,0.0,-32.57,166.31,-232.63,0.43,0.57,0.57,2599.42,432.0,3074.4,,1.2,-6.11,-5.11,-32.57,119.59,-1.1,-0.63,0.0,0.0,0.0,0
-33.2,-341.18,-6.28,0.59,0.59,0.59,113.77,,61.52,,0.9,9.28,10.28,-33.2,90.27,-10.87,0.21,0.0,0.0,0.0,-32.57,166.31,-232.63,0.43,0.57,0.57,2599.42,432.0,3074.4,,1.2,-6.11,-5.11,-32.57,119.59,-1.1,-0.63,0.0,0.0,0.0,0
-3.52,-98.33,-1796.38,0.02,0.09,0.09,123565.55,10609.57,165430.43,37.03,0.96,26.95,27.95,-3.52,96.42,-2.67,0.11,0.0,0.0,0.0,-5.9,197.08,-59.71,0.04,0.05,0.05,3682.48,39.71,3655.65,0.27,1.03,-34.39,-33.39,-5.9,103.0,-1.99,0.0,0.0,0.0,0.0,0
5.24,8.36,1.9,5.03,5.03,5.03,132.53,,26.0,,0.37,0.6,1.6,208.63,37.33,14.04,,0.0,73.85,96.1,5.73,10.25,1.63,0.9,3.61,3.61,103.31,58.43,21.54,,0.27,0.48,1.79,94.15,44.08,21.34,,0.0,25.1,90.75,0
-0.68,-0.68,-0.21,,,,51.23,,,,,,1.0,-0.68,0.0,,,0.0,0.0,0.0,0.38,2.93,0.09,0.01,1.15,1.15,90.67,89.11,78.1,,0.87,6.74,7.74,2.36,87.09,0.43,,0.0,0.49,64.53,0
0.85,25.88,0.66,0.17,0.66,0.7,284.06,132.98,270.89,10.1,0.97,29.32,30.32,4.38,96.7,5.91,0.1,0.0,2.74,34.57,-0.56,-31.65,-0.65,0.4,0.77,0.8,419.69,149.76,407.58,14.02,0.98,55.1,56.1,2.79,98.22,6.01,0.09,0.0,3.87,32.61,0
6.78,18.61,2.21,1.06,1.55,1.55,118.9,37.04,74.53,0.0,0.64,1.74,2.74,24.21,63.55,10.67,,0.0,5.68,59.5,-10.34,-15.3,-1.88,1.25,3.08,3.08,66.37,39.09,21.3,,0.32,0.48,1.48,29.37,32.45,-31.86,,0.0,7.24,55.65,0
5.01,-29.81,3.48,0.22,0.8,0.8,253.92,3.11,148.48,0.04,1.17,-6.95,-5.95,61.04,116.81,13.02,0.4,26.64,38.98,77.09,43.62,181.83,21.05,1.05,1.59,1.59,175.69,45.11,83.01,0.06,0.76,3.17,4.17,98.11,76.01,73.59,2.07,0.0,26.3,80.46,0
4.56,15.09,6.16,0.5,1.27,1.27,493.32,147.3,190.97,,0.7,2.31,3.31,16.32,69.77,11.2,0.76,6.99,15.9,51.41,5.16,12.54,4.3,0.01,0.91,1.01,303.46,107.47,120.1,12.1,0.59,1.43,2.43,19.27,58.89,11.02,0.79,4.48,11.76,55.38,0
4.3,42.02,1.36,0.46,0.88,1.1,115.71,30.38,62.47,16.99,0.9,8.76,9.76,33.54,89.76,13.05,0.37,9.44,9.27,69.68,2.19,20.22,1.14,-0.3,0.29,1.3,188.97,68.26,108.9,119.23,0.89,8.22,9.22,31.54,89.16,8.09,0.6,3.81,15.23,69.76,0
0.85,0.86,0.39,58.17,58.17,59.21,168.87,,0.95,1.0,0.01,0.01,1.01,0.85,0.57,149.38,1.5,0.0,0.0,0.0,0.44,1.17,0.38,0.45,0.46,1.96,316.27,1.84,110.54,168.05,0.62,1.66,2.66,0.44,62.38,3.83,1.23,0.0,0.0,0.0,0
1.7,4.94,3.22,0.72,1.52,1.52,692.92,360.0,448.76,,0.66,1.91,2.91,1.7,65.66,2.58,,0.0,0.0,0.0,0.24,1.2,0.55,0.33,1.25,1.25,841.38,608.7,668.05,,0.8,4.07,5.07,0.24,80.28,0.3,,0.0,0.0,0.0,0
