ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
-0.75,-1.94,-0.25,0.13,0.46,0.97,120.89,4.35,42.0,26.7,0.61,1.58,2.59,38.23,61.43,3.07,0.95,13.22,12.95,94.68,0
-8.33,729.31,-9.77,0.02,0.08,0.81,427.13,26.32,405.89,301.06,1.01,-88.55,-87.55,5.05,101.14,-8.24,0.18,0.0,15.7,102.56,0
4.13,37.92,1.55,0.03,0.77,1.01,137.03,83.73,119.85,29.33,0.89,8.18,9.18,23.94,89.11,6.74,1.14,0.0,7.46,73.94,0
-2.12,10.89,-1.02,0.24,0.5,2.8,175.93,14.66,43.71,127.33,1.19,-6.14,-5.14,17.93,119.45,-0.53,5.63,6.35,9.69,93.97,0
0.59,5.81,0.69,0.02,0.17,0.21,431.05,55.41,362.89,14.19,0.9,8.93,9.93,7.04,89.93,6.49,0.18,0.0,7.65,48.77,0
-1.5,-1.5,,,,,,,,,,,1.0,-1.5,0.0,,,0.0,,0.0,0
2.02,2.14,2.23,8.59,8.81,11.11,401.28,4.7,21.65,50.63,0.06,0.06,1.06,30.08,5.81,34.72,2.41,0.0,30.94,87.45,0
33.88,37.68,7.26,5.17,7.42,9.18,78.05,16.76,7.45,13.29,0.1,0.11,1.11,36.64,10.09,383.42,8.56,0.0,0.59,5.68,0
27.69,-13.19,17.42,0.11,0.31,0.31,228.98,0.0,693.6,0.0,3.1,-1.48,-0.48,27.69,309.87,14.65,-46.72,0.0,0.0,0.0,0
3.55,4.34,68.33,5.51,5.51,5.51,7005.79,,1257.6,,0.18,0.22,1.22,3.55,18.15,19.56,,0.0,0.0,0.0,0
15.07,27.85,19.51,0.01,3.5,3.51,471.28,457.36,131.06,0.44,0.46,0.85,1.85,16.31,45.89,32.84,51.91,0.0,1.6,6.75,0
-14.54,-33.54,,0.6,0.61,1.77,,,,,0.57,1.31,2.31,-14.54,56.64,-25.67,,0.0,,0.0,0
-6.0,-6.27,,22.29,23.56,23.56,,,,,0.04,0.04,1.04,-6.0,4.25,-141.41,,0.0,,0.0,0
18.47,66.06,28.14,1.3,1.41,1.41,554.6,41.22,96.27,,0.69,2.46,3.58,21.93,72.04,28.2,9.71,51.33,5.27,11.11,0
-152.48,85.51,-21.66,0.27,0.39,0.39,51.71,15.29,132.22,,2.78,-1.56,-0.56,-6.12,278.32,-49.69,,0.0,20.79,724.19,0
41.75,53.67,11.58,-0.27,0.17,2.25,100.98,8.63,19.61,41.23,0.2,0.26,1.29,67.58,22.22,215.32,1.48,0.0,7.17,31.79,0
7.97,9.63,8.95,2.67,4.84,5.21,408.94,144.73,66.61,24.71,0.17,0.21,1.21,20.18,17.23,55.2,6.24,0.0,13.72,52.73,0
0.27,1.23,0.22,0.15,0.43,0.74,298.86,62.76,222.79,68.83,0.77,3.48,4.52,29.97,77.87,7.36,0.52,0.0,24.38,79.83,0
7.27,-114.67,6.87,0.09,0.27,0.84,344.05,65.32,360.77,211.32,1.06,-16.77,-15.77,25.33,106.34,12.28,-0.59,0.0,17.07,54.94,0
-475.72,61.76,-20.51,0.04,0.04,0.07,15.69,,134.29,3.5,8.68,-1.13,-0.13,-397.74,870.27,13.95,,0.0,3.36,17.84,0
-13.76,-15.87,-8.79,1.56,1.61,2.79,232.66,1.15,23.73,28.37,0.13,0.15,1.15,6.34,13.34,-40.44,1.27,0.0,12.84,129.53,0
6.06,27.25,3.28,4.2,5.49,7.0,197.14,31.93,24.77,37.89,0.78,3.49,4.49,12.06,77.75,14.51,8.22,0.0,3.25,32.84,0
2.21,3.38,0.56,0.78,0.8,2.75,91.8,0.56,30.27,59.79,0.35,0.53,1.53,47.32,34.63,20.3,8.63,0.0,11.38,78.1,0
40.42,45.28,24.57,9.32,9.32,9.32,221.27,,23.47,,0.11,0.12,1.12,80.67,10.73,376.83,,0.0,24.47,44.42,0
2.93,3.21,1.61,10.18,11.5,11.5,199.42,22.64,17.15,,0.09,0.1,1.1,2.93,8.7,33.72,,0.0,0.0,0.0,0
8.3,29.15,2.44,0.19,1.0,1.34,107.09,56.94,69.66,24.89,0.71,2.5,3.51,37.87,71.51,17.02,6.1,3.61,8.7,62.01,0
4.98,29.67,9.87,0.02,0.18,0.26,721.57,97.84,390.31,45.0,0.83,4.96,5.96,15.6,83.23,12.78,0.22,28.26,21.06,44.52,0
-11.48,-38.98,-5.78,0.0,0.81,1.54,183.29,80.6,87.24,74.66,0.7,2.39,3.39,13.8,70.54,4.93,3.15,7.25,12.73,74.67,0
20.48,94.23,4.16,0.03,0.78,1.31,73.93,41.84,55.57,29.62,0.78,3.6,4.6,68.68,78.27,27.42,51.22,0.0,9.79,59.72,0
-94.95,-121.61,-14.23,4.14,4.14,5.0,54.57,0.1,10.79,9.38,0.22,0.28,1.28,-17.26,21.92,-433.21,,0.0,11.65,-538.81,0
22.28,29.53,3.02,4.72,5.92,5.92,49.31,6.62,5.5,0.0,0.19,0.25,1.33,152.31,24.54,136.42,2.39,0.0,17.61,76.85,0
41.44,99.65,58.69,1.38,2.04,2.29,515.56,73.38,214.47,54.05,0.58,1.4,2.4,41.78,58.41,72.0,13.38,0.0,0.48,0.69,0
-11.22,199.55,-5.72,0.02,0.17,0.22,185.68,27.45,152.07,9.57,1.06,-18.78,-17.78,31.23,105.62,-5.35,-0.09,22.19,21.66,102.73,0
9.25,20.84,5.72,0.5,0.81,1.26,225.16,36.51,120.19,54.79,0.56,1.25,2.25,22.59,55.64,19.94,1.43,0.0,8.25,49.1,0
3.29,19.57,0.81,0.09,0.44,1.08,89.61,25.12,59.84,47.23,0.83,4.94,5.94,43.28,83.18,10.85,1.59,14.22,9.84,76.52,0
16.41,25.89,12.86,0.32,0.95,2.64,285.24,64.91,102.92,176.74,0.37,0.58,1.58,21.65,36.63,48.15,18.43,0.0,4.11,19.4,0
-5.59,-20.24,-1.36,0.02,0.06,1.1,88.42,2.64,50.09,67.11,0.72,2.62,3.62,4.64,72.36,5.17,1.96,15.05,2.49,27.11,0
1.8,133.52,20.02,3.26,29.49,29.49,4052.42,370.32,14.11,,0.99,73.26,74.26,1.83,98.65,3.24,1.04,68.77,0.39,0.47,0
17.21,19.46,8.06,1.57,3.49,8.5,170.47,35.77,18.64,94.72,0.12,0.13,1.13,28.87,11.53,188.23,14.99,0.0,5.46,29.56,0
26.39,,8.65,0.0,0.81,0.95,119.34,94.27,117.14,16.79,1.0,,,49.18,100.0,29.86,0.01,0.0,7.47,47.65,0
5.05,30.12,2.59,0.41,0.49,1.1,186.68,11.45,153.68,95.09,0.83,4.97,5.97,25.59,83.24,12.96,1.98,0.0,10.53,61.41,0
26.28,231.47,5.52,0.09,0.94,1.47,76.44,41.63,48.96,26.35,0.89,7.81,8.81,62.37,88.65,31.6,4.57,0.0,7.58,51.73,0
5.63,8.47,2.79,1.48,2.5,2.91,180.75,7.38,59.94,24.58,0.34,0.51,1.51,20.79,33.58,18.26,26.08,0.0,7.53,66.41,0
13.28,37.49,3.95,0.05,0.69,1.43,108.25,41.07,64.88,48.69,0.65,1.82,2.82,124.74,64.59,25.76,2.93,0.0,33.15,80.86,0
-0.32,-0.54,-0.21,1.31,1.38,2.87,234.88,5.14,54.21,111.53,0.4,0.67,1.67,14.2,40.1,11.51,8.14,8.5,9.37,62.55,0
0.49,61.1,0.21,0.34,0.73,0.95,159.01,59.64,154.65,35.11,0.99,123.95,124.95,17.5,99.2,1.39,0.16,0.0,7.43,96.49,0
0.0,,,0.02,0.67,0.86,137.45,88.01,135.17,26.01,1.0,,,17.43,100.0,2.65,0.01,0.0,6.58,52.2,0
1.27,-13.94,0.41,0.01,0.68,0.86,118.87,85.14,127.57,24.0,1.09,-11.98,-10.98,29.08,109.11,1.76,-1.61,0.0,9.08,69.1,0
0.65,1.01,0.75,1.62,2.84,2.84,419.8,177.31,145.42,0.0,0.35,0.55,1.55,10.37,35.43,1.83,,0.0,11.21,84.86,0
25.4,92.53,10.38,0.59,1.46,1.46,148.81,84.48,96.84,0.0,0.73,2.64,3.64,62.78,72.55,37.78,10.3,0.0,15.28,49.65,0
0.27,0.84,0.14,0.08,0.25,0.46,184.36,15.76,67.03,20.63,0.67,2.06,3.06,23.03,67.31,8.62,0.62,26.19,11.52,76.59,0
0.33,0.94,0.07,1.21,1.49,1.55,71.49,12.32,45.52,3.14,0.64,1.81,2.81,2.94,64.38,0.52,,0.0,0.51,27.34,0
-13.23,-1047.09,-8.39,0.36,1.78,2.58,230.98,122.99,86.78,70.85,0.99,78.15,79.15,30.55,98.74,-13.4,,59.45,27.78,130.03,0
3.65,8.03,1.03,0.46,0.55,1.21,102.62,4.36,49.32,33.22,0.55,1.2,2.2,45.8,54.51,11.19,1.18,0.0,11.88,88.44,0
10.66,46.24,7.84,0.14,0.8,1.2,267.47,107.81,161.79,65.07,0.77,3.34,4.34,15.58,76.94,18.95,1.5,0.0,3.62,20.87,0
20.51,26.15,8.37,0.45,2.67,4.75,148.54,65.29,29.33,61.83,0.22,0.27,1.27,46.14,21.56,103.3,17.5,0.0,10.46,47.83,0
5.71,37.01,1.55,0.05,0.69,1.16,98.84,47.32,73.42,35.34,0.85,5.48,6.48,21.22,84.58,15.51,2.11,0.0,4.21,41.77,0
-29.77,-66.36,-2.86,0.01,0.37,0.5,34.96,24.38,67.76,8.54,1.12,2.5,2.23,14.64,55.14,-22.41,86.12,9.12,4.26,144.99,0
2.72,-2.26,2.94,0.87,1.87,1.87,393.6,128.55,128.16,0.0,2.2,-1.83,-0.83,13.68,220.39,4.74,1.73,0.0,11.86,97.21,0
31.33,68.69,23.84,0.81,1.57,1.57,277.02,113.73,149.03,,0.54,1.19,2.19,31.33,54.39,70.73,3.19,0.0,0.0,0.0,0
0.07,0.07,0.43,1.19,18.94,18.94,2202.82,729.07,41.08,,0.02,0.02,1.02,6.11,2.35,144.85,1.52,0.0,36.53,60.64,0
-0.02,-0.02,,,,,,,,,0.0,0.0,1.0,-0.02,0.0,,,0.0,,0.0,0
19.85,55.94,3.86,0.44,0.87,1.35,70.76,19.29,44.85,21.82,0.64,1.81,2.82,56.12,64.52,40.26,2.97,0.0,7.05,50.14,0
29.01,79.72,13.71,0.46,0.61,0.61,172.0,16.13,108.09,,0.64,1.75,2.75,34.3,63.61,45.61,0.6,0.0,2.5,12.67,0
-8.83,-733.28,-1.03,0.08,0.68,1.0,42.63,24.12,39.98,12.99,0.99,82.04,83.05,39.12,98.8,-8.47,0.29,0.0,5.62,116.13,0
47.89,77.46,31.58,0.11,3.0,3.0,240.0,82.85,28.68,,0.38,0.62,1.62,50.3,38.18,152.19,1.38,0.0,1.59,3.29,0
-11.76,-117.74,-6.24,4.18,5.2,8.14,193.2,18.03,20.7,61.67,0.9,9.01,10.01,12.26,90.01,-6.5,7.55,0.0,12.75,104.67,0
14.02,17.23,37.18,0.52,0.91,0.91,965.29,62.79,163.86,,0.17,0.21,1.23,15.75,18.62,105.51,1.03,0.0,4.59,13.36,0
-2.46,-7.12,-3.24,0.01,0.38,0.77,479.07,114.24,309.17,120.96,0.65,1.89,2.89,3.1,65.4,2.17,0.71,0.0,7.32,91.41,0
-4.47,7.49,-1.34,0.25,0.7,0.73,109.44,39.7,87.77,2.65,1.6,-2.68,-1.68,77.64,159.69,6.96,0.4,0.0,24.69,83.71,0
40.36,78.44,8.26,0.02,1.4,2.07,74.53,49.22,35.54,24.12,0.49,0.94,1.94,57.28,48.54,83.14,,0.0,3.46,25.23,0
0.67,4.81,0.21,0.05,0.23,1.11,114.2,16.65,45.9,84.8,0.86,6.15,7.15,45.08,86.02,7.45,2.82,44.96,13.93,79.21,0
-15.57,-17.03,-3.56,3.11,3.11,11.84,83.27,0.0,6.96,61.58,0.09,0.09,1.09,1.35,8.58,-181.56,,0.0,3.87,352.01,0
5.44,6.65,13.42,0.1,2.84,2.84,897.53,441.15,160.87,0.57,0.18,0.22,1.22,5.44,18.12,75.06,1.72,0.0,0.0,0.0,0
8.66,42.15,1.34,0.32,1.32,1.32,56.38,42.19,42.27,0.02,0.79,3.86,4.87,8.66,79.45,10.92,,0.0,0.0,0.0,0
-4.58,-17.37,-3.59,0.01,0.08,0.56,285.42,0.18,105.32,64.62,0.74,2.79,3.79,16.81,73.61,4.13,0.71,25.97,16.78,84.82,0
9.72,21.72,9.34,0.36,1.44,1.94,349.49,192.52,177.89,89.72,0.55,1.23,2.23,13.24,55.22,23.32,,0.0,3.38,18.62,0
5.38,11.85,1.38,0.17,1.83,1.83,93.01,83.47,50.22,,0.55,1.2,2.2,5.38,54.59,9.86,,0.0,0.0,0.0,0
-4.67,-80.73,-15.69,0.05,0.1,0.11,1223.82,64.67,1138.56,8.31,0.94,16.29,17.29,6.69,94.22,-4.96,0.07,0.0,38.2,144.82,0
2.06,19.03,0.87,0.04,0.05,0.1,153.8,0.63,134.98,7.09,0.89,8.23,9.25,11.89,89.19,4.83,0.12,0.0,4.16,64.77,0
25.27,26.54,10.75,10.03,16.42,17.69,154.85,46.89,7.33,9.41,0.05,0.05,1.05,25.27,4.79,567.68,6.28,0.0,0.0,0.0,0
-24.01,-98.07,-8.76,0.3,0.53,0.83,132.87,22.52,95.92,29.04,0.74,3.01,4.08,40.65,75.52,-29.39,0.64,0.0,23.6,129.92,0
-4.6,-29.74,-1.45,0.52,1.12,1.44,114.94,42.58,70.66,23.14,0.85,5.46,6.46,21.78,84.53,4.12,4.31,14.5,8.33,79.89,0
1.77,38.92,1.2,0.16,1.0,1.05,247.37,195.37,233.51,11.85,0.95,20.95,21.95,1.77,95.44,1.86,,0.0,0.0,0.0,0
8.98,40.33,2.54,1.49,2.18,2.35,103.09,23.17,28.39,5.84,0.78,3.49,4.49,31.38,77.74,30.24,1.03,5.39,6.35,43.59,0
0.82,25.99,0.34,0.02,0.65,0.78,149.98,89.53,140.63,18.0,0.97,30.7,31.71,9.06,96.85,3.33,0.13,0.0,3.39,67.55,0
1.21,7.67,0.31,0.4,0.73,1.17,93.41,25.6,77.82,34.55,0.84,5.36,6.36,24.5,84.27,2.85,26.37,0.0,5.98,81.1,0
3.94,54.61,0.48,0.11,0.15,1.01,43.96,1.76,37.64,32.55,0.93,12.85,13.85,95.33,92.78,9.79,1.12,0.0,11.04,86.1,0
-9.32,-40.05,-3.35,0.17,0.46,1.79,130.97,17.85,60.96,82.03,0.77,3.3,4.3,9.72,76.74,-8.4,3.36,0.0,6.85,149.09,0
-17.24,-29.88,-5.53,0.87,2.0,2.44,116.77,52.55,46.19,20.63,0.42,0.73,1.73,35.33,42.31,-24.1,,0.0,16.86,137.0,0
2.39,9.41,0.93,0.07,0.48,1.19,141.29,29.31,35.19,51.94,0.74,2.93,3.93,12.69,74.58,6.89,1.26,49.15,4.0,46.79,0
-44.51,-44.51,-0.26,,,,2.12,0.0,0.0,0.0,0.0,0.0,1.0,-44.51,0.0,,,0.0,0.0,0.0,0
12.76,33.62,5.55,0.37,1.36,1.43,158.38,94.9,95.89,6.54,0.62,1.63,2.63,56.18,62.05,26.01,3.76,0.0,18.89,548.16,0
1.12,18.79,1.27,0.04,0.3,0.56,412.39,70.72,272.4,70.87,0.94,15.74,16.74,9.72,94.03,2.48,0.59,0.0,9.74,86.17,0
1.39,34.61,0.13,0.45,0.58,1.11,34.53,3.69,27.28,15.71,0.96,23.87,24.87,12.95,95.98,3.21,3.14,9.55,1.1,61.48,0
-4.72,-5.06,-297.0,30.81,30.81,30.81,22881.04,,734.4,,0.06,0.06,1.07,-4.66,6.62,-80.27,,0.0,4.0,-1.37,0
22.48,37.11,7.2,0.33,1.38,1.41,116.51,47.42,45.42,1.71,0.39,0.65,1.65,40.19,39.41,125.81,1.39,0.0,5.67,15.78,0
3.06,59.34,2.71,0.03,0.03,0.92,322.36,0.29,300.48,270.27,0.95,18.37,19.37,17.63,94.84,8.75,0.39,0.0,12.9,57.28,0
3.24,21.08,0.55,0.02,0.13,0.36,61.73,5.57,16.04,12.12,0.85,5.51,6.51,14.81,84.63,16.46,0.23,58.17,1.96,36.51,0
-4.96,-11.67,-34.61,0.01,1.73,1.74,2538.31,924.78,222.3,5.51,0.57,1.35,2.35,-0.92,57.47,1.47,0.85,12.69,28.17,83.27,0
42.03,61.37,3.85,1.43,1.43,3.15,33.37,0.0,10.4,18.09,0.32,0.46,1.46,46.4,31.51,133.38,,0.0,0.4,7.43,0
41.12,66.33,5.2,1.81,1.86,2.2,46.05,0.83,15.77,5.4,0.38,0.61,1.61,165.93,38.0,123.8,96.51,0.0,15.79,59.03,0
2.18,26.18,1.92,0.17,0.37,0.37,320.61,58.36,290.99,,0.92,11.0,12.0,11.47,91.66,8.69,0.13,0.0,8.18,50.74,0
5.55,56.34,0.7,0.24,1.09,1.11,45.9,34.66,40.92,0.77,0.9,9.15,10.15,10.66,90.15,6.16,,0.0,0.64,41.39,0
33.52,41.67,13.99,4.23,4.86,7.63,151.93,2.57,13.9,39.07,0.2,0.24,1.24,51.47,19.57,214.52,2.88,0.0,7.49,25.94,0
-0.76,26.37,-0.37,0.02,0.48,0.92,179.99,82.86,181.65,80.5,1.03,-35.88,-34.88,0.97,102.87,-0.73,-0.43,0.0,0.86,82.59,0
-124.59,-320.16,-150.41,0.55,0.63,0.7,439.43,21.88,265.48,18.32,0.61,1.57,2.57,-84.94,61.09,-203.96,0.69,0.0,47.86,-47.46,0
2.99,21.15,0.82,0.19,0.27,0.88,100.03,7.18,66.28,50.84,0.86,6.07,7.07,44.84,85.86,15.83,0.57,17.2,11.5,73.78,0
7.33,29.96,7.43,0.24,0.33,0.41,368.99,13.27,112.76,12.79,0.76,3.09,4.09,25.16,75.53,18.94,0.69,43.55,18.07,45.75,0
-5.14,-456.74,-0.97,0.1,0.12,0.5,68.78,1.41,65.12,25.0,0.99,87.83,88.83,26.49,98.87,10.94,0.08,0.0,5.98,82.7,0
6.7,36.79,10.07,0.81,1.07,1.07,546.57,111.64,440.49,2.2,0.82,4.49,5.49,26.65,81.78,14.2,1.46,0.0,29.95,62.93,0
9.76,19.55,6.41,0.29,0.62,0.89,239.65,21.0,77.21,21.07,50.08,100.31,2.0,14.17,,,,,,,0
7.1,40.8,4.25,0.17,0.64,0.81,218.06,71.24,148.67,25.36,0.83,4.75,5.75,14.26,82.6,9.72,0.41,0.0,4.29,44.24,0
-5.99,-73.8,-2.67,0.07,0.34,1.09,162.39,34.39,137.52,104.31,0.92,11.33,12.33,6.84,91.89,-3.85,2.29,0.0,5.72,73.9,0
14.73,41.11,4.43,0.17,1.2,1.55,109.57,71.47,69.39,24.92,0.64,1.79,2.79,21.16,64.18,26.55,,0.0,1.94,28.96,0
4.4,32.26,1.07,-0.18,0.18,0.48,88.46,19.61,53.12,16.15,0.82,6.0,7.33,61.37,86.36,32.1,0.2,0.0,13.84,62.88,0
-48.93,-51.48,-16.69,4.05,9.72,10.25,124.18,15.62,4.36,2.34,0.05,0.05,1.05,-26.75,4.96,-317.53,1.52,0.0,7.57,312.68,0
0.37,0.96,0.11,0.06,0.34,0.88,112.04,14.74,43.17,28.01,0.61,1.58,2.58,44.1,61.23,10.4,0.75,11.94,13.46,82.69,0
0.0,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,0.0,,,0
-0.69,-0.69,,,,,,,,,,,1.0,-0.69,0.0,,,0.0,,,0
0.0,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,0.0,,,0
-4.13,-4.9,-30.1,4.72,5.78,5.78,2649.92,432.0,408.6,,0.16,0.18,1.18,-4.13,15.59,-26.52,8.53,0.0,0.0,0.0,0
21.15,76.45,5.41,0.33,0.94,1.37,93.05,40.87,66.54,28.56,0.72,2.62,3.62,41.07,72.34,29.23,,0.0,5.09,45.01,0
18.22,96.9,9.74,0.08,0.46,0.52,194.62,58.29,155.37,9.85,0.81,4.32,5.32,28.96,81.2,23.97,0.33,0.0,5.74,39.11,0
-31.3,204.21,-36.97,1.13,1.8,1.8,429.9,79.64,119.41,0.0,1.15,-7.52,-6.52,-31.3,115.33,-12.92,-0.31,0.0,0.0,0.0,0
16.61,23.43,9.02,0.87,1.77,3.14,197.58,50.66,55.75,77.37,0.29,0.41,1.41,26.71,29.12,69.14,6.9,0.0,5.48,29.29,0
4.46,55.17,4.27,0.25,0.55,0.55,348.85,32.01,316.13,,0.92,11.38,12.38,4.46,91.92,22.53,0.17,0.0,0.0,0.0,0
-58.83,-136.24,-19.7,0.02,0.02,0.38,121.92,,68.51,25.66,0.57,1.32,2.32,39.02,56.82,-37.53,0.55,0.0,32.77,-62.74,0
3.19,70.93,1.09,0.06,0.83,1.05,124.33,89.88,116.34,25.89,0.96,21.25,22.25,16.9,95.51,3.71,9.78,0.0,4.68,74.61,0
23.95,27.9,4.16,5.51,14.86,14.86,63.2,37.13,3.97,,0.14,0.16,1.16,24.67,14.15,192.35,15.81,0.0,0.12,1.95,0
19.62,77.13,8.09,0.62,1.03,1.03,150.02,46.4,110.62,,0.75,2.93,3.93,19.62,74.56,61.28,1.19,0.0,0.0,0.0,0
35.57,37.26,17.88,0.97,22.01,22.01,183.0,173.02,8.22,,0.05,0.05,1.05,35.57,4.54,782.85,,0.0,0.0,0.0,0
-162.84,262.29,-99.62,0.11,0.23,0.23,222.68,32.21,267.1,0.0,1.62,-2.61,-1.61,-20.09,162.08,-90.12,-0.87,0.0,87.33,56850.0,0
11.03,11.39,5.95,35.44,35.44,35.44,196.45,0.0,5.48,0.0,0.03,0.03,1.03,91.44,3.24,340.48,,0.0,43.4,83.25,0
-2.25,-2.28,-7.81,52.26,122.1,122.1,1264.86,701.75,10.05,0.0,0.01,0.01,1.01,17.14,1.37,-25.26,52.14,0.0,67.38,100.44,0
22.33,34.33,23.18,2.75,2.86,2.86,377.81,14.35,130.61,,0.35,0.54,1.54,41.55,34.95,63.89,,0.0,19.95,40.81,0
-1.3,-205.59,-0.24,0.37,0.47,1.04,66.0,5.69,62.31,36.24,0.99,157.3,158.3,84.56,99.37,-1.31,,0.0,15.57,105.28,0
7.51,8.9,2.45,1.26,18.42,28.89,118.86,62.17,3.62,38.47,0.16,0.19,1.19,34.98,15.68,79.16,9.3,0.0,8.97,63.74,0
-0.36,2.47,-0.23,0.01,0.04,0.87,236.96,6.3,258.59,225.96,1.15,-7.86,-6.86,11.72,114.57,-0.31,,4.23,7.87,66.13,0
28.97,95.4,45.85,0.04,0.96,1.43,576.12,363.68,396.61,189.89,0.7,2.29,3.29,35.71,69.63,41.61,,0.0,10.67,145.25,0
2.57,102.35,1.91,1.01,1.15,5.41,270.68,5.98,40.03,187.29,0.97,38.77,39.77,4.1,97.49,10.37,7.41,15.38,1.13,8.97,0
-26.75,-43.89,-5.46,0.97,1.99,1.99,74.24,29.15,28.65,,0.39,0.64,1.64,-16.86,39.05,-68.51,2.79,0.0,2.02,-63.71,0
3.92,18.23,1.04,0.06,0.9,1.13,97.13,59.57,71.64,16.92,0.78,3.63,4.65,49.67,78.52,12.03,1.44,0.0,12.21,72.36,0
0.3,29.65,0.24,0.45,-0.02,-0.02,293.44,-135.61,287.19,0.03,0.99,98.8,99.8,6.18,99.0,6.99,0.01,0.0,4.74,43.33,0
4.77,6.91,1.45,8.53,14.71,14.71,110.64,45.95,7.44,0.0,0.31,0.45,1.45,63.91,31.08,15.33,,0.0,17.98,88.07,0
0.06,0.43,0.08,0.0,0.62,0.98,455.7,213.69,345.97,128.36,0.85,5.79,6.79,7.21,85.28,14.36,0.61,0.1,8.94,33.74,0
4.05,6.28,2.1,1.7,2.91,5.51,188.32,24.27,20.18,53.22,0.35,0.55,1.55,4.05,35.5,51.51,2.21,0.0,0.0,0.0,0
12.26,-312.82,4.57,0.49,0.57,0.76,135.61,10.92,133.03,25.75,1.02,-25.94,-25.52,83.88,103.92,15.18,-0.15,0.0,26.68,81.33,0
12.59,16.1,7.89,2.89,4.35,6.67,228.13,17.25,19.77,46.55,0.1,0.12,1.28,23.43,21.8,253.09,1.94,0.0,6.79,30.01,0
5.81,23.57,3.54,0.28,0.82,1.12,221.59,45.51,84.78,26.07,0.75,3.06,4.06,12.63,75.35,15.78,1.08,29.93,4.16,29.68,0
14.72,49.58,4.71,0.45,0.61,1.04,116.57,12.98,80.08,34.8,0.7,2.37,3.37,27.83,70.31,27.71,1.11,0.0,4.2,37.14,0
5.82,18.17,1.48,0.11,1.38,1.49,92.8,78.41,61.68,6.48,0.68,2.12,3.12,51.64,67.95,12.36,,0.0,11.68,77.62,0
19.96,19.62,1.99,-57.27,-57.7,-57.7,36.31,0.27,-0.62,,-0.02,-0.02,0.98,19.96,-1.73,-1151.79,,0.0,0.0,0.0,0
35.46,60.32,24.26,1.48,1.82,2.41,249.05,34.3,101.21,60.17,0.41,0.7,1.7,37.06,41.2,92.43,161.75,0.0,1.09,3.22,0
-3.01,-3.07,-3.32,6.37,63.74,63.74,402.05,331.22,5.77,,0.02,0.02,1.02,-3.01,1.93,3548.76,14.11,0.0,0.0,0.0,0
6.73,7.68,3.89,6.91,7.31,8.09,210.31,10.48,25.72,20.19,0.12,0.14,1.14,8.2,12.37,54.43,,0.0,0.85,12.65,0
-1.24,-10.16,-0.26,0.51,0.65,1.13,74.92,9.36,65.01,31.4,0.88,7.18,8.18,3.97,87.77,-1.42,21.99,0.0,1.07,-1110.71,0
