ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT
1.46,36.93,0.48,0.01,0.27,0.62,119.79,21.74,109.81,39.02,0.96,24.35,25.35,53.59,96.05,7.41,0.09,0.0,12.85,80.14,0
8.48,30.78,6.68,1.23,1.35,1.35,286.55,20.67,179.67,,0.72,2.63,3.63,8.48,72.44,18.08,2.9,9.04,0.0,0.0,0
3.2,6.55,,0.02,0.51,0.51,26897.31,3736.18,10232.59,,51.12,104.59,2.05,3.52,51.12,6.34,0.63,4.35,16.9,21.51,0
5.41,5.96,4.79,7.06,7.27,8.3,322.23,6.37,29.54,30.39,0.09,0.1,1.1,37.64,9.35,117.05,4.13,0.0,20.25,47.85,0
20.93,219.99,17.29,0.29,0.29,0.29,300.62,,269.03,,0.9,9.51,10.51,20.93,90.49,23.13,0.13,0.0,0.0,0.0,0
5.71,18.29,1.37,0.21,0.7,1.33,87.5,13.86,28.6,17.98,0.69,2.2,3.2,16.59,68.75,26.21,1.19,35.15,1.9,23.28,0
2.74,23.84,0.99,0.02,0.3,1.17,131.3,31.52,111.02,96.25,0.89,7.71,8.71,2.74,88.52,4.52,,0.0,0.0,0.0,0
0.65,0.94,1.19,0.12,1.21,1.52,670.1,217.87,140.59,63.15,30.92,44.77,1.45,3.74,30.92,22.72,1.28,9.0,5.69,23.42,0
5.35,58.87,1.56,0.47,1.01,1.01,106.22,51.98,70.13,,90.92,1001.12,11.01,32.58,90.92,8.87,1.11,24.16,7.95,62.16,0
5.66,7.95,2.16,0.34,2.26,3.24,138.57,34.22,34.0,33.34,28.72,40.3,1.4,28.48,28.72,51.11,3.84,0.0,6.24,46.09,0
3.48,34.45,1.39,0.0,0.19,0.71,145.56,23.26,87.06,65.78,0.9,8.9,9.9,20.97,89.83,13.04,0.31,27.16,5.07,41.1,0
13.11,18.9,21.65,2.87,3.09,3.27,600.9,,182.02,31.3,30.63,44.15,1.44,13.11,30.63,42.81,,0.0,0.0,0.0,0
11.48,22.08,2.94,2.01,2.01,2.08,93.09,,44.19,3.42,0.48,0.92,1.92,18.48,48.02,23.91,,0.0,1.79,32.22,0
12.09,73.97,11.63,0.27,0.5,1.08,349.95,65.88,289.52,167.13,0.84,5.12,6.12,13.5,83.65,15.53,1.65,0.0,0.88,6.54,0
-12.53,601.92,-2.06,0.52,0.59,0.63,59.98,4.01,59.77,2.28,1.02,-49.03,-48.03,17.15,102.08,0.86,-0.06,0.0,3.36,64.23,0
0.4,1.9,0.15,0.01,0.42,0.93,135.99,43.45,84.53,53.14,0.79,3.7,4.7,17.66,78.71,8.18,0.78,15.02,4.73,46.74,0
-7.37,-209.64,-7.57,0.55,0.72,0.97,373.88,54.51,327.79,83.09,0.96,27.45,28.45,-6.29,96.48,2.83,0.81,0.0,0.82,7.07,0
18.87,19.95,,17.38,18.74,18.74,655.51,46.95,34.58,,5.37,5.67,1.06,18.87,5.37,351.72,,0.0,0.0,0.0,0
2.54,16.22,2.34,0.1,0.1,1.19,335.14,1.01,279.48,303.69,0.84,5.38,6.38,14.53,84.32,3.02,,0.0,11.03,79.0,0
-0.26,-0.34,-0.37,-0.13,0.46,0.51,515.44,30.77,52.12,2.74,0.22,0.28,1.28,13.61,21.59,18.98,0.95,9.76,14.39,49.67,0
7.81,17.68,1.66,0.41,0.56,4.86,77.34,2.58,16.78,72.18,0.56,1.26,2.26,61.28,55.82,19.91,-9.81,0.0,8.37,49.54,0
59.02,75.97,22.88,4.28,4.28,4.48,141.13,,31.14,6.34,22.31,28.71,1.29,59.02,22.31,264.55,,0.0,0.0,0.0,0
5.35,20.73,3.05,0.28,1.03,1.23,207.42,63.94,85.25,16.97,0.58,2.24,3.88,21.36,57.79,43.78,0.76,0.02,6.5,30.88,0
2.26,3.75,1.61,1.06,1.84,1.84,258.69,73.31,94.33,0.15,39.66,65.72,1.66,87.91,39.66,7.43,1.94,0.0,60.87,91.43,0
3.46,68.15,0.92,0.01,0.34,0.64,96.61,25.2,88.75,27.19,0.95,18.71,19.71,45.95,94.93,7.57,0.13,0.0,8.18,61.69,0
8.91,9.23,23.74,41.52,41.53,41.53,969.69,0.21,23.09,,0.03,0.04,1.04,30.98,3.45,258.12,,0.0,58.78,64.68,0
16.22,82.41,2.98,0.11,0.73,1.28,66.97,32.15,51.51,28.16,0.8,4.08,5.08,49.11,80.32,22.14,48.13,0.0,6.05,58.26,0
2.99,5.51,7.16,0.23,0.61,1.03,873.31,135.67,50.09,145.1,0.46,0.85,1.85,4.02,45.84,8.88,1.02,34.88,1.74,11.21,0
2.26,5.5,0.47,0.58,1.56,1.56,76.26,43.5,14.94,,0.59,1.43,2.43,7.79,58.85,9.42,5.58,39.03,0.77,22.78,0
31.38,32.73,87.82,19.72,24.31,24.31,1018.59,190.46,41.43,,4.11,4.29,1.04,31.38,4.11,763.04,,0.0,0.0,0.0,0
5.5,38.61,2.25,0.07,0.74,1.06,148.49,80.43,125.67,40.08,0.86,6.02,7.02,14.46,85.75,6.76,1.55,0.0,2.66,40.42,0
-0.18,-0.2,-0.17,0.47,0.83,4.68,361.15,15.18,20.04,161.9,0.14,0.16,1.16,28.16,13.72,38.04,1.95,7.49,20.26,56.04,0
9.59,11.81,3.0,0.14,2.23,3.58,113.89,44.09,21.17,28.6,0.19,0.23,1.23,32.6,18.79,85.55,2.48,0.0,5.2,45.41,0
1.42,21.9,0.65,0.15,0.83,1.17,166.66,65.63,96.13,32.54,93.51,1445.11,15.45,19.44,93.51,6.24,1.31,0.0,5.74,47.12,0
72.0,81.2,,8.01,8.82,8.82,329.13,30.0,36.87,,0.11,0.13,1.13,77.43,11.33,635.68,,0.0,4.85,5.81,0
6.82,72.09,6.0,2.06,2.08,5.57,320.26,0.97,56.8,198.64,0.91,9.57,10.57,15.13,90.54,7.54,,0.0,5.02,32.24,0
9.73,37.73,4.16,0.22,1.15,1.27,155.75,106.09,114.09,13.33,0.74,2.88,3.88,15.77,74.22,16.84,4.5,0.0,1.81,18.79,0
7.6,11.59,4.59,1.04,1.96,2.4,219.71,42.26,35.9,19.9,0.34,0.52,1.53,21.71,34.34,28.75,1.6,16.93,6.09,36.33,0
1.15,4.78,0.65,0.02,1.47,1.94,207.18,85.21,73.15,44.28,0.76,3.16,4.16,21.86,75.95,5.92,4.68,32.82,8.47,54.29,0
4.4,5.89,1.03,0.71,1.62,1.65,84.93,19.25,21.23,0.64,25.28,33.83,1.34,19.51,25.28,109.27,1.28,0.0,3.53,7.84,0
-137.57,-186.23,-48.31,3.4,3.48,4.72,127.83,1.99,26.77,33.17,0.26,0.35,1.35,25.68,26.13,-526.45,,0.0,57.33,491.92,0
116.69,27.65,6.41,1.7,12.39,12.39,20.0,17.07,1.6,,-3.22,-0.76,0.24,306.02,-322.08,-36.23,,0.0,10.4,57.91,0
0.03,0.17,,1.64,3.2,3.21,149.53,36.94,27.67,0.26,0.79,4.25,5.39,25.41,78.91,23.42,2.0,0.0,7.87,23.58,0
3.58,6.67,1.25,0.39,0.96,1.45,127.08,18.13,32.34,16.48,0.45,0.85,1.86,41.39,45.46,16.54,1.11,6.63,9.16,56.57,0
2.8,4.45,35.63,1.22,1.45,1.46,4624.55,398.93,1694.11,9.6,0.37,0.59,1.59,2.8,37.04,7.57,1.37,0.0,0.0,0.0,0
20.04,29.89,6.14,1.93,1.98,3.27,111.55,1.53,31.3,40.5,0.33,0.49,1.49,40.3,32.94,77.1,9.97,0.0,6.21,39.04,0
-6.01,-17.11,-10.89,0.09,0.1,1.54,659.79,4.83,423.31,609.83,0.65,1.85,2.85,-6.01,64.87,-9.27,,0.0,0.0,0.0,0
-6.51,-6.51,-68.27,,1008.02,1008.02,3815.63,922.27,0.91,,0.0,0.0,1.0,-6.51,0.03,9542.04,1.32,0.0,0.0,0.0,0
-26.49,135.43,-7.68,0.24,0.83,1.09,105.55,55.84,95.74,25.33,1.2,-6.11,-5.11,-26.49,119.56,-22.15,,0.0,0.0,0.0,0
3.27,6.1,1.41,0.03,0.48,1.7,156.62,26.66,41.24,71.74,0.46,0.86,1.86,26.53,46.3,17.54,1.6,11.43,7.14,54.38,0
7.16,7.66,13.69,12.59,12.73,15.29,695.58,6.54,44.99,115.1,0.07,0.07,1.07,7.16,6.54,109.52,,0.0,0.0,0.0,0
-5.81,159.75,-4.76,0.21,0.37,0.94,298.18,47.46,257.77,173.49,1.04,-28.48,-27.48,-0.13,103.64,-2.12,-1.16,16.09,4.65,82.84,0
,,,,,,,,,,,,,,,,,,,,0
2.33,194.22,0.85,0.39,0.73,1.05,132.21,42.29,102.42,39.41,0.99,82.41,83.41,36.3,98.8,2.79,7.02,16.46,8.84,64.15,0
1.91,3.5,1.47,0.26,0.45,2.06,279.4,23.97,125.21,201.65,0.45,0.83,1.83,25.94,45.31,14.74,8.24,0.0,18.44,73.67,0
0.43,1.29,0.27,0.17,0.54,2.79,232.57,26.69,54.21,158.92,0.67,2.02,3.02,13.03,66.85,7.74,5.4,7.21,5.64,44.88,0
5.54,5.79,9.3,-3.81,-147.15,-200.36,611.26,419.39,-2.93,155.69,0.04,0.05,1.05,7.47,4.42,126.84,39.16,0.0,2.38,16.52,0
15.22,331.58,2.64,0.04,0.73,0.88,63.13,39.7,58.13,9.03,0.95,20.79,21.79,45.33,95.41,17.85,0.28,0.0,5.22,61.47,0
30.77,60.02,,1.42,1.86,1.86,,,,,0.49,0.95,1.95,30.77,48.74,63.13,5.52,0.0,,0.0,0
14.59,15.25,34.29,23.07,23.07,23.07,855.75,,36.69,,4.33,4.53,1.05,14.59,4.33,336.46,,0.0,0.0,0.0,0
28.99,34.86,15.64,6.95,7.17,7.17,196.45,6.06,27.08,,16.86,20.28,1.2,31.08,16.86,171.93,,0.0,1.13,4.9,0
5.29,9.15,1.67,0.75,0.94,1.26,114.94,7.37,25.31,12.23,0.42,0.73,1.73,112.58,42.2,12.54,1.09,13.72,24.52,67.77,0
8.45,13.59,6.33,0.86,2.27,2.35,272.9,139.72,100.91,8.01,0.38,0.61,1.61,35.6,37.82,40.25,5.07,0.0,20.35,58.4,0
4.54,25.87,3.13,0.0,0.04,1.6,250.31,4.77,135.36,221.47,82.44,469.32,5.69,18.24,82.44,12.84,5.88,2.42,6.77,37.21,0
7.64,65.28,2.78,0.49,0.75,1.16,132.59,29.6,113.22,45.81,0.88,7.55,8.55,39.46,88.3,8.65,,0.0,11.59,73.37,0
25.43,31.02,5.46,3.79,4.32,5.55,78.1,7.4,13.92,17.02,18.03,21.99,1.22,25.43,18.03,141.09,,0.0,0.0,0.0,0
-0.48,-8.64,-2.47,0.01,0.07,0.22,1880.19,46.41,836.26,132.14,0.94,17.09,18.09,2.06,94.47,-0.51,0.31,0.0,13.09,80.71,0
5.37,9.14,357.36,2.82,3.19,3.19,24228.96,590.36,139.92,,0.41,0.7,1.7,5.37,41.23,26.03,1.19,40.65,0.0,0.0,0
16.02,76.92,3.63,0.15,1.27,1.27,82.46,71.59,62.7,,0.79,3.8,4.8,29.25,79.17,20.24,39.47,1.2,3.0,36.35,0
2.1,3.14,1.24,0.02,0.18,1.43,215.11,10.79,54.94,84.63,0.33,0.49,1.49,23.31,32.99,7.4,1.24,5.97,9.01,57.94,0
15.26,85.07,4.42,0.31,0.87,1.19,105.55,47.83,85.16,27.09,82.07,457.61,5.58,31.65,82.07,21.23,6.32,0.0,3.33,29.59,0
12.7,27.58,2.72,1.04,1.45,1.79,78.01,11.68,28.74,9.65,53.97,117.23,2.17,27.24,53.97,29.17,1.87,0.0,2.43,32.64,0
13.48,23.15,3.74,0.5,1.63,1.93,101.1,46.37,41.34,12.61,0.42,0.72,1.72,27.1,41.78,37.68,2.91,0.0,2.7,31.57,0
11.76,12.24,4.07,17.68,18.06,25.41,126.12,1.86,4.91,36.06,0.04,0.04,1.04,11.76,3.94,298.76,,0.0,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,0
7.68,40.94,2.17,0.23,0.82,1.11,102.96,46.86,79.5,23.3,0.81,4.33,5.33,41.47,81.15,10.67,2.69,0.0,6.89,54.11,0
24.74,26.49,35.04,14.34,15.14,15.14,515.43,26.87,33.67,,0.07,0.07,1.07,24.74,6.61,374.58,,0.0,0.0,0.0,0
-14.38,-1294.32,-16.64,0.07,0.08,1.02,421.24,1.48,358.68,385.94,0.99,89.01,90.01,-2.94,98.89,-14.54,,11.89,13.24,42541.38,0
26.07,57.67,13.85,0.52,1.1,1.56,193.36,60.49,104.77,47.89,0.55,1.21,2.21,26.07,54.79,67.79,3.07,0.0,0.0,0.0,0
2.84,35.63,1.31,0.09,0.13,0.7,167.24,1.1,143.29,80.4,88.72,1111.16,12.52,32.96,88.72,13.07,0.22,0.0,9.94,45.05,0
14.82,40.63,4.4,0.36,0.95,1.46,108.15,39.91,57.77,34.77,0.64,1.74,2.74,35.67,63.52,31.47,5.1,9.32,4.46,31.8,0
14.86,16.35,6.21,3.49,3.65,11.88,152.17,2.09,12.54,103.19,0.09,0.1,1.1,34.0,9.15,173.07,92.76,0.0,8.0,46.36,0
10.18,21.9,4.05,1.87,1.87,1.87,144.81,,5.62,,0.54,1.15,2.15,10.18,53.51,19.02,,49.58,0.0,0.0,0
13.92,19.88,15.44,1.16,1.77,1.84,403.82,68.92,113.55,8.68,0.3,0.43,1.43,31.26,29.97,53.79,1.47,0.0,13.81,32.69,0
5.62,25.07,3.59,0.73,1.29,1.29,232.61,100.62,178.43,,0.78,3.46,4.46,5.62,77.56,7.25,,0.0,0.0,0.0,0
4.17,4.97,8.3,1.58,1.81,2.28,724.68,11.4,49.55,23.22,0.16,0.19,1.19,16.15,16.13,61.05,1.1,0.0,17.06,37.2,0
16.9,36.31,11.69,0.67,1.17,2.01,251.8,49.56,91.46,84.55,0.53,1.15,2.15,27.42,53.46,41.82,3.39,3.87,5.39,19.51,0
4.88,9.43,1.5,0.14,0.83,2.16,111.57,35.23,51.01,68.04,0.48,0.93,1.93,28.39,48.27,10.1,,0.0,7.21,73.02,0
-15.49,-19.95,-10.43,2.25,2.9,4.47,245.05,34.99,54.18,85.32,0.22,0.29,1.29,-15.49,22.36,-69.29,,0.0,0.0,0.0,0
14.73,45.05,1.85,0.97,0.98,1.52,45.84,0.47,29.77,16.08,0.67,2.06,3.06,63.8,67.3,21.89,,0.0,6.18,68.95,0
9.95,12.05,3.78,1.62,5.29,5.33,138.15,7.57,13.07,0.42,0.17,0.21,1.21,30.31,17.41,97.33,1.67,0.0,5.44,37.3,0
32.07,37.94,,3.45,5.15,5.15,414.5,103.3,60.59,,15.48,18.31,1.18,37.2,15.48,309.28,3.82,0.0,4.17,5.69,0
-30.28,-195.01,-61.95,0.08,0.49,0.49,744.66,253.13,610.09,,0.84,5.44,6.44,-14.07,84.47,-26.66,0.29,0.0,33.17,-560.98,0
3.18,3.88,1.22,4.32,5.53,5.53,139.56,30.09,24.96,,0.18,0.22,1.22,7.46,18.13,17.54,,0.0,1.64,24.1,0
15.19,75.65,,0.42,1.23,1.23,80.66,48.95,63.19,,79.92,398.06,4.98,172.1,79.92,20.1,7.87,0.0,25.54,64.1,0
4.04,18.88,0.93,0.32,0.83,0.83,84.07,33.45,65.35,,0.79,3.67,4.67,21.95,78.59,5.14,0.62,0.0,3.06,46.95,0
13.24,19.63,3.4,0.84,3.11,3.11,93.62,67.56,29.76,,0.33,0.48,1.48,175.82,32.57,40.64,,0.0,41.82,87.38,0
1.88,29.26,0.56,0.3,0.96,0.97,108.93,66.9,100.78,1.04,0.94,14.59,15.59,8.77,93.59,6.77,0.7,0.0,2.06,41.46,0
25.24,35.18,19.55,0.94,2.76,2.76,281.96,134.99,74.14,0.03,0.28,0.39,1.39,43.69,28.25,102.85,2.69,0.0,14.29,24.62,0
4.28,5.88,1.28,0.07,1.72,2.41,108.78,47.97,28.98,19.91,0.27,0.37,1.37,46.38,27.11,18.66,2.08,0.0,12.58,107.91,0
60.83,74.69,8.14,0.41,4.22,5.54,48.69,29.7,7.8,10.25,0.19,0.23,1.23,117.24,18.56,342.76,7.88,0.0,5.37,33.07,0
3.98,8.82,8.76,0.22,0.54,0.8,801.52,27.17,85.92,22.75,0.55,1.22,2.22,6.25,54.94,11.68,0.98,32.68,3.61,15.04,0
-0.37,-7.15,-0.07,0.24,0.28,0.38,73.57,3.0,48.75,6.93,0.95,18.32,19.33,2.76,94.78,13.6,0.08,27.72,0.5,10.22,0
9.16,475.9,1.97,0.04,0.62,0.97,78.15,41.51,71.6,24.93,0.98,50.93,51.93,30.01,98.07,11.23,0.8,0.0,3.22,48.99,0
14.73,83.54,2.76,0.19,0.85,1.14,68.16,35.44,54.12,16.07,0.82,4.67,5.67,49.45,82.36,18.35,2.2,0.0,4.74,46.33,0
5.33,16.76,11.51,0.03,0.07,0.27,786.16,19.05,577.92,115.91,0.68,2.14,3.14,9.15,68.2,17.11,0.4,0.0,5.78,15.61,0
7.34,11.7,2.56,1.11,2.53,2.86,127.08,62.3,43.95,14.41,0.37,0.59,1.59,68.07,37.3,19.67,,0.0,21.2,84.74,0
6.94,47.35,1.64,0.15,0.65,1.13,86.2,33.25,66.27,31.57,85.23,581.27,6.82,65.13,85.23,12.18,1.62,0.0,9.97,58.51,0
9.75,31.81,6.22,0.41,0.52,1.37,232.3,17.53,159.3,135.15,0.69,2.26,3.26,18.55,69.35,18.13,6.04,0.0,5.61,34.84,0
12.31,47.05,,0.28,0.31,0.33,164.19,4.13,115.48,2.68,0.74,2.82,3.82,106.71,73.84,58.32,0.35,2.73,30.92,45.64,0
12.04,67.04,4.08,0.4,0.8,1.22,123.42,40.0,99.83,42.09,0.82,4.57,5.57,47.02,82.04,14.67,,0.0,11.86,70.35,0
9.42,25.81,5.73,1.07,1.48,1.48,221.6,56.65,139.17,,0.64,1.74,2.74,61.65,63.5,20.84,6.1,0.0,31.79,52.65,0
18.62,23.86,3.44,2.8,2.8,5.64,67.28,,11.74,33.35,0.22,0.28,1.28,62.4,21.98,84.7,,0.0,5.6,43.47,0
0.98,52.54,16.54,1.01,10.37,10.39,6147.15,187.62,20.04,0.33,0.98,52.64,53.64,1.75,98.14,3.75,1.03,0.0,12.93,36.52,0
3.8,61.1,0.98,0.03,0.36,0.8,94.14,23.81,84.64,37.15,0.94,15.07,16.07,56.87,93.78,9.33,0.25,0.0,9.94,61.6,0
39.5,357.74,44.59,1.12,1.12,1.12,410.93,2.57,361.54,,0.89,8.06,9.06,39.5,88.96,44.4,,0.0,0.0,0.0,0
9.99,40.35,6.82,0.39,0.65,0.68,248.46,44.01,64.08,6.27,0.75,3.04,4.04,31.63,75.24,23.79,0.58,43.36,10.47,72.65,0
18.61,19.73,,0.66,17.51,17.51,1126.16,1072.05,63.6,,5.71,6.06,1.06,18.61,5.71,325.83,,0.0,0.0,0.0,0
11.53,25.72,9.37,0.82,1.01,1.01,295.79,29.9,156.83,,0.55,1.23,2.23,54.97,55.19,40.26,0.98,0.0,35.3,63.89,0
3.38,11.56,1.11,0.23,0.32,0.53,119.8,5.77,44.79,14.43,0.71,2.42,3.42,53.24,70.79,43.57,0.62,18.58,16.41,51.55,0
3.57,30.82,1.45,0.17,0.81,1.14,147.65,79.81,113.67,40.32,0.88,7.64,8.64,28.8,88.43,4.34,3.68,7.21,7.29,59.38,0
-81.53,92.48,-19.74,0.04,0.06,0.53,88.12,3.63,163.98,77.75,1.88,-2.13,-1.13,-81.53,188.16,-3.93,,0.0,0.0,0.0,0
15.8,19.72,13.48,2.49,3.43,3.43,310.62,53.31,57.01,,0.2,0.25,1.25,66.11,19.88,179.42,2.2,0.0,42.93,53.71,0
0.77,12.9,0.97,0.32,0.86,1.09,458.95,166.19,230.16,68.91,94.04,1578.26,16.78,6.53,94.04,7.08,1.45,16.78,5.25,30.06,0
42.21,90.41,,0.68,1.88,1.88,152.3,96.02,80.07,,0.53,1.14,2.14,77.57,53.31,79.17,,0.0,10.9,29.11,0
11.55,29.97,6.29,0.18,0.98,1.34,198.33,54.8,62.28,23.99,0.35,0.9,2.59,25.18,34.87,40.1,0.73,2.94,5.35,45.5,0
1.55,2.0,1.23,0.72,2.13,4.06,289.65,90.34,63.97,123.4,0.22,0.29,1.29,1.55,22.34,11.97,8.46,0.01,0.0,0.0,0
-29.71,-33.45,-7.17,4.61,4.61,8.96,87.84,,9.7,42.17,0.11,0.13,1.13,93.51,11.16,-266.19,,0.0,29.74,189.0,0
1.83,31.32,2.32,0.1,0.23,1.01,462.08,54.85,428.59,333.91,94.16,1611.47,17.11,6.78,94.16,3.95,1.07,0.0,6.28,51.95,0
14.69,20.1,4.05,3.29,3.71,3.71,100.4,0.0,26.74,0.0,0.27,0.37,1.37,14.69,26.93,54.54,,0.0,0.0,0.0,0
3.9,18.83,52.12,0.31,0.31,0.31,4870.46,,3820.42,,0.79,3.83,4.83,3.9,79.31,4.91,0.27,0.0,0.0,0.0,0
15.29,19.71,5.36,2.84,2.88,2.88,127.68,0.91,27.16,0.15,0.22,0.29,1.29,20.27,22.45,130.36,2.14,0.59,1.75,11.18,0
8.19,24.85,6.68,0.6,1.16,1.55,297.02,53.41,72.35,37.64,0.67,2.03,3.03,11.9,67.04,13.63,1.36,42.25,2.1,16.1,0
38.35,72.89,11.08,0.41,1.89,2.17,105.22,65.9,44.7,12.5,0.47,0.9,1.9,71.86,47.39,86.54,8.15,0.0,9.69,38.47,0
1.53,3.21,0.67,0.15,1.72,2.13,160.21,109.31,37.56,28.4,0.53,1.11,2.11,15.89,52.54,3.44,8.39,19.99,4.52,42.36,0
1.44,1.54,4.19,14.64,14.64,14.64,1060.32,,71.61,,0.07,0.07,1.07,1.44,6.83,21.04,,0.0,0.0,0.0,0
1.71,22.0,1.59,0.04,0.15,0.27,336.94,33.14,305.12,36.14,0.92,11.84,12.84,8.51,92.21,5.15,0.1,0.0,4.53,41.94,0
64.37,78.66,37.82,5.5,5.5,5.5,213.88,,38.44,,0.18,0.22,1.22,64.37,18.17,354.23,,0.0,0.0,0.0,0
7.84,10.57,2.95,1.71,3.2,4.23,136.87,45.45,30.69,31.71,0.26,0.35,1.35,26.31,25.8,35.96,19.41,0.0,5.06,41.84,0
2.38,17.02,1.29,0.24,0.69,1.04,197.14,75.97,162.18,58.45,85.99,613.86,7.14,39.29,85.99,2.77,,2.82,14.08,63.41,0
14.22,17.56,16.4,4.93,6.46,7.89,419.78,80.53,52.64,74.86,0.19,0.23,1.23,107.77,19.02,74.77,,0.0,107.89,242.67,0
43.09,45.25,47.58,16.54,19.06,19.44,401.91,45.25,17.97,6.82,0.05,0.05,1.05,50.55,4.78,905.38,7.86,0.0,8.23,11.51,0
38.17,90.79,12.22,0.97,1.73,1.73,116.57,50.58,66.52,,0.58,1.38,2.38,38.17,57.95,65.87,,0.0,0.0,0.0,0
2.14,14.08,6.79,0.01,0.11,0.11,1155.64,3.4,242.02,0.17,0.85,5.58,6.58,2.14,84.81,25.38,0.71,0.0,0.0,0.0,0
31.99,76.89,13.54,0.01,0.87,1.71,154.1,50.93,88.99,74.62,0.58,1.4,2.4,31.99,58.39,54.79,,0.0,0.0,0.0,0
-6.88,-13.01,-9.44,4.65,8.04,8.05,498.88,3.09,18.9,0.35,0.47,0.89,1.89,6.31,47.1,10.08,1.4,0.0,14.87,94.5,0
0.59,9.44,,0.04,0.53,0.53,176.98,75.76,155.43,,0.89,14.23,16.02,0.59,88.8,2.49,0.15,0.0,0.0,0.0,0
34.4,38.34,23.96,9.36,9.44,9.72,253.54,2.05,25.81,7.15,0.1,0.11,1.11,35.74,10.29,334.17,,0.0,0.94,2.95,0
-24.9,-2468.93,-16.6,0.92,1.05,1.05,242.64,29.09,229.45,,0.99,98.16,99.16,109.15,98.99,-25.15,,0.0,89.36,435.88,0
4.28,15.35,,0.83,1.39,1.39,2138.02,852.83,1524.86,,72.13,258.77,3.59,4.28,72.13,5.93,,0.01,0.0,0.0,0
12.06,20.71,3.46,0.48,1.55,2.25,104.56,45.1,42.5,29.89,0.42,0.72,1.72,30.05,41.76,44.09,7.68,0.0,5.17,44.21,0
3.57,82.66,1.14,1.0,1.41,1.48,116.59,0.6,69.92,5.33,0.96,22.16,23.16,44.74,95.68,3.73,3.87,35.05,13.19,85.93,0
0.02,0.16,0.01,0.27,1.81,1.82,193.55,73.09,73.2,0.9,60.18,467.18,7.76,33.36,60.18,3.35,7.36,19.01,12.46,63.53,0
9.7,10.71,7.09,10.51,11.91,12.4,265.91,29.51,21.03,10.22,0.09,0.1,1.1,25.06,9.43,140.12,105.11,0.0,11.22,47.93,0
20.56,31.02,17.33,0.53,1.15,1.18,306.91,48.98,96.33,3.39,33.73,50.89,1.51,42.01,33.73,67.23,1.08,0.0,18.09,46.56,0
5.26,6.94,3.06,0.66,5.99,5.99,211.96,186.6,35.01,,0.24,0.32,1.32,100.9,24.2,21.73,,0.0,55.69,92.06,0
-15.33,-36.77,,2.18,3.96,3.96,4459.15,75.58,42.5,0.04,0.57,1.38,2.4,-11.77,57.33,-25.93,1.02,0.0,32.5,-28.22,0
20.55,42.99,2.86,0.36,0.76,1.8,50.65,8.06,20.34,25.77,0.52,1.09,2.09,64.83,52.19,44.58,4.99,8.71,4.37,42.07,0
4.84,38.05,5.33,0.01,0.81,0.99,400.58,281.17,351.27,64.42,0.87,6.86,7.86,6.16,87.27,7.64,0.94,-1.4,1.45,12.26,0
13.51,44.64,9.75,0.25,0.4,0.95,262.84,26.61,178.71,99.61,0.7,2.3,3.3,42.31,69.74,22.24,0.88,0.0,20.8,57.27,0
5.95,6.78,,2.86,4.93,6.85,266.6,57.95,28.01,53.89,0.12,0.14,1.14,27.68,12.19,143.99,3.27,0.0,12.09,-288.65,0
-14.98,-19.26,,5.19,5.2,5.2,,,,,0.22,0.29,1.29,-14.98,22.2,-67.47,,0.0,,0.0,0
5.87,6.58,,3.48,4.97,4.97,814.82,65.51,44.0,,0.11,0.12,1.12,8.5,10.75,94.43,1.3,0.0,4.18,11.04,0
24.39,78.29,5.32,0.1,1.31,1.48,79.38,63.73,52.7,8.91,0.69,2.21,3.21,51.55,68.85,35.42,,0.0,4.27,36.1,0
16.18,41.99,2.78,0.72,0.84,1.27,62.51,4.36,24.02,15.64,0.61,1.6,2.6,111.34,61.47,50.69,1.51,19.21,16.34,105.21,0
5.8,12.58,4.01,-0.19,0.46,1.81,251.39,81.7,126.71,171.33,0.54,1.17,2.17,23.45,53.88,15.19,6.27,1.69,8.61,41.89,0
9.42,61.25,4.96,0.12,0.2,1.49,191.49,8.96,108.6,139.22,84.62,550.25,6.5,26.92,84.62,16.9,2.87,7.38,9.21,44.2,0
60.78,65.1,,1.29,15.05,15.05,494.21,446.82,32.48,,0.07,0.07,1.07,60.78,6.65,914.58,,0.0,0.0,0.0,0
-19.46,42.85,-13.41,0.1,0.1,0.17,250.98,0.0,360.73,26.14,1.45,-3.2,-2.2,-17.36,145.41,2.46,-0.6,0.0,1.45,43.08,0
0.42,2.87,0.33,0.04,0.16,1.66,285.68,17.83,155.43,233.27,0.85,5.87,6.87,49.34,85.42,7.18,7.71,26.66,27.13,237.29,0
2.09,30.26,0.91,0.72,1.36,1.36,158.28,69.27,108.95,,0.93,13.48,14.48,44.36,93.09,2.41,1.27,0.0,18.38,92.97,0
15.3,26.2,,2.05,2.16,2.16,630.15,26.97,259.16,,0.42,0.71,1.71,15.3,41.58,43.01,5.66,0.0,0.0,0.0,0
8.92,13.09,17.59,6.7,7.9,8.42,717.6,63.82,52.97,27.3,0.32,0.47,1.47,9.59,31.81,28.06,1.83,0.0,1.32,5.73,0
