ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT
7.24,46.93,2.32,0.09,0.66,0.72,116.44,48.71,75.56,4.72,0.85,5.48,6.48,45.03,84.57,19.6,0.54,10.16,8.68,43.9,0
-1.09,-1.77,-178.77,0.37,0.7,0.7,59553.81,2625.16,7957.29,0.0,0.38,0.62,1.62,-0.9,38.33,-2.5,0.95,6.89,21.75,-22.76,0
13.16,21.55,,3.99,5.01,5.08,177.43,21.58,21.15,1.29,38.93,63.75,1.64,35.01,38.93,79.74,2.33,0.0,7.14,24.18,0
0.26,0.28,10.08,0.1,27.51,27.51,13858.88,12388.52,46.13,,0.07,0.07,1.07,0.26,6.66,54.7,10.41,6.32,0.0,0.0,0
-21.95,-42.34,,0.12,0.24,0.26,407.44,23.87,147.27,4.67,0.48,0.93,1.93,2.64,48.17,-21.71,0.6,11.18,20.3,88.35,0
35.88,92.31,23.67,0.01,1.29,1.31,240.13,185.24,136.23,3.66,0.61,1.57,2.57,35.88,61.13,69.82,2.0,3.77,0.0,0.0,0
29.36,38.27,,3.24,9.36,9.38,91.94,54.34,9.24,0.25,0.23,0.3,1.3,73.14,23.28,134.0,20.3,0.0,7.9,32.74,0
16.98,30.48,6.72,0.66,1.55,1.88,144.1,56.41,63.14,20.93,0.44,0.8,1.8,46.16,44.31,56.82,3.38,0.0,8.11,34.52,0
1.31,3.22,0.59,0.24,1.15,1.55,164.07,81.82,68.76,36.24,0.59,1.45,2.45,87.32,59.18,11.51,3.05,13.06,27.23,62.33,0
-1.32,-1337.43,-1.24,0.1,0.59,0.83,339.57,163.48,333.25,80.67,1.0,1008.99,1009.99,30.51,99.9,2.88,0.01,0.0,21.02,63.42,0
4.65,12.38,2.16,0.04,0.91,1.68,168.85,86.22,99.02,76.13,0.62,1.66,2.66,53.64,62.46,7.86,,0.0,16.05,60.67,0
21.71,34.52,9.83,0.47,1.07,1.07,164.77,34.52,44.18,0.11,37.12,59.02,1.59,133.9,37.12,74.38,1.02,8.16,36.03,54.74,0
16.38,32.62,2.72,0.69,1.0,1.44,60.39,6.34,17.3,9.03,0.5,0.99,1.99,155.58,49.79,54.58,1.2,10.54,16.49,57.03,0
11.41,70.91,9.17,0.49,1.06,1.06,292.56,132.87,235.09,0.03,0.84,5.21,6.21,11.41,83.9,22.68,1.15,0.0,0.0,0.0,0
12.22,20.32,7.17,0.23,0.54,1.54,213.53,25.52,81.32,81.4,0.4,0.66,1.66,25.95,39.84,33.49,1.56,0.0,5.62,32.4,0
45.43,96.05,40.47,0.16,0.48,0.54,324.22,54.24,168.01,9.58,0.53,1.11,2.11,53.22,52.7,94.66,0.66,0.0,5.01,7.77,0
9.06,53.14,3.3,-0.48,0.13,0.94,132.73,36.62,60.44,49.08,0.83,4.86,5.86,11.42,82.95,14.43,0.95,0.0,0.86,11.72,0
6.47,22.58,2.01,0.31,2.32,2.69,113.08,66.66,33.15,12.14,0.71,2.49,3.49,21.52,71.33,20.86,2.67,0.0,4.67,38.88,0
2.35,49.3,2.24,0.0,1.06,1.06,346.68,342.01,283.46,,0.95,20.0,21.0,12.71,95.24,2.47,,11.9,9.87,68.23,0
49.42,62.1,19.89,2.88,4.17,5.54,146.49,30.66,23.64,32.26,0.2,0.26,1.26,132.1,20.41,246.58,8.36,0.0,24.37,40.42,0
28.02,197.9,,0.09,0.09,1.17,644.51,,546.73,589.01,0.86,6.06,7.06,28.02,85.84,32.64,,0.0,0.0,0.0,0
-17.5,-94.17,-32.1,0.3,0.99,1.39,667.76,237.28,416.6,169.37,0.81,4.38,5.38,-0.41,81.36,-18.71,3.01,0.0,22.26,-144.44,0
-4.5,-20.37,-15.23,0.42,0.45,0.45,1232.24,19.77,602.8,,0.78,3.53,4.53,-3.72,77.92,2.86,0.63,28.39,1.95,7.57,0
27.13,47.51,6.96,2.03,2.32,2.32,93.32,11.64,39.59,,0.43,0.75,1.75,72.93,42.89,63.25,,0.0,8.39,39.66,0
4.73,6.77,6.04,1.31,1.68,1.99,464.88,35.16,93.09,28.77,0.3,0.43,1.43,24.3,30.09,37.34,1.18,0.0,24.99,49.7,0
24.36,53.25,4.51,0.62,1.8,1.8,67.45,42.43,36.15,,0.54,1.19,2.19,40.56,54.25,45.84,18.01,0.0,3.0,32.19,0
3.46,12.67,2.0,0.45,2.02,2.25,210.75,45.97,26.87,6.71,0.73,2.66,3.66,25.43,72.69,20.44,1.26,38.64,12.72,52.96,0
1.59,6.2,0.8,0.0,0.24,0.77,184.02,30.54,56.99,67.72,0.74,2.9,3.9,34.46,74.38,5.82,0.62,39.09,11.88,59.9,0
4.2,19.93,4.23,0.03,0.23,1.02,366.86,55.59,271.35,213.68,0.79,3.75,4.75,12.8,78.93,16.29,1.06,0.0,8.66,35.44,0
28.31,47.03,17.17,1.02,2.26,2.6,220.82,37.21,30.02,10.46,0.4,0.66,1.66,52.98,39.81,97.37,1.33,9.92,14.97,36.94,0
-38.42,324.36,-35.83,0.12,0.89,0.89,339.39,292.38,375.42,,1.12,-9.44,-8.44,-38.42,111.85,-34.35,,0.0,0.0,0.0,0
3.07,4.05,3.63,3.72,3.87,3.91,429.9,15.89,101.01,4.11,0.24,0.32,1.32,12.27,24.18,26.6,11.01,0.0,7.86,30.2,0
2.01,2.77,0.63,0.21,1.86,2.83,113.82,22.46,13.64,13.23,0.25,0.34,1.38,17.45,24.61,33.09,1.3,12.19,3.47,43.14,0
23.8,33.52,22.08,2.46,2.62,2.78,337.79,14.77,94.19,15.4,0.29,0.41,1.41,29.66,29.0,94.78,3.33,0.0,5.44,14.4,0
13.05,18.82,5.74,0.48,0.5,0.83,160.08,0.78,37.06,12.4,0.31,0.44,1.44,106.24,30.68,91.76,0.97,0.0,29.72,54.08,0
-0.44,-0.49,-0.23,2.27,6.98,7.95,194.32,82.22,17.46,17.02,0.1,0.11,1.11,6.7,9.81,20.5,3.28,0.0,2.55,35.04,0
5.42,8.57,2.79,0.57,1.53,1.97,187.52,49.16,44.31,23.15,0.37,0.58,1.58,61.93,36.84,39.22,1.53,6.98,29.11,82.86,0
9.44,36.72,5.04,0.08,1.36,1.4,194.39,127.93,104.51,4.46,0.74,2.89,3.89,22.54,74.31,14.04,7.75,5.01,5.12,35.31,0
1.55,3.0,0.56,0.44,1.1,1.85,131.37,41.27,61.72,46.17,48.25,93.23,1.93,22.73,48.25,14.61,4.32,0.0,7.64,82.26,0
35.08,38.93,18.07,2.6,8.13,8.13,187.53,101.43,18.36,,0.1,0.11,1.11,35.08,9.9,354.28,4.61,0.0,0.0,0.0,0
-9.7,253.6,-28.05,0.02,0.11,0.33,1052.31,17.4,412.48,109.71,1.04,-27.11,-26.14,-2.94,103.73,-2.25,0.61,26.28,13.95,85.74,0
-0.12,-1.93,-0.26,0.29,2.84,3.06,786.09,366.28,101.32,30.51,0.69,10.85,15.85,6.48,68.5,8.5,1.29,5.4,10.15,34.54,0
4.21,8.74,8.76,0.51,0.78,1.03,757.15,94.78,343.78,85.16,0.52,1.08,2.08,15.48,51.84,16.87,0.99,0.0,23.44,53.18,0
-0.67,2.11,-0.13,0.12,0.43,0.55,69.24,25.86,80.04,10.44,1.32,-4.15,-3.15,65.48,131.71,3.38,-0.85,6.63,8.7,62.63,0
11.85,13.36,16.16,0.63,6.19,8.03,496.21,271.95,49.04,90.06,0.11,0.13,1.13,21.05,11.29,116.42,4.51,0.0,8.9,25.98,0
5.11,8.7,,0.75,1.81,1.83,238.09,95.32,89.82,1.27,0.41,0.7,1.7,36.07,40.95,28.01,1.98,0.0,14.41,48.01,0
8.83,13.4,8.81,0.58,2.62,3.32,363.1,83.84,28.76,28.85,0.28,0.42,1.52,17.39,27.68,59.69,1.11,3.46,5.23,18.47,0
0.54,2.44,0.27,0.0,0.15,1.1,183.04,11.99,75.36,91.79,0.77,3.47,4.53,30.82,76.56,16.85,1.07,18.16,11.01,46.64,0
-10.03,-25.44,-2.41,0.54,1.69,1.69,87.51,59.02,51.22,,0.61,1.54,2.54,45.14,60.57,19.42,,0.0,13.26,70.12,0
5.68,6.46,4.84,1.35,3.0,6.36,310.07,52.29,31.66,106.34,0.12,0.14,1.14,40.67,12.0,86.68,2.61,0.0,22.26,55.84,0
-6.24,-73.01,-8.26,0.01,0.3,0.74,482.41,58.23,91.04,89.35,91.46,1070.83,11.71,11.87,91.46,-1.71,0.83,23.17,17.29,70.75,0
7.36,11.55,3.64,0.32,0.83,1.87,179.99,22.47,44.41,46.21,0.36,0.57,1.57,29.79,36.27,41.46,1.45,0.0,7.84,39.38,0
10.49,13.77,9.66,0.74,3.39,3.97,335.02,126.44,47.66,27.54,0.24,0.31,1.31,64.82,23.79,62.45,1.96,0.0,36.25,53.64,0
7.59,32.72,3.21,0.38,0.56,0.76,154.11,19.52,111.05,22.74,0.77,3.31,4.31,18.0,76.8,16.35,0.6,3.48,4.41,36.16,0
0.52,1.39,0.46,0.04,0.99,1.55,325.72,108.21,81.51,62.83,49.02,132.18,2.7,15.22,49.02,23.17,1.14,9.88,9.23,44.35,0
-8.3,-214.88,-15.11,0.15,0.26,0.32,662.75,19.92,432.58,36.82,0.96,24.88,25.88,8.54,96.14,-2.48,0.23,16.93,22.07,50.24,0
12.73,40.96,5.59,0.31,1.11,1.46,159.68,85.62,72.03,38.41,0.69,2.22,3.22,40.73,68.91,18.48,,22.49,8.52,56.05,0
0.97,17.24,,0.1,0.75,0.75,192.1,96.79,147.88,,0.94,16.77,17.77,8.84,94.37,23.55,0.59,0.0,2.92,16.23,0
3.66,15.86,3.43,1.29,1.29,1.3,341.52,0.84,260.41,1.18,76.94,333.74,4.34,26.06,76.94,4.75,,0.0,21.02,77.2,0
18.1,34.18,7.6,0.5,1.95,2.25,152.72,89.36,61.56,18.13,0.47,0.89,1.89,101.23,47.03,48.19,6.96,0.0,25.22,53.04,0
8.79,24.48,4.0,0.07,1.55,1.55,165.55,142.35,70.09,,64.08,178.4,2.78,69.2,64.08,23.52,5.08,15.87,20.15,44.19,0
1.16,73.22,0.46,0.12,0.57,0.8,142.61,61.38,136.63,32.34,0.98,61.91,62.91,17.29,98.41,1.18,0.09,0.0,4.42,63.28,0
0.57,0.88,0.38,1.78,2.53,2.53,238.28,60.52,80.82,0.0,0.35,0.53,1.53,25.66,34.64,13.79,5.36,0.0,11.9,56.78,0
0.25,0.27,5.09,9.1,10.07,10.07,7488.47,711.49,735.49,,0.1,0.11,1.11,0.25,9.93,2.49,,0.0,0.0,0.0,0
0.6,1.68,0.61,0.0,0.42,0.83,247.11,86.3,25.27,91.11,0.63,1.75,2.79,5.6,64.17,7.27,0.78,52.28,5.11,40.88,0
4.16,6.65,3.4,0.06,1.9,2.31,297.06,165.54,95.14,39.57,33.79,54.0,1.6,5.96,,,,,,,0
-1.15,-1.63,-1.07,0.14,1.49,2.31,337.52,61.06,43.27,46.67,0.27,0.39,1.42,33.19,27.45,26.95,1.28,4.21,22.36,58.14,0
14.22,24.69,6.88,0.09,1.4,1.87,176.14,89.48,44.71,32.33,0.42,0.73,1.74,61.81,42.11,32.04,2.46,13.94,16.7,55.05,0
4.04,10.92,5.22,0.0,0.13,1.3,470.46,30.03,149.49,276.19,0.56,1.52,2.7,10.68,56.13,22.8,1.13,18.76,6.24,21.18,0
-54.68,-85.52,,2.55,2.77,3.06,170.53,12.21,54.95,15.58,0.36,0.56,1.56,73.79,36.06,-151.64,,0.0,44.05,123.92,0
0.56,0.91,0.7,0.04,0.17,0.47,455.5,20.66,155.63,45.81,0.38,0.62,1.62,20.63,38.41,20.27,0.78,3.25,17.65,47.03,0
22.43,24.47,,9.97,11.98,11.98,878.06,145.96,72.47,,8.35,9.1,1.09,22.43,8.35,268.73,,0.0,0.0,0.0,0
8.04,71.65,,0.16,1.21,1.21,138.51,113.62,92.31,0.01,0.89,7.91,8.91,54.64,88.78,12.91,4.26,11.24,12.87,53.65,0
26.95,70.4,3.85,0.18,1.38,2.12,51.95,25.65,21.4,15.88,0.62,1.61,2.61,252.22,61.68,45.38,3.4,0.0,22.97,61.42,0
1.47,11.83,0.98,0.72,0.88,1.05,242.91,33.81,203.58,34.03,0.88,7.03,8.03,58.73,87.55,1.68,1.18,0.0,38.21,88.84,0
3.88,254.19,2.37,0.28,0.95,0.95,222.67,145.81,216.87,,0.98,64.55,65.55,10.76,98.47,6.5,0.25,0.0,4.21,123.53,0
25.29,35.8,,3.7,4.64,4.64,306.52,60.87,65.01,,0.29,0.42,1.42,25.29,29.36,106.94,294.4,0.0,0.0,0.0,0
6.33,-26.45,2.89,0.16,0.26,0.35,166.06,19.96,203.36,17.05,1.24,-5.18,-4.18,28.1,123.93,5.36,-0.42,0.0,7.13,52.15,0
2.41,3.17,1.63,1.51,4.47,4.47,246.26,153.44,52.59,0.0,0.24,0.32,1.32,32.53,24.08,17.4,24.89,0.0,14.53,58.28,0
0.47,3.09,0.13,0.05,0.4,0.57,102.57,21.06,57.37,11.46,0.82,5.39,6.56,76.09,82.24,8.15,0.47,21.75,15.14,58.8,0
14.77,17.97,15.01,4.86,5.61,5.61,369.88,49.24,65.18,,17.82,21.68,1.22,14.77,17.82,82.9,,0.0,0.0,0.0,0
0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,0
0.0,0.0,,0.49,1.63,2.38,,,,,42.03,72.5,1.73,0.0,42.03,0.0,,0.22,,,0
-4.71,-35.65,-1.89,0.0,0.19,0.96,145.79,20.36,100.22,88.36,0.87,6.57,7.57,41.2,86.78,-2.21,0.84,10.68,13.05,66.51,0
-21.36,-43.68,-39.64,0.08,0.52,0.54,675.48,149.9,341.35,8.78,0.51,1.04,2.04,-21.36,51.1,-5.51,0.69,0.0,0.0,0.0,0
22.48,24.06,19.23,15.16,15.19,15.19,311.34,0.71,20.27,,0.07,0.07,1.07,22.48,6.58,341.49,,0.0,0.0,0.0,0
-3.03,-7.78,-1.83,0.13,1.08,1.31,219.82,97.02,103.31,24.29,0.6,1.53,2.57,54.68,59.54,6.33,1.16,0.0,25.17,63.92,0
-0.41,-0.46,-0.8,7.04,7.66,7.66,712.15,51.11,82.23,,0.12,0.13,1.13,9.13,11.75,36.49,8.34,0.0,18.67,51.75,0
2.11,2.99,2.73,0.03,1.77,1.8,471.93,213.64,66.35,3.09,0.29,0.42,1.42,38.46,29.46,29.37,1.35,12.07,32.77,53.45,0
0.15,1.53,0.03,0.11,1.1,1.1,74.03,64.03,64.22,,0.9,9.47,10.47,44.91,90.45,1.33,3.34,0.0,6.47,95.21,0
5.59,14.79,,6.72,22.16,22.16,3938.8,1159.98,75.13,,0.62,1.65,2.65,5.59,62.2,8.99,1.71,0.0,0.0,0.0,0
33.6,38.98,21.16,5.84,7.06,7.06,229.23,35.61,29.36,,0.14,0.16,1.16,61.69,13.81,243.27,9.97,0.0,17.69,38.34,0
2.69,-41.56,5.05,0.0,0.11,0.38,682.62,75.18,569.55,194.1,1.06,-16.44,-15.44,9.09,106.48,21.39,-0.11,22.11,8.89,21.28,0
7.92,20.49,6.9,0.11,0.69,0.86,317.21,64.04,85.77,19.06,60.35,156.22,2.59,20.22,60.35,19.25,0.9,20.86,7.6,32.41,0
5.37,14.91,3.66,0.68,1.19,1.49,248.3,68.5,135.58,40.68,0.64,1.78,2.78,47.5,63.99,13.45,2.38,0.0,20.42,57.74,0
5.68,17.65,2.49,0.01,0.49,0.54,159.43,48.49,72.41,5.17,67.77,210.72,3.11,20.75,67.77,19.7,0.53,19.08,4.48,26.37,0
33.37,37.57,,5.84,6.48,6.48,212.16,14.89,23.45,,0.11,0.13,1.13,75.79,11.18,420.18,3.22,0.0,17.6,30.36,0
4.57,6.44,4.74,0.0,2.44,4.49,377.67,71.05,29.11,59.52,0.29,0.41,1.41,17.38,28.78,44.7,1.41,0.0,9.44,36.87,0
17.55,18.95,,12.14,13.55,13.55,799.04,82.48,58.31,,7.38,7.97,1.08,17.55,7.38,237.93,,0.0,0.0,0.0,0
3.65,15.19,,1.83,8.23,18.2,1029.73,356.54,55.68,555.01,0.75,3.14,4.16,3.65,75.39,9.65,,0.0,0.0,0.0,0
-10.01,-1230.08,-10.32,0.0,0.21,0.29,375.47,52.97,207.83,22.43,80.28,9867.46,122.91,-4.14,80.28,-4.43,0.14,16.43,4.19,395.73,0
9.59,18.29,22.07,2.1,2.1,2.1,837.69,,394.12,1.8,0.48,0.91,1.91,9.59,47.57,20.16,,0.0,0.0,0.0,0
0.78,1.31,0.37,0.01,0.91,1.71,170.59,43.87,52.46,42.11,0.4,0.67,1.67,30.51,40.12,12.72,1.44,0.0,10.06,64.1,0
22.52,27.96,15.85,0.22,2.47,4.06,256.08,101.61,45.11,71.79,0.19,0.23,1.24,51.94,18.92,135.24,3.05,0.0,14.44,34.32,0
3.45,43.09,1.17,0.37,0.54,0.92,123.45,19.4,112.21,42.08,0.92,11.47,12.47,8.59,91.98,9.31,0.52,0.0,1.74,37.76,0
0.93,5.01,0.46,0.14,0.77,1.49,182.62,66.27,114.9,82.63,0.81,4.41,5.41,25.69,81.48,1.45,26.91,0.0,8.48,63.26,0
4.03,17.2,3.72,0.95,1.24,1.34,336.38,66.46,157.04,24.34,76.57,326.79,4.27,8.59,76.57,8.25,4.26,21.99,4.22,29.95,0
17.43,18.33,75.5,20.02,20.34,20.34,1576.6,24.82,76.65,,0.05,0.05,1.05,17.43,4.92,354.58,,0.0,0.0,0.0,0
7.38,20.21,2.57,0.81,1.19,1.21,126.61,29.04,76.61,1.24,0.63,1.74,2.74,32.63,63.48,15.24,1.4,0.0,8.78,61.18,0
2.93,7.06,3.38,0.01,0.7,1.36,420.06,61.96,67.68,59.63,0.58,1.41,2.41,10.74,58.47,10.14,1.11,37.74,6.37,35.39,0
16.78,61.16,8.06,0.49,0.75,0.8,174.87,9.57,125.5,5.6,0.73,2.64,3.64,16.78,72.56,35.93,0.65,0.0,0.0,0.0,0
-92.43,-136.09,-44.92,0.89,2.44,2.44,176.91,87.46,56.09,,0.32,0.47,1.47,118.01,32.08,-193.05,3.14,0.0,102.28,129.15,0
17.17,48.92,5.75,0.22,1.61,1.61,121.8,104.31,75.0,,0.65,1.85,2.85,234.88,64.89,26.47,,0.0,72.85,109.81,0
17.52,36.7,8.16,0.74,2.0,2.08,169.52,75.7,60.55,5.13,0.52,1.09,2.09,58.22,52.26,57.93,2.55,0.0,13.74,36.18,0
2.07,6.98,1.28,0.16,0.33,0.84,224.6,12.23,62.06,37.97,0.7,2.38,3.38,48.23,70.4,12.22,0.88,17.99,20.11,57.49,0
26.45,69.71,9.3,0.0,0.9,1.19,127.96,62.31,71.14,20.18,62.06,163.55,2.64,66.59,62.06,46.9,1.75,0.0,9.97,35.26,0
0.68,1.32,0.39,0.49,0.68,1.05,208.94,13.76,60.43,27.26,0.49,0.95,1.95,41.05,48.61,26.45,1.02,6.44,16.51,50.84,0
17.66,23.53,,1.2,3.53,4.16,268.51,125.29,55.03,34.96,0.25,0.33,1.33,38.03,24.93,79.27,5.6,0.0,10.57,31.82,0
-29.89,-1274.32,-6.59,0.07,0.72,0.81,80.3,51.04,53.2,6.5,0.98,41.64,42.64,37.76,97.65,-15.9,0.12,30.52,10.83,70.68,0
-11.73,-13.55,-20332.0,6.6,6.61,6.61,630680.96,590.4,8553.6,,0.13,0.15,1.15,-6.06,13.41,-87.53,5.91,11.53,9828.0,-74.89,0
-114.06,121.26,-49.89,0.01,0.06,0.09,159.22,16.22,234.64,9.28,194.06,-206.31,-1.06,-56.32,194.06,-54.36,-1.12,41.6,17.7,-185.65,0
0.14,1.1,0.19,0.02,0.14,1.14,478.65,46.75,411.45,413.62,0.87,6.64,7.64,6.37,86.92,1.28,20.85,0.0,6.06,59.21,0
3.83,19.9,2.66,0.03,0.85,0.9,252.13,129.52,132.85,9.46,0.8,4.15,5.19,10.55,79.94,8.46,0.69,21.19,3.36,31.82,0
20.45,131.25,10.55,0.05,0.57,1.23,187.75,16.66,39.78,26.19,0.84,5.42,6.42,49.72,84.42,47.93,1.07,0.0,10.98,26.33,0
14.21,28.5,13.61,0.06,0.4,1.7,348.66,58.05,138.92,225.35,0.5,1.01,2.01,22.13,50.14,28.34,3.42,9.85,7.59,29.44,0
3.72,42.56,1.97,0.15,1.12,1.12,192.85,164.85,169.57,,0.91,10.43,11.43,87.74,91.25,4.08,,0.0,44.51,94.43,0
2.57,3.18,1.44,1.06,1.84,6.05,203.5,16.32,21.04,88.66,0.19,0.24,1.24,27.52,19.18,87.34,2.22,0.0,9.94,37.99,0
0.33,3.25,0.27,0.77,1.0,1.01,296.03,58.1,256.03,2.1,0.9,8.76,9.76,16.82,89.76,3.53,0.99,0.0,9.95,61.5,0
1.09,8.7,0.46,0.02,0.32,0.9,153.75,32.35,98.34,62.24,0.87,6.92,7.99,91.51,86.61,6.04,0.77,6.3,27.95,66.21,0
9.81,15.65,7.92,5.04,5.3,5.3,293.96,9.49,35.71,,37.33,59.56,1.6,9.81,37.33,50.26,2.52,0.0,0.0,0.0,0
5.4,7.3,4.91,0.11,0.19,0.45,330.65,3.96,52.38,17.89,0.26,0.35,1.35,75.03,26.02,47.12,0.83,5.07,43.12,55.33,0
-40.62,132.8,-15.55,0.01,0.26,0.5,139.31,41.28,97.06,40.18,1.3,-4.26,-3.27,102.98,130.16,-20.57,-0.76,51.72,37.91,82.25,0
14.89,15.39,5.0,11.38,19.06,19.06,122.16,30.1,3.92,,0.03,0.03,1.03,14.89,3.26,907.41,2.53,0.0,0.0,0.0,0
-53.98,-141.9,-13.36,0.2,1.34,2.01,90.06,0.87,42.32,28.07,0.62,1.63,2.63,175.08,61.96,-83.61,9.76,0.0,41.08,90.69,0
-27.91,-117.96,-6.73,0.54,1.04,1.04,87.82,33.03,66.32,,0.76,3.23,4.23,310.03,76.34,-13.44,1.15,-0.01,81.54,98.37,0
-21.23,-4252.11,-42.4,0.03,0.08,0.1,726.84,29.38,705.68,20.13,0.99,199.0,200.24,-4.0,99.38,-6.99,0.01,0.0,24.14,108.17,0
8.08,22.05,4.0,0.26,0.61,1.75,180.39,23.1,42.02,76.97,0.63,1.71,2.73,68.85,62.66,22.99,1.75,35.32,20.39,64.16,0
3.01,21.68,1.2,0.08,1.1,1.22,144.9,94.39,92.96,11.3,86.12,620.53,7.21,29.5,86.12,13.7,1.4,12.71,7.9,50.38,0
0.68,30.01,0.38,0.0,0.97,1.55,204.11,117.9,119.17,71.69,0.98,42.94,43.94,7.53,97.72,2.7,6.61,6.8,2.67,42.84,0
-18.57,30.62,-19.59,0.17,0.22,0.69,383.92,32.84,552.39,255.68,1.61,-2.65,-1.65,-18.57,160.65,-11.56,,0.0,0.0,0.0,0
12.73,84.49,9.55,-0.18,1.78,1.93,273.17,175.57,89.55,13.33,0.85,5.64,6.64,45.9,84.93,25.5,1.86,0.0,24.89,57.3,0
0.29,0.37,0.86,0.52,8.1,9.11,1070.0,323.72,35.21,43.25,0.2,0.25,1.25,1.33,19.81,23.87,1.52,16.14,3.06,12.41,0
2.17,7.74,0.69,0.45,0.87,1.02,116.26,34.16,81.02,11.4,72.0,257.15,3.57,43.58,72.0,17.05,1.05,0.0,9.34,52.97,0
35.06,42.36,15.16,2.16,2.4,2.4,157.37,6.39,26.82,0.15,0.17,0.21,1.21,67.24,17.23,357.61,1.41,0.0,13.92,28.45,0
4.28,17.84,3.98,0.73,1.0,1.0,339.24,67.0,255.08,,76.03,317.13,4.17,4.28,76.03,12.14,0.99,0.0,0.0,0.0,0
0.57,2.11,0.24,0.01,0.16,0.83,152.28,11.04,57.77,47.46,0.73,2.7,3.7,14.34,72.96,19.2,0.87,31.89,4.17,31.02,0
12.19,65.29,9.44,0.14,0.38,0.39,281.89,54.6,226.64,2.03,0.81,4.36,5.36,13.65,81.33,21.64,0.27,0.0,0.85,4.62,0
8.96,29.84,12.23,0.93,1.41,1.41,496.94,164.6,343.85,,0.7,2.33,3.33,8.96,69.96,14.69,22.85,0.0,0.0,0.0,0
27.4,74.26,,0.53,1.14,1.16,151.63,55.18,60.19,1.97,0.63,1.71,2.71,37.85,63.1,53.78,1.34,20.28,3.14,14.25,0
11.34,22.57,14.38,0.54,0.73,0.73,461.52,44.02,227.09,,0.5,0.99,1.99,11.34,49.75,49.12,1.77,0.0,0.0,0.0,0
9.9,34.79,9.12,0.38,1.48,1.49,335.37,110.94,100.68,0.85,0.57,2.02,3.51,17.5,57.41,47.66,1.02,0.0,4.73,14.7,0
40.69,97.66,23.54,0.86,1.78,1.78,210.56,90.93,99.37,,0.58,1.4,2.4,118.87,58.33,72.68,3.49,6.79,32.4,41.94,0
9.47,28.43,3.72,0.05,1.5,1.5,142.99,136.9,94.3,,0.67,2.0,3.0,9.47,66.68,14.2,,0.0,0.0,0.0,0
