ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
-0.26,-0.61,-0.34,0.03,0.27,0.33,477.76,52.32,218.88,15.28,0.57,1.33,2.33,14.41,57.1,23.29,0.64,7.15,19.25,56.89,-6.71,-17.89,-9.29,0.02,0.19,0.23,504.02,44.71,277.99,11.32,0.61,1.63,2.67,8.26,62.51,7.43,0.49,5.2,20.73,50.91,0
4.07,5.26,4.09,1.08,2.86,3.49,365.88,127.94,72.86,46.53,0.23,0.29,1.29,29.0,22.59,36.69,2.7,0.0,25.06,73.91,8.35,9.75,6.59,2.22,6.14,6.41,287.39,125.72,32.19,9.04,0.14,0.17,1.17,36.22,14.38,89.49,3.18,0.0,22.0,63.96,0
0.5,1.17,0.4,-0.02,0.49,1.07,295.63,78.81,154.09,90.07,0.53,1.26,2.36,28.4,57.62,16.0,1.0,0.0,22.66,75.34,0.43,1.1,0.34,0.11,0.56,1.07,285.77,72.99,161.65,82.72,0.58,1.46,2.53,25.54,60.44,12.72,1.03,0.0,19.71,78.24,0
43.62,95.36,148.06,0.46,0.9,1.15,1235.46,51.1,756.6,188.27,0.54,1.19,2.19,54.31,54.25,93.82,1.32,0.0,36.26,-4.83,10.13,88.77,3.21,0.22,0.48,0.9,115.36,24.97,97.06,41.25,0.89,7.77,8.77,16.32,88.59,17.68,0.63,0.0,1.96,26.89,0
-5.85,-27.7,-4.81,0.3,0.94,0.98,299.11,124.43,196.43,8.56,0.79,3.74,4.74,-1.69,78.88,6.66,0.95,0.0,3.42,35.86,-38.97,-152.99,-30.98,0.2,0.89,0.95,289.34,125.0,182.99,11.44,0.75,2.93,3.93,-31.52,74.53,-26.61,0.92,0.0,5.93,-80.92,0
-0.17,-4.21,-0.04,0.22,0.77,0.89,88.62,44.92,81.65,9.72,0.96,23.8,24.8,66.66,95.97,7.68,0.39,0.0,16.27,87.61,0.22,16.97,0.08,0.15,0.74,0.75,135.53,51.52,83.87,1.01,0.99,75.66,76.72,41.36,98.7,8.86,0.67,13.47,15.32,79.15,0
-1.51,-1.95,-827.39,34.57,43.47,43.47,198938.52,743.2,1302.21,0.0,0.23,0.29,1.29,-1.51,22.53,-5.5,1.39,0.0,0.0,0.0,-0.98,-1.29,-274.09,12.54,15.93,15.93,101306.75,956.06,1620.89,,0.23,0.31,1.31,-0.98,23.5,-3.12,1.32,0.0,0.0,0.0,0
0.11,0.12,,0.14,20.49,20.49,,,,,0.05,0.05,1.05,0.11,4.88,2.34,,0.0,,,1.1,1.14,50.13,0.13,24.02,24.02,16542.01,12838.78,537.55,0.0,0.03,0.03,1.03,1.1,3.29,61.48,4.59,0.0,0.0,0.0,0
8.57,63.16,2.54,0.38,0.99,0.99,107.77,56.05,91.96,0.03,0.86,6.37,7.37,13.98,86.44,14.0,0.93,0.0,1.6,25.19,68.28,93.35,19.49,3.53,3.84,4.0,103.88,6.39,20.39,3.32,0.27,0.37,1.37,77.34,26.86,294.81,4.12,0.0,2.59,8.4,0
7.2,59.31,18.66,0.07,0.93,0.98,943.31,702.55,819.69,43.76,0.88,7.24,8.24,7.2,87.86,8.52,0.9,0.0,0.0,0.0,22.56,76.96,8.65,0.36,1.15,1.21,139.57,77.57,97.56,5.47,0.71,2.41,3.41,22.56,70.68,38.52,2.11,0.0,0.0,0.0,0
48.85,64.29,9.01,2.91,4.66,4.66,67.11,23.42,13.38,0.0,0.24,0.32,1.32,116.01,24.01,222.08,14.46,0.0,12.38,50.62,15.19,17.35,13.02,7.58,9.95,9.97,311.87,71.21,30.04,0.53,0.12,0.14,1.14,73.0,12.44,148.46,36.6,0.0,49.53,72.17,0
21.33,45.75,6.78,0.5,1.18,1.63,115.64,38.06,56.1,25.68,0.53,1.15,2.15,53.31,53.39,57.16,2.53,0.0,10.16,47.21,11.2,26.45,3.45,0.56,1.11,1.44,111.96,35.09,63.82,21.67,0.58,1.36,2.36,43.22,57.66,30.48,2.54,0.0,9.85,57.36,0
0.4,1.13,0.26,0.22,0.77,1.03,237.19,69.98,46.71,35.87,0.64,1.81,2.81,57.62,64.47,16.68,1.04,38.61,37.29,78.89,0.59,1.55,0.43,0.1,0.62,1.1,267.75,77.63,68.88,79.63,0.62,1.65,2.65,61.22,62.23,17.24,1.2,35.0,44.6,83.01,0
0.19,0.46,0.12,0.01,1.38,1.73,234.8,171.11,85.89,45.18,0.58,1.36,2.36,40.39,57.63,10.68,6.66,16.84,25.93,77.62,-34.93,-179.76,-15.97,0.01,0.96,1.3,166.45,116.45,79.14,43.08,0.81,4.15,5.15,20.1,80.57,-34.62,9.5,26.67,25.16,172.84,0
41.29,76.94,10.77,0.31,1.45,1.45,94.93,45.14,39.73,0.2,0.46,0.86,1.86,222.07,46.33,104.47,1.4,0.0,47.14,77.67,20.07,70.6,6.6,0.05,0.69,0.69,119.74,53.71,34.87,0.14,0.72,2.52,3.52,165.02,71.57,37.23,0.55,41.96,47.68,82.73,0
7.7,13.91,1.02,0.85,1.09,1.69,48.26,4.15,14.39,10.41,0.45,0.81,1.81,174.23,44.67,36.29,1.57,5.82,22.08,89.82,8.29,19.97,1.12,0.57,0.78,1.14,49.28,4.54,20.04,9.09,0.58,1.41,2.41,161.65,58.47,26.71,1.07,10.24,20.76,88.87,0
20.49,194.39,5.42,0.36,1.12,1.12,96.26,64.24,85.16,,0.89,8.49,9.49,20.91,89.46,22.91,,0.0,0.11,2.06,20.61,88.28,9.49,0.35,1.26,1.26,167.61,116.16,127.07,,0.77,3.28,4.28,20.86,76.66,27.74,7.06,0.0,0.12,0.96,0
2.65,-1.99,0.84,0.13,0.29,0.39,116.02,42.54,266.24,29.13,2.33,-1.75,-0.75,26.51,232.71,1.32,-18.89,0.0,7.61,85.05,8.24,13.78,5.26,0.83,1.11,2.51,232.45,17.42,73.57,104.5,0.4,0.67,1.67,21.67,40.24,28.67,4.06,0.0,8.58,52.39,0
68.78,96.81,42.09,1.56,2.37,2.43,222.77,51.62,63.33,3.97,0.29,0.41,1.41,75.64,28.96,260.95,2.37,0.0,4.2,6.95,66.08,96.24,43.41,1.46,2.23,2.26,239.09,56.35,73.41,2.43,0.31,0.46,1.46,74.7,31.33,230.21,2.3,0.0,5.66,8.93,0
17.28,99.23,14.97,9.38,19.45,28.46,315.49,109.86,10.91,99.64,0.83,4.74,5.74,17.28,82.59,21.21,202.41,0.0,0.0,0.0,39.43,60.69,15.21,1.26,1.91,3.0,140.41,30.16,46.08,50.92,0.35,0.54,1.54,39.43,35.03,113.63,194.0,0.0,0.0,0.0,0
52.71,55.94,22.95,8.51,13.23,17.03,158.53,4.02,9.07,34.92,0.06,0.06,1.06,52.71,5.78,945.71,94.44,0.0,0.0,0.0,56.03,56.51,20.24,34.54,81.1,115.17,131.47,52.05,1.12,38.61,0.01,0.01,1.01,56.03,0.86,6631.68,147.12,0.0,0.0,0.0,0
-5.31,-29.21,-26.96,0.43,0.45,1.22,1848.74,,1495.17,1168.0,0.82,4.5,5.5,-5.31,81.82,-6.49,,0.0,0.0,0.0,-20.24,-340.94,-538.82,0.07,0.1,1.06,9688.11,184.94,9005.65,8817.25,0.94,15.84,16.84,-20.24,94.06,-21.52,,0.0,0.0,0.0,0
2.84,11.7,2.85,0.55,1.16,2.52,364.1,69.57,132.62,182.95,0.4,1.65,4.11,9.97,75.68,11.89,3.72,0.0,7.13,44.35,11.47,27.85,10.59,0.23,0.75,1.64,336.09,62.62,187.63,170.79,0.59,1.43,2.43,19.81,58.8,22.06,5.93,0.0,7.7,52.78,0
0.54,3.08,0.31,0.03,0.69,0.83,209.06,67.55,98.37,15.27,0.81,4.6,5.66,1.22,82.34,5.34,0.84,33.67,0.39,7.03,1.87,11.29,1.06,0.21,0.62,0.86,206.63,49.18,117.63,29.89,0.83,5.05,6.05,2.43,83.47,7.47,0.84,25.84,0.32,4.3,0
1.69,2.64,0.3,0.21,0.9,0.9,64.83,15.92,23.07,,0.36,0.56,1.56,99.92,35.98,14.17,0.97,0.0,17.5,91.2,0.48,0.88,0.12,0.8,0.98,0.98,88.62,7.25,40.17,0.0,0.46,0.85,1.85,87.01,45.83,7.44,1.0,0.0,21.07,91.99,0
10.21,19.85,11.62,0.72,0.89,1.04,414.6,27.52,60.63,23.86,0.47,0.91,1.94,29.26,48.58,29.64,0.88,24.2,21.71,56.74,7.66,13.89,9.4,0.96,1.16,1.24,446.91,29.85,62.3,12.4,0.42,0.76,1.81,24.41,44.89,28.53,0.95,19.11,20.57,50.44,0
5.28,27.17,2.43,0.0,0.34,0.69,167.82,42.17,58.22,43.52,0.8,4.14,5.15,37.68,80.58,11.04,0.44,39.66,14.94,71.02,3.56,16.46,1.8,0.02,0.3,0.78,184.19,37.14,58.71,64.56,0.78,3.62,4.63,33.45,78.38,8.66,0.6,43.09,15.13,78.55,0
17.06,70.87,6.9,0.08,1.05,1.66,147.15,46.33,40.81,29.31,0.74,3.09,4.15,56.58,75.93,38.76,1.35,36.61,15.98,69.34,13.22,77.9,8.42,0.06,0.77,0.99,231.72,76.47,108.42,25.06,0.83,4.87,5.89,35.67,83.02,32.8,0.96,26.31,14.29,40.76,0
6.19,8.87,4.72,2.55,3.01,3.16,277.19,37.66,81.83,12.49,0.3,0.43,1.43,10.82,30.19,30.41,13.24,0.0,3.52,21.92,4.4,6.17,4.99,2.68,3.15,3.33,413.44,54.67,117.21,22.04,0.29,0.4,1.4,9.29,28.77,28.1,17.03,0.0,5.56,99.52,0
0.53,1.48,0.32,0.0,0.28,0.62,220.14,30.21,46.47,36.95,0.6,1.67,2.77,9.93,63.94,10.57,0.68,27.8,5.69,50.2,-5.59,-12.71,-2.26,0.0,0.34,0.85,147.07,18.12,35.35,28.35,0.52,1.19,2.27,3.85,56.02,1.41,0.87,28.41,3.82,70.13,0
18.85,27.05,18.44,2.55,3.68,3.79,356.19,,43.02,4.82,0.3,0.44,1.44,52.49,30.34,99.19,1.59,14.92,32.92,87.7,26.63,31.95,22.13,4.0,5.05,5.16,302.47,35.75,34.15,3.79,0.16,0.19,1.2,67.58,16.64,231.62,2.1,1.8,34.03,63.19,0
4.61,8.24,3.41,-0.29,0.03,0.4,269.24,19.43,60.69,22.71,0.44,0.79,1.79,65.05,44.01,53.45,0.87,0.0,44.7,76.52,2.41,5.19,2.17,0.7,0.72,0.92,328.3,2.91,129.64,26.87,0.52,1.13,2.16,51.89,53.7,23.51,0.94,0.0,44.63,81.43,0
11.87,14.84,3.56,0.37,3.98,4.66,109.02,71.56,19.79,13.57,0.2,0.25,1.25,23.13,20.0,79.99,5.87,0.0,3.37,38.08,-34.58,-38.9,-26.77,3.75,5.64,6.38,281.83,47.13,24.92,18.63,0.11,0.13,1.13,-25.1,11.12,-263.06,2.15,0.0,7.33,-80.71,0
8.99,13.18,4.63,0.24,1.38,1.88,187.47,56.08,36.67,25.31,0.32,0.47,1.47,64.3,31.77,60.26,1.45,6.9,28.49,79.32,4.39,6.79,2.3,0.41,1.21,1.48,191.32,45.12,31.94,15.73,0.35,0.55,1.55,56.5,35.28,46.11,1.23,13.17,27.31,80.5,0
0.88,7.34,1.18,0.46,0.92,1.04,491.04,187.83,417.35,52.4,0.88,7.36,8.36,12.36,88.03,2.34,1.33,0.0,15.49,77.84,3.82,54.23,3.08,0.09,0.71,0.75,293.84,143.18,232.5,10.17,0.93,13.2,14.2,14.56,92.96,4.96,2.3,7.44,8.67,62.03,0
0.0,0.0,,4.75,179.0,179.0,,,,,0.0,0.0,1.0,0.0,0.36,0.0,2.82,0.0,,,0.0,0.0,,4.75,179.0,179.0,,,,,0.0,0.0,1.0,0.0,0.36,0.0,2.82,0.0,,,0
-4.68,-20.51,-37.45,0.08,0.18,0.59,2912.62,52.1,575.51,322.07,0.76,3.33,4.38,0.28,77.6,7.38,0.86,,39.68,96.39,-8.78,-54.47,-23.98,0.08,0.2,0.56,993.71,24.4,303.27,130.66,0.82,5.1,6.2,-2.27,83.87,2.25,0.76,35.19,17.78,77.01,0
1.08,2.1,294.14,0.18,1.41,1.52,99068.95,23722.87,19638.58,2041.82,0.48,0.94,1.94,6.75,48.41,20.47,1.15,25.57,1541.76,35.16,7.39,12.37,11.11,0.34,1.64,1.79,547.25,143.7,78.07,16.36,0.4,0.67,1.67,13.71,40.28,38.78,1.25,23.35,9.5,24.49,0
9.3,78.44,16.71,0.41,0.65,0.75,653.9,131.91,564.92,60.29,0.88,7.42,8.43,27.48,88.14,15.38,0.35,0.0,32.65,44.03,10.59,47.85,18.56,0.22,0.51,0.7,637.8,141.41,486.64,89.57,0.78,3.51,4.52,30.51,77.86,18.5,0.48,0.0,34.9,55.33,0
21.61,36.64,17.14,0.31,2.35,3.03,288.69,184.91,90.61,62.22,0.41,0.7,1.7,35.45,41.02,55.11,15.23,,10.98,33.33,16.82,21.16,14.29,1.06,3.54,5.21,309.26,128.09,51.74,87.65,0.2,0.25,1.26,31.87,20.54,90.47,7.02,0.0,12.78,41.49,0
0.23,0.38,0.12,0.76,2.26,2.38,194.55,99.11,66.23,7.88,0.39,0.64,1.65,48.99,39.32,30.74,3.59,0.0,26.06,87.34,8.43,12.85,5.37,0.93,3.71,3.81,232.0,140.57,50.48,4.98,0.34,0.52,1.52,69.04,34.4,52.03,4.75,0.0,38.63,75.05,0
13.74,50.36,17.55,0.02,0.62,1.04,464.96,78.16,42.55,55.0,0.72,2.65,3.67,22.7,72.72,29.45,0.68,37.24,11.44,24.14,16.27,37.0,13.87,0.03,0.83,1.66,310.27,48.21,29.75,50.28,0.54,1.24,2.27,28.14,56.03,47.9,0.9,23.78,10.12,26.98,0
1.06,4.08,0.82,0.05,0.3,1.04,280.52,29.21,91.55,87.1,0.66,2.52,3.84,36.2,73.98,15.1,0.86,27.85,27.08,75.11,1.89,7.8,1.13,0.01,0.4,1.03,217.31,41.98,88.82,70.15,0.7,2.88,4.12,33.12,75.74,13.34,0.89,21.03,18.64,69.75,0
6.17,8.1,5.3,0.54,1.31,2.74,312.63,45.45,42.61,85.25,0.23,0.31,1.31,35.66,23.82,60.79,1.67,8.33,25.32,63.51,,15.0,9.26,0.6,1.63,3.17,,56.38,49.63,86.03,,0.03,0.0,,,845.41,,,23.24,58.22,0
4.26,68.96,2.03,0.07,0.45,0.78,173.47,56.44,125.16,50.4,0.94,15.2,16.2,35.25,93.83,10.42,0.31,15.04,14.77,71.05,8.92,52.21,3.24,0.0,0.43,0.86,132.07,42.75,24.9,44.88,0.83,4.85,5.85,49.93,82.92,28.45,0.62,58.28,14.88,61.78,0
15.55,18.97,9.83,0.69,1.6,3.3,230.1,25.88,28.5,49.11,0.17,0.2,1.22,34.96,18.06,119.9,1.47,0.0,12.27,48.15,10.21,18.79,6.78,0.32,0.82,1.79,241.89,25.81,51.47,50.83,0.44,0.82,1.84,26.02,45.66,33.82,1.26,0.0,10.51,46.87,0
16.31,26.48,15.84,0.05,3.26,3.26,353.33,94.14,29.4,,0.38,0.62,1.62,76.17,38.39,55.13,1.24,0.0,58.1,73.81,5.22,8.21,5.28,0.71,3.07,4.02,367.61,77.89,32.95,31.57,0.36,0.57,1.57,60.41,36.38,29.05,1.41,0.0,55.73,81.28,0
4.3,17.68,4.95,0.04,0.52,0.88,419.53,68.12,138.96,52.52,0.55,2.25,4.12,12.74,75.7,43.21,0.65,0.81,9.73,29.41,5.6,17.23,4.97,0.02,0.73,1.44,322.68,59.02,76.98,60.52,0.47,1.44,3.07,16.06,67.47,60.77,0.85,2.12,9.27,32.12,0
0.22,1.08,0.29,0.01,0.06,0.17,490.69,17.93,345.03,40.8,0.8,4.04,5.04,17.99,80.15,11.02,0.31,8.29,23.96,63.75,-0.91,-5.25,-1.36,0.0,0.04,0.18,544.28,16.94,401.71,58.2,0.83,4.77,5.77,16.73,82.68,8.64,0.25,7.3,26.38,68.36,0
-84.45,261.29,,0.04,0.04,0.74,,,,,1.32,-4.09,-3.09,-84.45,132.32,-63.82,,0.0,,0.0,-69.89,81.69,-78.22,0.07,0.4,0.93,407.34,,428.89,233.69,1.86,-2.17,-1.17,-50.43,185.56,-37.67,,0.0,21.78,-40.14,0
-9.58,-69.59,-7.53,0.16,0.61,4.05,286.22,14.38,31.72,110.61,0.86,6.27,7.27,-2.67,86.24,-4.38,0.97,39.1,5.43,109.16,23.74,88.43,9.1,0.06,1.0,1.0,139.46,84.44,64.78,0.09,0.73,2.72,3.72,111.07,73.15,45.56,0.8,18.24,33.46,67.79,0
24.88,34.55,10.03,0.13,5.38,5.38,146.68,111.92,21.3,0.0,0.28,0.39,1.39,55.79,28.0,112.57,4.3,0.0,12.46,41.13,-19.33,-74.29,-9.36,0.03,1.34,1.34,176.26,142.37,74.09,,0.74,2.84,3.84,30.55,73.98,-14.75,2.51,19.72,24.15,128.31,0
0.07,3.93,0.03,0.07,0.59,0.84,146.88,72.89,141.44,36.97,0.98,55.34,56.34,16.75,98.23,0.07,0.12,0.0,6.73,96.75,-0.39,-32.76,-0.15,0.02,0.58,0.85,143.25,77.6,139.11,37.51,0.99,83.83,84.83,14.4,98.82,4.1,0.09,0.0,5.82,95.88,0
0.78,1.16,0.4,0.48,2.33,2.83,186.11,112.28,60.85,31.31,0.33,0.5,1.5,20.94,33.15,6.63,11.22,0.0,10.31,103.78,0.35,0.46,0.19,0.77,2.81,3.72,200.76,98.57,48.21,44.2,0.24,0.32,1.32,21.48,24.42,32.33,8.2,0.0,11.65,76.04,0
24.36,26.1,78.49,14.98,14.98,14.98,302.89,,77.44,,0.07,0.07,1.07,24.36,6.68,364.88,,0.0,0.0,0.0,59.22,69.19,77.73,6.86,6.86,6.86,477.83,,68.11,,0.14,0.17,1.17,59.22,14.41,410.9,,0.0,0.0,0.0,0
0.11,9.85,0.38,0.01,0.26,0.98,1240.35,72.16,146.71,207.74,0.99,86.46,87.46,0.59,98.86,3.87,0.99,11.33,1.62,10.53,0.14,0.32,0.29,0.0,0.38,0.92,758.2,89.37,91.43,128.76,0.56,1.26,2.26,3.47,55.77,7.82,0.96,19.18,6.94,29.02,0
6.29,14.39,4.21,0.06,0.77,1.28,243.76,90.65,128.38,67.2,0.56,1.29,2.29,23.42,56.61,17.25,1.42,,11.48,70.98,8.65,18.12,4.79,0.0,1.03,1.5,201.58,99.54,97.09,46.49,0.52,1.09,2.1,26.21,52.28,22.58,1.8,0.0,9.72,63.86,0
2.59,4.44,3.32,2.44,4.02,5.77,465.33,47.02,29.87,53.06,0.4,0.69,1.71,25.98,41.53,27.2,1.34,18.15,29.9,74.2,2.78,4.64,3.47,1.72,2.85,4.21,453.62,50.7,27.49,62.31,0.4,0.67,1.67,26.74,40.03,27.32,1.39,17.38,29.85,74.46,0
31.12,51.58,10.62,0.28,1.39,1.54,124.18,51.62,32.11,6.96,0.39,0.65,1.66,78.32,39.67,99.93,1.57,11.73,16.1,51.95,31.62,58.37,13.08,0.43,1.11,1.29,150.62,44.19,64.97,12.12,0.46,0.84,1.85,70.23,45.83,83.17,1.27,0.0,15.98,50.49,0
4.71,14.9,6.26,0.01,0.27,0.83,483.94,68.48,162.33,148.71,0.57,1.8,3.16,11.97,68.39,28.55,0.61,20.87,9.66,44.74,3.31,12.44,3.9,0.01,0.25,0.92,428.1,69.1,180.85,189.47,0.68,2.54,3.76,9.37,73.37,17.89,0.72,23.38,7.13,35.46,0
-59.5,-90.56,-40.43,0.61,1.49,2.15,247.32,21.19,78.55,52.63,0.34,0.52,1.52,63.59,34.29,-137.34,2.27,0.0,83.64,154.84,10.82,14.65,3.1,2.02,2.64,3.5,104.17,15.16,24.37,21.27,0.26,0.35,1.35,114.29,26.15,86.89,4.53,0.0,29.61,79.8,0
17.66,21.13,6.17,1.83,3.24,4.72,127.22,27.93,19.79,29.63,0.16,0.2,1.2,84.23,16.44,152.96,3.47,0.0,23.27,67.57,10.03,12.49,7.78,0.93,2.62,4.08,282.25,35.46,21.03,31.15,0.2,0.25,1.25,38.39,19.72,78.76,1.34,11.79,21.99,58.73,0
61.07,94.79,26.82,1.92,3.25,3.25,159.86,63.31,47.45,0.01,0.36,0.55,1.55,106.58,35.58,181.15,34.25,0.0,19.99,36.0,68.64,95.72,23.47,3.35,5.17,5.17,124.44,39.38,21.67,0.02,0.28,0.39,1.39,121.35,28.29,256.42,9.4,0.0,18.02,36.58,0
18.74,86.52,13.21,0.62,0.89,1.08,256.56,53.94,194.29,36.08,0.78,3.58,4.62,62.75,78.34,33.1,1.31,0.0,31.02,58.6,28.31,88.23,12.68,0.17,1.11,1.33,163.09,96.84,102.82,22.77,0.66,2.05,3.12,83.16,67.92,53.64,2.2,0.0,24.58,51.16,0
1.91,21.79,1.22,0.3,1.06,1.06,180.23,135.42,178.01,,0.91,10.4,11.4,7.67,91.23,3.42,0.89,0.0,3.68,-159.3,-2.51,-40.53,-1.25,-0.24,0.94,0.94,181.49,181.19,153.05,,0.94,15.15,16.15,11.55,93.81,-0.67,0.76,0.0,7.01,92.59,0
33.01,57.59,26.08,0.53,1.07,1.07,287.55,66.39,121.37,0.0,0.43,0.74,1.74,33.01,42.68,85.11,1.11,0.0,0.0,0.0,20.08,33.45,18.17,1.92,2.34,2.34,329.36,37.65,90.25,,0.4,0.67,1.67,20.08,39.96,78.65,2.17,0.0,0.0,0.0,0
-2.28,-24.1,-0.87,0.41,1.07,1.07,139.0,81.14,124.49,,0.91,9.59,10.59,-2.28,90.56,-1.76,2.76,0.0,0.0,0.0,-4.18,-37.97,-0.94,0.51,0.95,1.02,82.25,31.38,72.4,5.26,0.89,8.09,9.09,-4.18,89.0,-1.61,1.18,0.0,0.0,0.0,0
22.96,31.31,13.84,0.37,3.8,4.01,219.32,173.41,50.42,10.73,0.27,0.37,1.36,54.7,26.66,93.76,12.43,0.0,19.12,55.3,13.26,21.64,10.51,0.57,2.66,2.66,288.63,206.22,98.63,0.0,0.39,0.63,1.63,35.87,38.73,38.68,9.36,0.0,17.93,53.78,0
0.4,1.86,0.15,0.02,0.47,0.56,134.18,36.41,49.12,7.53,0.74,3.41,4.64,49.7,78.45,13.23,0.47,34.6,18.17,89.73,-9.6,-69.73,-3.44,0.02,0.48,0.64,130.43,36.27,61.88,13.37,0.8,5.8,7.26,53.93,86.23,-0.09,0.47,29.86,22.77,100.26,0
-8.34,-45.57,-21.34,0.46,0.47,1.22,930.82,7.42,752.02,575.35,0.82,4.46,5.46,-8.34,81.69,-10.21,,0.0,0.0,0.0,16.74,53.73,29.42,0.38,0.38,1.44,639.88,2.72,435.75,468.99,0.69,2.21,3.21,16.74,68.85,24.31,,0.0,0.0,0.0,0
18.2,129.42,7.79,0.1,1.0,1.86,155.86,67.68,78.09,68.3,0.86,6.11,7.11,55.02,85.94,23.86,11.28,0.0,15.77,61.47,15.36,53.39,4.95,0.37,1.09,2.8,117.16,25.38,37.86,65.54,0.71,2.47,3.47,56.21,71.22,25.29,9.61,0.0,13.15,57.56,0
-0.22,-2.9,-0.15,0.26,0.85,1.04,251.84,110.7,196.21,38.1,0.86,11.51,13.46,33.94,92.57,2.65,0.62,0.0,23.63,88.39,3.17,40.29,2.8,0.06,0.92,1.02,321.14,233.11,273.79,27.69,0.92,11.71,12.71,25.37,92.13,5.69,0.91,1.28,19.59,72.5,0
-3.08,-3.95,-4.89,3.84,4.16,4.16,577.63,40.24,124.54,0.46,0.22,0.28,1.28,6.35,22.03,-5.99,9.15,0.0,14.96,100.0,6.56,8.88,9.83,2.78,3.51,3.56,545.81,103.46,141.32,6.56,0.26,0.35,1.35,15.99,26.18,28.98,11.68,0.0,14.15,49.4,0
