ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
16.89,26.71,9.1,0.41,1.08,1.19,196.03,36.26,54.37,6.17,0.37,0.58,1.58,47.56,36.77,179.48,1.13,0.0,16.52,28.87,11.9,16.71,5.57,2.08,2.96,3.05,170.57,42.13,47.8,4.44,0.29,0.41,1.41,55.08,28.83,200.93,5.3,0.0,20.23,46.1,0
2.42,10.27,2.09,0.42,0.97,1.31,275.95,129.89,237.12,82.69,0.76,3.23,4.23,2.42,76.38,3.17,,0.0,0.0,0.0,17.05,38.96,8.7,0.22,1.46,1.81,185.74,126.28,101.58,35.49,0.56,1.29,2.29,17.05,56.25,30.3,,0.0,0.0,0.0,0
-7.96,-20.54,-4.39,0.39,1.1,1.18,200.93,81.3,115.12,10.06,0.61,1.58,2.58,23.62,61.27,-10.29,1.3,0.0,17.43,86.1,-22.77,-130.99,-11.03,0.48,0.68,0.73,176.38,28.22,139.05,7.11,82.62,475.3,5.75,10.63,82.62,-24.52,0.45,0.0,11.67,69.83,0
-9.63,-11.56,,5.81,5.81,5.81,,,,,0.17,0.2,1.2,-9.63,16.69,-57.68,,0.0,,0.0,47.63,57.9,,4.35,5.36,5.36,228.57,40.25,39.93,,0.18,0.22,1.22,73.0,17.73,268.58,,0.0,10.65,18.86,0
-0.08,-12.58,-0.11,0.03,0.63,0.93,510.96,299.85,501.31,152.57,0.99,155.72,156.72,5.42,99.36,2.35,0.08,0.0,7.72,66.85,,,,,,,,,,,,,,,,,,,,,0
1.69,68.66,0.67,0.15,0.47,0.52,84.42,43.65,68.14,6.59,0.94,38.32,40.74,88.69,94.05,2.33,0.05,46.23,24.7,69.03,2.53,58.35,0.78,0.01,0.61,0.67,112.29,47.66,50.45,4.88,0.95,21.92,23.04,107.08,95.16,12.19,0.49,46.87,23.13,63.83,0
-3.55,-4.9,-161.79,0.04,0.09,0.09,16587.77,221.49,4512.75,3.14,0.28,0.38,1.38,-3.12,27.57,4.66,0.74,0.0,19.75,24.84,-6.1,-8.5,,0.0,0.01,0.01,,,,,0.28,0.39,1.39,-6.01,28.31,-3.38,0.72,0.0,,-31.32,0
10.93,21.33,4.98,0.03,1.1,1.6,165.95,72.59,53.43,34.17,0.49,0.95,1.95,20.08,48.75,28.07,1.66,8.74,4.17,33.35,9.53,16.05,4.35,0.05,1.47,2.04,166.25,78.39,41.38,31.96,40.14,67.6,1.68,19.28,40.14,30.26,1.97,8.5,3.32,28.71,0
4.28,8.66,3.17,0.29,0.77,1.83,269.77,65.25,129.93,143.3,0.51,1.02,2.02,13.41,50.6,11.81,6.31,1.32,6.76,52.87,-0.83,-1.69,-0.93,0.21,0.76,1.87,408.29,109.88,204.53,226.71,50.65,102.65,2.03,7.39,50.65,1.88,10.31,0.0,6.35,55.27,0
26.01,72.69,30.46,0.04,0.1,0.92,426.36,16.83,267.5,222.05,0.64,1.8,2.8,32.18,64.22,46.48,0.93,0.0,7.24,12.97,17.45,30.54,17.43,-0.1,0.37,2.09,363.58,56.05,119.7,207.65,0.43,0.75,1.75,36.63,42.85,65.79,2.2,8.94,19.15,31.88,0
-2.84,-5.03,-0.87,2.16,2.19,2.19,111.11,1.11,42.37,,0.44,0.77,1.77,40.67,43.63,-0.68,3.78,0.0,13.28,85.93,2.44,2.86,0.69,8.66,8.97,8.97,103.14,3.24,10.35,,14.91,17.52,1.18,48.46,14.91,28.18,9.76,0.0,9.62,64.02,0
3.46,28.29,3.06,0.29,0.48,1.03,321.7,51.53,274.03,151.93,0.88,7.18,8.18,35.49,87.77,6.23,2.67,0.0,28.31,85.19,18.15,59.23,13.24,0.19,0.58,1.29,265.45,68.0,175.94,125.26,0.69,2.26,3.26,49.08,69.35,29.84,4.17,0.0,16.23,40.07,0
0.58,1.21,0.2,0.42,1.66,1.86,126.47,79.62,64.49,13.57,0.52,1.09,2.09,101.61,52.25,9.29,15.84,0.0,35.1,102.39,6.44,11.36,1.9,0.88,2.1,2.31,107.42,54.57,44.94,9.64,0.43,0.76,1.76,116.56,43.29,17.17,25.89,0.0,32.5,94.37,0
15.57,18.6,12.98,2.82,4.7,6.3,303.37,85.31,45.51,73.9,0.16,0.19,1.19,28.22,16.3,106.98,20.25,0.0,10.55,37.21,10.25,11.81,11.29,4.11,5.62,7.49,400.82,73.17,48.48,90.66,0.13,0.15,1.15,19.73,13.18,94.64,10.69,0.0,7.52,28.51,0
-10.95,-47.47,-20.48,1.18,1.22,1.3,680.63,21.42,517.8,41.94,76.92,333.3,4.33,-10.95,76.92,-14.24,,0.0,0.0,0.0,49.36,84.51,57.13,2.02,2.27,2.4,421.3,44.55,173.28,22.66,41.59,71.19,1.71,49.36,41.59,118.7,,0.0,0.0,0.0,0
2.7,7.98,1.08,0.5,0.95,3.31,146.31,17.54,39.12,93.59,0.66,1.96,2.96,83.38,66.22,6.95,7.58,0.0,32.43,92.18,3.19,9.96,1.45,0.37,0.64,2.34,165.52,14.99,55.99,95.13,0.68,2.12,3.12,76.21,67.95,9.42,3.41,0.0,24.0,64.53,0
13.32,17.04,5.04,0.54,2.52,4.09,137.83,47.46,24.06,38.36,0.22,0.28,1.28,85.96,21.85,87.93,4.34,0.0,27.51,73.52,16.0,18.8,6.02,2.14,4.33,7.15,136.85,31.48,14.38,40.54,0.15,0.18,1.18,86.96,14.9,145.02,4.91,0.0,19.11,51.7,0
43.92,115.85,23.18,0.61,1.84,1.84,192.16,58.17,51.41,,0.62,1.64,2.64,52.81,62.09,100.28,1.46,15.66,4.7,23.09,13.71,37.15,,0.58,1.67,1.69,110.17,44.29,24.8,0.99,0.63,1.71,2.71,23.66,63.11,55.26,1.71,40.35,3.01,24.44,0
7.64,16.6,6.8,1.26,7.89,7.89,123.8,269.61,40.64,,0.54,1.17,2.17,7.64,53.98,14.15,,0.0,0.0,0.0,-8.44,-28.9,-6.58,0.38,2.13,2.13,283.95,144.29,82.46,,0.71,2.43,3.43,-3.51,70.81,-9.04,0.78,0.0,3.84,77.88,0
0.89,2.77,0.72,0.01,0.4,0.75,295.2,46.47,81.43,43.5,0.64,1.99,3.11,17.8,67.88,26.0,0.79,14.06,13.71,47.08,1.56,4.57,1.1,0.04,0.5,0.84,257.26,48.12,60.39,36.4,62.49,183.33,2.93,23.84,62.49,26.87,0.85,22.51,10.92,36.95,0
-5.74,-6.47,-13.45,32.67,36.79,36.79,853.02,90.54,21.99,,0.11,0.13,1.13,8.76,11.36,-34.85,26.7,0.0,33.98,100.72,6.62,7.27,8.96,19.53,21.91,21.91,492.79,51.52,21.66,,0.09,0.1,1.1,21.99,8.9,86.81,40.12,0.0,15.58,44.06,0
4.62,47.13,1.5,0.15,1.02,1.06,117.78,90.03,104.28,4.29,0.9,9.19,10.19,18.81,90.19,9.56,2.12,0.0,4.59,57.72,3.68,48.29,1.47,0.02,0.92,0.99,145.15,119.55,132.62,9.38,0.92,12.12,13.12,23.53,92.38,6.21,0.97,0.0,5.89,53.79,0
6.04,9.06,7.56,0.19,0.96,1.67,455.74,85.59,102.55,79.85,0.33,0.5,1.5,39.34,33.3,39.82,1.26,8.28,41.7,67.13,3.07,6.5,4.13,0.07,0.71,1.21,489.32,139.72,215.31,111.53,0.53,1.11,2.11,36.54,52.63,17.69,1.18,5.36,31.96,53.61,0
9.87,14.33,4.35,0.54,3.05,3.05,160.36,120.59,23.52,0.0,0.31,0.45,1.45,60.89,31.15,53.47,10.3,15.42,22.48,68.72,14.42,23.52,7.9,0.21,2.76,2.76,199.38,181.88,42.62,,0.39,0.63,1.63,49.83,38.68,49.22,,14.51,13.99,38.95,0
-11.71,-117.88,-6.24,0.0,0.7,1.42,193.9,72.92,106.29,77.33,0.9,9.06,10.06,21.03,90.06,-8.43,1.96,0.0,17.44,105.64,-13.01,438.07,-6.13,0.0,0.36,0.75,171.53,60.81,171.52,66.78,1.03,-34.67,-33.67,27.49,102.97,-8.21,-0.12,0.05,13.81,76.67,0
1.25,5.47,0.67,0.14,0.52,0.56,196.7,46.03,121.03,4.03,0.66,2.91,4.39,71.12,77.21,31.06,0.37,1.42,37.76,83.19,0.28,1.01,0.14,0.08,0.41,0.42,189.35,39.08,118.69,1.75,0.66,2.42,3.64,80.66,66.33,32.8,0.38,0.0,30.2,58.92,0
58.69,88.64,50.08,0.18,1.38,1.38,310.58,124.55,103.77,0.0,0.34,0.51,1.51,58.69,33.78,193.57,1.27,0.0,0.0,0.0,23.73,29.22,30.36,1.57,3.56,3.56,465.68,169.87,85.56,0.0,0.19,0.23,1.23,23.73,18.79,194.32,2.5,0.0,0.0,0.0,0
16.49,85.18,3.26,0.77,1.23,1.23,71.89,26.21,56.99,,0.81,4.16,5.16,27.97,80.64,22.13,18.37,0.0,2.27,32.11,13.3,46.47,,0.59,1.06,1.06,79.98,26.6,56.35,,0.71,2.5,3.5,25.04,71.39,25.15,1.22,0.0,1.85,25.96,0
17.18,58.85,15.71,1.41,1.41,1.41,332.98,1.29,233.19,,0.71,2.43,3.43,17.54,70.81,24.26,,0.0,0.33,1.62,56.21,76.27,24.07,3.46,3.8,3.8,155.85,13.95,40.54,,0.26,0.36,1.36,56.21,26.3,213.7,,0.0,0.0,0.0,0
4.2,29.27,2.39,0.21,0.84,1.15,207.03,85.0,103.63,42.46,0.86,5.97,6.97,11.5,85.65,10.85,1.14,15.3,4.15,36.93,5.68,25.21,2.11,0.25,0.72,1.18,135.46,40.56,67.45,40.49,0.77,3.44,4.44,14.74,77.46,15.75,1.56,15.08,2.41,26.3,0
22.96,40.02,6.75,1.61,2.18,2.43,106.94,15.91,27.83,7.21,0.43,0.74,1.74,128.39,42.62,71.46,2.01,0.0,30.97,71.61,15.04,28.72,6.48,1.1,1.33,1.42,156.9,14.3,35.15,5.75,0.48,0.91,1.91,90.37,47.65,46.79,1.35,16.95,23.19,51.02,0
11.57,14.74,9.11,0.02,2.38,3.77,286.39,125.27,48.92,74.91,0.21,0.27,1.27,22.18,21.46,74.05,2.78,1.5,8.34,42.32,14.76,17.71,10.64,0.73,3.13,5.05,262.35,90.25,37.61,72.27,0.17,0.2,1.2,25.3,16.63,103.77,3.2,0.0,5.4,25.39,0
0.13,0.46,0.05,0.28,0.33,0.88,142.09,5.01,100.06,55.65,0.72,2.54,3.54,1.84,71.77,0.18,,0.0,0.67,30.83,10.81,40.07,6.23,0.31,0.6,1.37,209.97,44.1,151.62,117.13,0.73,2.71,3.71,13.99,73.03,14.8,,0.0,1.83,16.4,0
1.79,7.49,0.97,0.0,1.01,1.35,196.03,70.55,21.42,24.63,0.76,3.18,4.18,23.42,76.05,7.4,1.25,35.1,11.65,110.11,5.51,20.78,2.94,0.0,0.8,1.14,193.81,73.14,52.28,31.15,0.73,2.77,3.77,27.89,73.47,12.92,1.11,27.14,8.13,60.27,0
-51.99,-74.52,-21.42,2.94,3.31,3.31,149.98,0.88,44.85,,0.3,0.43,1.43,-23.65,30.24,-171.91,,0.0,11.68,944.95,-59.9,-78.03,-11.08,2.8,4.3,4.3,67.35,1.87,15.48,,23.23,30.27,1.3,19.77,23.23,-257.8,,0.0,10.92,102.31,0
4.34,24.93,1.81,0.5,0.71,0.95,151.58,14.29,67.81,16.11,0.83,4.74,5.74,26.93,82.59,9.79,0.32,0.0,9.41,63.21,22.68,65.4,16.16,1.26,1.51,1.58,259.37,6.32,101.2,8.03,65.33,188.4,2.88,39.28,65.33,37.49,0.95,0.0,11.83,33.65,0
-65.97,,-75.62,0.27,0.3,0.3,417.24,14.43,410.61,,1.0,,,-65.97,100.0,-42.8,0.0,0.0,0.0,0.0,42.24,100.03,26.76,0.53,0.53,0.53,230.57,,131.74,,0.58,1.37,2.37,42.24,57.77,138.15,0.64,0.0,0.0,0.0,0
10.8,12.4,10.11,9.11,9.11,9.11,104.87,,36.82,,0.13,0.15,1.15,33.71,12.92,83.59,,0.0,21.45,61.13,16.84,19.44,4.65,7.74,7.77,7.77,100.55,0.39,12.79,,0.13,0.15,1.15,136.49,13.38,125.87,,0.0,33.05,82.17,0
4.91,12.71,4.61,0.04,0.24,0.52,341.69,34.66,105.0,47.61,0.61,1.59,2.59,32.3,61.39,16.04,0.66,18.76,25.72,73.07,2.05,4.99,3.72,0.07,0.2,0.49,660.5,42.15,205.76,95.53,0.59,1.44,2.44,25.31,58.93,14.52,0.65,18.52,30.47,78.67,0
7.96,20.47,6.46,0.4,1.12,1.37,295.56,91.2,126.46,31.45,0.6,1.55,2.57,17.64,61.12,23.58,1.36,0.0,7.86,37.1,4.35,14.85,5.73,0.13,0.55,0.68,480.17,118.06,279.72,35.6,0.7,2.39,3.42,11.1,69.89,12.25,0.66,0.0,6.41,28.8,0
8.0,33.17,9.39,0.03,0.42,0.42,427.17,125.55,320.46,,0.76,3.15,4.15,9.9,75.88,34.76,0.36,0.0,2.22,5.33,-14.58,-64.86,,0.04,0.4,0.4,192.78,53.41,147.81,,0.78,3.45,4.45,-4.26,77.52,23.17,0.33,0.0,4.02,10.06,0
22.51,41.36,10.39,0.04,1.49,2.19,167.97,106.4,73.28,51.7,0.46,0.84,1.84,47.01,45.58,50.87,15.53,0.0,11.3,44.71,31.0,47.1,20.97,0.04,2.02,2.93,246.15,161.56,81.61,74.57,0.34,0.52,1.52,47.27,34.17,92.36,38.16,0.0,8.98,23.34,0
-39.36,-1391.24,-13.83,0.18,0.65,0.75,127.91,47.26,95.32,9.47,0.97,34.35,35.35,-19.69,97.17,-27.12,0.48,19.96,6.91,81.5,-21.55,-3133.8,-5.51,0.31,0.69,0.75,92.99,27.96,72.38,5.04,0.99,144.39,145.39,4.02,99.31,-12.17,0.37,18.16,4.85,36.62,0
0.08,0.64,0.07,0.03,0.25,1.1,311.76,50.2,233.88,201.66,0.87,6.79,7.79,41.11,87.17,6.31,1.44,0.0,35.14,83.61,0.05,0.43,0.04,0.0,0.31,1.07,311.17,73.53,243.19,186.14,0.89,8.17,9.17,32.96,89.1,6.64,1.37,0.0,28.13,81.06,0
10.97,15.34,6.59,3.28,3.66,3.66,159.13,22.66,59.01,,28.51,39.87,1.4,23.17,28.51,38.47,,0.0,7.33,36.71,17.64,22.55,8.54,4.68,5.9,5.9,176.17,35.99,29.52,,21.77,27.82,1.28,81.34,21.77,81.05,,0.0,30.83,67.72,0
3.77,3.53,0.63,-5.08,-5.08,-5.08,43.75,,-11.84,,-0.18,-0.17,0.94,93.03,-6.91,-21.16,,0.0,14.91,93.17,-17.56,-12.89,-0.99,-2.16,-2.61,-2.61,20.48,3.53,-7.75,,-0.36,-0.27,0.73,167.81,-36.19,48.52,,0.0,7.66,67.71,0
-0.34,-0.37,-0.17,17.63,26.72,26.72,184.02,34.33,3.78,,0.09,0.1,1.1,-0.34,8.81,207.74,2.06,0.0,0.0,0.0,5.82,9.94,8.57,0.22,2.3,2.3,535.61,412.72,198.86,,41.44,70.75,1.71,5.82,41.44,42.4,4.23,0.0,0.0,0.0,0
0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,9.47,9.73,6.64,15.86,15.86,15.86,255.27,,6.74,,0.03,0.03,1.03,9.47,2.67,498.68,1.69,0.0,0.0,0.0,0
2.25,12.75,1.31,0.01,0.68,0.7,212.51,93.05,113.81,1.83,0.8,4.54,5.67,52.49,82.37,16.19,0.58,15.78,29.33,78.79,7.61,36.47,4.29,0.16,0.74,0.77,205.17,83.44,119.64,3.87,0.78,3.74,4.79,53.31,78.02,23.34,0.6,11.66,18.75,65.11,0
-4.98,-13.4,-2.36,0.33,0.54,0.54,172.54,22.42,107.12,,0.63,1.69,2.69,6.64,62.85,20.67,0.61,0.0,5.51,32.25,6.56,26.73,4.16,0.54,0.84,0.84,230.55,50.26,171.91,,0.75,3.07,4.07,12.27,75.45,22.96,0.94,0.0,2.66,15.04,0
11.4,20.75,17.04,0.0,0.75,2.14,544.09,151.77,68.35,283.23,0.45,0.82,1.82,24.43,45.05,31.37,3.13,24.71,19.47,42.93,17.19,23.93,16.6,0.03,1.93,3.98,351.58,135.91,35.97,146.11,0.28,0.39,1.39,29.74,28.17,69.09,4.34,10.21,8.65,23.84,0
0.1,0.28,0.18,0.02,0.36,1.26,622.79,41.29,74.17,112.29,0.62,1.66,2.66,4.05,62.46,19.51,1.04,7.83,6.75,21.26,-1.61,-4.2,-2.13,0.04,0.17,0.47,480.33,37.56,236.67,85.07,0.61,1.6,2.6,3.25,61.37,15.35,0.54,10.48,4.52,25.03,0
-56.65,-85.41,-10.95,4.13,4.35,4.35,70.36,3.44,15.76,,0.34,0.51,1.51,77.45,33.68,-168.21,,0.0,25.92,170.54,20.14,39.67,7.13,2.27,2.29,2.29,128.81,1.13,55.68,,0.49,0.97,1.97,66.23,49.23,40.91,,0.0,16.31,63.97,0
-0.7,-0.71,-9.21,11.43,12.83,12.83,4804.96,73.19,52.14,,0.02,0.02,1.02,4.16,1.69,-15.66,1.15,0.0,64.14,105.21,-2.74,-13.53,-113.46,0.0,0.11,0.13,15078.17,822.25,1026.52,142.84,0.8,3.94,4.94,-1.35,79.75,-3.31,0.55,72.71,41.53,-401.89,0
0.12,0.78,0.05,0.19,0.54,1.2,162.59,42.89,123.31,81.6,0.85,5.6,6.6,75.02,84.85,3.08,2.91,0.0,33.46,90.15,21.61,69.83,9.59,0.49,1.08,1.49,161.57,61.7,104.27,42.13,0.69,2.23,3.23,68.61,69.05,33.52,11.3,0.02,20.86,59.09,0
0.78,9.15,0.17,0.24,1.08,1.08,78.51,50.95,60.64,,0.91,10.7,11.7,408.18,91.45,2.03,0.62,0.0,87.87,99.14,8.48,39.44,1.02,0.8,1.29,1.29,43.98,14.17,28.69,,0.79,3.65,4.65,643.13,78.5,23.2,1.47,0.0,76.68,96.45,0
1.97,2.24,2.27,2.01,8.0,8.29,418.54,291.79,44.73,14.68,0.12,0.14,1.14,16.69,12.0,28.58,40.26,0.97,16.92,77.58,,,,,,,,,,,,,,,,,,,,,0
30.95,45.29,18.09,2.28,3.75,3.76,212.76,81.19,55.3,0.79,0.32,0.46,1.46,115.47,31.65,97.8,,0.0,49.4,65.99,39.31,51.94,24.98,2.46,3.4,3.41,231.25,46.04,48.98,0.55,0.24,0.32,1.32,87.82,24.31,182.97,2.81,0.0,30.82,45.07,0
8.8,20.08,4.36,0.0,0.85,1.23,180.17,61.84,48.02,27.88,0.56,1.28,2.28,31.02,56.16,25.63,1.13,22.01,11.0,53.18,13.14,26.87,6.96,0.0,0.8,1.16,192.9,64.99,40.06,30.35,0.51,1.05,2.05,34.45,51.11,35.89,1.18,27.77,8.08,34.6,0
-36.32,-52.4,-13.54,0.23,0.91,3.06,135.7,22.58,33.15,72.26,0.31,0.44,1.44,-14.92,30.69,-12.1,3.05,0.0,7.98,93.76,-20.07,-36.08,-7.38,0.26,0.69,2.34,133.86,18.28,43.11,71.3,0.44,0.8,1.8,10.49,44.38,-36.22,2.41,0.0,7.07,86.83,0
12.52,23.61,7.63,0.33,0.77,1.0,221.86,32.05,67.98,17.82,0.47,0.89,1.89,48.25,46.95,50.19,1.0,6.52,21.77,54.26,10.13,19.53,5.4,0.03,0.55,0.86,193.94,36.21,60.24,22.31,0.48,0.93,1.93,53.44,48.1,44.14,0.91,6.5,16.66,44.31,0
-289.4,-641.63,-172.99,0.47,1.82,1.82,217.58,159.12,118.13,,0.55,1.22,2.22,-289.4,54.9,-527.17,,0.0,0.0,0.0,36.26,92.17,35.39,1.04,1.65,1.65,355.26,130.34,213.13,,0.61,1.54,2.54,36.26,60.66,59.78,,0.0,0.0,0.0,0
0.24,0.37,0.05,0.66,0.66,0.98,79.94,,29.0,9.36,0.37,0.58,1.58,40.17,36.83,65.76,0.99,0.0,8.77,56.53,-1.37,-1.88,-0.3,1.33,1.33,1.96,79.86,,21.36,13.65,0.27,0.37,1.37,45.5,27.21,98.45,1.56,0.0,7.66,41.57,0
3.69,8.37,3.05,0.02,0.46,0.79,300.34,66.59,149.53,49.31,0.56,1.27,2.27,27.83,55.88,17.32,0.81,0.0,19.92,67.99,1.76,3.67,1.3,0.06,0.44,0.92,269.31,47.05,121.0,58.13,0.52,1.08,2.08,28.93,52.01,16.4,0.86,0.0,14.36,54.96,0
-6.11,84.62,-2.08,0.3,0.94,0.94,124.04,63.29,98.61,,1.07,-14.85,-13.85,175.39,107.22,-4.73,0.56,0.0,61.85,101.01,2.81,-102.0,1.46,0.09,1.02,1.02,188.9,147.37,158.84,,1.03,-37.27,-36.27,108.34,102.76,7.41,0.79,0.0,54.77,89.79,0
0.94,1.05,1.16,11.18,11.18,11.18,448.36,,39.66,,0.1,0.12,1.12,75.36,10.38,9.06,,0.0,91.66,91.66,0.48,0.51,0.6,38.16,38.16,38.16,449.61,0.0,11.65,,0.04,0.05,1.05,76.0,4.47,10.83,,0.0,93.28,96.37,0
8.87,30.03,2.25,1.65,2.31,2.31,92.52,21.83,33.11,0.03,0.7,2.39,3.39,261.72,70.47,21.79,3.93,0.0,64.27,202.45,32.53,51.69,,1.43,2.2,2.2,86.18,23.37,30.32,0.02,0.37,0.59,1.59,314.32,37.07,107.4,3.05,0.0,47.67,108.59,0
13.99,40.77,5.38,0.01,0.55,0.97,139.9,46.39,86.56,36.31,0.66,1.92,2.92,96.24,65.7,35.36,0.87,0.0,31.61,70.55,18.31,38.59,9.05,0.01,0.7,1.17,179.91,59.5,73.69,40.89,0.53,1.11,2.11,88.31,52.55,51.92,1.13,7.81,24.79,48.0,0
1.19,2.66,0.34,0.94,1.29,1.29,104.57,14.77,41.33,,0.55,1.23,2.23,39.95,55.21,89.49,1.18,0.0,11.14,45.1,-0.04,-0.28,-0.03,0.17,0.41,0.41,271.89,41.3,155.17,,0.86,6.07,7.07,19.68,85.85,4.61,0.46,26.54,10.39,45.62,0
-4.45,98.12,-1.98,0.21,0.84,0.9,161.98,87.33,111.11,9.62,1.05,-23.07,-22.07,41.01,104.53,4.5,0.62,17.92,20.23,83.13,22.5,136.51,5.31,0.24,1.02,1.13,85.98,44.17,43.22,6.22,0.84,5.07,6.07,81.61,83.52,40.97,1.36,15.95,13.96,53.88,0
29.55,50.16,13.41,0.65,2.28,2.28,165.24,107.58,66.02,,0.41,0.7,1.7,50.48,41.09,83.46,8.18,0.0,9.5,36.98,18.7,24.43,,0.46,3.38,3.38,285.94,147.95,65.67,,0.23,0.31,1.31,39.03,23.46,94.08,3.71,0.0,11.96,27.91,0
-6.7,-17.42,-2.07,1.14,1.53,1.8,112.59,19.8,50.42,13.88,0.54,1.4,2.6,172.13,61.5,2.87,2.43,0.0,55.32,97.47,-9.08,-29.43,-2.51,0.63,1.26,1.53,100.57,37.1,59.79,16.57,0.69,2.24,3.24,180.21,69.14,-0.76,3.92,0.0,52.3,93.6,0
15.59,16.69,11.62,3.73,15.36,15.36,90.18,203.19,17.47,,0.07,0.07,1.07,24.4,6.56,237.79,,0.0,6.56,27.89,17.2,18.69,16.89,0.17,12.62,12.62,357.52,348.85,28.01,,0.08,0.09,1.09,36.3,7.98,215.43,,0.0,18.76,42.42,0
0.82,0.91,1.52,0.76,8.3,9.02,673.9,473.11,62.8,45.82,0.1,0.12,1.12,5.96,10.36,27.44,6.02,0.0,9.51,59.19,4.68,5.02,5.16,6.92,13.36,14.84,401.19,144.8,22.49,33.16,0.07,0.07,1.07,10.22,6.71,101.26,5.89,0.0,4.4,28.81,0
8.07,31.12,4.03,0.17,0.56,1.37,181.83,,129.62,106.71,0.74,2.85,3.85,49.89,74.06,14.47,32.51,0.0,20.89,74.34,10.78,43.19,9.57,0.3,0.61,1.31,323.31,0.4,147.29,102.96,0.75,3.01,4.01,34.25,75.04,16.58,1.34,27.85,20.85,60.33,0
0.08,0.45,0.07,0.06,0.56,0.99,333.41,88.12,151.66,78.62,0.74,4.42,5.97,6.06,83.24,7.81,0.79,27.28,5.48,45.22,0.46,3.01,0.4,0.0,0.54,1.17,316.83,91.07,152.56,108.28,0.77,5.06,6.55,5.8,77.32,7.33,1.05,28.32,3.3,29.6,0
0.02,0.05,0.02,0.07,0.43,1.17,369.81,76.67,86.67,161.13,0.68,2.22,3.28,21.3,69.5,5.37,0.98,34.67,21.62,77.43,0.06,0.25,0.07,0.23,0.5,1.1,394.16,69.27,82.0,152.6,0.73,2.87,3.92,22.32,73.31,4.29,0.92,44.2,17.27,58.61,0
-1.36,-4.13,-0.68,0.3,0.86,1.04,183.42,66.15,117.34,20.77,0.67,2.05,3.05,37.94,67.2,11.43,1.06,0.0,14.34,55.28,22.45,48.84,13.81,0.45,1.37,1.47,223.87,107.14,116.2,12.13,0.54,1.18,2.18,49.91,54.04,47.46,2.08,0.0,12.23,32.96,0
1.77,3.03,2.06,1.33,3.68,5.12,422.52,146.98,62.5,91.47,0.41,0.7,1.71,16.1,41.46,15.11,2.52,0.0,16.63,68.46,1.94,3.4,1.89,0.02,2.76,4.5,353.39,166.48,60.81,107.48,0.42,0.74,1.75,17.37,42.91,14.46,2.66,0.0,14.97,69.57,0
65.85,66.68,35.84,90.44,115.55,115.55,198.11,29.93,1.7,,0.01,0.01,1.01,85.24,1.25,5253.57,,0.0,10.55,17.36,41.25,41.58,43.78,184.42,188.06,188.06,386.33,7.39,2.03,,0.01,0.01,1.01,48.4,0.79,5241.34,,0.0,7.59,11.74,0
-8.02,180.19,-21.08,0.02,0.42,0.44,956.61,378.11,937.32,20.19,1.04,-23.47,-22.47,-1.63,104.45,-3.82,-0.08,0.0,16.79,179.23,3.9,-350.48,10.3,0.12,0.4,0.42,961.55,248.84,902.74,23.05,1.01,-90.86,-89.86,14.44,101.11,6.89,-0.02,0.0,20.63,39.74,0
2.02,3.01,1.82,0.21,0.66,0.66,329.21,48.24,80.65,,0.33,0.49,1.49,16.38,33.06,46.39,0.86,8.16,9.2,30.97,6.94,8.43,5.43,0.41,0.81,0.81,285.07,19.75,40.15,,0.18,0.21,1.21,51.12,17.68,138.44,0.96,3.41,34.6,62.12,0
-3.74,-4.87,-8.79,1.08,4.8,4.8,618.45,654.68,175.91,,0.23,0.3,1.3,-3.74,23.2,-16.11,,0.0,0.0,0.0,-217.44,216.75,-702.54,0.48,0.51,0.51,1176.07,59.43,2288.29,,200.32,-199.68,-1.0,-132.57,200.32,-108.55,,0.0,274.21,-79.87,0
,,,,,,,,,,,,,,,,,,,,52.61,-98.2,,-0.2,0.13,0.13,36.36,,22.19,,153.57,-286.66,-1.87,591.12,153.57,88.67,0.42,0.0,39.86,57.74,0
3.19,18.76,1.71,0.08,0.25,0.63,195.35,27.72,160.0,60.82,0.83,4.88,5.88,8.71,83.0,6.45,0.36,0.0,2.96,33.37,9.09,34.1,4.81,0.08,0.31,0.73,192.55,32.01,139.33,57.42,0.73,2.75,3.75,13.83,73.36,15.2,0.57,0.0,1.67,13.29,0
4.14,89.44,4.75,0.03,0.6,1.03,418.17,225.67,394.27,169.73,0.95,20.63,21.63,5.49,95.38,4.78,2.51,0.0,1.56,18.72,7.4,90.65,4.69,0.23,0.32,1.06,230.59,18.43,209.13,154.34,0.92,11.26,12.26,9.61,91.84,9.12,2.86,0.0,0.97,11.95,0
0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,-42.75,365.35,-336.69,1.41,11.95,11.95,2866.95,1187.4,112.71,,1.12,-9.55,-8.55,-2.28,111.7,-38.27,-0.22,0.0,232.15,794.83,0
