ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
-9.87,-9.87,,,,,,,,,,,1.0,-9.87,0.0,,,0.0,,0.0,-0.91,-0.91,,,,,,,,,,,1.0,-0.91,0.0,,,0.0,,,0
13.65,92.54,4.26,0.13,0.77,0.78,113.78,41.92,62.4,0.72,0.85,5.77,6.78,51.8,85.25,23.71,0.75,9.08,11.89,60.21,4.71,85.09,1.88,0.16,0.83,0.84,145.23,72.5,105.34,1.67,0.94,17.07,18.07,32.74,94.47,12.2,0.67,4.88,11.18,63.24,0
-0.52,-0.67,-67.76,49.77,61.0,61.0,47490.01,2040.92,181.67,,0.22,0.29,1.29,-0.51,22.37,-1.34,1.3,0.0,1.21,-3.13,-0.69,-0.89,-94.13,35.71,46.52,46.52,49729.1,2396.42,221.79,,0.23,0.29,1.29,-0.69,22.57,-2.17,1.25,0.0,0.0,0.0,0
9.5,25.38,5.16,0.26,0.41,0.77,198.43,17.14,122.46,44.52,0.63,1.67,2.67,9.5,62.57,31.52,0.74,0.0,0.0,0.0,17.17,35.65,8.56,9.1,9.79,9.97,181.44,8.66,12.65,2.3,0.52,1.08,2.08,17.17,51.83,58.77,3.22,0.0,0.0,0.0,0
3.61,4.15,106.69,0.12,18.46,18.46,10797.14,8989.22,221.09,0.0,0.13,0.15,1.15,3.61,13.16,51.4,6.36,11.08,0.0,0.0,0.13,0.15,4.63,0.2,18.95,18.95,12707.12,10922.68,241.19,0.0,0.11,0.12,1.12,0.13,10.7,31.52,7.85,8.78,0.0,0.0,0
-53.64,-90.02,-86.13,0.0,0.59,1.79,586.05,135.64,191.21,279.29,0.4,0.68,1.68,-38.53,40.41,-88.95,2.14,6.66,24.26,-125.3,-24.92,-43.38,-32.55,0.24,0.5,0.52,475.49,50.93,196.44,4.11,0.43,0.74,1.74,-6.7,42.57,-4.76,0.75,0.15,23.79,91.44,0
30.23,82.71,13.69,0.05,0.67,0.97,165.23,63.97,103.4,31.23,0.63,1.74,2.74,30.23,63.45,63.63,0.96,0.0,0.0,0.0,24.4,83.08,11.81,0.02,1.03,1.11,176.13,124.18,123.04,9.7,0.71,2.41,3.41,24.4,70.63,43.48,1.37,0.0,0.0,0.0,0
15.46,19.77,14.4,2.52,4.76,4.77,339.98,151.9,67.64,0.59,0.22,0.28,1.28,41.86,21.84,76.14,22.96,0.0,24.6,55.96,16.93,19.5,9.44,6.04,7.94,7.94,202.92,46.39,24.48,0.14,0.13,0.15,1.15,41.51,13.18,136.53,30.14,0.0,13.71,51.13,0
8.55,18.4,3.41,0.44,1.25,1.53,145.61,61.84,76.88,22.29,0.54,1.15,2.15,38.66,53.53,28.9,2.62,0.0,12.01,58.5,1.98,4.59,0.94,0.34,1.12,1.34,172.79,75.48,97.03,21.5,0.57,1.31,2.31,26.21,56.8,18.28,1.8,0.0,11.5,63.8,0
1.16,2.85,0.55,0.1,1.01,1.39,172.04,88.87,72.04,37.51,0.59,1.45,2.45,70.55,59.18,13.34,2.12,15.39,32.71,81.72,1.2,3.36,0.63,0.38,1.11,1.37,189.94,85.21,55.86,30.92,0.64,1.8,2.8,72.31,64.24,9.9,2.54,32.46,37.1,89.48,0
-22.55,52.14,-14.29,0.04,0.22,0.49,231.23,61.18,325.98,87.73,1.43,-3.31,-2.31,37.39,143.25,-13.81,-1.46,0.0,37.97,144.47,0.07,4.96,0.08,0.09,0.54,0.83,398.35,172.05,385.85,112.99,0.99,66.3,67.3,29.64,98.51,4.27,0.08,0.0,22.57,69.63,0
5.01,17.44,2.64,0.01,1.0,1.46,192.16,127.71,72.07,59.29,0.71,2.48,3.48,64.19,71.25,9.89,52.81,29.86,31.16,105.25,7.73,17.2,3.12,0.28,1.1,1.97,147.01,59.99,72.77,64.25,0.55,1.23,2.23,70.88,55.08,14.69,127.98,0.0,25.51,94.41,0
34.08,84.75,13.04,0.01,0.43,0.43,139.69,33.36,39.17,0.12,0.6,1.49,2.49,157.95,59.79,65.67,0.54,29.31,47.41,70.97,42.12,88.94,16.19,0.22,0.62,0.62,139.91,28.16,49.25,0.11,0.53,1.11,2.11,163.76,52.65,90.47,0.69,15.01,46.76,68.57,0
12.05,26.78,1.91,0.69,1.1,1.69,57.86,6.06,16.03,9.53,0.55,1.22,2.22,143.47,55.01,38.7,1.28,16.43,20.83,83.85,12.91,28.91,2.01,0.84,1.19,1.71,56.58,5.74,16.42,8.74,0.55,1.24,2.24,158.25,55.35,39.45,1.32,10.86,22.59,84.27,0
16.19,83.91,7.35,0.5,1.11,1.11,165.83,81.46,132.01,0.02,0.81,4.18,5.18,16.19,80.71,22.96,1.95,0.0,0.0,0.0,2.44,46.92,1.29,0.3,0.85,0.85,191.7,92.66,170.01,0.03,0.95,18.21,19.21,2.44,94.79,10.01,0.43,0.0,0.0,0.0,0
-1.21,-2.0,-0.48,0.99,2.03,4.15,145.5,22.02,22.56,48.5,0.39,0.65,1.65,28.74,39.38,8.46,2.55,0.0,11.94,84.9,5.55,9.1,2.56,1.09,1.44,2.9,168.13,11.4,37.8,56.2,0.39,0.64,1.64,37.09,39.07,41.73,2.37,0.0,14.57,63.81,0
35.27,95.24,39.35,0.63,0.92,0.92,407.16,71.19,252.47,1.18,0.63,1.7,2.7,41.2,62.96,62.71,0.88,0.0,6.61,10.98,13.56,31.87,23.58,0.66,0.87,0.88,632.9,75.01,358.78,2.86,0.57,1.35,2.35,18.33,57.45,30.39,0.86,0.0,8.29,18.01,0
22.92,45.89,8.45,0.28,1.15,2.11,134.59,54.78,62.71,61.25,0.5,1.0,2.0,22.92,50.05,46.54,,0.0,0.0,0.0,29.23,74.4,6.6,0.08,0.73,1.74,82.14,30.1,46.65,47.77,0.61,1.55,2.55,29.23,60.71,48.14,,0.0,0.0,0.0,0
1.05,3.57,0.77,0.95,1.99,1.99,132.18,137.85,132.17,,0.71,2.39,3.39,91.03,70.51,1.49,,0.0,65.71,98.57,5.73,33.97,1.97,0.48,0.98,1.07,125.35,45.28,57.71,7.84,0.83,4.93,5.93,12.28,83.13,11.38,1.23,26.49,2.26,33.56,0
-1.48,54.15,-3.19,0.0,0.84,0.84,786.21,668.53,795.41,,1.03,-37.53,-36.53,0.98,102.74,-0.61,-0.21,0.0,5.31,171.63,4.16,173.99,2.44,0.02,1.03,1.03,213.76,207.29,205.27,,0.98,40.81,41.81,13.86,97.61,4.26,,0.0,5.7,67.86,0
57.34,56.74,20.45,-33.27,-56.86,-94.74,130.21,31.8,-1.35,51.77,-0.01,-0.01,0.99,57.36,-1.05,-5586.42,320.72,0.0,0.01,0.04,43.55,48.79,14.55,7.21,11.76,18.09,121.57,30.08,6.62,42.5,0.11,0.12,1.12,141.81,10.72,414.47,318.85,0.0,32.82,60.97,0
-19.94,142.42,-123.11,0.01,0.04,0.88,2254.1,50.45,2511.48,2155.13,1.14,-8.14,-7.14,-19.94,114.0,-17.49,,0.0,0.0,0.0,-0.35,2.76,-3.59,0.13,0.14,0.89,3725.68,,4150.05,3149.58,1.13,-8.88,-7.88,-0.35,112.69,-0.31,,0.0,0.0,0.0,0
6.17,10.88,4.78,0.13,1.61,2.02,282.72,169.42,117.05,49.37,0.43,0.76,1.76,15.59,43.27,19.72,3.88,0.0,7.3,43.37,-48.43,-83.13,-81.7,0.25,1.68,2.23,614.12,308.42,237.19,132.43,0.42,0.72,1.72,-32.17,41.75,-78.7,4.76,0.0,27.43,544.99,0
3.88,12.93,2.85,0.29,0.43,0.79,268.12,12.67,85.37,33.27,0.7,2.33,3.33,4.77,69.95,15.18,0.9,37.55,0.65,6.46,0.65,2.63,2.34,0.18,0.27,0.47,1315.2,58.5,612.69,126.82,0.75,3.06,4.06,1.38,75.38,8.94,0.66,28.17,2.65,7.19,0
0.46,0.84,0.11,0.78,0.99,0.99,85.99,8.05,37.9,,0.45,0.81,1.81,91.95,44.68,7.75,1.06,0.0,21.55,93.15,0.6,2.24,0.24,0.95,1.04,1.04,146.35,9.54,105.84,,0.73,2.72,3.72,45.68,73.13,2.79,1.14,0.0,18.12,91.51,0
11.67,19.45,13.34,0.84,1.16,1.29,417.26,36.38,56.74,15.91,0.37,0.62,1.67,28.76,39.98,44.5,0.95,14.01,19.53,46.42,13.66,20.13,13.87,1.39,1.79,1.9,369.63,26.61,41.67,7.88,0.29,0.43,1.47,30.87,32.17,67.52,1.06,7.05,17.48,41.57,0
6.26,6.35,6.17,68.58,68.58,68.58,155.84,0.0,5.18,0.0,0.01,0.01,1.01,6.26,1.46,429.11,,0.0,0.0,0.0,17.47,58.78,4.13,0.16,1.42,1.42,86.15,75.42,59.88,0.0,0.7,2.36,3.36,17.47,70.28,24.86,,0.0,0.0,0.0,0
23.18,60.76,18.76,1.02,1.12,1.13,171.65,15.15,158.46,1.45,0.62,1.62,2.62,27.92,61.86,42.86,1.18,0.0,3.84,12.66,21.86,60.07,9.98,1.64,2.31,2.37,166.17,19.16,28.55,1.58,0.64,1.75,2.75,60.89,63.61,43.85,1.4,0.0,17.82,51.64,0
0.66,2.98,0.32,0.0,0.3,0.76,175.59,36.42,52.64,55.78,0.78,3.52,4.52,30.67,77.88,4.94,0.55,40.86,14.44,82.88,1.67,6.57,0.84,0.0,0.29,0.75,184.08,36.01,56.11,58.37,0.75,2.93,3.93,33.05,74.56,6.28,0.58,38.03,15.87,83.19,0
5.74,15.56,1.35,0.1,0.1,1.09,85.75,,52.58,52.63,0.63,1.7,2.71,59.41,63.12,16.31,1.2,0.0,12.61,78.01,0.36,1.54,0.21,0.04,0.04,0.87,211.81,0.55,132.62,111.14,0.77,3.31,4.33,32.36,76.9,9.8,0.82,0.0,18.62,75.13,0
10.02,37.94,5.23,0.23,1.42,2.22,190.46,39.38,33.11,26.59,0.73,2.75,3.78,45.14,73.58,36.32,1.31,23.66,18.32,50.23,17.6,42.02,10.62,0.5,1.83,3.05,219.6,48.2,36.16,44.48,0.58,1.37,2.39,50.2,58.11,54.74,1.67,16.04,19.66,50.71,0
19.76,55.12,18.58,1.03,1.56,1.56,343.25,113.17,217.19,,0.64,1.79,2.79,19.76,64.15,30.8,,0.0,0.0,0.0,6.41,32.46,4.88,1.05,1.25,1.25,277.35,42.69,220.17,,0.8,4.07,5.07,6.41,80.26,7.98,,0.0,0.0,0.0,0
2.35,3.14,5.33,3.37,3.82,3.96,827.38,79.31,174.84,24.26,0.25,0.34,1.34,7.89,25.13,21.87,5.18,0.0,12.56,63.92,1.13,4.21,1.43,0.51,1.32,1.33,459.12,266.63,328.25,2.71,0.73,2.71,3.71,4.57,73.06,3.31,7.01,0.0,4.34,48.12,0
-5.83,-12.31,-1.92,0.01,0.22,0.78,120.37,8.54,30.27,22.05,0.49,1.03,2.11,4.99,52.59,0.23,0.85,23.1,3.57,75.9,4.01,5.85,1.36,0.06,1.51,2.29,123.35,28.18,19.5,15.25,0.29,0.42,1.46,14.24,28.61,38.7,1.28,12.06,2.51,32.07,0
6.79,7.25,4.79,13.33,16.25,16.61,257.32,29.97,10.32,3.8,0.06,0.07,1.07,61.73,6.27,273.94,2.92,0.0,38.73,80.05,6.96,12.37,5.68,1.16,1.57,1.62,297.04,51.86,125.48,5.77,0.44,0.78,1.78,38.35,43.7,25.2,1.85,0.0,25.61,72.0,0
6.86,12.61,5.14,0.57,0.84,1.08,273.78,26.26,96.32,23.82,0.45,0.83,1.84,65.38,45.62,40.96,1.05,0.0,43.89,80.59,-9.77,-17.77,-7.43,0.39,0.47,0.75,276.85,7.2,93.01,26.31,0.45,0.82,1.82,58.96,45.05,11.32,0.9,0.0,52.27,98.39,0
3.89,4.54,1.83,1.0,3.97,5.09,171.33,64.67,21.83,24.91,0.14,0.17,1.17,10.74,14.25,57.93,2.67,0.0,3.21,39.63,2.83,3.12,1.32,3.21,7.36,8.37,169.72,58.0,13.95,14.26,0.09,0.1,1.1,10.23,9.09,68.17,3.03,0.0,3.45,46.54,0
4.39,6.79,2.3,0.6,1.75,2.15,191.32,45.12,31.94,15.73,0.35,0.55,1.55,56.5,35.28,46.11,1.4,13.17,27.31,80.5,1.53,2.65,0.84,0.55,1.47,1.75,199.52,56.16,55.23,17.87,0.42,0.73,1.73,57.19,42.1,23.62,1.48,9.02,30.51,83.63,0
10.21,76.55,7.29,0.23,1.07,1.1,260.6,167.62,200.35,6.48,0.87,6.5,7.5,21.57,86.66,12.56,4.58,4.31,8.11,44.24,12.11,52.14,7.09,0.31,1.2,1.26,213.11,125.3,152.43,8.65,0.77,3.31,4.31,26.08,76.77,17.02,6.3,0.01,8.18,44.14,0
0.78,2.38,0.32,0.06,0.49,0.71,152.69,42.92,101.56,23.22,0.67,2.07,3.07,0.78,67.43,18.49,0.63,0.0,0.0,0.0,27.4,71.33,9.31,0.83,1.38,1.41,123.72,41.17,75.28,2.51,0.62,1.6,2.6,36.15,61.59,51.32,2.88,0.0,2.98,20.24,0
0.0,0.0,,4.75,179.0,179.0,,,,,0.0,0.0,1.0,0.0,0.36,0.0,2.82,0.0,,,0.0,0.0,,4.75,179.0,179.0,,,,,0.0,0.0,1.0,0.0,0.36,0.0,2.82,0.0,,,0
-11.02,-75.09,-32.91,0.01,0.12,0.3,1089.73,22.72,408.33,91.42,0.85,5.81,6.81,-5.0,85.32,-3.76,0.62,29.62,17.98,618.52,-9.95,-175.24,-29.74,0.02,0.12,0.43,1087.5,19.88,342.58,120.49,0.94,16.6,17.6,-3.57,94.32,-2.88,0.74,27.97,19.06,116.16,0
1.75,17.63,1.86,0.35,1.79,2.01,388.58,108.15,51.18,16.4,0.9,9.07,10.07,9.08,90.07,10.72,1.32,18.58,7.8,40.71,-2.14,-36.28,-3.91,0.19,2.78,2.97,666.45,318.83,90.07,23.38,0.71,12.06,16.98,3.6,94.11,5.41,1.31,9.98,10.5,51.97,0
9.29,20.43,12.37,0.14,0.59,0.92,485.91,114.12,254.97,86.14,0.54,1.19,2.2,34.3,54.51,29.99,0.9,0.0,33.29,56.15,7.83,16.84,9.81,0.13,0.59,0.94,455.63,102.8,223.99,78.33,0.53,1.14,2.15,29.94,53.47,27.28,0.88,0.0,27.67,64.41,0
-3.63,-310.12,-0.89,0.18,0.67,0.77,55.95,40.88,83.41,8.36,0.99,84.48,85.48,83.93,98.83,-2.12,0.04,0.0,21.39,101.32,-34.87,101.88,-7.11,0.04,0.53,0.58,74.19,46.87,88.02,5.25,1.34,-3.92,-2.92,38.52,134.23,-22.98,-1.48,11.71,14.96,171.79,0
7.22,8.18,9.57,1.72,5.49,7.96,483.75,194.09,51.68,129.34,0.12,0.13,1.13,22.23,11.78,70.07,6.66,0.0,19.89,63.85,4.95,5.62,7.45,1.12,5.0,6.9,547.8,229.08,59.24,114.08,0.12,0.13,1.13,14.14,11.88,54.68,3.68,0.0,13.82,54.06,0
7.02,9.34,5.41,1.45,6.45,6.61,280.96,189.21,37.87,6.23,0.24,0.32,1.33,47.0,24.84,58.63,8.83,0.0,30.77,71.37,0.29,0.39,0.26,1.21,4.23,4.26,323.41,164.37,54.48,2.11,0.24,0.33,1.33,38.94,25.01,27.21,2.95,0.0,34.33,87.55,0
13.37,23.33,10.36,0.39,1.25,1.98,282.87,49.77,18.44,42.4,0.43,0.74,1.74,27.54,42.69,55.29,1.04,13.94,10.98,31.97,21.88,28.09,16.08,1.13,2.76,3.89,267.58,56.24,22.63,39.39,0.22,0.28,1.28,34.24,22.13,142.34,1.76,9.06,9.09,24.43,0
0.0,0.03,0.0,0.0,0.15,0.91,282.74,19.52,106.92,103.56,0.78,4.14,5.33,25.32,81.22,12.7,0.85,14.94,19.61,65.12,-0.1,-0.56,-0.07,0.0,0.07,1.09,256.74,9.01,105.89,136.29,0.8,4.38,5.51,25.91,81.84,14.68,1.04,18.98,18.35,61.73,0
15.55,64.15,11.66,0.61,2.39,2.39,251.21,73.46,41.31,,0.76,3.12,4.12,49.13,75.75,23.78,1.4,56.51,25.18,55.6,0.39,1.05,0.2,1.23,1.64,1.64,183.85,17.18,42.33,,0.63,1.69,2.69,48.22,62.83,31.6,1.33,37.36,24.16,78.15,0
16.34,19.92,11.99,0.95,2.05,4.21,267.87,47.15,41.54,94.07,0.18,0.22,1.22,48.92,17.97,116.7,2.63,0.52,23.91,56.97,2.47,2.88,2.23,0.74,2.13,5.22,327.52,56.56,40.93,128.55,0.14,0.17,1.17,35.74,14.24,51.54,2.56,0.0,29.93,77.6,0
2.11,10.91,0.96,0.01,0.4,0.93,166.0,48.16,36.23,65.44,0.81,4.18,5.18,41.85,80.68,11.9,0.74,52.98,18.07,73.29,-7.81,-51.68,-8.52,0.02,0.37,0.77,396.87,45.39,45.37,53.42,0.85,5.62,6.62,11.07,84.89,-4.8,0.89,21.65,20.59,101.33,0
9.11,15.16,4.87,0.47,1.08,2.42,195.12,22.76,37.69,51.22,0.37,0.61,1.66,29.07,39.92,43.84,1.47,0.0,10.67,50.32,7.82,12.51,4.46,0.36,0.82,1.94,207.68,23.02,49.47,55.92,0.37,0.6,1.6,27.17,37.47,38.62,1.42,0.0,11.04,51.81,0
3.89,5.98,4.01,0.5,4.54,5.41,376.2,121.67,30.12,26.53,0.35,0.54,1.54,55.14,34.95,25.87,1.61,0.0,52.83,81.9,7.11,10.73,8.62,0.27,4.86,5.57,441.2,189.81,41.36,29.53,0.34,0.51,1.51,47.63,33.71,34.25,1.89,0.0,49.11,73.19,0
1.33,27.67,0.71,0.15,0.61,0.64,159.64,83.46,183.22,5.69,0.95,19.76,20.76,6.59,95.18,8.12,0.12,0.0,2.81,31.02,0.86,21.71,0.43,0.51,0.78,0.83,182.05,41.36,152.1,7.31,0.96,24.29,25.29,10.84,96.05,7.22,0.5,10.75,4.99,51.77,0
2.22,6.89,2.13,0.01,1.06,1.52,350.07,118.73,96.48,53.04,0.51,1.58,3.1,13.36,67.73,25.92,1.0,4.74,10.68,52.08,4.33,11.67,3.78,0.02,1.21,1.9,317.72,93.99,73.48,55.09,0.46,1.24,2.7,19.19,62.9,38.19,1.11,1.76,12.97,50.87,0
-1.65,-11.85,-1.95,0.01,0.18,0.27,431.39,61.44,350.42,32.56,0.86,6.18,7.18,13.8,86.08,8.11,0.22,2.98,18.26,65.56,-1.16,-9.74,-2.13,0.11,0.28,0.36,670.74,90.53,515.15,38.97,0.88,7.42,8.42,13.79,88.13,6.85,0.32,9.72,27.54,66.69,0
25.05,-189.42,24.71,0.3,0.95,1.29,360.0,178.05,274.26,94.89,1.13,-8.56,-7.56,33.76,113.22,22.12,,0.0,8.59,24.96,13.32,32.79,3.19,0.36,0.9,1.68,87.12,27.16,50.55,40.09,0.59,1.46,2.46,49.06,59.37,22.43,,0.13,8.55,147.98,0
2.93,50.87,1.63,0.07,0.61,0.61,203.35,64.39,119.94,,0.94,16.36,17.36,2.93,94.24,19.76,0.64,0.0,0.0,0.0,0.75,11.74,0.37,0.08,0.77,0.78,177.27,87.86,127.61,1.1,0.94,14.6,15.6,14.86,93.59,22.66,0.63,0.0,6.87,35.55,0
-61.77,569.48,-273.81,0.21,0.89,0.9,487.63,1202.22,1767.98,23.89,1.11,-10.22,-9.22,-47.36,110.85,-55.72,,0.0,63.88,-32.57,31.57,130.88,20.42,1.33,1.33,1.34,235.41,0.46,173.09,1.8,0.76,3.15,4.15,77.47,75.88,41.6,,0.0,29.69,56.48,0
22.68,48.59,9.93,0.49,1.82,1.94,159.71,84.26,55.04,8.03,0.53,1.14,2.14,100.96,53.31,58.62,2.37,10.53,34.25,66.09,17.64,28.64,6.66,1.03,2.45,2.77,137.3,58.76,34.83,13.7,0.38,0.62,1.62,106.96,38.4,65.01,4.26,4.96,33.69,72.93,0
0.25,1.06,0.1,0.01,1.34,1.34,151.21,124.79,58.63,0.0,0.76,3.22,4.22,64.78,76.29,12.73,2.33,23.48,26.73,82.68,6.61,29.52,4.19,0.07,1.29,1.29,230.82,194.29,112.36,0.0,0.78,3.47,4.47,57.21,77.6,19.09,3.09,20.24,32.09,71.18,0
-0.86,-519.49,-0.36,0.06,0.57,0.84,152.32,75.71,148.37,41.66,1.0,605.6,606.6,14.02,99.84,2.39,0.03,0.0,6.21,87.25,0.28,65.79,0.13,0.03,0.5,0.87,161.33,73.27,154.82,58.11,1.0,231.99,232.99,16.57,99.57,0.28,0.05,0.0,7.22,95.87,0
0.29,0.38,0.13,1.33,3.43,3.56,164.39,82.42,39.24,5.2,0.24,0.32,1.32,19.97,24.41,18.91,5.76,0.0,8.87,78.18,0.04,0.05,0.03,2.43,3.48,4.02,259.59,57.69,55.26,30.5,0.22,0.28,1.28,23.01,21.83,21.22,6.04,0.0,16.38,80.01,0
42.4,69.02,75.93,2.54,2.58,2.58,653.64,9.44,248.64,,0.39,0.63,1.63,42.4,38.57,109.94,,0.0,0.0,0.0,40.59,40.83,72.38,166.61,166.61,166.61,649.13,,3.83,,0.01,0.01,1.01,40.59,0.6,6802.73,,0.0,0.0,0.0,0
3.84,13.91,6.61,0.0,0.19,0.94,628.53,62.41,119.61,258.89,0.72,2.62,3.62,7.01,72.41,9.79,0.94,35.0,5.46,22.52,-4.42,-22.43,-9.58,0.0,0.19,0.91,788.77,107.34,80.68,439.62,0.8,4.04,5.07,-1.14,80.29,-1.21,0.75,66.88,7.11,67.95,0
6.86,14.42,4.66,0.0,1.21,1.57,248.05,147.4,121.62,44.06,0.52,1.1,2.1,22.85,52.43,18.03,2.21,0.0,10.87,74.98,4.15,9.72,3.35,0.0,1.3,1.54,294.16,207.45,159.46,38.43,0.57,1.34,2.34,18.41,57.29,10.25,2.76,0.0,11.52,65.81,0
0.18,0.27,0.23,0.97,2.23,4.48,454.8,50.48,31.5,92.01,0.34,0.51,1.51,25.66,33.61,27.47,1.42,11.92,31.74,83.05,-3.32,-4.87,-3.71,0.05,0.75,1.73,406.51,56.0,33.71,78.71,0.32,0.46,1.46,25.72,31.74,17.5,1.23,11.4,32.43,84.0,0
