ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT
-2.63,-16.14,-4.16,0.01,1.0,1.42,575.45,271.58,142.61,113.7,83.68,512.78,6.13,7.6,83.68,2.0,1.4,23.94,11.62,52.84,-4.93,-28.75,-4.93,0.33,1.05,1.7,363.74,102.69,114.6,93.73,79.37,462.84,5.83,9.67,79.37,4.05,1.43,16.85,10.44,81.24,0
2.73,3.52,4.09,0.51,1.58,3.56,545.75,77.14,92.62,183.23,0.22,0.28,1.29,27.15,21.76,60.34,2.08,0.0,26.67,61.12,4.04,4.96,5.6,1.58,2.77,4.86,504.66,53.76,65.12,136.36,0.18,0.22,1.23,26.97,18.09,78.19,2.33,0.0,23.61,59.46,0
3.71,9.86,10.56,0.18,1.13,1.32,1035.27,462.89,291.39,88.93,0.62,1.64,2.66,14.68,61.69,14.91,1.38,19.07,22.51,1587.15,-1.75,-4.56,-4.23,0.05,1.07,1.23,878.1,457.6,229.23,74.43,0.62,1.6,2.6,10.21,61.52,9.48,1.32,25.35,20.87,390.34,0
9.68,13.55,11.48,0.16,0.61,2.09,431.47,40.84,90.39,133.73,0.23,0.32,1.4,30.7,22.6,81.9,1.31,0.0,18.03,54.37,1.09,1.26,1.13,0.01,2.93,7.56,375.8,61.96,21.24,98.34,0.07,0.08,1.15,25.41,6.79,173.6,1.57,0.0,17.99,128.45,0
6.46,21.69,,0.01,0.09,0.27,2012.62,108.77,1391.58,252.89,0.7,2.36,3.36,13.03,70.24,16.32,0.37,0.0,26.76,76.62,3.54,12.27,16.31,0.07,0.21,0.35,1676.2,164.66,1144.65,155.27,0.71,2.46,3.46,10.83,71.14,12.08,0.41,0.0,24.67,89.29,0
7.2,10.95,6.32,0.09,1.89,3.77,319.73,98.39,54.75,103.05,0.18,0.27,1.52,12.17,17.59,70.19,1.94,0.0,3.07,-42.38,8.53,15.68,15.73,0.62,3.67,4.91,671.05,263.1,86.24,106.44,0.28,0.51,1.84,11.9,27.73,48.96,1.9,14.25,4.3,181.65,0
4.19,23.24,5.84,0.0,0.38,0.95,507.61,58.24,77.99,95.87,0.8,4.43,5.55,11.12,79.79,14.54,0.95,59.89,6.98,26.59,2.0,9.71,3.26,0.0,0.35,0.86,593.73,60.69,76.04,107.1,0.77,3.73,4.86,9.03,76.68,12.37,0.89,59.54,8.25,33.18,0
2.89,14.25,,0.18,0.25,0.25,1154.85,61.14,904.82,0.0,0.79,3.9,4.93,2.89,79.22,8.8,0.25,0.0,0.0,0.0,6.69,22.85,14.79,0.11,0.22,0.22,804.56,56.64,555.59,,0.7,2.38,3.41,8.5,69.82,16.09,0.34,0.0,2.96,8.09,0
-9.79,-15.83,-13.54,0.06,0.23,0.82,503.44,25.05,120.03,83.59,0.37,0.6,1.62,6.79,36.89,12.61,0.9,9.63,16.29,145.78,-19.87,-40.82,-28.88,0.07,0.14,0.72,529.1,10.18,112.61,110.61,0.5,1.03,2.05,-2.88,50.06,-8.13,0.84,27.04,17.57,609.67,0
4.12,4.63,15.17,9.22,10.17,12.82,1338.68,71.84,75.15,199.5,0.11,0.12,1.12,16.14,10.79,97.56,3.45,0.0,32.12,69.03,-0.01,-0.01,-0.02,10.29,12.02,14.29,1146.43,99.41,57.21,129.56,0.1,0.11,1.12,13.34,10.19,66.5,3.38,0.0,30.52,101.37,0
-7.94,-10077.78,-14.34,0.57,1.02,1.03,656.89,162.36,364.65,5.43,1.0,1267.62,1268.62,-7.94,99.92,-3.42,0.0,0.0,0.0,0.0,-0.25,119.82,-0.55,0.27,0.41,0.42,818.08,90.86,371.31,3.48,1.0,-489.57,-488.57,-0.02,100.2,15.14,0.0,31.77,0.37,3.92,0
-0.13,-0.68,-0.09,0.09,0.42,0.54,241.94,50.36,149.33,16.87,0.67,3.38,5.06,42.49,66.82,22.92,0.34,0.0,20.15,54.67,0.02,0.09,0.04,0.62,0.9,0.99,702.73,62.45,201.95,19.0,0.56,2.68,4.8,11.37,55.9,22.84,0.65,10.45,16.08,42.47,0
1.6,3.01,13.94,0.23,0.57,0.85,3166.55,301.2,822.16,260.87,0.36,0.68,1.88,7.46,36.07,30.39,0.8,3.77,36.02,-76.42,0.68,1.24,2.79,0.2,0.49,0.92,1491.0,107.24,403.47,173.14,0.35,0.63,1.82,8.88,34.67,32.94,0.84,0.0,23.4,313.8,0
1.04,62.65,1.33,0.19,0.29,0.35,465.36,41.31,442.17,25.94,98.34,5934.94,60.35,5.73,98.34,36.81,0.07,0.0,4.09,9.06,9.97,84.9,12.86,0.29,0.37,0.48,469.77,33.87,407.51,43.18,88.26,751.81,8.52,16.65,88.26,42.13,0.2,0.0,6.3,13.69,0
-10.25,388.97,-952.08,1.3,1.55,1.55,33823.91,4225.34,17155.74,,1.03,-38.96,-37.96,-10.25,102.63,-3.94,2.37,0.0,0.0,0.0,2.66,1941.22,67.08,3.09,3.41,3.41,9168.84,741.84,2292.47,,1.0,727.95,728.95,2.66,99.86,8.62,5.44,0.0,0.0,0.0,0
-52.04,-302.41,-76.23,0.62,0.75,1.22,533.2,32.21,242.5,114.25,0.82,4.76,5.81,-17.06,81.94,-41.63,1.15,24.09,32.14,-193.71,2.77,10.95,3.59,0.09,0.18,0.91,471.75,16.32,147.53,131.72,0.74,2.91,3.95,22.49,73.76,11.36,0.9,29.12,16.92,109.03,0
0.1,0.13,0.22,1.82,2.96,8.3,762.87,45.83,40.03,213.94,0.14,0.16,1.2,19.76,13.69,61.33,1.64,0.0,29.85,78.65,-7.7,-9.58,-14.54,2.27,3.49,8.93,687.67,39.84,32.71,177.86,0.17,0.21,1.24,13.15,16.58,13.6,1.6,0.0,28.45,126.46,0
1.97,8.43,10.3,0.04,0.04,0.23,1904.45,,1169.34,221.69,76.65,328.31,4.28,3.81,76.65,42.74,0.44,0.0,7.14,-2.28,-0.43,-1.54,-1.34,0.08,0.16,0.16,1146.53,21.16,594.63,,72.22,259.99,3.6,0.37,72.22,16.25,0.44,8.03,2.0,16.14,0
1.3,1.39,29.44,0.35,1.44,4.22,8264.99,527.57,245.11,1345.56,0.07,0.07,1.07,10.87,6.98,103.14,1.25,2.93,217.39,-185.98,0.63,0.67,9.74,0.35,2.28,5.54,5614.4,533.34,165.25,905.26,0.05,0.06,1.06,9.11,5.46,108.38,1.31,2.02,130.82,-103.96,0
8.4,9.14,19.46,12.42,12.47,12.47,843.53,2.84,66.92,,0.08,0.09,1.09,28.08,8.14,103.2,,0.0,45.61,63.83,0.78,0.82,2.44,26.13,26.45,26.45,1138.07,13.7,42.56,,0.05,0.05,1.05,5.78,5.12,15.23,,0.0,15.63,56.34,0
-3.24,-6.37,-44.6,0.18,0.67,1.13,5010.85,1196.69,2421.86,1091.44,0.49,0.97,1.97,8.47,49.13,24.32,1.13,0.0,161.24,-82.41,-0.57,-1.27,-9.52,0.37,0.77,1.09,6079.12,1320.95,3304.12,1039.85,0.55,1.23,2.23,10.46,55.19,20.8,1.11,0.0,184.23,-88.25,0
6.24,8.52,12.48,0.29,1.69,3.0,728.17,60.75,19.13,56.63,0.26,0.35,1.37,17.82,25.78,36.69,1.13,16.19,16.49,37.97,4.04,5.61,11.31,0.04,0.82,2.25,1019.03,79.34,33.45,145.67,0.27,0.38,1.39,15.33,27.13,26.89,1.15,16.93,22.56,43.86,0
-30.85,-49.05,-23.42,0.47,2.69,2.69,276.39,225.54,101.44,,0.37,0.59,1.59,-30.85,37.11,-48.48,,0.0,0.0,0.0,31.32,34.63,45.59,5.74,10.46,10.46,529.85,236.13,50.12,,0.1,0.11,1.11,31.32,9.56,327.5,,0.0,0.0,0.0,0
22.23,33.95,11.28,0.35,0.98,1.19,184.76,37.73,60.18,12.77,0.35,0.53,1.53,41.27,34.52,104.17,1.09,0.0,9.66,31.39,13.06,26.28,9.16,0.27,0.54,0.64,255.25,33.14,125.01,13.05,0.5,1.01,2.01,23.42,50.3,58.8,0.74,0.0,7.26,23.41,0
30.41,69.86,,1.3,1.49,1.49,363.3,36.86,202.9,,0.56,1.3,2.3,30.41,56.47,65.05,2.75,0.0,0.0,0.0,19.39,37.93,,1.44,1.9,1.9,201.43,44.66,97.37,,0.49,0.96,1.96,19.39,48.88,49.1,7.4,0.0,0.0,0.0,0
39.7,66.26,,0.62,1.16,1.16,183.81,38.08,70.5,0.0,0.4,0.67,1.67,131.36,40.08,182.19,1.16,0.0,34.17,36.63,-122.76,-366.17,-38.22,1.61,1.61,1.61,113.33,,69.59,,0.66,1.98,2.98,117.96,66.47,-184.68,,0.0,59.74,132.99,0
,,,,,,,,,,,,,,,,,,,,-5.97,-6.78,,0.56,8.37,8.37,,,,,0.12,0.14,1.14,-5.97,11.94,-50.0,,0.0,,,0
38.63,89.53,,0.61,1.63,1.63,194.86,93.36,108.53,,0.57,1.32,2.32,43.45,56.86,69.62,5.43,0.0,2.43,19.67,5.45,9.07,,0.6,1.21,2.38,7447.33,1126.93,2875.88,3356.24,0.4,0.66,1.66,14.09,39.94,20.69,8.31,0.0,129.75,47.44,0
1.37,3.06,,0.05,1.64,1.45,130806.88,19121.97,71298.71,-13146.07,0.55,1.23,2.23,5.05,55.11,13.93,2.24,0.0,973.74,-8.52,0.13,0.25,3.51,0.05,0.38,0.84,10190.51,633.55,1911.54,879.29,0.23,0.45,1.96,3.06,22.84,29.06,0.65,0.0,59.81,-545.53,0
33.14,87.33,20.32,0.67,1.34,1.34,223.13,92.15,136.92,,0.62,1.63,2.63,34.57,62.05,63.33,2.27,0.0,0.65,2.07,2.46,5.88,6.84,1.21,1.8,1.8,1012.94,296.45,497.17,,0.58,1.39,2.39,2.59,58.18,16.04,4.0,0.0,0.27,0.83,0
0.09,0.15,0.36,0.01,0.75,1.39,1515.64,232.43,124.52,210.59,0.29,0.48,1.67,20.45,29.01,46.57,0.92,15.48,59.41,292.29,1.98,3.18,7.27,0.0,1.14,1.98,1339.81,252.83,108.5,192.89,0.23,0.37,1.61,25.24,23.0,67.19,0.98,9.81,60.1,196.22,0
6.44,77.5,9.45,0.07,0.24,1.09,534.04,82.02,484.26,410.44,0.92,11.03,12.03,6.44,91.69,7.03,,0.0,0.0,0.0,15.5,88.61,9.8,0.11,0.26,1.17,230.07,29.45,187.74,170.09,0.83,4.72,5.72,15.5,82.51,18.78,,0.0,0.0,0.0,0
4.55,29.14,2.39,0.09,0.44,0.46,191.05,50.17,123.98,2.38,0.84,5.4,6.4,19.02,84.38,33.21,0.36,17.94,7.59,40.57,1.85,14.39,1.4,0.3,0.62,0.66,275.73,65.61,188.27,7.02,0.87,6.78,7.78,12.3,87.15,25.85,0.48,5.74,7.92,28.95,0
1.1,41.2,2.31,0.01,0.42,0.46,761.96,297.65,688.87,23.7,0.97,36.41,37.41,1.1,97.33,16.94,0.09,3.52,0.0,0.0,1.89,7.55,6.21,0.29,0.56,0.58,1197.35,237.17,683.07,23.18,0.75,3.0,4.0,2.06,75.0,19.77,0.45,17.04,0.57,2.11,0
3.62,5.3,18.56,4.93,5.2,6.94,1864.39,38.78,146.99,255.57,0.32,0.46,1.46,20.44,31.65,94.74,2.06,0.0,86.13,-36.78,8.19,11.4,45.87,4.99,5.28,6.76,2039.13,43.82,149.5,220.32,0.28,0.39,1.39,24.47,28.17,93.85,1.85,0.0,91.19,-40.44,0
-19.43,-40.87,,0.19,0.35,0.39,1179.69,78.4,388.84,18.12,0.43,0.91,2.1,-1.19,43.17,-39.75,0.57,9.63,40.55,-228.91,3.54,7.58,,0.37,0.49,0.54,784.16,32.25,250.27,12.81,0.47,1.0,2.14,20.8,46.5,24.34,0.71,2.96,27.1,52.31,0
1.47,3.64,2.8,0.01,0.23,0.5,693.01,84.73,378.12,101.88,0.6,1.48,2.48,40.94,59.62,24.14,0.59,0.0,54.01,303.93,1.32,4.28,4.11,0.15,0.32,0.55,1133.42,103.36,521.6,139.41,0.69,2.25,3.25,30.35,69.19,15.04,0.64,7.39,65.53,520.1,0
-4.01,-5.09,-15.42,0.34,0.4,1.22,1399.34,11.29,203.59,168.29,0.21,0.27,1.27,10.41,21.11,0.48,0.97,0.0,41.21,78.37,6.86,8.3,24.92,0.44,0.7,1.95,1322.07,36.5,148.09,185.11,0.17,0.21,1.21,19.97,17.38,51.78,1.06,0.0,35.55,55.64,0
5.02,-344.74,4.16,0.06,0.06,0.72,301.94,,188.18,124.36,1.01,-69.66,-68.66,21.82,101.46,4.95,0.68,7.61,10.29,-822.03,1.23,2.37,0.97,0.31,0.75,1.41,285.96,56.68,129.61,85.42,0.48,0.92,1.92,16.34,48.0,2.57,1.53,2.08,8.76,-27.63,0
2.93,12.73,20.67,0.18,0.8,1.11,2568.18,889.72,842.13,447.87,74.87,325.38,4.35,9.98,74.87,14.24,0.94,34.79,35.86,-83.39,-2.58,-12.06,-23.77,0.09,0.74,1.08,3357.87,1185.42,1165.19,631.63,76.8,359.58,4.68,4.24,76.8,8.87,0.84,32.18,47.28,-114.24,0
-35.86,389.28,-76.51,0.61,0.92,0.92,776.71,253.0,838.34,,1.09,-11.86,-10.86,-22.04,109.21,-0.42,,0.0,29.47,55.88,-5.94,40.29,-24.22,0.03,0.21,0.21,1484.82,291.27,1682.29,2.26,1.15,-7.79,-6.79,7.41,114.74,-3.13,-0.19,0.0,54.45,110.04,0
21.35,22.3,19.9,13.36,22.48,22.66,339.34,130.65,14.33,2.6,0.04,0.04,1.04,21.35,4.27,539.5,29.61,0.0,0.0,0.0,-4.56,-4.59,-75.54,69.71,174.28,175.7,6023.52,3486.16,33.34,47.31,0.01,0.01,1.01,-4.56,0.56,-488.21,59.19,0.0,0.0,0.0,0
13.25,37.45,15.26,0.59,7.81,8.64,419.26,199.54,27.64,23.04,0.65,1.83,2.83,13.33,64.62,47.02,2.19,0.0,0.09,0.33,16.91,31.27,13.08,0.36,1.02,1.15,281.69,63.9,96.86,12.22,0.46,0.85,1.85,17.09,45.94,79.56,1.08,0.0,0.14,0.55,0
-12.35,124.96,-45.85,0.03,0.1,0.33,1350.88,91.04,1338.46,305.13,1.1,-11.11,-10.11,8.2,109.89,-4.98,-0.02,0.0,76.29,738.54,-12.15,-218.79,-24.13,0.23,0.43,0.65,722.83,78.98,380.81,82.98,0.94,17.01,18.01,23.96,94.45,-1.14,0.69,0.01,71.7,123.1,0
-2.55,-7.71,-26.33,16.12,16.2,26.47,3753.81,6.88,93.09,955.69,0.67,2.02,3.02,20.55,66.87,10.98,1.09,0.0,169.98,-346.63,8.92,23.69,45.28,14.77,14.86,25.14,1846.95,4.09,44.92,461.73,0.62,1.65,2.65,29.75,62.3,32.79,1.06,0.0,75.17,136.52,0
0.87,19.22,5.37,1.07,2.0,2.0,2248.23,401.48,428.96,,0.95,21.09,22.09,1.79,95.47,10.67,1.32,0.0,4.18,5.49,14.38,71.21,,1.76,2.13,2.13,1124.07,53.44,143.96,,0.8,3.95,4.95,15.88,79.81,25.64,1.2,0.0,3.41,4.31,0
7.06,7.7,46.74,12.01,12.01,12.01,2411.25,,198.5,,0.08,0.09,1.09,7.06,8.32,84.77,,0.0,0.0,0.0,25.96,27.27,67.32,20.85,20.85,20.85,943.77,,44.77,,0.05,0.05,1.05,25.96,4.8,541.36,,0.0,0.0,0.0,0
0.39,0.64,0.71,0.25,0.55,1.67,653.82,39.54,120.45,144.13,0.38,0.61,1.63,12.8,37.69,34.81,1.18,6.57,16.14,67.17,-7.16,-13.75,-14.59,0.29,0.61,1.55,741.85,52.78,127.02,156.35,0.45,0.87,1.92,5.17,45.27,15.38,1.15,17.87,18.07,110.35,0
-19.37,-52.31,-65.19,0.04,0.09,0.66,1224.9,34.95,203.35,384.05,0.6,1.63,2.7,17.97,60.4,-9.26,0.66,38.6,89.34,76.15,3.51,4.7,11.84,0.4,0.48,2.2,1226.69,17.65,237.84,409.32,0.22,0.3,1.34,41.64,22.18,97.12,1.36,0.0,91.68,165.73,0
-12.41,-300.19,-34.0,0.08,0.14,0.72,997.68,47.68,790.03,458.61,0.96,23.2,24.2,-12.41,95.87,1.85,0.47,0.0,0.0,0.0,-3.45,-910.75,,0.03,0.11,0.81,1721.51,113.22,1569.2,1106.47,1.0,263.23,264.23,-3.45,99.62,10.44,0.3,0.0,0.0,0.0,0
-6.87,-14.56,-55.74,0.02,0.59,1.26,2955.48,431.95,408.69,515.02,0.42,0.88,2.12,29.27,41.54,8.23,0.93,12.04,219.43,-261.33,1.46,3.93,11.83,0.07,0.96,1.13,2947.45,1201.58,418.43,235.1,0.55,1.47,2.69,25.8,54.7,16.24,0.91,32.02,151.06,-259.93,0
-39.57,-49.93,,7.12,8.01,8.01,246.47,27.27,30.42,0.0,0.21,0.26,1.26,43.2,20.75,-190.66,,0.0,41.29,101.07,-16.7,-33.51,,2.32,2.36,2.36,287.68,4.96,120.68,0.0,0.5,1.01,2.01,56.43,50.16,-33.29,,0.0,42.56,73.98,0
1.73,6.7,0.62,0.04,0.5,1.34,129.7,38.2,75.31,71.14,0.73,2.81,3.87,16.86,72.65,6.54,2.75,6.82,3.82,63.05,0.51,2.01,0.18,0.02,0.66,1.34,131.99,56.34,73.06,60.24,0.74,2.93,3.95,17.81,74.31,5.62,3.43,11.46,4.32,52.16,0
-0.03,-0.04,-0.09,1.39,1.79,3.18,1310.77,60.25,82.03,209.59,0.23,0.34,1.47,12.11,22.95,61.72,1.25,5.38,31.12,99.79,0.19,0.27,0.7,0.37,2.12,3.31,1346.05,298.38,106.75,205.7,0.23,0.34,1.45,12.28,23.36,56.72,1.38,4.9,31.6,88.92,0
0.9,4.97,4.61,0.04,0.26,0.54,1854.29,95.45,290.19,122.4,0.82,4.5,5.5,2.57,81.81,7.95,0.88,65.94,6.01,-67.01,0.55,3.46,2.92,0.06,0.16,0.29,1916.54,79.94,824.99,107.39,0.84,5.25,6.25,1.04,84.0,0.66,0.65,40.44,1.86,-8.7,0
14.12,18.32,9.4,1.28,1.93,3.76,242.24,29.8,45.37,82.85,0.23,0.3,1.3,86.81,22.9,120.29,2.68,0.0,34.31,150.89,4.73,6.99,3.15,0.91,1.42,2.93,242.38,33.14,64.29,96.5,0.32,0.48,1.48,85.13,32.24,52.89,3.5,0.0,38.03,200.29,0
2.15,2.73,1.87,0.95,2.11,3.71,316.66,39.1,33.87,54.19,0.21,0.27,1.27,28.15,21.36,66.49,1.45,0.0,22.62,127.16,2.87,3.61,2.23,1.04,2.15,3.25,283.51,44.28,40.15,44.42,0.21,0.26,1.26,28.69,20.57,71.37,1.56,0.0,20.12,96.18,0
0.2,0.99,6.07,0.01,1.05,1.23,11155.13,5165.11,1349.13,865.42,0.66,3.3,5.0,8.38,66.02,4.46,0.91,32.83,177.28,-60.09,0.56,2.37,20.16,0.04,0.86,1.09,13177.11,3653.26,1973.54,1008.04,0.55,2.35,4.26,10.74,55.25,6.82,0.7,19.08,260.02,-58.08,0
-7.16,-9.61,-18.52,0.34,0.78,3.39,941.97,71.87,104.39,432.44,0.22,0.3,1.34,13.91,22.3,1.86,1.94,6.55,38.97,209.07,0.16,0.21,0.47,0.15,0.6,3.35,1063.9,83.88,187.23,515.45,0.22,0.29,1.32,20.89,21.67,30.46,1.95,0.0,43.42,251.12,0
-0.08,-0.19,-0.97,0.65,1.67,1.94,4433.23,1866.83,191.54,511.65,0.57,1.34,2.34,2.76,57.35,15.37,3.17,51.38,34.55,-34.37,7.93,11.78,94.17,2.68,4.52,5.55,4321.07,1076.34,373.69,604.15,0.33,0.48,1.48,12.52,32.64,60.33,3.6,23.86,54.44,-28.79,0
0.36,1.95,1.85,0.0,0.09,0.47,1893.95,135.7,1215.67,553.86,0.8,4.4,5.5,4.18,79.94,5.16,0.37,13.53,13.9,67.16,0.47,2.56,3.39,0.0,0.07,0.55,2638.4,125.92,1585.83,853.25,0.8,4.38,5.47,3.96,80.03,5.06,0.57,17.04,17.7,91.96,0
-0.43,-0.77,-0.41,0.32,0.55,1.62,346.4,24.18,97.91,111.61,0.44,0.79,1.79,44.17,44.16,6.18,1.37,1.97,30.82,205.94,0.52,0.95,0.5,0.4,0.55,1.71,351.63,16.06,110.52,128.63,0.45,0.82,1.82,39.64,45.17,9.0,1.49,0.0,27.47,94.15,0
0.89,1.76,1.29,0.02,0.24,1.44,526.73,34.86,131.55,192.02,0.4,0.79,1.97,29.6,40.11,33.8,1.08,9.98,28.39,87.84,-8.09,-17.77,-13.93,0.02,0.14,1.17,626.36,29.33,174.41,243.92,0.46,1.01,2.2,20.7,45.79,10.15,0.96,12.67,34.59,153.66,0
