ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT
18.29,26.99,49.86,2.04,2.42,2.42,992.26,119.31,316.3,,0.32,0.48,1.48,20.83,32.24,74.46,3.07,0.0,6.93,8.4,0
2.34,26.77,8.45,0.11,0.64,0.69,1312.8,623.35,754.2,57.64,0.91,10.43,11.43,2.34,91.25,14.01,0.24,33.14,0.0,0.0,0
1.8,3.83,11.76,0.29,0.72,1.39,2379.02,494.12,1146.68,770.68,0.53,1.13,2.13,1.8,53.03,7.6,1.46,0.0,0.0,0.0,0
8.17,34.38,316.71,0.01,0.56,0.59,14112.3,3173.02,6705.57,196.5,38.14,160.53,4.21,9.39,38.14,23.41,0.35,-4.8,35.73,109.42,0
2.57,30.01,2.81,0.03,0.71,1.09,398.4,245.61,360.29,138.54,0.91,10.68,11.68,2.57,91.44,2.81,,0.0,0.0,0.0,0
9.71,10.91,18.6,2.97,5.75,8.94,697.31,108.51,39.59,126.21,0.07,0.08,1.12,23.88,7.5,275.44,1.85,0.0,19.81,50.88,0
-1.12,18.26,-9.31,0.01,0.11,0.23,3019.33,305.61,2731.48,344.03,101.51,-1652.27,-16.28,6.06,101.51,5.14,-0.06,5.85,42.51,-499.03,0
-4.93,-28.75,-4.93,0.33,1.05,1.7,363.74,102.69,114.6,93.73,79.37,462.84,5.83,9.67,79.37,4.05,1.43,16.85,10.44,81.24,0
4.04,4.96,5.6,1.58,2.77,4.86,504.66,53.76,65.12,136.36,0.18,0.22,1.23,26.97,18.09,78.19,2.33,0.0,23.61,59.46,0
-1.75,-4.56,-4.23,0.05,1.07,1.23,878.1,457.6,229.23,74.43,0.62,1.6,2.6,10.21,61.52,9.48,1.32,25.35,20.87,390.34,0
1.09,1.26,1.13,0.01,2.93,7.56,375.8,61.96,21.24,98.34,0.07,0.08,1.15,25.41,6.79,173.6,1.57,0.0,17.99,128.45,0
3.54,12.27,16.31,0.07,0.21,0.35,1676.2,164.66,1144.65,155.27,0.71,2.46,3.46,10.83,71.14,12.08,0.41,0.0,24.67,89.29,0
8.53,15.68,15.73,0.62,3.67,4.91,671.05,263.1,86.24,106.44,0.28,0.51,1.84,11.9,27.73,48.96,1.9,14.25,4.3,181.65,0
2.0,9.71,3.26,0.0,0.35,0.86,593.73,60.69,76.04,107.1,0.77,3.73,4.86,9.03,76.68,12.37,0.89,59.54,8.25,33.18,0
6.69,22.85,14.79,0.11,0.22,0.22,804.56,56.64,555.59,,0.7,2.38,3.41,8.5,69.82,16.09,0.34,0.0,2.96,8.09,0
-19.87,-40.82,-28.88,0.07,0.14,0.72,529.1,10.18,112.61,110.61,0.5,1.03,2.05,-2.88,50.06,-8.13,0.84,27.04,17.57,609.67,0
-0.01,-0.01,-0.02,10.29,12.02,14.29,1146.43,99.41,57.21,129.56,0.1,0.11,1.12,13.34,10.19,66.5,3.38,0.0,30.52,101.37,0
-0.25,119.82,-0.55,0.27,0.41,0.42,818.08,90.86,371.31,3.48,1.0,-489.57,-488.57,-0.02,100.2,15.14,0.0,31.77,0.37,3.92,0
0.02,0.09,0.04,0.62,0.9,0.99,702.73,62.45,201.95,19.0,0.56,2.68,4.8,11.37,55.9,22.84,0.65,10.45,16.08,42.47,0
0.68,1.24,2.79,0.2,0.49,0.92,1491.0,107.24,403.47,173.14,0.35,0.63,1.82,8.88,34.67,32.94,0.84,0.0,23.4,313.8,0
9.97,84.9,12.86,0.29,0.37,0.48,469.77,33.87,407.51,43.18,88.26,751.81,8.52,16.65,88.26,42.13,0.2,0.0,6.3,13.69,0
2.66,1941.22,67.08,3.09,3.41,3.41,9168.84,741.84,2292.47,,1.0,727.95,728.95,2.66,99.86,8.62,5.44,0.0,0.0,0.0,0
2.77,10.95,3.59,0.09,0.18,0.91,471.75,16.32,147.53,131.72,0.74,2.91,3.95,22.49,73.76,11.36,0.9,29.12,16.92,109.03,0
-7.7,-9.58,-14.54,2.27,3.49,8.93,687.67,39.84,32.71,177.86,0.17,0.21,1.24,13.15,16.58,13.6,1.6,0.0,28.45,126.46,0
-0.43,-1.54,-1.34,0.08,0.16,0.16,1146.53,21.16,594.63,,72.22,259.99,3.6,0.37,72.22,16.25,0.44,8.03,2.0,16.14,0
0.63,0.67,9.74,0.35,2.28,5.54,5614.4,533.34,165.25,905.26,0.05,0.06,1.06,9.11,5.46,108.38,1.31,2.02,130.82,-103.96,0
0.78,0.82,2.44,26.13,26.45,26.45,1138.07,13.7,42.56,,0.05,0.05,1.05,5.78,5.12,15.23,,0.0,15.63,56.34,0
-0.57,-1.27,-9.52,0.37,0.77,1.09,6079.12,1320.95,3304.12,1039.85,0.55,1.23,2.23,10.46,55.19,20.8,1.11,0.0,184.23,-88.25,0
4.04,5.61,11.31,0.04,0.82,2.25,1019.03,79.34,33.45,145.67,0.27,0.38,1.39,15.33,27.13,26.89,1.15,16.93,22.56,43.86,0
31.32,34.63,45.59,5.74,10.46,10.46,529.85,236.13,50.12,,0.1,0.11,1.11,31.32,9.56,327.5,,0.0,0.0,0.0,0
13.06,26.28,9.16,0.27,0.54,0.64,255.25,33.14,125.01,13.05,0.5,1.01,2.01,23.42,50.3,58.8,0.74,0.0,7.26,23.41,0
19.39,37.93,,1.44,1.9,1.9,201.43,44.66,97.37,,0.49,0.96,1.96,19.39,48.88,49.1,7.4,0.0,0.0,0.0,0
-122.76,-366.17,-38.22,1.61,1.61,1.61,113.33,,69.59,,0.66,1.98,2.98,117.96,66.47,-184.68,,0.0,59.74,132.99,0
-5.97,-6.78,,0.56,8.37,8.37,,,,,0.12,0.14,1.14,-5.97,11.94,-50.0,,0.0,,,0
5.45,9.07,,0.6,1.21,2.38,7447.33,1126.93,2875.88,3356.24,0.4,0.66,1.66,14.09,39.94,20.69,8.31,0.0,129.75,47.44,0
0.13,0.25,3.51,0.05,0.38,0.84,10190.51,633.55,1911.54,879.29,0.23,0.45,1.96,3.06,22.84,29.06,0.65,0.0,59.81,-545.53,0
2.46,5.88,6.84,1.21,1.8,1.8,1012.94,296.45,497.17,,0.58,1.39,2.39,2.59,58.18,16.04,4.0,0.0,0.27,0.83,0
1.98,3.18,7.27,0.0,1.14,1.98,1339.81,252.83,108.5,192.89,0.23,0.37,1.61,25.24,23.0,67.19,0.98,9.81,60.1,196.22,0
15.5,88.61,9.8,0.11,0.26,1.17,230.07,29.45,187.74,170.09,0.83,4.72,5.72,15.5,82.51,18.78,,0.0,0.0,0.0,0
1.85,14.39,1.4,0.3,0.62,0.66,275.73,65.61,188.27,7.02,0.87,6.78,7.78,12.3,87.15,25.85,0.48,5.74,7.92,28.95,0
1.89,7.55,6.21,0.29,0.56,0.58,1197.35,237.17,683.07,23.18,0.75,3.0,4.0,2.06,75.0,19.77,0.45,17.04,0.57,2.11,0
8.19,11.4,45.87,4.99,5.28,6.76,2039.13,43.82,149.5,220.32,0.28,0.39,1.39,24.47,28.17,93.85,1.85,0.0,91.19,-40.44,0
3.54,7.58,,0.37,0.49,0.54,784.16,32.25,250.27,12.81,0.47,1.0,2.14,20.8,46.5,24.34,0.71,2.96,27.1,52.31,0
1.32,4.28,4.11,0.15,0.32,0.55,1133.42,103.36,521.6,139.41,0.69,2.25,3.25,30.35,69.19,15.04,0.64,7.39,65.53,520.1,0
6.86,8.3,24.92,0.44,0.7,1.95,1322.07,36.5,148.09,185.11,0.17,0.21,1.21,19.97,17.38,51.78,1.06,0.0,35.55,55.64,0
1.23,2.37,0.97,0.31,0.75,1.41,285.96,56.68,129.61,85.42,0.48,0.92,1.92,16.34,48.0,2.57,1.53,2.08,8.76,-27.63,0
-2.58,-12.06,-23.77,0.09,0.74,1.08,3357.87,1185.42,1165.19,631.63,76.8,359.58,4.68,4.24,76.8,8.87,0.84,32.18,47.28,-114.24,0
-5.94,40.29,-24.22,0.03,0.21,0.21,1484.82,291.27,1682.29,2.26,1.15,-7.79,-6.79,7.41,114.74,-3.13,-0.19,0.0,54.45,110.04,0
-4.56,-4.59,-75.54,69.71,174.28,175.7,6023.52,3486.16,33.34,47.31,0.01,0.01,1.01,-4.56,0.56,-488.21,59.19,0.0,0.0,0.0,0
16.91,31.27,13.08,0.36,1.02,1.15,281.69,63.9,96.86,12.22,0.46,0.85,1.85,17.09,45.94,79.56,1.08,0.0,0.14,0.55,0
-12.15,-218.79,-24.13,0.23,0.43,0.65,722.83,78.98,380.81,82.98,0.94,17.01,18.01,23.96,94.45,-1.14,0.69,0.01,71.7,123.1,0
8.92,23.69,45.28,14.77,14.86,25.14,1846.95,4.09,44.92,461.73,0.62,1.65,2.65,29.75,62.3,32.79,1.06,0.0,75.17,136.52,0
14.38,71.21,,1.76,2.13,2.13,1124.07,53.44,143.96,,0.8,3.95,4.95,15.88,79.81,25.64,1.2,0.0,3.41,4.31,0
25.96,27.27,67.32,20.85,20.85,20.85,943.77,,44.77,,0.05,0.05,1.05,25.96,4.8,541.36,,0.0,0.0,0.0,0
-7.16,-13.75,-14.59,0.29,0.61,1.55,741.85,52.78,127.02,156.35,0.45,0.87,1.92,5.17,45.27,15.38,1.15,17.87,18.07,110.35,0
3.51,4.7,11.84,0.4,0.48,2.2,1226.69,17.65,237.84,409.32,0.22,0.3,1.34,41.64,22.18,97.12,1.36,0.0,91.68,165.73,0
-3.45,-910.75,,0.03,0.11,0.81,1721.51,113.22,1569.2,1106.47,1.0,263.23,264.23,-3.45,99.62,10.44,0.3,0.0,0.0,0.0,0
1.46,3.93,11.83,0.07,0.96,1.13,2947.45,1201.58,418.43,235.1,0.55,1.47,2.69,25.8,54.7,16.24,0.91,32.02,151.06,-259.93,0
-16.7,-33.51,,2.32,2.36,2.36,287.68,4.96,120.68,0.0,0.5,1.01,2.01,56.43,50.16,-33.29,,0.0,42.56,73.98,0
0.51,2.01,0.18,0.02,0.66,1.34,131.99,56.34,73.06,60.24,0.74,2.93,3.95,17.81,74.31,5.62,3.43,11.46,4.32,52.16,0
0.19,0.27,0.7,0.37,2.12,3.31,1346.05,298.38,106.75,205.7,0.23,0.34,1.45,12.28,23.36,56.72,1.38,4.9,31.6,88.92,0
0.55,3.46,2.92,0.06,0.16,0.29,1916.54,79.94,824.99,107.39,0.84,5.25,6.25,1.04,84.0,0.66,0.65,40.44,1.86,-8.7,0
4.73,6.99,3.15,0.91,1.42,2.93,242.38,33.14,64.29,96.5,0.32,0.48,1.48,85.13,32.24,52.89,3.5,0.0,38.03,200.29,0
2.87,3.61,2.23,1.04,2.15,3.25,283.51,44.28,40.15,44.42,0.21,0.26,1.26,28.69,20.57,71.37,1.56,0.0,20.12,96.18,0
0.56,2.37,20.16,0.04,0.86,1.09,13177.11,3653.26,1973.54,1008.04,0.55,2.35,4.26,10.74,55.25,6.82,0.7,19.08,260.02,-58.08,0
0.16,0.21,0.47,0.15,0.6,3.35,1063.9,83.88,187.23,515.45,0.22,0.29,1.32,20.89,21.67,30.46,1.95,0.0,43.42,251.12,0
7.93,11.78,94.17,2.68,4.52,5.55,4321.07,1076.34,373.69,604.15,0.33,0.48,1.48,12.52,32.64,60.33,3.6,23.86,54.44,-28.79,0
0.47,2.56,3.39,0.0,0.07,0.55,2638.4,125.92,1585.83,853.25,0.8,4.38,5.47,3.96,80.03,5.06,0.57,17.04,17.7,91.96,0
0.52,0.95,0.5,0.4,0.55,1.71,351.63,16.06,110.52,128.63,0.45,0.82,1.82,39.64,45.17,9.0,1.49,0.0,27.47,94.15,0
-8.09,-17.77,-13.93,0.02,0.14,1.17,626.36,29.33,174.41,243.92,0.46,1.01,2.2,20.7,45.79,10.15,0.96,12.67,34.59,153.66,0
-1.89,-6.77,-23.15,0.0,0.92,1.15,4452.75,1493.01,725.46,358.99,50.43,180.39,3.58,2.28,50.43,7.26,0.54,22.16,36.36,-67.73,0
0.49,1.23,0.96,0.01,0.13,0.89,719.42,30.83,215.74,194.25,0.55,1.39,2.52,10.86,54.99,18.25,0.85,16.85,14.84,77.25,0
-2.28,-5.1,-9.27,0.03,0.71,1.16,1481.24,387.76,350.36,250.78,0.5,1.11,2.24,15.27,49.6,16.96,0.97,14.71,51.5,348.8,0
0.46,1.99,1.61,0.0,0.21,0.38,1284.53,201.29,655.47,164.07,0.77,3.35,4.35,5.72,77.03,4.07,0.34,23.99,13.2,-489.78,0
18.88,99.49,10.25,0.04,0.68,1.29,197.67,50.09,69.42,47.26,81.03,427.09,5.27,27.71,81.03,43.41,1.12,4.55,3.47,12.7,0
-5.83,102.28,-13.25,0.0,0.07,0.14,827.7,54.38,623.28,58.81,0.99,-17.33,-17.55,5.81,98.72,0.76,-0.06,21.58,19.14,201.42,0
-0.18,-0.37,-0.13,0.13,0.25,2.01,251.93,14.42,124.2,218.05,0.5,0.99,1.99,-0.18,49.85,-0.37,,0.0,0.0,0.0,0
16.47,23.53,11.46,1.3,3.33,3.33,253.37,152.78,75.24,,0.3,0.43,1.43,16.47,30.03,54.84,,0.0,0.0,0.0,0
4.7,9.32,5.81,0.29,0.62,1.24,449.99,43.81,97.63,83.92,49.6,98.41,1.98,11.65,49.6,16.07,1.12,27.62,8.6,38.98,0
0.4,0.66,1.34,0.02,0.62,1.39,1222.88,157.07,63.63,201.47,0.35,0.58,1.66,4.95,34.8,22.58,1.05,16.39,10.58,44.73,0
3.21,5.92,6.79,0.09,0.37,1.68,771.6,59.73,132.74,275.27,0.31,0.57,1.85,19.45,31.05,46.7,1.06,12.49,24.67,237.31,0
-153.23,124.41,-12603.64,0.01,0.06,0.2,29940.65,3508.36,66082.91,9242.18,223.17,-181.19,-0.81,-153.23,223.17,-68.66,-2.27,0.0,0.0,0.0,0
0.05,0.07,0.87,0.15,0.25,3.11,6210.51,91.56,447.79,2628.08,0.28,0.38,1.39,11.05,27.56,20.4,1.58,20.25,120.32,-98.57,0
2.42,2.59,7.76,17.07,18.34,33.16,1167.83,20.52,16.41,243.21,0.06,0.06,1.07,10.73,5.63,180.6,1.85,0.0,19.11,70.88,0
-11.59,-14.49,-1487.5,3.39,3.43,4.99,46710.3,369.0,9252.0,14463.0,20.03,25.04,1.25,-11.59,20.03,-57.88,,0.0,0.0,0.0,0
-9.43,-11.46,-17.58,0.74,1.19,4.22,678.4,34.7,77.63,234.98,0.14,0.17,1.21,22.8,13.76,39.84,1.64,0.0,41.85,148.13,0
0.18,0.29,0.32,0.02,0.15,1.85,640.6,15.09,84.74,188.09,0.34,0.54,1.59,24.49,33.62,48.11,1.16,13.48,31.13,93.48,0
3.62,10.89,9.62,0.12,0.26,0.67,967.44,60.06,226.17,210.89,0.56,1.67,3.01,17.57,55.65,24.11,0.54,30.12,25.58,-403.09,0
-10.17,-12.84,,4.82,4.82,4.82,,,,,0.21,0.26,1.26,-10.17,20.77,-48.98,,0.0,,,0
0.48,1.65,2.37,0.04,0.56,0.9,1802.45,492.5,730.57,316.98,0.56,1.94,3.44,12.61,56.24,10.68,0.59,12.21,43.02,-111.53,0
15.42,42.08,,1.05,1.34,1.34,146.01,10.26,35.63,,0.63,1.73,2.73,98.31,63.34,78.7,1.04,0.0,23.31,38.22,0
-0.9,-1.6,-3.23,0.01,0.1,1.11,1312.48,43.15,268.91,449.82,0.4,0.72,1.78,12.13,40.4,22.41,1.0,19.08,34.29,257.94,0
10.6,21.62,79.93,0.32,0.4,1.1,2745.5,91.03,1329.27,931.47,0.51,1.04,2.04,43.98,50.98,42.44,2.65,0.0,183.97,-96.79,0
3.72,4.15,31.1,8.55,10.59,14.5,3041.71,304.04,151.44,592.71,0.06,0.07,1.12,21.96,6.3,151.16,3.35,0.0,113.02,205.99,0
3.75,4.52,2.42,0.0,0.61,4.07,234.49,13.1,36.13,125.0,0.17,0.21,1.21,29.59,17.02,79.18,2.28,0.0,12.15,43.05,0
7.3,25.48,8.49,1.26,1.31,1.31,423.68,14.68,299.03,,0.71,2.49,3.49,7.3,71.36,22.1,4.41,0.0,0.0,0.0,0
3.9,14.13,7.39,0.16,0.57,1.36,689.35,203.46,492.33,390.05,72.38,262.27,3.62,10.68,72.38,5.78,27.11,0.0,8.9,40.77,0
-8.15,-12.08,-28.3,0.13,0.71,2.07,1263.92,118.42,48.81,279.21,0.23,0.35,1.48,9.54,23.39,-9.72,1.12,12.52,43.87,732.68,0
-14.03,74.52,-15.26,0.22,0.22,0.58,395.93,,436.84,156.49,1.19,-6.31,-5.31,-14.03,118.82,4.46,-0.54,0.0,0.0,0.0,0
1.17,2.74,1.67,0.03,0.34,0.9,516.77,48.32,85.03,86.13,0.5,1.17,2.34,13.18,50.19,25.9,0.86,17.29,12.16,50.55,0
4.65,6.45,2.09,0.0,0.9,2.05,163.37,36.78,38.47,50.51,0.28,0.39,1.39,24.3,27.91,43.8,1.64,3.39,6.33,44.46,0
0.15,0.38,0.34,0.32,0.42,1.07,843.33,29.39,291.25,189.06,0.62,1.62,2.62,4.58,61.78,7.16,0.62,0.57,7.47,35.4,0
-0.2,-0.25,-0.79,10.53,13.42,20.53,1410.96,82.01,28.37,201.79,0.08,0.1,1.2,10.75,8.41,82.74,1.54,0.0,30.02,128.77,0
-8.38,-2434.75,-7.31,0.3,0.33,0.48,317.38,11.54,312.76,44.76,1.0,289.54,290.54,-1.73,99.66,17.85,0.01,0.0,5.79,72.48,0
0.16,0.57,0.17,0.01,0.51,0.69,387.32,73.95,80.13,25.7,0.67,2.42,3.63,6.9,66.64,14.03,0.76,27.94,5.21,-720.03,0
1.95,3.35,7.24,0.02,0.47,1.11,1352.25,150.36,271.39,215.5,0.4,0.69,1.72,23.02,40.0,46.61,1.01,14.93,56.99,-552.34,0
-20.25,-139164.85,-18.46,0.1,0.36,0.74,331.78,76.82,270.27,113.82,0.98,6740.35,6872.71,0.41,98.07,-13.42,0.08,8.4,13.81,-103.37,0
14.77,-14.08,22.94,0.02,1.97,5.05,565.22,138.48,70.96,218.82,203.97,-194.4,-0.95,50.21,203.97,17.13,2.43,0.0,39.37,-228.99,0
0.22,0.29,0.24,0.16,1.38,3.79,394.12,59.95,33.17,126.05,0.16,0.21,1.31,14.17,15.87,45.93,1.6,4.94,10.97,53.68,0
4.25,16.07,3.04,0.29,0.72,0.74,260.27,79.82,187.26,4.85,0.74,2.78,3.78,24.23,73.57,15.01,0.57,0.0,14.29,57.01,0
1.1,2.17,2.88,0.01,0.15,1.07,950.44,26.73,102.07,184.66,0.49,0.96,1.97,12.41,48.84,13.37,1.02,15.71,21.85,64.02,0
0.16,2.11,0.69,0.1,0.22,0.63,1558.89,75.19,347.61,255.46,0.87,11.48,13.17,12.25,87.19,6.67,0.24,27.5,37.71,236.26,0
6.48,13.07,6.19,0.57,0.8,1.95,347.71,40.02,172.31,196.97,0.5,1.02,2.02,26.23,50.39,17.08,20.12,0.0,18.87,60.5,0
27.27,84.93,18.87,0.57,1.68,1.32,251.84,176.06,168.19,-61.03,67.89,211.47,3.11,42.24,67.89,40.16,2.92,0.0,10.36,29.97,0
-3.67,-8.8,-11.1,0.0,0.27,0.6,1100.82,114.43,384.49,168.06,0.53,1.28,2.4,2.57,53.5,6.69,0.67,15.0,13.49,91.79,0
0.17,0.74,0.48,0.01,0.44,0.55,999.23,217.22,375.02,57.97,0.69,2.93,4.25,10.73,69.07,11.7,0.63,15.93,20.66,66.0,0
0.11,0.25,0.23,0.13,0.16,0.64,742.92,11.32,407.29,193.88,0.56,1.28,2.29,6.56,56.04,15.78,0.68,0.0,8.83,88.29,0
5.82,6.04,6.36,19.88,24.6,26.1,397.65,68.35,14.47,21.68,0.04,0.04,1.04,9.44,3.68,288.49,24.18,0.0,3.96,-63.66,0
8.18,16.59,5.46,0.75,1.87,1.87,242.77,136.32,120.97,,0.51,1.03,2.03,26.48,50.66,29.24,9.98,0.0,8.98,33.61,0
9.65,58.49,59.76,0.21,0.47,0.71,2253.17,213.79,815.55,198.62,59.23,358.79,6.06,10.74,59.23,24.64,0.29,0.0,5.19,8.9,0
0.27,0.35,1.75,0.63,1.48,3.29,2323.38,175.47,207.58,375.25,0.12,0.16,1.28,18.57,12.09,70.2,1.14,0.0,82.97,209.67,0
-4.98,-7.18,-10.02,0.23,1.3,2.71,731.72,90.03,65.88,118.16,0.16,0.23,1.44,12.22,16.02,35.47,1.07,3.27,25.58,105.25,0
0.41,0.52,1.57,1.41,2.95,4.32,1377.5,220.42,144.0,198.07,0.2,0.24,1.24,8.76,19.55,37.59,1.72,12.7,22.55,160.18,0
1.26,-16.41,1.65,0.22,0.29,0.68,476.83,11.4,235.8,91.25,1.02,-13.29,-13.05,6.13,101.85,5.22,0.45,0.0,4.43,2031.71,0
0.63,1.23,0.88,0.01,1.25,2.22,506.54,136.17,65.14,105.79,0.48,0.93,1.93,25.92,48.31,23.01,1.53,35.09,22.36,71.18,0
25.41,33.96,68.68,1.73,1.85,1.87,983.9,53.01,448.0,8.71,0.25,0.34,1.34,32.24,25.18,125.23,5.35,0.0,18.46,25.66,0
2.12,2.84,5.26,0.16,0.62,2.17,905.72,64.17,74.37,217.77,0.2,0.27,1.34,19.12,20.05,60.53,1.17,9.57,30.36,101.11,0
0.35,16.35,,0.17,0.17,0.17,13353.79,,12920.59,,0.98,45.1,46.1,0.35,97.83,0.36,0.03,0.0,0.0,0.0,0
3.71,9.7,8.11,0.24,0.41,0.59,796.27,82.7,125.64,88.39,0.62,1.62,2.62,7.01,61.8,23.57,0.6,45.66,7.23,42.07,0
0.66,2.35,2.84,0.07,0.17,0.26,1565.23,103.47,811.82,101.56,71.85,255.3,3.55,1.49,71.85,7.06,0.37,17.23,3.56,32.5,0
0.13,0.29,0.22,0.19,0.23,2.0,645.56,7.65,132.5,356.86,0.57,1.33,2.33,14.0,57.1,8.89,1.17,10.83,17.3,-493.66,0
0.14,2.51,1.38,0.01,0.06,0.27,3639.0,121.01,2449.6,517.61,0.7,12.77,18.14,0.61,70.4,11.89,0.07,0.0,3.36,8.03,0
0.36,1.67,0.31,0.02,0.03,1.52,307.39,0.99,123.98,200.55,0.78,3.58,4.58,22.5,78.17,7.5,1.74,3.37,14.68,55.59,0
7.77,20.41,5.89,0.86,1.07,1.28,275.9,30.07,145.25,29.9,0.6,1.58,2.63,32.67,60.04,41.67,1.37,0.0,13.95,70.45,0
-0.04,-0.24,-0.07,0.04,0.37,0.42,709.21,178.21,162.54,24.91,0.83,5.18,6.22,4.0,83.25,3.69,0.25,59.47,5.68,38.6,0
7.19,14.16,7.18,0.14,0.68,1.4,363.47,89.16,100.08,116.99,0.48,0.94,1.97,27.31,47.95,37.98,1.45,17.49,14.34,50.87,0
17.48,35.12,23.87,1.72,1.78,1.99,496.97,16.88,246.84,51.08,0.5,1.01,2.01,17.48,50.22,34.81,,0.0,0.0,0.0,0
3.54,8.63,6.6,0.33,0.55,1.73,677.97,49.02,221.93,260.18,0.49,1.19,2.43,23.5,49.02,23.46,1.31,11.96,27.13,102.98,0
15.16,18.93,25.61,2.41,4.02,4.47,614.78,134.64,83.82,38.0,0.19,0.24,1.25,23.0,19.48,104.25,2.33,0.0,10.16,22.27,0
1.61,4.56,3.29,0.07,0.17,0.26,742.15,35.86,298.66,29.45,0.65,1.83,2.83,2.76,64.61,22.43,0.59,7.91,2.34,13.31,0
3.23,26.36,,0.16,0.34,0.34,55.78,8.89,48.09,,87.74,715.95,8.16,39.01,87.74,7.17,0.18,0.12,4.03,36.12,0
0.45,1.2,3.68,0.01,0.99,1.19,3002.14,1255.51,202.83,317.94,0.61,1.65,2.7,31.82,61.13,16.85,1.22,47.96,180.85,-802.9,0
7.57,25.37,7.95,0.18,1.42,2.15,382.6,63.13,55.36,40.77,0.5,1.68,3.35,17.07,50.11,28.82,0.65,0.0,6.91,52.88,0
1.58,2.8,2.22,0.06,0.38,1.06,511.92,49.4,62.08,105.05,0.31,0.55,1.78,11.31,30.92,36.57,0.85,18.19,9.83,206.35,0
4.57,10.97,3.5,0.94,1.45,1.54,278.98,73.69,144.68,12.09,0.53,1.27,2.4,14.38,52.87,14.97,2.18,0.0,5.37,34.87,0
15.47,37.97,6.77,2.49,3.28,3.28,159.28,23.41,29.75,,0.59,1.45,2.45,15.47,59.25,38.78,2.13,24.03,0.0,0.0,0
0.39,5170.0,1.56,8.78,8.93,10.88,1467.39,10.14,67.78,132.53,1.0,13328.9,13329.9,0.39,99.99,14.79,1.94,0.0,0.0,0.0,0
0.27,0.87,1.03,0.06,0.48,0.85,1414.34,274.98,567.08,245.19,0.47,1.56,3.28,13.87,47.48,18.22,0.51,6.24,38.74,-42.31,0
5.01,7.55,1.85,0.51,0.61,2.18,134.53,3.84,37.28,64.17,0.34,0.51,1.51,24.33,33.64,16.37,2.09,5.3,7.14,62.03,0
0.62,1.29,1.27,0.1,0.31,1.15,744.26,53.99,215.58,239.46,0.44,0.91,2.09,32.91,43.59,24.66,0.9,9.76,48.92,-1132.77,0
1.97,43.55,6.28,0.04,1.02,1.09,1159.13,676.99,572.51,48.78,0.8,17.75,22.09,2.86,80.35,11.55,0.46,10.34,2.1,-11.93,0
6.45,6.45,1.63,,,,91.91,38.41,,20.69,,,1.0,48.38,0.0,,,0.0,10.59,74.84,0
9.54,81.23,7.84,0.5,0.69,1.02,299.31,49.5,261.27,84.86,0.88,7.52,8.52,9.9,88.26,14.2,1.16,0.0,0.0,0.0,0
