ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT
-20.75,-446.85,-12.06,0.72,0.82,0.85,211.62,19.05,107.69,3.97,95.36,2053.5,21.54,1.73,95.36,-0.19,0.47,36.44,13.07,60.09,0
-11.58,-13.71,,1.17,1.44,1.44,2711.68,108.58,401.54,0.0,0.16,0.18,1.18,-7.9,15.55,-2.64,1.09,0.0,18.55,47.56,0
19.58,33.8,9.22,2.85,4.67,5.44,171.49,47.59,26.12,20.1,0.42,0.73,1.73,27.27,42.08,53.43,5.5,0.0,2.36,13.58,0
11.37,12.21,7.73,14.14,14.14,14.59,247.55,,16.78,7.59,0.07,0.07,1.07,18.9,6.86,165.91,,0.0,5.12,29.36,0
1.95,2.53,0.51,1.03,1.34,4.36,95.6,6.29,20.56,61.99,0.23,0.3,1.3,57.33,22.87,23.43,17.1,0.0,10.43,59.67,0
-34.23,125.46,-10.74,0.02,0.02,0.96,114.21,0.13,92.74,87.12,1.27,-4.66,-3.66,7.73,127.29,-26.89,-1.26,0.0,13.17,342.05,0
24.92,28.7,13.92,4.98,7.59,7.59,203.36,69.26,26.49,,0.13,0.15,1.15,24.92,13.17,189.19,,0.0,0.0,0.0,0
4.65,17.43,1.6,0.32,0.93,1.3,125.62,51.69,87.96,32.33,0.73,2.73,3.75,31.12,72.82,6.93,6.25,0.0,6.62,49.72,0
11.5,96.86,15.68,0.03,0.19,0.26,496.35,71.5,403.61,30.26,0.88,7.42,8.42,26.46,88.13,22.24,0.16,5.52,14.65,28.04,0
10.82,152.9,4.99,0.14,0.66,1.03,167.76,78.42,136.73,56.32,0.93,13.13,14.13,53.0,92.92,14.81,1.21,9.09,19.44,71.02,0
-16.92,-102.02,,0.34,0.95,0.95,239.74,74.85,99.4,0.0,83.41,502.9,6.03,7.49,83.41,2.32,0.8,14.43,11.52,49.61,0
1.86,3.73,0.4,0.09,1.19,2.13,77.39,38.98,35.65,33.66,0.5,1.0,2.0,56.13,49.95,3.73,,0.0,8.42,55.23,0
-53.21,-68.41,-5.92,4.32,4.32,4.85,40.5,0.0,8.26,4.33,0.22,0.29,1.29,57.32,22.21,-239.55,,0.0,7.59,72.98,0
15.44,22.19,15.88,1.65,3.19,3.19,374.6,165.56,107.58,,30.43,43.75,1.44,25.93,30.43,53.02,9.75,0.0,7.99,13.31,0
12.4,14.25,5.81,1.84,4.24,8.73,170.62,24.36,17.99,80.75,0.13,0.15,1.15,14.02,13.0,113.82,26.76,0.0,0.56,5.35,0
11.87,61.41,,0.29,0.94,1.27,934.75,284.52,692.0,226.61,0.81,4.17,5.17,12.43,80.68,15.62,4.01,0.0,1.06,2.62,0
19.49,42.11,12.48,1.05,2.04,2.08,233.05,77.15,77.89,3.32,0.54,1.16,2.16,39.47,53.72,53.22,2.52,18.82,9.0,24.22,0
5.66,10.64,4.59,0.61,0.9,1.49,295.32,39.76,135.54,79.8,0.47,0.88,1.88,19.38,46.84,13.24,1.75,0.0,7.91,45.26,0
1.62,1.8,,8.85,10.0,10.0,202.7,23.01,20.02,,0.1,0.11,1.11,39.32,10.19,138.84,,0.0,15.47,77.09,0
-1.64,-25.15,-0.5,0.09,0.64,1.78,110.89,33.15,59.95,68.45,0.93,14.35,15.35,36.15,93.49,-1.67,22.18,7.35,8.58,72.38,0
14.13,23.06,9.38,0.52,0.67,2.42,241.71,13.89,92.26,161.38,0.39,0.63,1.63,21.34,38.66,40.3,9.32,0.0,3.44,18.95,0
3.64,12.07,1.12,0.18,0.2,1.21,111.91,1.86,54.59,77.64,0.7,2.31,3.31,12.87,69.82,14.24,2.06,20.37,2.03,32.45,0
0.32,2.69,3.89,0.09,1.8,1.81,4490.2,3914.66,2324.85,19.12,0.88,7.54,8.54,3.92,88.29,0.85,2.19,0.0,44.51,-46.51,0
2.06,63.86,11.34,1.51,1.56,1.56,2002.6,7.94,18.91,,0.97,29.98,30.98,2.06,96.77,11.45,1.05,69.87,0.0,0.0,0
2.96,3.51,1.32,2.58,3.57,6.07,162.03,22.5,22.78,56.99,15.65,18.55,1.19,19.61,15.65,51.07,6.17,0.0,7.41,79.29,0
4.57,80.06,1.37,0.01,0.9,1.03,109.26,90.23,100.78,13.4,0.94,16.53,17.53,31.88,94.29,5.38,2.38,0.0,5.88,59.83,0
7.04,26.88,2.77,0.32,0.44,1.06,143.39,11.96,83.08,65.38,0.74,2.82,3.82,23.33,73.81,31.12,1.22,15.2,6.42,35.5,0
18.17,83.23,3.96,0.06,0.83,1.29,79.27,46.78,60.57,27.61,0.78,3.58,4.58,49.56,78.05,24.38,,0.0,4.91,39.34,0
-64.22,-232.12,-26.22,0.63,0.9,1.44,148.6,26.84,102.08,55.37,72.33,261.43,3.61,-64.22,72.33,-88.79,,0.0,0.0,0.0,0
0.23,11.33,0.09,0.01,0.01,1.02,138.41,0.62,133.88,135.08,97.8,4912.74,50.23,13.4,97.8,0.23,,0.0,3.72,68.35,0
-1.07,-5.61,-0.57,0.36,0.36,1.26,194.49,,152.55,136.82,0.81,4.23,5.23,60.36,80.9,-1.32,,0.0,32.82,126.74,0
6.24,10.44,5.04,1.38,2.18,2.47,294.1,33.62,108.27,33.97,0.4,0.67,1.67,17.35,40.26,16.44,77.35,2.99,6.7,41.63,0
7.21,42.68,2.74,0.31,0.45,1.18,138.25,14.65,108.6,79.31,0.83,4.92,5.92,65.53,83.1,12.14,3.17,0.0,16.24,57.09,0
2.35,3.57,1.39,1.55,1.6,3.05,216.25,3.76,52.74,95.77,0.34,0.52,1.52,13.9,34.37,20.73,12.5,6.24,4.82,36.25,0
36.63,344.92,8.83,0.57,1.12,1.12,87.75,42.83,77.56,,0.89,8.42,9.42,36.63,89.38,58.64,,0.0,0.0,0.0,0
1.4,42.66,0.5,0.36,0.79,0.99,130.4,54.05,91.23,24.3,0.97,29.49,30.49,20.46,96.72,2.39,0.74,25.53,4.87,66.03,0
3.17,25.42,,14.55,108.3,108.3,8602.81,7363.64,78.55,,0.88,7.02,8.02,3.17,87.52,3.62,,0.0,0.0,0.0,0
4.84,211.37,1.46,0.01,0.87,1.04,109.58,80.63,93.93,16.02,0.98,42.64,43.64,33.29,97.71,5.85,0.29,0.0,6.17,57.86,0
4.4,65.17,1.26,0.0,0.71,1.03,104.25,65.92,93.52,29.68,0.93,13.82,14.82,43.02,93.25,5.67,1.25,0.0,7.98,62.72,0
10.65,22.13,3.75,0.26,1.96,1.97,128.11,110.1,64.48,0.08,0.52,1.08,2.08,32.16,51.86,20.54,,0.0,7.57,53.38,0
-6.99,61.09,,0.0,0.62,0.62,218.16,83.51,107.02,0.0,1.11,-9.75,-8.75,1.23,111.43,24.86,0.56,17.71,3.63,12.17,0
0.34,0.38,,0.01,2.44,2.44,6293.47,1125.15,462.21,,0.09,0.1,1.1,0.37,8.89,62.05,1.13,0.0,0.35,0.44,0
28.32,95.17,11.0,0.39,1.4,1.4,141.39,97.25,97.33,,0.7,2.36,3.36,57.59,70.25,42.42,11.26,0.0,9.2,34.09,0
0.36,1.24,0.18,0.07,0.21,0.39,180.29,13.81,62.7,18.81,0.71,2.44,3.44,24.06,70.88,8.69,0.54,32.32,8.01,51.62,0
-50.3,-1639.14,-16.65,0.99,0.98,0.98,120.47,-0.5,115.49,,0.97,31.59,32.59,-50.3,96.93,-51.89,0.66,0.0,0.0,0.0,0
18.99,35.55,5.83,0.69,1.32,1.99,111.81,5.78,42.38,33.46,46.57,87.17,1.87,54.42,46.57,49.95,5.43,6.99,10.88,57.68,0
-13.16,79.86,-12.29,0.01,0.06,0.72,340.01,14.62,350.94,231.67,1.16,-7.07,-6.07,6.9,116.48,-3.42,-0.2,0.0,13.92,68.22,0
2.72,5.65,0.81,0.48,0.57,1.11,109.08,4.34,52.88,28.93,0.52,1.08,2.08,48.41,51.82,10.06,1.11,0.0,9.42,58.97,0
-12.2,-26.98,-17.65,0.14,0.84,1.27,526.62,183.56,270.76,116.33,0.55,1.21,2.21,-7.56,54.79,-11.69,1.42,0.0,4.6,16.51,0
8.05,9.03,3.73,2.4,6.53,11.39,168.39,57.86,14.03,68.22,0.11,0.12,1.12,34.04,10.8,97.25,24.5,0.0,8.9,46.78,0
-0.33,-1.48,-0.08,0.06,0.31,1.23,93.23,16.42,61.78,60.35,0.78,3.49,4.49,13.83,77.75,3.85,2.44,4.52,2.61,46.21,0
9.28,17.75,2.2,0.36,1.97,2.24,86.4,50.47,31.34,8.46,0.48,0.91,1.91,29.61,47.72,35.78,3.56,11.05,4.83,48.85,0
-12.14,-166.29,-11.17,4.6,7.79,7.79,335.07,93.2,29.15,,0.93,12.7,13.7,1.63,92.7,0.08,3.01,0.0,9.35,34.12,0
3.54,82.44,1.07,0.01,0.58,0.75,109.6,58.46,102.66,18.03,0.96,22.29,23.29,33.95,95.71,7.42,0.16,0.0,6.58,56.41,0
2.0,21.84,3.71,0.27,0.5,0.5,675.27,144.0,606.71,,0.91,9.92,10.92,7.37,90.84,12.83,0.17,0.0,9.97,28.95,0
-7.92,-8.17,,0.37,27.01,27.01,5371.83,4093.38,153.61,,0.03,0.03,1.03,-5.42,3.06,-205.65,4.44,0.0,26.33,37.58,0
-1.52,-1.72,,0.59,0.65,0.65,6081.52,47.51,722.55,,0.12,0.14,1.14,-1.52,12.01,28.07,0.95,0.0,0.0,0.0,0
-12.56,-60.48,-3.15,0.16,0.3,1.3,91.21,9.35,69.31,69.47,0.79,3.81,4.81,48.57,79.23,-15.86,,0.0,15.32,153.96,0
10.83,21.63,4.82,0.96,1.32,2.01,162.17,28.24,79.96,55.07,0.5,1.0,2.0,33.18,49.95,21.68,,0.0,9.96,59.32,0
1.52,2.87,2.65,0.25,0.42,0.42,634.44,52.55,295.61,,0.47,0.89,1.89,1.52,47.15,12.66,0.66,0.0,0.0,0.0,0
31.26,74.7,1.9,0.62,1.21,1.75,22.13,7.14,12.27,6.66,0.58,1.39,2.39,77.74,58.15,55.33,24.0,0.0,2.07,38.22,0
2.36,9.52,1.76,0.38,1.27,1.27,271.37,60.68,53.69,,0.75,3.04,4.04,6.35,75.25,16.12,1.1,5.61,1.67,9.3,0
18.73,53.56,18.08,3.25,5.9,7.37,351.34,0.0,47.13,69.64,0.65,1.86,2.86,41.83,65.04,28.79,,0.0,22.3,45.63,0
-7.1,-10.96,-1.58,1.02,1.11,2.09,80.76,2.62,28.11,27.53,0.35,0.54,1.54,53.89,35.19,33.86,2.56,0.0,10.44,56.36,0
7.1,8.18,22.0,2.0,3.12,3.12,1127.6,163.73,146.68,,0.13,0.15,1.15,9.08,13.15,79.96,1.47,0.0,6.13,9.33,0
-3.51,-33.62,-5.49,0.05,0.15,0.61,569.88,49.49,497.87,233.02,0.9,8.59,9.59,3.84,89.57,0.23,0.26,0.0,8.37,43.8,0
-20.43,-24.42,-22.63,4.75,4.45,5.42,403.28,-19.32,63.7,61.81,0.16,0.2,1.2,-20.43,16.35,9.79,6.25,0.0,0.0,0.0,0
9.34,44.54,5.38,0.21,0.43,0.44,209.73,32.87,64.76,2.74,0.79,3.77,4.77,54.4,79.04,22.24,0.37,42.73,18.58,46.18,0
20.34,66.25,4.61,0.16,0.97,1.46,82.49,45.55,55.86,27.29,0.69,2.26,3.26,51.76,69.3,29.35,,0.0,7.12,54.22,0
9.15,38.64,2.69,0.12,0.87,1.3,107.13,60.1,48.31,34.05,0.76,3.22,4.22,38.98,76.33,12.72,20.45,29.56,6.64,43.43,0
3.76,36.17,1.74,0.62,0.9,1.12,168.17,42.53,108.82,31.76,0.9,8.63,9.63,10.64,89.62,4.19,,24.18,3.18,60.69,0
14.92,16.65,5.19,6.93,6.93,9.72,126.67,,12.9,35.91,0.1,0.12,1.12,25.17,10.39,143.61,,0.0,3.57,34.72,0
32.47,61.49,30.81,0.92,0.93,0.93,345.33,1.8,161.17,,0.47,0.89,1.89,32.47,47.19,110.46,0.94,0.0,0.0,0.0,0
-24.92,-25.37,-0.37,31.24,56.76,56.76,5.36,2.38,0.09,0.0,0.02,0.02,1.02,-24.92,1.76,1442.7,,0.0,0.0,0.0,0
-8.33,129.73,-5.13,0.02,0.07,0.32,224.42,0.0,163.67,47.28,1.06,-16.58,-15.58,16.25,106.42,-0.14,0.17,18.96,11.05,66.1,0
31.41,36.72,27.63,0.52,6.02,7.14,320.12,244.05,44.37,49.46,0.14,0.17,1.17,43.56,14.46,217.29,,0.0,10.69,24.11,0
-739.18,84.79,,0.3,0.3,0.3,116.74,,553.24,,971.81,-111.47,-0.11,-739.18,971.81,-71.49,12.92,0.0,0.0,0.0,0
4.57,9.88,9.48,0.21,0.51,0.53,754.2,116.54,62.43,8.32,53.71,116.04,2.16,20.61,53.71,22.42,0.65,45.06,33.23,55.37,0
1.42,9.72,0.81,0.01,0.05,0.27,209.12,7.75,176.05,37.97,0.85,5.85,6.86,9.54,85.27,3.22,0.19,0.0,3.25,47.3,0
-8.23,-15.81,-6.46,1.57,1.68,1.75,285.74,15.09,135.49,8.72,0.48,0.92,1.92,-8.23,47.94,4.67,3.22,0.0,0.0,0.0,0
7.35,32.63,5.76,0.34,0.42,1.09,285.07,17.42,218.43,147.95,0.77,3.44,4.44,20.2,77.47,10.89,1.48,0.0,10.06,43.35,0
-2.35,-17.6,-0.51,0.57,0.86,1.18,79.42,19.64,62.5,21.37,0.87,6.49,7.49,40.61,86.66,-2.71,,4.96,9.37,96.77,0
8.33,53.91,1.07,0.07,0.68,1.26,46.85,22.17,36.44,21.26,0.85,5.48,6.48,104.61,84.56,9.85,,0.0,9.02,60.75,0
7.48,75.63,3.94,0.22,0.64,1.08,191.81,1.49,170.42,74.06,0.9,9.11,10.11,15.23,90.11,8.87,3.3,0.0,2.9,31.58,0
5.53,-17.0,1.4,0.0,0.5,0.65,92.3,58.27,119.07,17.2,1.32,-4.08,-3.08,27.58,132.5,6.34,-2.21,0.0,4.0,51.67,0
-0.59,-1.68,-0.23,0.81,1.12,1.12,142.42,27.27,58.06,0.07,0.65,1.84,2.84,18.4,64.82,0.24,1.26,22.38,7.43,60.92,0
26.17,-150.5,6.37,0.06,0.11,0.35,88.67,4.92,100.33,23.42,1.17,-6.75,-5.75,73.8,117.39,25.24,-0.28,0.0,11.6,-1563.61,0
13.12,337.85,,0.27,0.85,1.12,83.75,38.76,67.51,18.64,82.22,2116.9,25.75,126.41,82.22,15.96,0.54,0.0,19.52,-1441.11,0
2.33,15.76,0.95,0.73,0.97,1.11,148.6,30.04,110.03,17.37,0.85,5.77,6.77,14.19,85.22,5.11,2.84,10.3,4.84,53.86,0
-9.39,143.18,-1.35,,0.02,0.82,52.28,0.14,49.86,43.42,1.07,-16.24,-15.24,39.78,106.56,-2.96,-0.43,9.07,4.99,66.89,0
69.27,70.15,,39.9,41.3,59.21,,,,,0.01,0.01,1.01,69.27,1.26,5553.23,4.13,0.0,,0.0,0
-0.51,-1.35,-0.23,0.03,0.39,2.12,164.36,24.5,68.44,118.77,0.62,1.64,2.64,22.66,62.14,1.76,5.57,0.0,7.34,59.31,0
-173.56,-210.5,-154.15,0.33,0.34,0.36,323.3,0.63,54.93,1.13,0.18,0.21,1.21,-92.97,17.55,-622.5,0.91,0.0,49.38,952.58,0
-27.68,160.09,-11.49,0.31,0.31,0.89,151.05,,167.14,97.72,1.17,-6.78,-5.78,-27.52,117.29,-23.6,,5.01,0.05,-0.52,0
8.37,19.39,3.18,0.12,0.32,1.19,138.11,15.24,39.71,64.35,0.57,1.32,2.32,19.12,56.82,18.36,1.3,27.49,2.94,28.18,0
20.7,22.92,,10.29,10.29,10.29,1196.95,,115.0,,0.1,0.11,1.11,20.7,9.71,213.04,,0.0,0.0,0.0,0
4.73,24.55,4.14,0.08,0.39,0.47,318.51,76.21,247.78,20.79,0.8,4.17,5.19,29.54,80.41,14.02,0.32,0.0,14.92,48.88,0
0.22,3.65,0.24,0.04,0.41,0.56,399.8,96.15,259.62,39.61,93.93,1551.37,16.52,8.89,93.93,0.43,0.54,0.0,6.94,67.16,0
-84.18,116.3,-158.33,0.02,0.12,0.37,684.59,103.41,996.43,242.76,1.72,-2.38,-1.38,-82.56,172.38,-39.71,-1.57,0.0,3.05,-2.7,0
-6.56,137.58,-0.4,0.13,0.37,1.1,22.38,4.45,5.35,13.61,1.05,-21.96,-20.96,11.83,104.77,-2.97,1.13,72.99,0.79,47.35,0
4.37,82.42,2.1,0.48,0.99,0.99,174.9,81.67,160.45,,0.95,17.88,18.88,59.25,94.7,8.02,0.63,0.0,26.37,70.25,0
16.26,21.44,13.42,1.91,3.15,3.17,300.38,89.06,44.54,1.19,0.24,0.32,1.32,36.79,24.18,104.23,3.23,9.19,16.95,37.77,0
3.93,26.09,5.21,0.09,0.09,0.48,482.27,0.87,402.91,157.09,0.85,5.64,6.64,12.68,84.94,4.78,0.25,0.0,11.59,57.75,0
17.86,50.75,3.03,0.04,0.13,1.66,61.77,3.12,33.01,50.37,64.81,184.2,2.84,19.8,64.81,32.5,4.39,0.0,0.24,4.81,0
1.51,5.66,0.34,0.01,0.34,0.6,82.71,19.16,31.1,15.95,73.37,275.5,3.75,13.41,73.37,9.65,0.48,35.35,2.7,51.63,0
13.84,20.93,0.5,0.65,0.66,2.95,13.26,0.07,4.44,10.16,0.34,0.51,1.51,137.95,33.88,40.85,,0.0,4.52,114.18,0
45.8,73.36,23.55,1.8,2.11,2.11,187.16,21.42,69.54,,0.38,0.6,1.6,45.8,37.57,123.25,3.03,0.0,0.0,0.0,0
11.94,13.53,,8.1,8.51,11.35,103.11,3.62,8.98,25.57,0.12,0.13,1.13,62.44,11.74,101.65,,0.0,10.54,52.07,0
1.96,-71.42,1.54,0.28,0.33,0.33,285.33,15.26,289.93,,1.03,-37.46,-36.46,6.88,102.74,1.91,-0.04,0.0,2.62,43.4,0
-0.35,54.49,,0.01,0.02,0.02,7517.98,69.54,4633.96,,1.01,-155.27,-154.27,-0.35,100.65,2.25,-0.01,38.32,0.0,0.0,0
11.88,24.65,4.81,0.36,1.62,1.62,147.31,66.24,8.96,,51.81,107.53,2.08,16.75,51.81,23.36,1.17,30.02,1.76,19.5,0
-344.42,104.95,,0.23,0.23,0.23,,,,,4.28,-1.3,-0.3,-344.42,428.18,-80.44,,0.0,,0.0,0
7.72,69.07,1.11,0.21,1.11,1.13,52.54,41.86,46.15,0.52,0.89,7.94,8.94,7.77,88.82,8.69,,0.0,0.01,0.56,0
21.59,27.65,10.16,1.58,2.25,4.56,171.23,24.94,37.11,85.92,0.22,0.28,1.28,21.59,21.91,98.55,,0.0,0.0,0.0,0
98.11,-891.29,19.12,0.64,0.9,0.9,70.93,20.34,77.88,,1.11,-10.08,-9.08,98.11,111.01,88.38,,0.0,0.0,0.0,0
31.24,37.13,16.11,7.58,8.6,11.22,187.68,5.79,13.76,36.01,15.87,18.87,1.19,46.86,15.87,231.33,5.36,0.0,5.64,17.5,0
1.97,1544.56,1.46,0.02,0.64,1.0,269.79,157.34,254.35,91.13,1.0,782.0,783.0,4.97,99.87,1.98,1.35,3.93,1.69,38.17,0
6.13,29.41,2.09,0.59,0.78,1.25,123.92,17.46,92.8,43.37,79.15,379.52,4.8,76.78,79.15,12.05,3.96,0.0,17.14,63.48,0
