ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
0.03,0.04,0.84,0.14,1.65,3.38,9343.68,784.2,81.61,920.36,0.11,0.13,1.16,4.28,13.93,49.28,1.13,4.77,109.1,-37.36,0.87,1.15,18.62,0.04,1.24,1.69,7751.2,1495.44,41.78,564.26,0.21,0.28,1.31,5.17,23.76,29.04,1.12,15.69,91.57,-55.81,0
13.56,14.0,54.57,29.83,31.43,31.43,1465.11,73.66,46.1,,0.03,0.03,1.03,13.56,3.18,426.13,,0.0,0.0,0.0,9.94,10.18,13.61,41.56,41.56,41.56,498.65,,11.87,,0.02,0.02,1.02,9.94,2.41,413.01,,0.0,0.0,0.0,0
0.2,0.35,5.68,0.02,0.88,1.36,10268.64,3580.74,4138.31,1983.6,0.42,0.72,1.72,11.78,41.83,22.15,1.32,0.0,326.62,-249.06,-7.03,-12.11,-535.53,0.35,0.69,0.95,27734.73,3833.71,11169.27,2974.42,0.42,0.72,1.72,4.7,41.98,10.45,0.97,0.0,893.53,-120.18,0
-2.11,-3.91,-6.36,0.05,0.85,1.26,1098.21,157.29,198.4,83.79,0.45,0.83,1.86,5.92,46.11,5.85,0.8,0.0,24.23,195.64,25.07,39.04,40.37,1.21,1.96,2.94,586.06,56.29,75.05,74.28,0.34,0.53,1.56,31.89,35.79,80.43,1.14,0.0,10.98,23.29,0
21.2,48.8,34.58,1.54,1.74,1.74,593.7,67.47,332.1,0.0,0.57,1.3,2.3,21.2,56.56,39.73,,0.0,0.0,0.0,11.8,36.83,34.16,0.79,1.47,1.47,1053.44,480.17,707.97,0.0,0.68,2.12,3.12,11.8,67.95,17.37,,0.0,0.0,0.0,0
27.23,57.73,16.04,0.4,1.69,1.79,214.35,140.68,109.52,11.08,0.53,1.12,2.12,45.0,52.82,72.17,7.4,0.0,10.46,35.26,33.25,70.85,22.75,0.21,1.21,1.28,249.05,129.24,128.53,8.79,0.53,1.13,2.13,45.45,53.07,71.74,1.46,0.0,8.35,32.49,0
-32.28,-47.51,,3.12,3.12,3.12,,,,,0.32,0.47,1.47,-32.28,32.07,-100.66,,0.0,,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,0
0.08,0.16,0.52,0.0,1.11,1.48,2251.43,558.57,137.04,240.16,0.38,0.71,1.88,11.61,46.8,31.37,1.05,26.94,71.29,-146.29,-13.07,-22.19,-96.22,0.01,0.88,1.4,2680.55,499.44,331.72,306.22,0.29,0.5,1.7,3.0,41.12,11.34,0.91,11.07,118.31,-351.43,0
7.43,77.55,8.65,0.17,0.54,1.11,423.8,140.01,378.99,217.99,0.9,9.44,10.44,7.43,90.42,8.22,,0.0,0.0,0.0,6.13,80.36,6.57,0.15,0.33,1.08,389.86,60.86,356.14,273.38,0.92,12.1,13.1,6.13,92.37,6.64,,0.0,0.0,0.0,0
17.27,61.6,11.67,0.55,0.56,0.63,246.08,1.37,175.16,12.06,0.72,2.57,3.57,32.29,71.97,46.7,0.52,0.0,10.16,25.69,1.43,17.31,1.22,0.22,0.28,0.33,309.25,11.55,192.38,7.92,0.92,11.09,12.09,15.57,91.73,14.2,0.47,0.0,12.01,49.32,0
1.94,5.17,215.7,0.05,1.21,1.27,40412.14,21095.35,2848.58,1065.28,0.62,1.66,2.66,11.17,62.43,27.76,1.3,38.35,1024.22,-39.52,2.44,4.08,20.45,0.56,0.83,0.96,3047.86,291.76,1071.96,131.55,0.4,0.67,1.67,10.95,40.1,77.42,0.98,0.0,71.19,-27.83,0
16.96,76.32,51.05,0.37,0.41,0.71,1095.61,23.11,508.52,156.01,0.78,3.5,4.5,36.71,77.78,29.65,0.8,30.85,59.45,383.13,8.78,15.59,28.83,0.03,0.11,0.57,1195.34,38.26,516.25,240.02,0.44,0.78,1.78,24.17,43.67,40.24,0.75,0.0,50.53,224.69,0
-0.18,-0.18,,,,,,,,,0.0,0.0,1.0,-0.18,0.0,,,0.0,,,66.24,93.78,137.27,1.25,2.02,2.24,754.39,66.5,46.13,18.93,0.11,0.16,1.42,73.06,29.37,617.06,0.95,5.28,14.15,70.6,0
-1.5,-4.27,-3.41,0.0,0.28,0.59,825.56,136.07,499.45,158.97,0.65,1.85,2.85,46.17,64.88,41.39,0.56,0.0,108.13,4120.39,-0.96,-3.31,-2.12,0.0,0.25,0.5,799.77,132.95,541.26,139.25,0.71,2.44,3.44,38.22,70.92,18.12,0.46,0.0,86.1,1122.96,0
9.72,15.15,28.16,5.53,6.08,6.44,1054.69,52.57,94.86,34.12,0.36,0.56,1.56,24.64,35.84,33.74,2.19,0.0,43.23,149.48,-6.93,-11.42,-26.78,4.07,4.45,5.02,1406.09,55.44,144.96,83.9,0.39,0.65,1.65,11.11,39.27,-7.58,1.88,0.0,69.7,171.67,0
-6.01,-54.33,-6.39,123.94,124.94,310.56,387.26,0.23,0.23,43.91,,,9.05,29.57,0.49,,,0.0,37.85,2062.58,-7946.35,384.11,-29.86,-0.66,-0.29,0.05,1.37,10.27,7.5,9.37,20.38,-0.99,-0.05,-6709.38,2168.75,-389.91,,1483.85,4.65,-19.9,0
2.38,4.92,31.14,0.1,0.41,0.87,4762.19,668.55,1389.66,970.53,0.45,0.94,2.07,12.48,51.66,37.01,0.8,15.3,132.14,-84.0,3.26,7.88,66.98,0.19,0.9,1.33,7476.8,2053.8,2911.32,1278.92,0.53,1.27,2.42,12.25,58.61,26.63,0.88,0.0,184.7,-22.47,0
9.1,66.33,3.61,0.35,0.35,0.35,78.54,0.0,123.2,,0.86,6.29,7.29,9.1,86.27,20.88,0.2,0.0,0.0,0.0,-30.78,138.06,-156.75,0.01,0.1,0.1,1853.74,212.27,2241.88,,1.22,-5.49,-4.49,-27.83,122.29,-0.47,-0.26,0.0,15.05,54.79,0
23.79,39.45,10.57,1.36,1.49,1.96,161.74,8.49,63.5,29.99,0.4,0.66,1.66,23.79,39.69,111.56,2.94,0.0,0.0,0.0,50.92,67.5,15.93,0.97,3.56,3.97,113.87,71.54,27.62,11.43,0.25,0.33,1.33,50.92,24.57,323.25,,0.0,0.0,0.0,0
-31.11,-131.7,-30.34,0.05,0.24,0.24,354.96,46.43,254.22,0.09,0.76,3.23,4.23,51.56,76.38,-13.79,0.29,0.0,80.62,157.62,-32.83,-389.64,-43.21,0.66,0.67,0.67,479.16,3.14,424.76,2.8,0.92,10.87,11.87,18.37,91.58,-21.6,0.23,0.0,67.4,207.14,0
-26.3,-46.48,-153.84,12.94,14.05,19.81,2129.02,62.72,56.6,330.19,0.43,0.77,1.77,0.26,43.42,-20.28,1.28,0.0,155.33,-148.46,-19.67,-49.24,-228.51,8.92,9.66,15.81,4228.57,115.09,155.44,968.87,0.6,1.5,2.5,9.46,60.05,-10.04,1.05,0.0,338.41,-227.86,0
0.85,1.01,0.44,1.96,8.83,8.83,186.18,143.21,20.84,,0.15,0.18,1.18,131.39,15.42,5.52,,0.0,66.77,98.64,18.01,47.93,30.38,0.1,0.56,0.56,613.97,170.05,367.89,0.0,0.62,1.66,2.66,49.25,62.42,33.44,0.58,0.0,52.7,57.71,0
2.58,4.16,4.1,0.22,1.04,1.55,578.26,97.2,88.43,61.21,0.36,0.59,1.61,19.79,37.82,30.26,1.12,8.69,27.33,101.95,0.79,1.21,1.25,0.48,0.99,1.77,576.55,48.75,68.52,77.25,0.32,0.49,1.53,19.33,34.67,36.9,1.13,4.99,29.38,93.41,0
16.07,24.54,38.43,0.91,0.99,1.57,870.3,13.2,164.93,96.62,0.33,0.5,1.53,65.29,34.51,123.49,1.12,0.0,117.67,214.35,-3.74,-6.63,-9.0,0.27,0.33,0.92,876.75,11.78,117.41,116.27,0.42,0.75,1.77,50.86,43.59,45.57,0.97,8.74,131.5,290.59,0
0.44,1.76,2.13,0.12,0.23,0.79,1752.84,104.3,947.94,541.07,0.75,2.98,3.98,0.44,74.85,22.54,0.8,0.0,0.0,0.0,5.84,20.67,7.49,0.19,0.19,0.54,466.77,0.29,282.14,101.65,0.72,2.54,3.54,5.97,71.74,32.38,0.58,0.0,0.16,-7.56,0
3.43,6.58,86.14,0.01,1.44,2.37,9150.89,2413.07,680.28,1589.6,0.32,0.62,1.92,28.38,47.97,54.29,1.16,11.2,627.24,-343.21,2.37,5.56,56.61,0.0,0.84,1.31,8678.68,2178.14,1859.21,1244.95,0.48,1.12,2.34,20.22,57.3,29.85,0.98,8.75,425.47,-218.57,0
2.09,29.6,0.78,0.17,0.64,1.09,136.33,53.99,97.56,52.36,0.89,12.57,14.15,19.85,92.93,7.87,1.45,12.53,6.65,62.71,0.52,4.78,0.17,0.31,0.77,1.6,122.49,31.62,47.81,58.44,0.88,8.16,9.22,21.83,89.15,7.61,4.86,17.36,7.17,68.7,0
-3.08,-5.7,-12.15,0.02,0.31,1.41,1436.66,82.79,247.23,314.8,0.37,0.68,1.85,13.95,46.04,21.33,0.98,7.77,67.2,259.32,3.12,5.78,11.1,0.23,0.78,1.97,1293.63,102.54,187.03,226.72,0.39,0.73,1.85,12.91,45.99,36.03,1.1,4.88,34.76,95.99,0
-9.22,-53.92,-22.57,0.04,0.33,0.75,890.51,214.16,729.78,308.25,0.83,4.85,5.85,-0.08,82.89,-8.0,0.53,0.0,22.38,-41.06,13.14,43.04,1.59,0.02,0.78,1.0,43.95,22.79,30.18,6.74,0.69,2.28,3.28,16.7,69.48,22.4,1.0,0.0,0.43,16.59,0
0.12,0.2,0.15,0.01,0.48,1.33,464.86,70.84,74.18,127.96,0.41,0.7,1.72,56.69,41.84,74.15,1.14,21.66,72.25,325.28,-0.91,-1.34,-0.79,0.11,0.85,2.4,315.82,54.74,61.69,115.28,0.32,0.47,1.48,67.58,32.59,98.63,1.71,8.14,59.42,289.82,0
0.14,0.25,0.16,0.65,1.46,2.54,398.43,52.89,64.84,70.58,0.37,0.64,1.7,25.17,41.3,45.49,1.34,0.0,27.39,118.14,0.59,1.11,0.54,0.16,1.3,2.15,337.17,99.83,87.63,74.94,0.45,0.85,1.88,24.36,46.91,48.04,1.63,0.0,22.02,66.18,0
0.26,1.06,3.11,0.0,1.99,2.21,4416.45,3012.86,959.51,338.92,0.76,3.15,4.15,11.66,75.9,7.42,1.03,12.78,138.4,-151.41,-4.85,-26.8,-44.05,0.0,1.49,1.68,3303.98,2132.6,841.18,286.09,0.8,4.44,5.52,5.42,81.89,-4.43,0.7,18.15,93.22,-853.46,0
0.17,0.23,0.74,1.27,2.08,4.3,1554.44,118.47,145.77,328.57,0.14,0.19,1.36,16.7,26.66,90.02,1.3,0.89,70.6,596.63,0.02,0.03,0.08,0.47,2.28,4.49,1578.2,326.53,180.95,406.02,0.25,0.37,1.51,14.66,33.65,45.1,1.64,9.77,63.46,300.41,0
3.33,7.09,145.21,0.09,1.35,1.6,15878.88,8656.2,85.62,1721.42,0.53,1.13,2.13,7.33,53.06,32.94,1.87,47.61,174.67,-52.59,-6.8,-15.92,-240.6,0.1,1.21,1.47,12875.12,6877.9,339.56,1653.68,0.57,1.34,2.34,-2.57,57.26,16.94,1.82,46.48,149.71,-56.55,0
1.25,3.68,6.7,0.04,0.11,0.59,1953.79,88.41,826.94,565.11,0.61,1.8,2.95,6.85,66.06,16.74,0.59,17.7,30.09,-114.49,0.9,2.96,4.09,0.04,0.14,0.81,1645.03,84.54,825.77,557.35,0.67,2.19,3.28,5.96,69.51,8.64,0.89,15.67,22.84,77.27,0
-0.04,-0.16,-0.05,0.12,0.75,0.97,481.62,191.87,293.09,70.37,0.72,3.21,4.46,8.38,77.57,11.36,0.81,2.98,11.14,109.19,11.37,24.32,7.71,0.57,0.77,1.46,246.88,17.83,82.47,61.8,0.47,1.0,2.14,27.06,53.26,52.24,1.21,2.64,10.65,67.24,0
-0.45,-0.74,-0.64,0.1,0.67,1.88,518.33,66.75,100.99,149.59,0.27,0.44,1.65,27.59,39.49,54.34,1.12,4.0,39.93,126.05,-9.51,-16.49,-11.47,0.04,0.39,1.72,439.06,38.02,108.2,145.72,0.32,0.56,1.73,20.61,42.33,14.81,1.11,3.83,36.33,171.53,0
3.68,13.23,16.03,0.11,0.63,0.78,1584.21,359.97,693.37,105.92,0.64,2.29,3.59,12.81,72.16,23.02,0.54,5.86,39.72,70.73,0.1,0.33,0.48,0.04,0.49,0.63,1751.33,423.95,696.26,133.09,0.62,2.08,3.36,9.32,70.27,11.18,0.56,19.69,44.34,-3274.72,0
0.53,1.17,0.97,0.11,0.67,0.98,669.58,134.61,205.5,75.87,0.4,0.88,2.22,7.72,55.0,4.89,0.74,5.07,13.22,49.26,1.04,3.21,2.01,0.01,0.55,0.93,703.72,187.77,264.45,134.54,0.55,1.7,3.1,9.97,67.69,22.99,0.61,12.29,17.26,224.31,0
1.46,3.01,7.27,0.1,0.96,1.52,1812.85,262.42,154.53,174.07,0.35,0.72,2.06,14.36,51.51,47.88,0.81,8.44,64.27,411.85,-5.74,-10.89,-20.02,0.08,0.47,1.11,1268.81,82.92,138.55,140.9,0.32,0.61,1.9,3.7,47.28,40.57,0.83,6.18,32.92,195.23,0
0.79,5.88,1.94,0.0,0.27,0.44,889.99,201.52,341.44,129.75,0.86,6.41,7.41,11.34,86.5,6.47,0.23,46.83,25.8,129.64,3.6,19.85,7.11,0.18,0.2,0.44,719.71,13.21,188.41,133.76,0.82,4.52,5.52,14.58,81.89,10.52,0.31,53.55,21.71,105.42,0
2.5,77.62,23.84,0.01,0.22,0.86,2744.28,181.62,684.62,549.64,0.97,30.02,31.02,3.78,96.78,6.7,0.94,5.05,12.22,14.79,-0.3,-11.62,-0.44,0.05,0.21,0.89,533.33,22.56,148.3,102.15,0.97,37.86,38.86,2.33,97.43,13.65,0.91,3.43,3.85,15.52,0
-4.82,-28.24,-4.2,0.19,0.3,0.44,316.85,24.5,211.22,28.51,0.69,4.04,5.86,3.05,82.93,27.39,0.26,0.0,6.85,15.68,1.5,8.02,2.55,0.1,0.19,0.33,620.21,37.05,337.91,58.62,0.7,3.72,5.35,8.32,81.31,30.54,0.26,13.19,11.62,29.77,0
0.0,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,0
-36.92,-288.33,-77.38,0.02,0.46,0.63,762.83,289.46,657.83,116.06,0.87,6.81,7.81,-12.92,87.19,-27.39,0.28,0.0,50.3,-218.44,0.1,0.15,0.1,0.28,1.14,1.71,382.26,110.28,128.39,74.2,0.34,0.51,1.51,12.97,33.96,45.99,1.57,0.0,13.52,174.16,0
-28.53,-67.28,-169.08,0.0,0.05,1.29,2156.87,30.64,262.11,770.41,0.57,1.34,2.36,-17.96,57.59,-40.74,0.74,16.4,62.68,-62.04,1.84,4.56,6.02,0.0,0.05,1.4,1191.44,15.96,159.18,439.35,0.59,1.47,2.48,7.7,59.64,11.51,0.81,13.86,19.18,85.42,0
-3.86,-7.26,-12.41,0.0,0.39,1.84,1171.32,93.8,120.52,356.09,0.29,0.55,1.88,9.76,46.84,31.57,0.99,16.03,43.83,442.01,-8.83,-16.36,-28.76,0.01,0.5,1.82,1185.96,133.58,118.02,359.7,0.31,0.58,1.85,4.18,46.04,8.34,1.05,18.84,42.36,-561.35,0
-67.39,2979.77,-878.94,0.05,0.1,0.38,4747.52,243.68,4532.69,1292.59,0.97,-42.68,-44.22,-54.24,102.26,-40.91,-0.04,0.0,171.53,-48.39,122.88,100.05,961.19,-8.06,-11.36,-33.53,2847.18,2120.55,-871.23,14450.0,-0.23,-0.19,0.81,322.88,-22.83,-1431.97,-0.68,8.11,1564.38,-22.05,0
0.09,0.18,1.46,0.01,0.09,0.75,5696.18,215.48,1657.36,1794.24,0.47,0.92,1.93,12.09,48.21,15.68,0.8,18.03,187.78,-274.62,0.06,0.14,1.14,0.01,0.4,0.87,7305.62,1665.44,2852.86,1979.18,0.58,1.42,2.44,10.0,58.97,9.55,0.83,18.84,199.6,-172.96,0
5.77,6.81,22.46,0.14,1.16,2.54,1417.8,208.84,105.21,284.96,0.15,0.18,1.18,13.91,15.3,92.7,1.35,7.06,31.74,75.67,7.5,7.75,25.29,5.82,7.48,20.94,1226.89,34.96,21.31,290.74,0.03,0.03,1.03,15.96,3.23,539.19,1.56,0.0,28.5,55.06,0
-2.43,-2.88,-6.94,1.82,2.45,7.74,1039.75,33.28,49.46,284.22,0.08,0.1,1.19,16.56,15.71,123.8,1.45,1.7,54.25,152.72,-3.6,-4.17,-8.76,2.03,3.03,8.71,886.57,43.81,40.56,251.74,0.08,0.09,1.16,18.29,13.82,113.52,1.57,1.09,53.3,157.27,0
0.05,0.19,0.19,0.01,0.2,0.97,1260.11,49.28,220.72,198.37,0.62,2.13,3.46,11.52,71.07,21.16,0.88,13.01,39.69,276.97,4.26,11.35,10.86,0.04,0.27,1.08,928.65,40.97,134.0,149.69,0.56,1.48,2.67,16.99,62.51,40.04,0.93,14.49,32.49,154.4,0
-12.77,-23.79,-23.87,0.0,0.17,0.95,680.48,44.54,198.72,214.74,0.46,0.86,1.86,13.67,46.33,11.48,0.95,11.05,49.42,-943.03,-9.91,-22.44,-14.84,0.0,0.2,0.96,545.15,51.65,210.69,203.11,0.56,1.26,2.27,15.95,55.86,8.14,0.94,12.15,38.73,345.2,0
0.24,0.77,0.71,0.46,0.77,1.11,1072.13,94.11,302.71,103.81,0.42,1.35,3.18,11.95,68.58,42.95,0.65,12.5,34.49,-587.54,-5.88,-19.15,-21.05,0.33,0.49,0.84,1303.43,75.17,464.38,162.47,0.44,1.43,3.26,9.7,69.3,33.97,0.54,6.29,55.78,4628.22,0
0.04,0.06,0.13,0.03,0.24,1.09,1308.76,74.46,351.42,302.71,0.35,0.56,1.63,11.5,38.6,40.8,0.97,7.02,41.23,132.07,0.07,0.11,0.23,0.05,0.31,1.25,1165.28,75.46,289.31,282.24,0.3,0.46,1.55,12.43,35.36,42.67,1.01,4.22,39.55,129.26,0
2.33,7.18,33.79,0.08,0.18,0.69,5269.83,316.03,2686.34,1579.63,0.66,2.02,3.08,35.44,67.48,19.7,1.03,7.43,479.28,-114.87,0.43,1.28,4.55,0.01,0.29,0.94,3840.82,548.56,1843.16,1340.92,0.58,1.72,2.97,31.92,66.28,23.38,1.41,4.46,332.27,-113.81,0
