ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
7.32,22.97,2.79,0.01,0.12,0.88,138.6,10.61,89.58,72.01,0.68,2.14,3.14,15.59,68.14,24.69,0.84,2.74,3.15,27.49,-5.59,-20.24,-1.36,0.02,0.06,1.1,88.42,2.64,50.09,67.11,0.72,2.62,3.62,4.64,72.36,5.17,1.96,15.05,2.49,27.11,0
-13.44,125.58,,0.0,0.0,0.0,,,,,1.11,-10.34,-9.34,-13.44,110.7,-12.14,-0.11,0.0,,0.0,1.8,133.52,20.02,3.26,29.49,29.49,4052.42,370.32,14.11,,0.99,73.26,74.26,1.83,98.65,3.24,1.04,68.77,0.39,0.47,0
10.34,12.41,4.45,0.23,0.6,5.39,156.73,9.27,24.96,121.17,0.17,0.2,1.2,21.83,16.66,138.49,6.33,0.0,4.94,23.88,17.21,19.46,8.06,1.57,3.49,8.5,170.47,35.77,18.64,94.72,0.12,0.13,1.13,28.87,11.53,188.23,14.99,0.0,5.46,29.56,0
0.0,,,0.0,0.81,0.95,150.11,119.75,147.92,20.08,1.0,,,16.17,100.0,2.77,0.01,0.0,6.67,40.49,26.39,,8.65,0.0,0.81,0.95,119.34,94.27,117.14,16.79,1.0,,,49.18,100.0,29.86,0.01,0.0,7.47,47.65,0
49.51,402.28,29.38,0.14,0.28,0.97,215.98,26.11,187.32,130.57,0.88,7.12,8.12,49.51,87.69,61.14,0.82,0.0,0.0,0.0,5.05,30.12,2.59,0.41,0.49,1.1,186.68,11.45,153.68,95.09,0.83,4.97,5.97,25.59,83.24,12.96,1.98,0.0,10.53,61.41,0
34.34,-251.78,7.59,-0.01,0.84,1.43,80.43,44.65,52.43,31.14,1.14,-8.33,-7.33,64.87,113.64,30.8,5.09,0.0,6.75,44.42,26.28,231.47,5.52,0.09,0.94,1.47,76.44,41.63,48.96,26.35,0.89,7.81,8.81,62.37,88.65,31.6,4.57,0.0,7.58,51.73,0
13.14,16.92,4.76,1.91,3.65,4.44,131.73,4.88,28.96,23.29,0.22,0.29,1.29,30.27,22.3,58.94,59.16,0.0,6.2,50.08,5.63,8.47,2.79,1.48,2.5,2.91,180.75,7.38,59.94,24.58,0.34,0.51,1.51,20.79,33.58,18.26,26.08,0.0,7.53,66.41,0
17.28,88.08,12.09,0.31,0.35,1.09,197.95,8.61,200.3,149.3,0.8,4.1,5.1,44.22,80.38,22.32,1.81,0.0,18.84,53.67,13.28,37.49,3.95,0.05,0.69,1.43,108.25,41.07,64.88,48.69,0.65,1.82,2.82,124.74,64.59,25.76,2.93,0.0,33.15,80.86,0
2.17,3.11,1.22,1.64,1.81,3.29,204.52,9.8,25.57,89.57,0.3,0.43,1.43,18.63,30.11,15.58,27.83,16.91,9.25,68.23,-0.32,-0.54,-0.21,1.31,1.38,2.87,234.88,5.14,54.21,111.53,0.4,0.67,1.67,14.2,40.1,11.51,8.14,8.5,9.37,62.55,0
8.16,2197.36,3.28,0.45,0.82,1.01,146.47,53.28,142.79,27.44,1.0,268.4,269.4,26.49,99.63,8.24,1.13,0.0,7.38,71.67,0.49,61.1,0.21,0.34,0.73,0.95,159.01,59.64,154.65,35.11,0.99,123.95,124.95,17.5,99.2,1.39,0.16,0.0,7.43,96.49,0
0.0,,,0.1,0.73,0.89,131.84,80.93,127.91,20.38,1.0,,,23.49,100.0,3.86,0.01,0.0,8.51,67.65,0.0,,,0.02,0.67,0.86,137.45,88.01,135.17,26.01,1.0,,,17.43,100.0,2.65,0.01,0.0,6.58,52.2,0
1.96,-21.22,0.7,0.0,0.72,0.88,130.19,100.23,139.61,21.98,1.09,-11.85,-10.85,26.06,109.21,2.42,-1.85,0.0,8.62,63.38,1.27,-13.94,0.41,0.01,0.68,0.86,118.87,85.14,127.57,24.0,1.09,-11.98,-10.98,29.08,109.11,1.76,-1.61,0.0,9.08,69.1,0
7.88,14.62,12.16,0.89,2.1,2.18,561.92,307.94,255.41,18.42,0.46,0.85,1.86,11.81,46.11,17.11,,0.0,6.07,28.57,0.65,1.01,0.75,1.62,2.84,2.84,419.8,177.31,145.42,0.0,0.35,0.55,1.55,10.37,35.43,1.83,,0.0,11.21,84.86,0
10.68,35.01,4.66,0.64,1.5,1.5,158.83,83.68,97.85,0.56,0.69,2.28,3.28,57.28,69.5,18.86,6.17,0.0,20.33,73.86,25.4,92.53,10.38,0.59,1.46,1.46,148.81,84.48,96.84,0.0,0.73,2.64,3.64,62.78,72.55,37.78,10.3,0.0,15.28,49.65,0
0.14,0.34,0.06,0.14,0.24,0.54,167.01,6.29,40.87,19.85,0.58,1.4,2.4,26.52,58.34,11.84,0.75,17.35,12.1,77.14,0.27,0.84,0.14,0.08,0.25,0.46,184.36,15.76,67.03,20.63,0.67,2.06,3.06,23.03,67.31,8.62,0.62,26.19,11.52,76.59,0
-4.6,-12.44,-0.83,1.04,1.55,1.59,66.05,21.02,41.17,1.51,0.63,1.7,2.7,6.32,63.02,-7.3,,0.0,1.98,154.43,0.33,0.94,0.07,1.21,1.49,1.55,71.49,12.32,45.52,3.14,0.64,1.81,2.81,2.94,64.38,0.52,,0.0,0.51,27.34,0
54.99,73.62,27.91,2.29,5.35,5.35,184.78,100.59,33.47,0.0,0.21,0.28,1.34,106.65,25.32,267.69,,0.0,26.23,44.94,-13.23,-1047.09,-8.39,0.36,1.78,2.58,230.98,122.99,86.78,70.85,0.99,78.15,79.15,30.55,98.74,-13.4,,59.45,27.78,130.03,0
5.81,13.21,1.72,0.48,0.57,1.15,107.51,4.91,54.71,32.22,0.56,1.27,2.27,43.39,56.02,14.88,1.12,0.0,11.1,83.06,3.65,8.03,1.03,0.46,0.55,1.21,102.62,4.36,49.32,33.22,0.55,1.2,2.2,45.8,54.51,11.19,1.18,0.0,11.88,88.44,0
19.17,90.71,11.76,0.34,0.68,1.26,223.27,57.89,168.79,99.93,0.79,3.73,4.73,25.01,78.87,29.86,7.44,0.0,3.58,16.2,10.66,46.24,7.84,0.14,0.8,1.2,267.47,107.81,161.79,65.07,0.77,3.34,4.34,15.58,76.94,18.95,1.5,0.0,3.62,20.87,0
22.07,29.85,8.88,0.32,2.55,3.95,146.46,79.33,35.67,50.86,0.26,0.35,1.35,50.0,26.08,97.38,32.28,0.0,11.24,46.93,20.51,26.15,8.37,0.45,2.67,4.75,148.54,65.29,29.33,61.83,0.22,0.27,1.27,46.14,21.56,103.3,17.5,0.0,10.46,47.83,0
8.44,75.71,1.87,0.23,0.6,1.09,80.76,22.97,61.53,30.59,0.89,7.97,8.97,25.11,88.86,18.6,1.62,0.0,3.7,47.0,5.71,37.01,1.55,0.05,0.69,1.16,98.84,47.32,73.42,35.34,0.85,5.48,6.48,21.22,84.58,15.51,2.11,0.0,4.21,41.77,0
10.84,37.69,2.67,0.93,0.97,1.12,89.53,3.6,76.86,11.51,0.9,3.13,3.48,29.22,71.23,17.72,15.76,2.94,4.52,46.37,-29.77,-66.36,-2.86,0.01,0.37,0.5,34.96,24.38,67.76,8.54,1.12,2.5,2.23,14.64,55.14,-22.41,86.12,9.12,4.26,144.99,0
-12.9,6.37,-16.67,1.02,1.53,1.53,470.32,74.42,145.26,0.0,3.02,-1.49,-0.49,4.45,302.65,-1.19,1.31,0.0,22.41,49.03,2.72,-2.26,2.94,0.87,1.87,1.87,393.6,128.55,128.16,0.0,2.2,-1.83,-0.83,13.68,220.39,4.74,1.73,0.0,11.86,97.21,0
-3.97,-15.78,-3.74,0.67,0.83,0.83,342.64,41.05,253.51,,0.75,2.97,3.97,-3.97,74.81,11.54,0.67,0.0,0.0,0.0,31.33,68.69,23.84,0.81,1.57,1.57,277.02,113.73,149.03,,0.54,1.19,2.19,31.33,54.39,70.73,3.19,0.0,0.0,0.0,0
-0.02,-0.02,-0.14,49.47,52.13,52.13,2597.12,54.19,20.33,,0.15,0.17,1.17,5.15,14.77,20.49,1.69,0.0,36.91,60.89,0.07,0.07,0.43,1.19,18.94,18.94,2202.82,729.07,41.08,,0.02,0.02,1.02,6.11,2.35,144.85,1.52,0.0,36.53,60.64,0
-0.06,-0.06,,,,,,,,,0.0,0.0,1.0,-0.06,0.0,,,0.0,,0.0,-0.02,-0.02,,,,,,,,,0.0,0.0,1.0,-0.02,0.0,,,0.0,,0.0,0
20.3,51.79,4.36,0.28,0.41,1.21,65.94,6.01,46.99,38.47,0.61,1.55,2.55,36.57,60.8,45.84,1.73,0.0,3.49,32.49,19.85,55.94,3.86,0.44,0.87,1.35,70.76,19.29,44.85,21.82,0.64,1.81,2.82,56.12,64.52,40.26,2.97,0.0,7.05,50.14,0
-3.55,-4.67,-49.11,4.12,4.16,4.18,5029.12,52.1,1191.22,16.02,0.24,0.31,1.31,-3.55,23.95,-14.84,,0.0,0.0,0.0,29.01,79.72,13.71,0.46,0.61,0.61,172.0,16.13,108.09,,0.64,1.75,2.75,34.3,63.61,45.61,0.6,0.0,2.5,12.67,0
-6.84,-86.15,-1.07,0.09,0.83,1.1,57.02,37.29,50.26,13.53,0.92,11.6,12.6,35.01,92.06,-7.11,3.79,0.0,6.55,113.46,-8.83,-733.28,-1.03,0.08,0.68,1.0,42.63,24.12,39.98,12.99,0.99,82.04,83.05,39.12,98.8,-8.47,0.29,0.0,5.62,116.13,0
3.16,3.16,16.31,,,,943.32,,,,,,1.0,3.16,0.0,,5.63,0.0,0.0,0.0,47.89,77.46,31.58,0.11,3.0,3.0,240.0,82.85,28.68,,0.38,0.62,1.62,50.3,38.18,152.19,1.38,0.0,1.59,3.29,0
20.17,60.79,29.09,4.57,4.57,6.08,525.04,0.0,75.37,115.45,0.67,2.01,3.01,32.34,66.82,36.02,7.3,0.0,17.56,25.39,-11.76,-117.74,-6.24,4.18,5.2,8.14,193.2,18.03,20.7,61.67,0.9,9.01,10.01,12.26,90.01,-6.5,7.55,0.0,12.75,104.67,0
3.01,3.64,7.12,0.95,1.15,1.15,861.54,27.36,140.91,0.08,0.18,0.21,1.21,4.88,17.5,17.18,1.19,0.0,4.43,23.06,14.02,17.23,37.18,0.52,0.91,0.91,965.29,62.79,163.86,,0.17,0.21,1.23,15.75,18.62,105.51,1.03,0.0,4.59,13.36,0
1.29,4.4,2.08,0.15,0.5,0.83,584.38,139.79,404.2,134.16,0.71,2.4,3.4,5.66,70.55,3.71,0.72,0.0,7.01,52.0,-2.46,-7.12,-3.24,0.01,0.38,0.77,479.07,114.24,309.17,120.96,0.65,1.89,2.89,3.1,65.4,2.17,0.71,0.0,7.32,91.41,0
-79.79,105.59,-32.25,0.08,0.47,0.54,147.13,42.22,108.79,7.82,1.76,-2.32,-1.32,-9.9,175.57,-40.29,0.39,0.0,28.25,2050.21,-4.47,7.49,-1.34,0.25,0.7,0.73,109.44,39.7,87.77,2.65,1.6,-2.68,-1.68,77.64,159.69,6.96,0.4,0.0,24.69,83.71,0
35.93,79.49,8.68,0.17,1.24,1.88,87.91,49.42,46.29,29.99,0.55,1.21,2.21,52.86,54.8,65.56,,0.0,4.09,27.49,40.36,78.44,8.26,0.02,1.4,2.07,74.53,49.22,35.54,24.12,0.49,0.94,1.94,57.28,48.54,83.14,,0.0,3.46,25.23,0
