ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT
18.15,22.27,6.95,0.75,4.58,5.38,139.3,89.87,24.98,19.84,0.19,0.23,1.23,29.68,18.51,100.8,39.45,0.0,3.11,22.24,12.84,14.99,5.45,2.63,5.93,7.02,154.36,64.21,21.23,23.16,0.14,0.17,1.17,23.1,14.32,91.46,51.33,0.0,3.07,22.19,0
1.33,29.29,,0.71,0.92,1.01,2876.56,543.89,2575.38,236.06,0.91,20.15,22.08,3.6,91.26,3.15,0.61,0.0,13.31,48.72,0.57,10.82,2.13,0.8,0.99,1.1,1354.62,212.84,1133.66,126.3,0.9,17.03,18.86,3.31,90.3,2.78,1.57,0.0,7.85,34.48,0
34.57,6876.0,17.82,0.62,0.62,1.22,187.66,,152.2,90.69,0.99,197.92,198.92,34.57,99.5,34.74,,0.0,0.0,0.0,0.98,98.57,2.03,0.05,0.11,1.21,754.84,32.89,618.92,679.95,0.99,99.89,100.89,0.98,99.01,0.99,,0.0,0.0,0.0,0
30.23,41.71,,2.55,3.23,3.23,463.59,85.52,125.53,0.0,0.28,0.38,1.38,50.48,27.52,126.66,6.29,0.0,18.48,22.14,18.16,23.56,,3.4,4.16,4.16,633.62,107.31,141.74,0.0,0.23,0.3,1.3,33.15,22.92,96.57,12.99,0.0,18.93,25.25,0
2.72,65.88,0.8,0.17,0.55,0.94,106.89,36.96,87.47,38.48,0.94,22.78,24.24,29.36,93.98,2.91,0.4,10.0,5.62,62.24,6.44,63.26,2.03,0.22,0.59,0.99,114.86,37.01,91.89,40.83,0.9,8.83,9.83,29.86,89.83,7.2,1.0,8.43,5.3,52.36,0
38.33,82.41,13.14,1.01,1.23,1.81,124.74,,64.76,37.47,0.53,1.15,2.15,82.69,53.49,76.39,20.37,0.0,11.0,33.36,7.53,44.21,3.44,0.4,0.66,1.22,166.43,11.88,114.31,64.4,0.83,4.87,5.87,52.44,82.96,13.99,2.22,11.59,14.7,53.08,0
1.29,43.28,1.25,0.03,0.16,0.25,353.74,44.33,246.11,30.32,0.97,32.64,33.64,13.81,97.03,5.91,0.04,26.19,8.67,43.08,0.56,16.12,0.51,0.01,0.19,0.3,330.05,56.67,262.36,34.47,0.97,27.71,28.71,14.5,96.52,3.64,0.05,15.55,9.06,49.3,0
19.39,23.89,19.46,5.36,5.36,5.36,365.28,,67.36,,0.19,0.23,1.23,49.55,18.81,103.08,,0.0,30.27,43.05,17.83,20.7,4.48,7.28,7.31,7.31,91.39,0.3,12.37,,0.14,0.16,1.16,33.56,13.89,128.31,,0.0,3.95,38.9,0
-42.29,-327.44,,0.58,0.56,1.15,195.51,-4.39,168.39,99.38,0.87,6.74,7.74,-42.29,87.09,-48.56,,0.0,0.0,0.0,6.96,38.41,8.89,1.03,1.06,1.22,465.05,12.63,376.65,61.18,0.82,4.52,5.52,6.96,81.89,8.49,,0.0,0.0,0.0,0
8.58,19.72,,0.35,0.36,0.37,584.71,2.11,326.73,4.66,0.56,1.3,2.3,8.58,56.5,56.6,0.55,0.0,0.0,0.0,0.49,1.01,,0.66,0.79,0.79,624.36,42.14,314.12,,0.51,1.04,2.04,0.49,50.87,57.06,0.83,0.0,0.0,0.0,0
0.99,2.15,0.28,0.13,0.36,0.94,102.48,5.22,33.64,24.11,0.53,1.14,2.17,47.77,52.78,8.02,0.92,7.63,9.08,61.54,0.98,2.11,0.27,0.12,0.3,0.82,99.63,5.37,35.12,21.63,0.54,1.16,2.16,50.01,53.66,8.89,0.86,6.62,9.4,62.91,0
23.92,25.71,21.33,14.39,14.39,14.39,324.48,,22.31,,6.95,7.47,1.07,23.92,6.95,344.17,,0.0,0.0,0.0,24.26,26.0,56.1,14.94,14.94,14.94,841.59,,55.72,,6.69,7.17,1.07,24.26,6.69,362.44,,0.0,0.0,0.0,0
1.42,16.88,2.05,0.03,0.11,0.96,524.83,37.67,473.64,404.97,0.92,10.87,11.87,18.94,91.58,1.55,0.71,0.0,25.26,86.51,14.03,66.05,26.48,0.03,0.12,1.14,686.89,45.81,532.79,545.1,0.79,3.71,4.71,25.03,78.75,17.82,2.04,0.0,20.76,83.79,0
18.48,42.5,4.59,1.24,1.25,1.88,90.5,0.38,32.14,30.02,0.54,1.24,2.3,198.85,53.88,34.29,,17.11,32.12,66.86,-0.2,-0.4,-0.04,1.23,1.24,2.27,80.75,0.31,35.22,36.13,0.5,1.0,2.0,235.17,50.03,-0.4,,4.03,37.15,66.15,0
9.57,-79.96,2.24,0.01,0.46,0.71,85.18,36.14,93.29,23.53,1.12,-9.36,-8.36,55.03,111.96,10.93,-0.61,0.0,7.62,59.83,1.3,-10.85,0.28,0.01,0.36,0.71,76.98,26.43,84.08,28.95,1.12,-9.34,-8.34,58.64,111.99,4.02,-0.59,0.0,8.73,63.41,0
0.58,1.8,0.74,0.14,0.42,1.22,468.28,88.38,314.24,252.4,67.85,211.05,3.11,2.77,67.85,10.92,1.88,0.0,2.82,17.47,10.75,27.31,10.13,0.19,0.69,1.5,342.75,101.93,177.38,166.43,60.62,153.93,2.54,14.17,60.62,27.78,4.3,8.29,3.21,14.25,0
1.42,82.16,0.88,0.06,0.78,2.27,225.62,17.86,91.56,136.55,0.98,56.89,57.89,16.31,98.27,2.34,8.63,0.07,6.66,38.78,4.17,57.74,1.63,0.13,0.77,2.23,142.78,15.38,60.01,87.64,0.93,12.86,13.86,18.48,92.79,5.49,10.89,0.03,4.07,36.55,0
1.48,22.7,1.84,0.05,1.41,1.56,453.45,184.66,136.56,20.32,0.93,14.38,15.38,5.45,93.5,7.74,1.32,13.56,3.66,21.99,2.32,32.0,2.12,0.03,1.68,1.72,333.15,165.57,100.16,4.45,0.93,12.79,13.79,6.61,92.75,6.86,1.46,10.51,2.91,20.82,0
0.66,1.8,,0.16,1.14,1.14,13168.7,8100.0,8240.22,,0.63,1.73,2.73,0.66,63.41,1.04,1.32,0.0,0.0,0.0,-0.53,-46.0,-4.9,0.04,0.69,0.83,3398.59,2170.85,3322.01,464.66,0.99,86.62,87.62,-0.53,98.86,2.79,0.07,0.0,0.0,0.0,0
0.35,5.33,1.04,0.13,0.19,0.58,1092.1,62.82,1009.62,384.95,0.93,14.32,15.32,0.35,93.47,10.61,0.14,0.0,0.0,0.0,0.91,13.25,7.93,0.12,0.18,0.64,3185.32,165.55,2934.78,1336.69,0.93,13.62,14.62,0.91,93.16,8.93,0.17,0.0,0.0,0.0,0
-0.26,-0.29,-0.16,4.4,4.51,5.02,226.89,2.84,27.78,14.39,13.03,14.98,1.15,30.35,13.03,127.1,2.32,0.0,19.08,54.21,2.99,3.54,2.32,5.11,5.15,5.45,281.51,1.72,41.05,12.02,15.35,18.14,1.18,2.99,15.35,122.32,4.32,0.0,0.0,0.0,0
13.99,14.36,3.52,18.5,29.6,47.98,91.53,18.58,1.84,33.78,0.03,0.03,1.03,16.67,2.6,661.05,54.18,0.0,0.48,7.53,18.65,20.39,4.84,7.24,10.43,12.42,94.53,23.62,7.4,14.71,0.08,0.09,1.09,20.95,8.49,219.67,68.05,0.0,0.42,6.12,0
7.98,9.38,1.31,3.98,3.98,6.71,59.79,,8.81,24.03,0.15,0.18,1.18,102.81,14.9,53.58,,0.0,15.58,90.26,5.84,7.35,1.59,3.38,3.38,4.85,99.23,,20.24,29.63,0.21,0.26,1.26,108.11,20.62,28.3,,0.0,27.88,89.45,0
1.85,36.97,5.5,0.07,0.52,1.45,1080.44,79.81,664.34,616.33,0.95,18.94,19.94,4.42,94.98,2.53,0.54,0.0,5.4,28.88,7.8,74.18,2.91,0.18,0.94,1.34,135.79,73.3,96.27,38.48,0.89,8.51,9.51,17.41,89.48,10.01,2.69,0.0,2.55,32.96,0
-16.64,-94.84,-14.67,0.48,0.57,0.57,320.73,21.97,261.54,,0.82,4.7,5.7,-9.75,82.45,-20.19,0.33,0.0,6.08,-92.5,27.48,59.58,1.71,0.5,0.81,0.81,22.6,3.71,12.04,,0.54,1.17,2.17,38.4,53.87,51.02,0.82,0.0,0.68,26.82,0
8.03,32.32,4.95,0.56,0.98,0.98,224.47,1.16,140.81,0.83,0.75,3.03,4.03,9.43,75.17,26.48,0.97,0.0,0.86,5.09,5.93,18.22,2.3,0.43,0.96,0.97,141.4,4.47,84.62,0.56,0.67,2.07,3.07,10.45,67.46,36.64,0.95,0.0,1.76,12.74,0
-1.09,-107.09,-2.92,0.24,0.29,0.92,977.57,47.69,956.6,601.16,0.99,97.55,98.55,4.06,98.99,1.64,0.12,0.0,13.83,66.75,-2.57,149.1,-2.48,0.69,0.71,0.93,351.87,4.57,353.81,81.05,1.02,-59.11,-58.11,1.47,101.72,-0.3,-0.33,0.0,3.9,91.42,0
12.73,13.3,71.33,9.38,23.19,23.19,2039.61,1201.5,87.0,0.0,0.04,0.05,1.05,12.73,4.31,295.17,,0.0,0.0,0.0,-7.95,-9.33,-45.75,2.85,6.77,6.77,2094.52,1200.0,306.0,,0.15,0.17,1.17,-7.95,14.77,-53.82,,0.0,0.0,0.0,0
-0.01,-0.01,-0.12,0.03,0.81,0.81,7948.56,1520.76,1958.15,,0.42,0.74,1.74,0.94,42.45,-0.01,0.94,0.0,20.73,-230.65,-1.1,-1.92,-20.57,0.09,0.75,0.75,6777.44,1088.18,1652.74,0.13,0.43,0.74,1.74,-0.21,42.52,-2.6,0.92,0.0,16.65,-528.47,0
0.87,-17.7,1.2,0.03,0.49,0.49,505.51,196.7,426.2,,1.05,-21.4,-20.4,12.06,104.9,20.06,-0.08,0.0,10.71,21.02,-2.3,20.5,-3.26,0.05,0.26,0.26,516.89,74.63,345.13,,1.11,-9.92,-8.92,15.15,111.22,30.93,0.46,0.0,18.0,21.58,0
-27.55,-36.45,-53.91,3.69,4.09,4.09,712.24,69.17,172.03,,0.24,0.32,1.32,-27.55,24.42,-112.81,,0.0,0.0,0.0,38.5,71.7,8.39,0.31,1.96,2.18,79.33,59.23,35.98,8.1,0.46,0.86,1.86,38.5,46.3,83.15,,0.0,0.0,0.0,0
-1.73,-4.62,-3.56,1.38,1.57,1.58,748.74,90.0,141.89,3.21,62.61,167.47,2.67,2.5,62.61,-2.76,36.5,43.45,8.69,59.22,-7.47,-23.64,-13.4,1.24,1.45,1.46,653.16,95.32,167.8,3.27,68.4,216.49,3.16,-2.95,68.4,-9.34,,42.43,8.1,213.41,0
-43.86,-145.89,,0.34,1.01,1.01,136.37,61.94,92.2,,0.7,2.33,3.33,-15.87,69.9,-52.54,0.98,0.0,7.53,-443.56,21.25,50.75,,0.74,1.48,1.48,142.22,59.76,80.88,,0.58,1.39,2.39,42.25,58.13,47.77,2.87,0.0,5.9,27.68,0
9.96,25.16,3.44,1.39,1.57,1.67,125.89,13.77,74.64,7.06,0.6,1.53,2.53,84.32,60.41,16.49,,0.0,25.72,100.23,6.73,20.12,3.29,1.32,1.43,1.51,177.89,13.13,116.14,9.9,0.67,1.99,2.99,60.33,66.56,10.11,,0.0,26.2,107.5,0
42.52,75.73,6.6,0.1,0.52,2.19,56.47,8.5,4.25,34.27,0.43,0.77,1.78,112.44,43.09,103.36,3.29,29.04,7.8,32.1,2.24,19.71,0.58,0.17,0.43,0.82,93.85,14.41,80.54,32.04,0.88,7.78,8.79,42.68,88.44,6.32,0.44,0.0,7.13,57.37,0
25.58,43.3,7.29,0.46,2.45,2.45,103.71,83.22,41.82,,0.41,0.69,1.69,61.01,40.93,62.48,,0.0,10.1,50.61,-7.69,-17.78,-2.51,0.57,1.79,1.79,118.73,80.34,65.61,,0.57,1.31,2.31,39.79,56.73,-13.56,,0.0,15.49,90.5,0
-5.68,-1012.39,-7.13,0.04,0.1,1.01,456.94,26.13,449.38,406.33,0.99,177.16,178.16,-3.68,99.44,-5.71,,0.0,2.52,-66.26,7.82,93.59,8.82,0.13,0.24,1.09,410.25,42.42,371.82,315.08,0.92,10.96,11.96,15.4,91.64,8.54,,0.0,8.54,42.29,0
15.95,23.73,11.52,1.01,2.93,3.01,263.04,139.96,72.87,6.27,0.33,0.49,1.49,31.09,32.81,53.17,4.78,0.0,8.1,29.55,8.36,10.2,5.05,4.13,5.53,5.82,219.71,44.12,31.45,9.12,0.18,0.22,1.22,29.99,17.98,55.86,5.54,0.01,9.56,44.95,0
12.75,20.92,9.22,0.32,1.36,1.68,263.09,101.75,97.99,30.79,39.02,63.99,1.64,35.12,39.02,49.08,1.69,0.0,16.17,47.31,14.96,18.18,10.44,2.2,3.19,3.98,254.74,40.38,40.93,32.29,17.72,21.54,1.22,41.47,17.72,115.64,2.38,0.0,18.5,50.57,0
-3.95,-6.92,-7.96,0.79,1.17,1.91,733.99,119.73,310.73,230.41,0.43,0.75,1.75,10.72,42.97,2.94,3.16,0.0,29.57,78.95,-5.06,-8.58,-7.81,0.97,1.56,2.33,562.03,135.16,227.4,173.63,0.41,0.7,1.7,9.49,41.09,15.87,12.07,0.0,22.46,60.95,0
-20.75,-446.85,-12.06,0.72,0.82,0.85,211.62,19.05,107.69,3.97,95.36,2053.5,21.54,1.73,95.36,-0.19,0.47,36.44,13.07,60.09,-69.52,113.99,-45.96,0.06,0.32,0.51,240.65,99.57,276.52,71.45,160.99,-263.97,-1.64,-50.89,160.99,-25.58,-3.22,44.52,12.32,-3167.8,0
-11.58,-13.71,,1.17,1.44,1.44,2711.68,108.58,401.54,0.0,0.16,0.18,1.18,-7.9,15.55,-2.64,1.09,0.0,18.55,47.56,8.52,9.84,,2.32,2.32,2.32,983.67,,129.59,,0.13,0.16,1.16,8.97,13.48,88.72,1.26,0.0,0.97,2.51,0
19.58,33.8,9.22,2.85,4.67,5.44,171.49,47.59,26.12,20.1,0.42,0.73,1.73,27.27,42.08,53.43,5.5,0.0,2.36,13.58,23.57,28.15,10.22,3.94,5.79,6.92,157.79,34.64,18.73,21.08,0.16,0.19,1.19,31.16,16.28,166.94,5.38,0.0,2.15,11.62,0
11.37,12.21,7.73,14.14,14.14,14.59,247.55,,16.78,7.59,0.07,0.07,1.07,18.9,6.86,165.91,,0.0,5.12,29.36,9.82,10.49,8.0,15.06,15.06,15.53,296.49,,18.89,8.78,0.06,0.07,1.07,17.23,6.44,152.43,,0.0,6.04,30.74,0
13.47,17.67,2.96,3.7,4.36,4.36,79.88,11.93,18.12,,0.24,0.31,1.31,112.53,23.74,56.75,,0.0,21.74,81.12,-29.63,-38.97,-9.08,4.32,5.5,5.5,111.53,23.55,20.07,,0.24,0.31,1.31,60.57,23.95,-123.71,,0.0,27.64,124.01,0
1.95,2.53,0.51,1.03,1.34,4.36,95.6,6.29,20.56,61.99,0.23,0.3,1.3,57.33,22.87,23.43,17.1,0.0,10.43,59.67,-0.72,-0.93,-0.19,1.06,1.36,4.27,97.74,6.28,21.19,61.62,0.23,0.29,1.29,55.95,22.53,6.95,13.75,0.0,10.91,63.3,0
-34.23,125.46,-10.74,0.02,0.02,0.96,114.21,0.13,92.74,87.12,1.27,-4.66,-3.66,7.73,127.29,-26.89,-1.26,0.0,13.17,342.05,-25.5,64.6,-12.23,0.23,0.3,1.8,174.58,5.08,70.83,105.77,1.39,-3.53,-2.53,-2.01,139.47,-17.55,-1.49,0.0,11.26,-738.79,0
-26.49,104.96,-11.21,0.21,0.64,0.81,154.01,81.75,188.64,30.71,125.24,-496.18,-3.96,-19.56,125.24,-21.15,,0.0,2.16,78.55,5.59,-42.79,1.7,0.23,0.67,0.84,110.98,54.41,123.8,20.66,113.06,-865.68,-7.66,12.93,113.06,4.94,-2.42,0.0,1.64,37.94,0
24.92,28.7,13.92,4.98,7.59,7.59,203.36,69.26,26.49,,0.13,0.15,1.15,24.92,13.17,189.19,,0.0,0.0,0.0,18.11,21.51,11.73,4.67,6.33,6.33,235.77,61.04,36.84,,0.16,0.19,1.19,18.11,15.8,114.63,,0.0,0.0,0.0,0
4.65,17.43,1.6,0.32,0.93,1.3,125.62,51.69,87.96,32.33,0.73,2.73,3.75,31.12,72.82,6.93,6.25,0.0,6.62,49.72,5.68,18.41,1.69,0.24,1.02,1.39,108.36,54.09,71.79,26.81,0.69,2.24,3.24,34.1,69.1,10.36,5.13,0.0,6.22,52.48,0
11.5,96.86,15.68,0.03,0.19,0.26,496.35,71.5,403.61,30.26,0.88,7.42,8.42,26.46,88.13,22.24,0.16,5.52,14.65,28.04,15.12,56.43,17.84,0.11,0.31,0.4,429.26,60.93,290.67,27.36,0.73,2.73,3.73,30.64,73.18,27.43,0.38,4.22,13.2,27.95,0
0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,23.82,92.61,,0.07,0.48,0.48,224.32,67.29,164.8,,0.74,2.89,3.89,46.18,74.28,35.62,0.42,0.0,10.94,29.82,0
10.82,152.9,4.99,0.14,0.66,1.03,167.76,78.42,136.73,56.32,0.93,13.13,14.13,53.0,92.92,14.81,1.21,9.09,19.44,71.02,13.89,65.16,5.86,0.0,0.67,1.24,153.61,78.06,80.9,66.83,0.79,3.69,4.69,62.51,78.68,19.74,4.75,23.59,20.52,93.25,0
-16.92,-102.02,,0.34,0.95,0.95,239.74,74.85,99.4,0.0,83.41,502.9,6.03,7.49,83.41,2.32,0.8,14.43,11.52,49.61,-16.19,-950.98,,0.41,0.9,0.9,220.01,79.16,129.09,,98.3,5772.73,58.73,7.68,98.3,2.03,0.78,18.25,10.58,48.27,0
1.86,3.73,0.4,0.09,1.19,2.13,77.39,38.98,35.65,33.66,0.5,1.0,2.0,56.13,49.95,3.73,,0.0,8.42,55.23,-3.77,-7.92,-0.81,0.08,1.15,2.04,78.11,40.13,37.5,33.47,0.52,1.1,2.1,62.45,52.35,-7.21,89.57,0.0,10.39,66.06,0
16.71,21.84,4.9,1.34,3.11,3.11,106.8,43.96,24.83,,0.24,0.31,1.31,16.71,23.51,71.08,2.84,0.0,0.0,0.0,-12.16,-27.85,-8.82,0.31,0.84,0.84,263.96,79.32,147.03,,0.56,1.29,2.29,-12.16,56.32,-21.6,0.83,0.0,0.0,0.0,0
-53.21,-68.41,-5.92,4.32,4.32,4.85,40.5,0.0,8.26,4.33,0.22,0.29,1.29,57.32,22.21,-239.55,,0.0,7.59,72.98,30.83,31.26,5.67,,,,66.96,,,,0.01,0.01,1.01,66.85,1.38,2236.17,,0.0,6.45,52.48,0
15.44,22.19,15.88,1.65,3.19,3.19,374.6,165.56,107.58,,30.43,43.75,1.44,25.93,30.43,53.02,9.75,0.0,7.99,13.31,28.85,36.89,34.37,1063.92,1258.71,1258.71,433.58,0.12,0.32,,21.79,27.86,1.28,31.34,21.79,135.0,21.41,0.0,0.0,0.0,0
12.4,14.25,5.81,1.84,4.24,8.73,170.62,24.36,17.99,80.75,0.13,0.15,1.15,14.02,13.0,113.82,26.76,0.0,0.56,5.35,9.11,18.01,3.13,0.62,0.68,2.08,125.41,3.71,58.04,81.29,0.49,0.98,1.98,42.48,49.41,24.6,24.17,0.0,8.21,48.35,0
19.06,26.34,5.87,2.79,2.79,3.6,112.04,,30.63,24.82,27.64,38.2,1.38,53.32,27.64,68.96,,0.0,9.17,43.9,8.83,9.81,14.53,7.93,7.93,9.97,598.9,,59.09,120.0,9.98,11.08,1.11,18.15,9.98,88.55,,0.0,13.65,23.12,0
11.87,61.41,,0.29,0.94,1.27,934.75,284.52,692.0,226.61,0.81,4.17,5.17,12.43,80.68,15.62,4.01,0.0,1.06,2.62,5.06,25.06,,0.49,0.99,1.28,1525.27,356.58,1127.73,327.96,0.8,3.95,4.95,5.59,79.81,6.86,5.45,0.0,1.61,5.97,0
19.49,42.11,12.48,1.05,2.04,2.08,233.05,77.15,77.89,3.32,0.54,1.16,2.16,39.47,53.72,53.22,2.52,18.82,9.0,24.22,22.11,33.96,14.93,3.46,5.73,5.84,245.76,75.04,33.1,3.8,0.35,0.54,1.54,43.71,34.89,84.31,5.0,10.94,10.48,25.69,0
5.66,10.64,4.59,0.61,0.9,1.49,295.32,39.76,135.54,79.8,0.47,0.88,1.88,19.38,46.84,13.24,1.75,0.0,7.91,45.26,5.78,10.51,4.22,0.46,0.79,1.53,265.5,36.09,108.99,80.75,0.45,0.82,1.82,20.51,45.01,15.32,1.61,0.0,7.66,55.93,0
1.62,1.8,,8.85,10.0,10.0,202.7,23.01,20.02,,0.1,0.11,1.11,39.32,10.19,138.84,,0.0,15.47,77.09,15.14,16.69,,7.47,11.11,11.11,189.77,61.29,16.83,,0.09,0.1,1.1,48.19,9.27,163.29,,0.0,13.17,46.6,0
-1.64,-25.15,-0.5,0.09,0.64,1.78,110.89,33.15,59.95,68.45,0.93,14.35,15.35,36.15,93.49,-1.67,22.18,7.35,8.58,72.38,1.2,17.76,0.41,0.04,0.4,1.51,124.36,25.69,62.07,78.41,0.93,13.77,14.77,46.05,93.23,2.49,3.17,7.84,11.34,64.77,0
14.13,23.06,9.38,0.52,0.67,2.42,241.71,13.89,92.26,161.38,0.39,0.63,1.63,21.34,38.66,40.3,9.32,0.0,3.44,18.95,39.76,46.79,12.42,0.39,1.11,6.23,113.7,12.16,16.71,85.48,0.15,0.18,1.18,55.17,14.95,283.18,12.04,0.0,3.46,15.82,0
3.64,12.07,1.12,0.18,0.2,1.21,111.91,1.86,54.59,77.64,0.7,2.31,3.31,12.87,69.82,14.24,2.06,20.37,2.03,32.45,2.53,9.52,1.05,0.24,0.26,1.11,151.63,1.9,55.21,93.61,0.73,2.77,3.77,9.07,73.44,11.35,1.51,36.52,1.92,25.83,0
0.32,2.69,3.89,0.09,1.8,1.81,4490.2,3914.66,2324.85,19.12,0.88,7.54,8.54,3.92,88.29,0.85,2.19,0.0,44.51,-46.51,26.0,76.82,23.25,0.56,1.75,5.32,325.47,41.71,37.32,133.31,0.66,1.95,2.95,28.76,66.15,-19.47,0.88,0.0,2.46,-46.43,0
