ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
1.81,4.43,0.42,0.63,1.7,1.7,84.4,52.35,49.16,,0.59,1.45,2.45,426.96,59.1,3.07,,0.0,98.58,98.97,9.69,22.45,2.52,0.84,1.76,1.76,94.79,48.94,53.27,,0.57,1.32,2.32,376.66,56.84,17.04,,0.0,95.56,95.84,0
4.29,5.51,8.75,1.66,3.52,7.68,742.8,79.49,33.84,181.53,0.18,0.24,1.29,20.59,22.18,59.83,1.56,2.45,33.26,71.42,3.86,4.94,7.96,1.31,2.87,7.52,750.63,64.12,20.96,190.93,0.19,0.24,1.28,19.69,18.69,55.84,1.49,4.93,23.45,54.85,0
1.23,1.24,23.5,93.64,272.21,272.21,3658.56,4500.0,25.2,,0.0,0.0,1.0,1.23,0.37,335.71,,0.0,0.0,0.0,13.23,13.82,,21.59,23.22,23.22,2031.45,141.82,86.51,,0.04,0.04,1.04,13.23,4.31,307.19,,0.0,0.0,0.0,0
1.86,2.47,2.75,0.48,1.65,3.98,539.35,63.38,49.16,128.99,0.19,0.25,1.33,26.12,24.75,82.23,1.41,2.47,35.95,84.25,4.7,5.81,7.28,1.61,3.46,9.08,564.04,57.43,31.16,175.25,0.12,0.15,1.24,27.7,12.41,140.79,1.78,1.52,25.41,56.67,0
4.49,49.89,7.21,0.06,0.09,0.09,584.65,17.3,520.52,0.0,0.91,10.11,11.11,4.49,91.0,10.16,0.1,0.0,0.0,0.0,1.59,18.37,,0.09,0.22,0.22,1544.66,173.87,1383.56,0.0,0.91,10.54,11.54,1.59,91.34,5.81,0.11,0.0,0.0,0.0,0
-47.1,-118.08,-16.87,0.33,0.4,0.4,130.38,5.61,13.6,,0.6,1.51,2.51,9.47,60.11,-30.68,0.53,48.83,20.26,-383.24,-81.45,140.93,-44.75,0.19,0.23,0.23,200.01,13.98,309.29,,1.58,-2.73,-1.73,-41.58,157.79,-35.51,-0.9,0.75,21.9,-116.57,0
-5.2,-35.02,-4.95,0.04,0.18,0.55,346.3,30.4,127.06,77.27,0.81,5.44,6.73,11.33,85.15,3.95,0.57,25.59,15.73,466.54,16.11,47.43,10.29,0.05,0.27,0.6,232.47,24.61,51.13,35.0,0.61,1.81,2.94,33.32,61.48,42.47,0.77,25.63,8.42,53.32,0
0.24,6.25,0.21,0.03,0.06,0.6,311.55,6.61,246.88,135.17,0.96,24.51,25.51,31.76,96.08,16.46,0.36,0.0,26.98,182.3,1.27,26.96,1.0,0.06,0.21,0.69,288.38,28.31,197.18,95.94,0.95,20.26,21.26,32.19,95.3,18.61,0.55,7.61,17.92,93.87,0
0.2,0.83,0.14,0.01,0.5,0.68,251.79,92.85,188.17,34.13,0.76,3.24,4.24,6.56,76.43,25.18,0.49,0.0,4.4,23.15,10.97,35.18,9.84,0.7,0.93,2.05,326.37,24.11,101.6,113.24,68.82,220.68,3.21,21.5,68.82,38.36,1.93,0.0,9.44,-48.52,0
-0.06,-0.06,,,,,,,,,,,1.0,-0.06,0.0,,,0.0,,,4.35,39.04,13.41,0.22,0.56,0.77,1121.87,244.16,724.63,157.8,0.89,7.97,8.97,11.97,88.85,26.78,0.7,0.0,20.27,-183.3,0
14.04,32.17,12.77,53.52,104.04,139.28,331.01,86.17,1.71,60.93,0.51,1.17,2.29,14.04,56.36,64.94,3.22,28.17,0.0,0.0,11.24,22.77,12.13,2.79,6.4,7.89,392.89,154.46,42.79,63.55,0.51,1.03,2.03,11.24,50.64,49.31,6.36,24.61,0.0,0.0,0
15.56,16.63,193.6,15.59,15.59,15.59,4527.49,,287.21,,0.06,0.07,1.07,15.56,6.41,242.66,,0.0,0.0,0.0,15.19,16.12,439.66,16.73,17.33,17.33,10536.54,360.0,601.45,,0.06,0.06,1.06,15.19,5.77,263.16,,0.0,0.0,0.0,0
-53.31,-54.79,-280.16,58.01,58.29,58.29,1913.04,7.63,27.22,,0.03,0.03,1.03,-53.31,2.7,-1816.06,6.02,0.0,0.0,0.0,0.0,0.01,,5.23,244.95,244.95,93155.56,15877.3,66.23,,1.09,-12.05,-11.05,0.0,109.05,0.28,1.21,0.0,0.0,0.0,0
16.98,26.48,33.59,1.57,2.07,3.69,720.07,28.36,56.31,92.02,0.35,0.55,1.56,43.46,35.88,105.65,1.29,0.0,52.38,209.24,22.92,32.1,40.98,6.38,6.55,8.55,650.76,5.44,33.24,66.49,28.59,40.04,1.4,40.36,28.59,150.18,1.68,0.0,31.18,58.1,0
1.82,2.07,9.7,19.45,21.36,33.51,1940.3,48.62,25.41,312.89,0.03,0.04,1.14,6.78,12.23,252.23,1.61,0.0,26.45,59.78,5.05,5.8,22.82,6.21,8.19,13.2,1645.87,36.13,48.27,242.04,0.05,0.06,1.15,10.79,5.17,208.31,1.46,0.0,18.43,35.18,0
0.46,0.65,1.2,0.21,1.24,2.42,950.69,148.41,143.98,172.52,0.2,0.28,1.4,13.38,28.8,59.56,1.19,1.15,33.74,233.26,0.03,0.05,0.08,0.07,1.03,1.75,825.95,176.03,122.92,131.67,0.3,0.46,1.56,11.72,29.66,32.26,1.17,11.46,18.96,94.36,0
4.58,5.07,8.26,0.16,5.9,10.36,259.59,360.0,62.67,279.07,9.66,10.69,1.11,7.46,9.66,47.42,,0.0,0.0,0.0,10.66,11.52,18.11,11.78,13.4,13.4,618.0,73.92,45.61,,7.46,8.06,1.08,10.66,7.46,142.92,,0.0,0.0,0.0,0
-46.23,-474.49,,0.54,0.59,0.59,,,,,0.9,9.26,10.26,-46.23,90.26,-51.22,0.21,0.0,,0.0,9.42,31.12,,1.43,1.43,1.43,304.14,0.0,209.73,0.0,0.7,2.3,3.3,9.42,69.72,13.51,,0.0,0.0,0.0,0
23.71,25.52,1130.65,14.13,14.13,14.13,17357.52,,1215.0,,0.07,0.08,1.08,23.71,7.08,335.01,,0.0,0.0,0.0,20.4,21.64,818.06,17.38,17.38,17.38,14598.26,,830.62,,0.06,0.06,1.06,20.4,5.75,354.56,,0.0,0.0,0.0,0
-6.37,-6.9,-57.78,1.33,2.54,4.39,3303.27,74.54,61.99,116.39,0.07,0.07,1.08,-1.58,7.7,7.03,1.06,0.0,43.47,61.97,-6.36,-6.46,-41.43,2.3,7.53,11.59,2371.81,109.72,20.99,85.2,0.01,0.01,1.02,-0.79,1.31,66.48,1.1,0.0,24.21,45.97,0
0.93,1.27,2.35,0.33,1.26,2.01,923.35,158.3,171.27,130.71,0.22,0.3,1.37,12.58,26.93,21.62,1.27,0.0,29.57,117.86,0.22,0.31,0.52,1.68,3.57,5.15,868.75,119.87,48.88,100.2,0.26,0.37,1.43,11.53,25.59,13.24,1.45,15.4,18.57,90.57,0
0.44,0.54,1.15,1.91,2.39,4.33,955.49,41.48,87.28,171.98,0.12,0.15,1.24,20.21,19.63,122.56,1.37,0.0,51.9,218.21,1.06,1.37,2.03,2.22,2.72,4.99,696.12,28.26,56.56,128.52,0.15,0.19,1.28,24.44,14.74,109.77,1.41,0.0,31.77,136.72,0
1.76,6.12,3.72,0.12,0.81,1.08,766.81,158.06,209.79,61.46,0.57,1.98,3.47,8.49,71.15,24.53,0.75,6.63,14.16,67.69,7.12,19.41,13.83,0.36,0.86,1.15,707.11,109.65,196.89,63.7,0.5,1.35,2.73,15.37,49.63,40.74,0.85,5.85,11.31,31.28,0
1.07,1.67,1.36,0.25,0.79,1.98,460.65,52.34,105.86,136.17,0.3,0.47,1.55,22.38,35.63,41.93,1.4,2.89,26.97,96.01,-3.25,-5.64,-4.44,0.17,0.67,1.62,497.78,73.89,165.4,161.8,0.38,0.66,1.74,19.27,38.03,18.31,1.39,1.19,22.15,97.63,0
-25.33,-31.41,-1057.12,14.76,19.83,26.48,15188.68,448.52,88.52,596.48,0.19,0.24,1.24,-25.33,19.34,17.83,0.96,0.0,0.0,0.0,-4.52,-7.55,-43.38,0.3,0.38,0.54,3495.22,69.17,875.28,137.24,0.4,0.67,1.67,-4.52,40.17,59.44,0.69,0.0,0.0,0.0,0
0.48,7.17,8.17,1.75,1.91,2.74,6199.9,239.92,1438.42,1199.52,0.24,3.52,14.96,3.36,93.31,64.45,0.19,0.0,49.09,-81.68,6.33,44.41,29.96,0.76,0.79,0.83,1722.91,39.97,1460.58,67.29,0.86,6.02,7.02,9.29,85.75,26.42,0.5,0.0,14.01,-23.72,0
-1.03,-6.47,-10.59,-1.66,-1.66,-1.66,3760.91,,-519.86,,0.84,5.31,6.31,-1.03,84.16,4.44,1.35,87.99,0.0,0.0,-2.32,-17.5,-42.71,0.32,0.33,0.33,6687.38,25.81,,,0.87,6.53,7.53,-2.32,86.72,19.92,0.19,86.72,0.0,0.0,0
30.49,44.83,43.43,0.28,0.48,0.73,518.46,33.75,164.01,42.19,0.32,0.47,1.47,36.46,31.99,101.43,0.89,0.0,8.5,33.56,-9.93,-29.24,-1816.57,0.05,0.51,0.59,66593.84,19623.23,23969.1,3449.1,0.66,1.94,2.94,-9.93,66.04,-2.5,0.55,29.65,0.0,0.0,0
0.08,0.52,0.58,0.07,1.79,2.06,2571.55,396.0,174.01,60.7,0.51,3.24,6.34,7.81,84.24,14.01,0.62,2.17,54.58,222.62,0.1,0.64,0.74,0.18,2.23,2.65,2722.44,371.9,92.04,76.23,0.49,3.17,6.45,7.8,49.16,13.98,0.63,3.33,41.51,220.61,0
1.61,1.97,6.82,1.53,1.91,2.46,1542.38,66.08,174.91,98.17,0.18,0.23,1.23,48.16,18.43,21.46,1.55,0.0,197.24,5078.13,1.56,1.87,5.97,1.23,1.45,1.97,1395.1,42.05,194.0,101.98,0.17,0.2,1.2,51.8,16.73,42.99,1.48,0.0,137.14,614.25,0
0.04,0.05,0.34,0.12,1.19,2.11,3241.55,609.16,385.72,531.45,0.22,0.29,1.34,6.47,25.16,42.25,1.24,5.76,57.23,-972.09,-1.81,-2.22,-12.19,0.36,1.03,3.02,2453.33,191.89,285.11,575.17,0.15,0.18,1.23,5.69,18.55,41.27,1.3,0.0,50.56,-197.28,0
0.18,2.5,0.46,0.47,0.76,1.03,906.35,196.29,660.19,176.76,0.93,12.65,13.65,0.45,92.68,6.28,0.3,0.0,0.67,-6.49,9.45,58.89,11.64,0.45,1.04,1.04,448.42,175.48,296.35,,0.84,5.23,6.23,10.63,83.96,18.83,0.53,0.0,1.46,-5.32,0
-4.43,-15.43,-31.51,0.67,1.12,3.15,2587.79,227.15,505.66,1040.6,0.71,2.48,3.48,22.24,71.27,0.29,2.1,16.49,189.62,-533.87,1.62,4.24,9.96,0.02,0.17,0.96,2239.76,199.66,1323.33,1038.67,0.62,1.62,2.62,32.51,61.84,14.77,0.9,0.0,137.56,-341.88,0
0.26,2.56,0.34,0.01,0.12,0.5,466.94,31.35,58.21,110.83,0.73,7.1,9.72,14.95,89.71,24.6,0.3,53.69,18.84,97.64,1.97,18.71,2.73,0.01,0.05,0.33,505.58,12.09,112.34,87.7,0.77,7.35,9.52,15.53,77.24,22.36,0.34,44.26,13.24,63.69,0
-8.39,-8.58,-1410.71,208.05,209.05,213.91,20840.86,282.86,282.86,1394.82,0.0,0.0,1.02,-8.39,2.15,-1795.45,,0.0,0.0,0.0,-12.85,-14.69,-19.68,9.22,9.22,9.22,557.53,,59.8,,0.13,0.14,1.14,-12.85,12.57,-102.25,,0.0,0.0,0.0,0
15.84,18.95,42.66,0.01,3.77,5.24,980.41,544.4,57.01,227.21,0.16,0.19,1.2,17.86,16.45,131.67,4.84,9.83,5.45,14.31,13.99,16.21,33.44,0.01,5.55,6.42,869.71,627.74,37.55,101.08,0.14,0.16,1.16,15.78,13.67,113.85,6.41,9.08,3.12,13.31,0
5.15,6.2,4.94,2.35,3.34,6.6,348.87,32.34,32.66,108.05,0.16,0.19,1.2,15.5,16.89,142.03,2.43,2.08,9.92,62.28,2.21,2.92,1.99,1.47,2.61,4.4,328.1,45.35,38.1,71.24,0.24,0.32,1.32,13.57,24.36,73.33,1.9,9.13,10.24,249.33,0
0.03,0.09,0.05,0.01,0.18,0.76,656.26,44.43,218.48,147.78,0.47,1.41,3.02,18.2,66.92,25.34,0.53,7.83,32.76,496.44,1.15,3.16,1.87,0.06,0.27,0.76,594.29,32.17,128.5,108.83,0.44,1.21,2.75,21.37,43.88,26.13,0.54,15.87,23.73,1368.6,0
0.09,0.58,0.25,7.86,8.83,9.55,1052.74,51.29,52.6,37.85,0.85,5.57,6.57,0.09,84.79,8.0,1.83,0.0,0.0,0.0,2.97,16.87,18.43,8.25,8.91,9.01,2258.16,81.46,124.49,12.59,0.82,4.68,5.68,3.38,82.39,7.76,1.89,0.0,2.53,-2.5,0
,,,,,,,,,,,,,,,,,,,,21.51,25.72,56.83,3.8,6.12,6.12,961.5,360.0,155.42,,16.34,19.54,1.2,21.51,16.34,131.63,,0.0,0.0,0.0,0
-0.25,43.12,-0.61,0.07,0.37,0.8,899.86,268.96,894.47,389.62,1.01,-176.58,-175.58,7.16,100.57,2.92,-0.03,0.0,18.31,68.08,-7.99,93.51,-25.08,0.3,0.52,0.84,1142.97,253.53,1154.87,370.69,1.09,-12.71,-11.71,-2.75,108.54,-4.66,-0.59,0.0,16.43,25.02,0
0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,17.27,18.15,77.98,20.51,20.51,20.51,1643.68,,79.27,,4.88,5.13,1.05,17.27,4.88,354.17,,0.0,0.0,0.0,0
2.06,2.52,1.8,2.83,6.29,6.29,226.94,172.96,49.94,,0.18,0.22,1.22,2.77,18.22,11.29,,0.0,0.63,20.18,17.06,19.24,15.59,8.38,10.85,10.85,332.48,74.8,30.31,,0.11,0.13,1.13,17.06,11.31,150.86,,0.0,0.0,0.0,0
5.59,5.7,66.28,26.21,30.26,30.26,4319.27,360.0,88.96,,0.02,0.02,1.02,5.59,2.08,268.23,2.65,0.0,0.0,0.0,-4.2,-4.36,-5870.0,17.0,17.0,17.0,508944.8,,18360.0,,0.04,0.04,1.04,-4.2,3.65,-115.1,2.54,0.0,0.0,0.0,0
-2.46,-3.87,-3.17,0.01,0.65,2.34,469.53,77.0,82.21,205.84,0.33,0.53,1.58,12.82,36.57,25.61,1.78,14.81,19.7,128.49,2.03,2.99,2.39,0.01,0.75,2.93,429.63,64.29,70.79,189.66,0.28,0.41,1.47,19.04,27.57,35.9,1.89,9.59,14.06,68.86,0
5.43,10.1,23.2,0.05,0.95,1.82,1554.64,112.4,125.78,111.16,0.46,0.86,1.86,13.35,46.22,61.58,1.08,0.0,33.8,118.2,4.41,7.1,26.69,9.38,10.21,17.89,2204.56,18.86,22.66,174.06,0.38,0.61,1.61,12.41,37.96,74.57,1.22,0.0,35.66,-116.52,0
6.88,10.37,39.61,133.39,139.56,170.09,2095.31,27.7,4.49,139.02,0.34,0.51,1.51,6.88,33.64,56.81,1.85,0.0,0.0,0.0,5.4,7.22,32.92,1.49,1.6,2.01,2217.0,58.74,542.49,222.25,0.25,0.34,1.34,5.4,25.19,73.04,1.73,0.0,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,7.63,14.86,6.73,1.0,1.02,1.26,321.07,3.33,134.5,32.68,0.49,0.95,1.95,14.19,48.67,63.43,1.24,0.0,5.78,17.9,0
5.1,7.42,3.16,1.02,2.45,2.49,225.87,99.51,69.52,3.21,0.31,0.46,1.46,35.98,31.3,37.72,3.27,0.0,19.16,74.49,7.47,14.16,4.25,0.68,1.19,1.61,207.13,47.55,94.45,40.36,0.47,0.89,1.89,33.29,47.23,22.61,2.77,0.0,10.55,43.78,0
2.9,4.12,3.31,0.71,1.47,2.23,415.39,76.91,64.76,82.15,0.29,0.42,1.42,30.66,29.71,43.9,1.89,10.75,31.68,106.97,1.44,2.02,1.65,0.62,1.31,2.14,418.63,69.23,42.87,87.58,0.29,0.4,1.41,32.29,28.53,39.69,1.64,15.13,25.68,76.13,0
1.2,7.36,5.07,0.06,0.15,0.15,1535.52,62.2,583.19,,0.84,5.12,6.12,1.2,83.67,10.34,0.61,45.27,0.0,0.0,0.86,4.74,,0.07,0.14,0.14,1550.21,46.43,592.01,,0.82,4.52,5.52,0.86,81.87,11.12,0.6,43.26,0.0,0.0,0
-3.42,-4.35,-4.02,2.22,3.84,7.53,427.52,60.51,39.19,146.61,0.16,0.21,1.27,30.38,21.38,59.03,2.82,0.0,39.7,119.17,-11.84,-14.56,-12.41,3.95,5.63,11.02,381.38,34.55,22.79,122.84,0.13,0.16,1.23,29.32,12.79,27.64,2.59,0.0,30.49,112.99,0
-51.1,-1591.05,-507.54,0.11,0.6,0.85,3615.52,1754.4,3573.54,882.69,96.79,3013.73,31.14,-51.1,96.79,-37.03,0.21,0.0,0.0,0.0,3.96,48.42,7.93,0.25,0.87,0.87,729.55,412.98,662.58,,91.83,1123.99,12.24,3.96,91.83,4.31,0.41,0.0,0.0,0.0,0
-5.15,-6.44,-10.33,1.02,1.92,4.74,730.41,62.03,70.11,200.3,0.12,0.15,1.25,13.0,20.1,74.38,1.5,0.0,36.42,1952.72,6.18,7.94,9.34,0.57,2.78,4.4,550.21,161.15,74.48,121.02,0.15,0.19,1.28,25.68,15.16,104.49,1.98,0.0,21.48,132.28,0
-12.86,-15.7,-61.01,1.85,2.51,5.26,1726.32,154.13,234.19,651.91,0.18,0.22,1.22,55.86,18.05,-7.54,3.08,0.0,325.92,-292.62,2.9,3.33,9.94,2.37,3.55,7.14,1246.53,124.9,105.92,380.84,0.13,0.15,1.15,73.62,12.82,110.4,2.36,0.0,179.34,-365.39,0
6.37,14.69,31.58,0.18,4.43,4.43,1803.3,406.01,95.54,,0.09,0.21,2.31,6.37,56.62,93.15,0.62,0.0,0.0,0.0,0.87,1.9,4.57,0.32,5.54,5.54,1923.58,394.98,75.79,,0.08,0.19,2.2,0.87,8.42,57.14,0.64,0.0,0.0,0.0,0
37.32,48.56,32.07,2.17,2.4,2.44,312.8,15.3,67.13,2.97,0.23,0.3,1.3,50.24,23.15,175.56,1.65,0.0,11.1,18.73,9.56,60.21,,0.12,0.42,0.44,499.97,127.29,412.36,4.57,0.84,5.3,6.3,14.26,84.13,15.05,0.25,0.0,4.63,12.79,0
0.26,0.26,1.03,1254.25,1254.25,1254.25,385.46,0.0,1.14,0.0,0.0,0.0,1.0,0.26,0.08,325.0,,0.0,0.0,0.0,2.01,2.02,0.68,75.29,75.29,75.29,123.03,0.0,0.7,0.0,0.01,0.01,1.01,2.01,0.57,350.85,1.75,0.0,0.0,0.0,0
-1.27,-59.62,-8.79,0.08,0.12,0.16,2514.29,91.8,641.51,82.28,0.98,45.86,46.86,8.9,97.87,-1.3,0.03,71.71,70.26,180.8,-4.17,-88.92,-21.38,0.01,0.07,0.17,1868.15,105.59,380.46,173.9,95.32,2034.57,21.35,5.67,95.32,-4.37,0.06,74.27,37.29,154.95,0
-2.42,-2.97,-4.68,0.18,0.49,3.09,704.7,25.65,82.74,218.42,0.15,0.18,1.23,14.96,18.56,89.17,1.32,0.22,33.65,156.34,-0.74,-1.02,-1.22,0.13,1.04,2.3,597.68,106.77,117.97,149.17,0.22,0.31,1.38,16.87,22.5,58.08,1.38,0.0,21.16,176.32,0
13.3,17.04,36.43,0.95,5.53,5.56,997.34,287.0,65.33,1.9,0.08,0.1,1.28,19.34,21.97,269.52,1.28,0.0,16.56,24.47,11.9,14.1,34.13,1.02,11.33,11.54,1043.96,364.51,36.98,7.63,4.87,5.77,1.18,19.15,4.87,398.05,1.5,0.0,15.07,23.46,0
4.9,27.24,1.82,0.08,0.23,1.08,135.2,11.46,78.08,67.29,0.82,4.56,5.56,34.11,82.02,25.08,0.89,0.0,10.85,239.26,3.53,19.2,3.02,0.17,0.45,1.19,310.57,51.75,188.53,139.67,0.82,4.43,5.43,26.82,81.58,16.74,1.1,0.0,11.76,101.0,0
7.15,31.15,12.27,2.24,2.35,2.35,625.01,8.74,80.32,,0.77,3.36,4.36,7.27,77.05,46.68,1.25,60.04,0.21,0.28,2.68,13.53,,2.56,2.56,2.56,732.4,,97.07,,0.8,4.04,5.04,3.0,80.17,38.09,1.32,66.63,0.26,0.36,0
-4.43,-8.34,-15.25,0.19,1.78,4.42,1252.65,185.31,116.96,313.14,0.32,0.61,1.88,12.53,46.83,25.05,1.2,15.95,58.38,312.05,0.8,1.29,2.66,0.64,2.89,9.71,1205.15,107.85,47.8,325.84,0.23,0.36,1.61,14.86,22.68,54.94,1.24,12.39,32.7,72.18,0
6.1,6.21,301.68,43.46,43.46,43.46,18016.47,,323.7,,0.02,0.02,1.02,6.1,1.82,2000.0,4.66,0.0,0.0,0.0,17.39,18.56,,14.21,14.21,14.21,21391.35,,1339.53,,6.33,6.76,1.07,17.39,6.33,374.79,9.36,0.0,0.0,0.0,0
7.81,52.81,7.0,0.19,0.51,0.58,326.5,85.94,275.18,20.07,0.85,5.77,6.77,7.81,85.22,16.78,0.29,0.0,0.0,0.0,12.34,40.38,11.71,0.39,0.57,0.57,345.22,42.9,237.07,,0.69,2.27,3.27,12.34,69.43,47.44,0.51,0.0,0.0,0.0,0
-25.77,21.96,-6.06,0.12,0.6,0.6,85.59,37.44,78.09,,2.17,-1.85,-0.85,-25.77,217.35,-6.4,-1.39,8.58,0.0,0.0,-15.93,-37.02,-5.78,0.04,0.73,0.73,132.18,51.21,74.11,,0.57,1.32,2.32,-15.93,56.98,0.15,0.74,0.08,0.0,0.0,0
0.12,2.27,0.38,0.12,0.36,0.49,1120.42,121.26,90.68,64.55,0.6,10.92,18.25,7.67,94.52,7.92,0.24,36.46,23.22,-83.75,1.38,16.63,2.89,0.03,0.14,0.31,761.28,26.02,111.71,42.4,0.53,6.39,12.03,7.32,53.1,17.64,0.29,18.82,7.43,-153.93,0
,,,,,,,,,,,,,,,,,,,,25.93,31.77,58.54,3.03,5.44,5.44,821.63,360.0,149.27,,18.37,22.5,1.23,25.93,18.37,141.18,,0.0,0.0,0.0,0
-7.03,-16.41,-32.75,0.3,0.41,0.94,1695.69,34.16,308.65,266.92,0.45,1.05,2.34,5.51,57.17,3.28,0.8,13.03,58.43,528.84,-1.23,-2.12,-5.19,0.01,0.07,1.04,1531.02,19.21,282.02,313.9,0.28,0.49,1.72,12.98,28.45,27.07,0.83,2.73,43.23,207.36,0
0.6,0.81,0.41,0.25,2.23,2.91,248.6,95.29,39.87,34.32,0.21,0.29,1.34,7.46,25.59,17.28,1.84,4.2,4.69,66.02,0.51,0.63,0.32,0.45,2.97,4.04,232.04,80.97,34.56,37.14,0.16,0.2,1.25,7.96,15.77,23.72,2.05,0.0,3.42,40.2,0
0.65,0.94,0.81,0.01,1.22,2.42,450.69,123.6,91.62,123.48,0.3,0.44,1.45,24.78,30.89,47.57,1.91,3.74,29.87,86.24,-10.38,-14.73,-13.32,0.06,0.77,2.59,467.21,78.72,104.08,203.35,0.29,0.42,1.42,17.87,29.36,9.32,2.14,1.72,25.95,115.8,0
1.59,-87.68,2.16,0.03,0.22,0.67,495.14,87.38,303.94,217.82,1.0,-54.99,-55.14,27.67,101.81,11.12,0.0,34.46,35.48,-559.37,2.76,178.31,5.11,0.08,0.51,0.81,673.84,274.92,395.23,191.52,0.97,62.6,64.65,21.27,96.83,10.81,0.09,36.11,24.41,-1911.6,0
20.95,-145.31,8.16,0.43,0.59,0.59,141.89,25.95,160.56,,1.14,-7.94,-6.94,20.95,114.41,62.53,-0.45,0.0,0.0,0.0,56.85,169.75,,0.65,1.06,1.06,72.54,19.46,47.72,,0.67,1.99,2.99,56.85,66.51,118.79,1.13,0.0,0.0,0.0,0
0.79,2.57,1.73,0.27,1.1,1.59,797.04,155.46,188.62,94.74,0.69,2.25,3.25,13.38,69.25,21.36,1.24,9.89,27.57,138.84,-25.27,-126.41,-37.69,0.2,0.59,2.02,543.07,32.77,81.88,119.82,0.8,4.0,5.0,-7.69,80.01,-3.64,1.06,9.63,18.49,75.54,0
3.05,3.94,0.79,0.07,4.52,4.52,93.69,92.16,20.72,,0.23,0.29,1.29,103.37,22.65,13.45,,0.0,26.11,93.61,30.12,39.04,8.69,2.86,4.5,4.5,105.06,37.91,23.09,,0.23,0.3,1.3,107.36,22.86,131.73,,0.0,22.29,66.0,0
46.96,-28.04,5.76,0.19,0.21,0.21,44.66,,117.93,,2.67,-1.6,-0.6,204.32,267.45,21.25,-3.76,0.0,19.31,71.39,51.69,52.08,93.53,209.71,210.75,210.75,658.7,2.07,1.99,,0.01,0.01,1.01,51.69,0.76,8108.33,2.8,0.0,0.0,0.0,0
2.05,2.08,4.8,67.4,67.4,67.4,852.32,,12.51,,0.01,0.02,1.02,2.05,1.48,138.2,,0.0,0.0,0.0,-16.4,-18.37,,9.32,9.32,9.32,,,,,0.11,0.12,1.12,-16.4,10.73,-152.83,,0.0,,0.0,0
-49.17,-105.46,-177.29,0.04,0.19,0.83,1312.36,78.78,521.51,338.97,0.53,1.14,2.14,-18.25,53.37,-65.74,0.88,0.0,111.48,-76.04,0.14,0.29,0.45,0.02,0.16,0.98,1187.25,73.5,383.96,432.5,0.52,1.1,2.1,30.59,52.31,24.26,0.96,12.02,71.42,695.37,0
-6.98,-56.45,-6.21,0.47,1.14,1.14,235.73,189.68,280.62,,0.88,7.08,8.08,3.19,87.63,-7.97,,0.0,9.05,253.03,-53.01,129.57,-8.76,0.18,0.54,0.63,60.13,29.67,83.79,7.39,1.41,-3.44,-2.44,-20.72,140.91,-35.91,-3.44,0.0,5.33,-1406.1,0
18.28,19.18,17.97,6.74,14.62,21.21,357.83,131.55,16.69,111.43,0.05,0.05,1.05,18.28,4.72,387.68,,0.0,0.0,0.0,14.06,21.55,13.48,2.35,4.55,7.68,348.93,98.9,44.92,140.68,0.35,0.53,1.53,14.06,34.72,40.51,,0.0,0.0,0.0,0
8.33,8.39,45.8,107.71,107.71,107.71,1380.25,,7.2,,0.01,0.01,1.01,8.33,0.75,1117.07,5.04,0.38,0.0,0.0,26.32,28.69,,10.54,10.54,10.54,,,,,0.08,0.09,1.09,26.32,8.26,318.72,7.07,0.0,,0.0,0
10.73,26.88,5.54,1.52,3.85,3.85,187.86,43.57,18.7,,0.6,1.51,2.51,58.17,60.08,60.38,1.44,0.0,24.48,50.67,3.34,12.5,,-0.03,0.17,0.17,443.77,63.32,315.73,,0.73,2.74,3.74,26.96,73.26,33.49,0.31,0.0,20.42,45.03,0
-16.57,-55.17,-23.29,0.71,1.09,2.43,511.46,40.55,106.43,145.06,0.54,1.8,3.33,23.97,69.96,-6.92,1.27,27.76,56.97,-10439.25,11.85,27.6,14.93,0.18,0.42,1.45,458.65,39.75,165.69,171.6,0.44,1.02,2.33,56.02,43.79,49.21,1.02,1.49,39.74,150.17,0
0.01,0.03,0.17,0.07,1.11,1.53,4265.22,1411.1,316.35,574.69,0.35,0.7,2.0,6.34,50.08,18.99,1.03,24.64,74.16,-91.91,-5.0,-10.65,-30.65,0.25,0.62,1.16,2233.6,201.07,366.23,298.53,0.33,0.7,2.13,2.15,32.83,19.54,0.77,13.26,32.38,-661.41,0
3.26,12.13,1.38,0.01,0.99,1.13,153.86,107.7,110.04,16.41,0.73,2.73,3.73,17.68,73.17,11.94,1.51,0.0,6.1,58.77,3.11,7.19,1.14,0.17,0.92,1.38,134.19,54.89,73.88,34.25,0.57,1.32,2.32,24.02,56.82,12.92,1.89,0.0,5.86,61.56,0
