ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,IS_BANKRUPT
48.85,64.29,9.01,2.91,4.66,4.66,67.11,23.42,13.38,0.0,0.24,0.32,1.32,116.01,24.01,222.08,14.46,0.0,12.38,50.62,0
21.33,45.75,6.78,0.5,1.18,1.63,115.64,38.06,56.1,25.68,0.53,1.15,2.15,53.31,53.39,57.16,2.53,0.0,10.16,47.21,0
0.4,1.13,0.26,0.22,0.77,1.03,237.19,69.98,46.71,35.87,0.64,1.81,2.81,57.62,64.47,16.68,1.04,38.61,37.29,78.89,0
0.19,0.46,0.12,0.01,1.38,1.73,234.8,171.11,85.89,45.18,0.58,1.36,2.36,40.39,57.63,10.68,6.66,16.84,25.93,77.62,0
41.29,76.94,10.77,0.31,1.45,1.45,94.93,45.14,39.73,0.2,0.46,0.86,1.86,222.07,46.33,104.47,1.4,0.0,47.14,77.67,0
7.7,13.91,1.02,0.85,1.09,1.69,48.26,4.15,14.39,10.41,0.45,0.81,1.81,174.23,44.67,36.29,1.57,5.82,22.08,89.82,0
20.49,194.39,5.42,0.36,1.12,1.12,96.26,64.24,85.16,,0.89,8.49,9.49,20.91,89.46,22.91,,0.0,0.11,2.06,0
2.65,-1.99,0.84,0.13,0.29,0.39,116.02,42.54,266.24,29.13,2.33,-1.75,-0.75,26.51,232.71,1.32,-18.89,0.0,7.61,85.05,0
68.78,96.81,42.09,1.56,2.37,2.43,222.77,51.62,63.33,3.97,0.29,0.41,1.41,75.64,28.96,260.95,2.37,0.0,4.2,6.95,0
17.28,99.23,14.97,9.38,19.45,28.46,315.49,109.86,10.91,99.64,0.83,4.74,5.74,17.28,82.59,21.21,202.41,0.0,0.0,0.0,0
52.71,55.94,22.95,8.51,13.23,17.03,158.53,4.02,9.07,34.92,0.06,0.06,1.06,52.71,5.78,945.71,94.44,0.0,0.0,0.0,0
-5.31,-29.21,-26.96,0.43,0.45,1.22,1848.74,,1495.17,1168.0,0.82,4.5,5.5,-5.31,81.82,-6.49,,0.0,0.0,0.0,0
2.84,11.7,2.85,0.55,1.16,2.52,364.1,69.57,132.62,182.95,0.4,1.65,4.11,9.97,75.68,11.89,3.72,0.0,7.13,44.35,0
0.54,3.08,0.31,0.03,0.69,0.83,209.06,67.55,98.37,15.27,0.81,4.6,5.66,1.22,82.34,5.34,0.84,33.67,0.39,7.03,0
1.69,2.64,0.3,0.21,0.9,0.9,64.83,15.92,23.07,,0.36,0.56,1.56,99.92,35.98,14.17,0.97,0.0,17.5,91.2,0
10.21,19.85,11.62,0.72,0.89,1.04,414.6,27.52,60.63,23.86,0.47,0.91,1.94,29.26,48.58,29.64,0.88,24.2,21.71,56.74,0
5.28,27.17,2.43,0.0,0.34,0.69,167.82,42.17,58.22,43.52,0.8,4.14,5.15,37.68,80.58,11.04,0.44,39.66,14.94,71.02,0
17.06,70.87,6.9,0.08,1.05,1.66,147.15,46.33,40.81,29.31,0.74,3.09,4.15,56.58,75.93,38.76,1.35,36.61,15.98,69.34,0
6.19,8.87,4.72,2.55,3.01,3.16,277.19,37.66,81.83,12.49,0.3,0.43,1.43,10.82,30.19,30.41,13.24,0.0,3.52,21.92,0
0.53,1.48,0.32,0.0,0.28,0.62,220.14,30.21,46.47,36.95,0.6,1.67,2.77,9.93,63.94,10.57,0.68,27.8,5.69,50.2,0
18.85,27.05,18.44,2.55,3.68,3.79,356.19,,43.02,4.82,0.3,0.44,1.44,52.49,30.34,99.19,1.59,14.92,32.92,87.7,0
4.61,8.24,3.41,-0.29,0.03,0.4,269.24,19.43,60.69,22.71,0.44,0.79,1.79,65.05,44.01,53.45,0.87,0.0,44.7,76.52,0
11.87,14.84,3.56,0.37,3.98,4.66,109.02,71.56,19.79,13.57,0.2,0.25,1.25,23.13,20.0,79.99,5.87,0.0,3.37,38.08,0
8.99,13.18,4.63,0.24,1.38,1.88,187.47,56.08,36.67,25.31,0.32,0.47,1.47,64.3,31.77,60.26,1.45,6.9,28.49,79.32,0
0.88,7.34,1.18,0.46,0.92,1.04,491.04,187.83,417.35,52.4,0.88,7.36,8.36,12.36,88.03,2.34,1.33,0.0,15.49,77.84,0
0.0,0.0,,4.75,179.0,179.0,,,,,0.0,0.0,1.0,0.0,0.36,0.0,2.82,0.0,,,0
-4.68,-20.51,-37.45,0.08,0.18,0.59,2912.62,52.1,575.51,322.07,0.76,3.33,4.38,0.28,77.6,7.38,0.86,,39.68,96.39,0
1.08,2.1,294.14,0.18,1.41,1.52,99068.95,23722.87,19638.58,2041.82,0.48,0.94,1.94,6.75,48.41,20.47,1.15,25.57,1541.76,35.16,0
9.3,78.44,16.71,0.41,0.65,0.75,653.9,131.91,564.92,60.29,0.88,7.42,8.43,27.48,88.14,15.38,0.35,0.0,32.65,44.03,0
21.61,36.64,17.14,0.31,2.35,3.03,288.69,184.91,90.61,62.22,0.41,0.7,1.7,35.45,41.02,55.11,15.23,,10.98,33.33,0
0.23,0.38,0.12,0.76,2.26,2.38,194.55,99.11,66.23,7.88,0.39,0.64,1.65,48.99,39.32,30.74,3.59,0.0,26.06,87.34,0
13.74,50.36,17.55,0.02,0.62,1.04,464.96,78.16,42.55,55.0,0.72,2.65,3.67,22.7,72.72,29.45,0.68,37.24,11.44,24.14,0
1.06,4.08,0.82,0.05,0.3,1.04,280.52,29.21,91.55,87.1,0.66,2.52,3.84,36.2,73.98,15.1,0.86,27.85,27.08,75.11,0
6.17,8.1,5.3,0.54,1.31,2.74,312.63,45.45,42.61,85.25,0.23,0.31,1.31,35.66,23.82,60.79,1.67,8.33,25.32,63.51,0
4.26,68.96,2.03,0.07,0.45,0.78,173.47,56.44,125.16,50.4,0.94,15.2,16.2,35.25,93.83,10.42,0.31,15.04,14.77,71.05,0
15.55,18.97,9.83,0.69,1.6,3.3,230.1,25.88,28.5,49.11,0.17,0.2,1.22,34.96,18.06,119.9,1.47,0.0,12.27,48.15,0
16.31,26.48,15.84,0.05,3.26,3.26,353.33,94.14,29.4,,0.38,0.62,1.62,76.17,38.39,55.13,1.24,0.0,58.1,73.81,0
4.3,17.68,4.95,0.04,0.52,0.88,419.53,68.12,138.96,52.52,0.55,2.25,4.12,12.74,75.7,43.21,0.65,0.81,9.73,29.41,0
0.22,1.08,0.29,0.01,0.06,0.17,490.69,17.93,345.03,40.8,0.8,4.04,5.04,17.99,80.15,11.02,0.31,8.29,23.96,63.75,0
-84.45,261.29,,0.04,0.04,0.74,,,,,1.32,-4.09,-3.09,-84.45,132.32,-63.82,,0.0,,0.0,0
-9.58,-69.59,-7.53,0.16,0.61,4.05,286.22,14.38,31.72,110.61,0.86,6.27,7.27,-2.67,86.24,-4.38,0.97,39.1,5.43,109.16,0
24.88,34.55,10.03,0.13,5.38,5.38,146.68,111.92,21.3,0.0,0.28,0.39,1.39,55.79,28.0,112.57,4.3,0.0,12.46,41.13,0
0.07,3.93,0.03,0.07,0.59,0.84,146.88,72.89,141.44,36.97,0.98,55.34,56.34,16.75,98.23,0.07,0.12,0.0,6.73,96.75,0
0.78,1.16,0.4,0.48,2.33,2.83,186.11,112.28,60.85,31.31,0.33,0.5,1.5,20.94,33.15,6.63,11.22,0.0,10.31,103.78,0
24.36,26.1,78.49,14.98,14.98,14.98,302.89,,77.44,,0.07,0.07,1.07,24.36,6.68,364.88,,0.0,0.0,0.0,0
0.11,9.85,0.38,0.01,0.26,0.98,1240.35,72.16,146.71,207.74,0.99,86.46,87.46,0.59,98.86,3.87,0.99,11.33,1.62,10.53,0
6.29,14.39,4.21,0.06,0.77,1.28,243.76,90.65,128.38,67.2,0.56,1.29,2.29,23.42,56.61,17.25,1.42,,11.48,70.98,0
2.59,4.44,3.32,2.44,4.02,5.77,465.33,47.02,29.87,53.06,0.4,0.69,1.71,25.98,41.53,27.2,1.34,18.15,29.9,74.2,0
31.12,51.58,10.62,0.28,1.39,1.54,124.18,51.62,32.11,6.96,0.39,0.65,1.66,78.32,39.67,99.93,1.57,11.73,16.1,51.95,0
4.71,14.9,6.26,0.01,0.27,0.83,483.94,68.48,162.33,148.71,0.57,1.8,3.16,11.97,68.39,28.55,0.61,20.87,9.66,44.74,0
-59.5,-90.56,-40.43,0.61,1.49,2.15,247.32,21.19,78.55,52.63,0.34,0.52,1.52,63.59,34.29,-137.34,2.27,0.0,83.64,154.84,0
17.66,21.13,6.17,1.83,3.24,4.72,127.22,27.93,19.79,29.63,0.16,0.2,1.2,84.23,16.44,152.96,3.47,0.0,23.27,67.57,0
61.07,94.79,26.82,1.92,3.25,3.25,159.86,63.31,47.45,0.01,0.36,0.55,1.55,106.58,35.58,181.15,34.25,0.0,19.99,36.0,0
18.74,86.52,13.21,0.62,0.89,1.08,256.56,53.94,194.29,36.08,0.78,3.58,4.62,62.75,78.34,33.1,1.31,0.0,31.02,58.6,0
1.91,21.79,1.22,0.3,1.06,1.06,180.23,135.42,178.01,,0.91,10.4,11.4,7.67,91.23,3.42,0.89,0.0,3.68,-159.3,0
33.01,57.59,26.08,0.53,1.07,1.07,287.55,66.39,121.37,0.0,0.43,0.74,1.74,33.01,42.68,85.11,1.11,0.0,0.0,0.0,0
-2.28,-24.1,-0.87,0.41,1.07,1.07,139.0,81.14,124.49,,0.91,9.59,10.59,-2.28,90.56,-1.76,2.76,0.0,0.0,0.0,0
22.96,31.31,13.84,0.37,3.8,4.01,219.32,173.41,50.42,10.73,0.27,0.37,1.36,54.7,26.66,93.76,12.43,0.0,19.12,55.3,0
0.4,1.86,0.15,0.02,0.47,0.56,134.18,36.41,49.12,7.53,0.74,3.41,4.64,49.7,78.45,13.23,0.47,34.6,18.17,89.73,0
-8.34,-45.57,-21.34,0.46,0.47,1.22,930.82,7.42,752.02,575.35,0.82,4.46,5.46,-8.34,81.69,-10.21,,0.0,0.0,0.0,0
18.2,129.42,7.79,0.1,1.0,1.86,155.86,67.68,78.09,68.3,0.86,6.11,7.11,55.02,85.94,23.86,11.28,0.0,15.77,61.47,0
-0.22,-2.9,-0.15,0.26,0.85,1.04,251.84,110.7,196.21,38.1,0.86,11.51,13.46,33.94,92.57,2.65,0.62,0.0,23.63,88.39,0
-3.08,-3.95,-4.89,3.84,4.16,4.16,577.63,40.24,124.54,0.46,0.22,0.28,1.28,6.35,22.03,-5.99,9.15,0.0,14.96,100.0,0
11.67,17.74,17.55,0.11,1.01,1.01,547.6,150.5,57.03,,0.34,0.52,1.52,24.3,34.22,51.55,0.96,20.57,19.0,37.73,0
1.66,17.64,0.38,0.16,1.18,1.19,83.89,70.08,68.4,1.02,0.84,8.86,10.61,48.1,90.57,2.58,6.38,0.0,10.7,129.54,0
73.05,89.13,25.16,4.96,6.31,6.31,125.39,24.61,18.22,0.0,0.18,0.22,1.22,110.94,18.04,443.82,12.39,0.0,13.05,27.91,0
2.14,8.24,1.96,0.01,0.54,0.78,333.45,67.75,98.11,32.04,0.73,2.8,3.84,17.55,73.99,17.08,0.87,37.78,14.11,58.75,0
6.2,34.78,5.56,0.46,0.94,1.16,326.16,120.48,254.22,56.37,0.82,4.6,5.61,36.03,82.16,19.06,2.22,0.0,26.72,69.62,0
26.34,55.38,12.31,0.1,1.38,1.51,170.16,84.43,64.78,8.76,0.52,1.1,2.1,39.18,52.45,65.09,1.64,0.66,6.0,22.44,0
-1.85,-79.15,-4.6,0.3,0.42,0.42,451.93,102.13,872.98,0.0,0.98,41.68,42.68,4.71,97.66,9.88,0.04,0.0,16.29,38.97,0
5.21,7.49,6.52,0.0,0.75,1.26,456.04,87.48,117.45,61.66,0.3,0.44,1.44,16.68,30.48,41.39,1.1,0.0,14.38,49.84,0
21.46,40.94,38.09,6.93,10.99,10.99,646.14,134.89,33.23,,0.48,0.91,1.91,21.46,47.59,74.12,1.27,0.0,0.0,0.0,0
0.53,2.23,0.55,0.07,0.66,0.74,382.39,68.21,85.26,12.51,0.64,2.7,4.21,5.57,76.27,5.95,0.67,38.11,5.3,45.73,0
15.96,49.65,8.25,0.04,0.62,1.17,188.28,66.05,55.38,63.3,0.68,2.1,3.11,50.22,67.86,39.19,1.3,33.3,17.72,51.82,0
17.62,84.18,4.76,0.72,1.11,1.28,98.37,29.03,74.61,12.56,0.79,3.78,4.78,31.23,79.07,28.95,11.17,0.0,3.68,32.21,0
1.17,-8.33,0.67,0.23,1.36,2.43,209.44,83.81,79.54,85.67,1.14,-8.12,-7.12,13.54,114.04,1.4,101.63,0.0,7.12,125.86,0
0.66,3.82,0.41,0.45,0.65,0.98,224.57,35.73,168.6,62.59,0.83,4.81,5.81,17.44,82.8,8.08,0.95,6.89,10.35,58.04,0
7.69,7.84,19.69,48.1,55.28,55.28,931.47,119.62,16.66,,0.02,0.02,1.02,7.69,1.81,425.34,,0.0,0.0,0.0,0
3.69,14.08,5.08,0.02,0.44,0.65,501.22,88.38,65.66,43.76,0.74,2.81,3.81,15.52,73.77,9.59,0.8,56.13,16.29,56.17,0
43.37,82.66,13.22,1.36,1.92,1.94,110.92,23.42,41.57,0.88,0.48,0.91,1.91,106.34,47.53,112.61,2.45,0.0,19.19,47.32,0
15.12,49.49,10.62,0.29,0.95,1.81,255.54,55.0,82.32,73.98,0.69,2.27,3.27,48.87,69.44,37.85,1.68,0.74,23.69,58.74,0
8.02,98.92,4.71,0.34,1.18,1.73,213.53,68.26,84.86,47.09,0.92,11.33,12.33,28.98,91.89,14.71,1.74,0.0,12.29,54.75,0
0.14,0.27,0.08,0.35,0.74,1.27,208.73,36.37,88.84,50.98,0.47,0.87,1.87,39.86,46.65,31.46,1.31,2.47,22.77,68.89,0
8.21,14.54,6.67,0.73,1.68,2.01,295.79,116.52,122.67,41.2,0.44,0.77,1.77,28.86,43.58,29.51,3.73,0.0,16.79,64.26,0
16.72,35.99,4.79,0.29,1.18,1.37,104.31,48.74,52.34,10.87,0.53,1.15,2.15,41.83,53.55,45.39,1.74,2.63,7.2,45.27,0
29.09,33.55,11.81,12.19,13.86,14.41,147.71,16.28,9.78,5.43,0.12,0.14,1.15,71.68,13.29,281.53,35.35,0.0,17.28,47.83,0
16.66,80.34,4.72,0.33,1.13,1.27,103.04,63.92,59.83,11.41,0.79,3.82,4.82,37.2,79.26,21.02,,19.77,5.81,46.64,0
2.03,6.63,4.19,0.04,0.13,1.39,751.99,44.79,516.09,662.76,0.69,2.27,3.27,12.37,69.39,9.8,9.39,0.0,21.37,59.67,0
1.69,15.71,0.88,0.01,0.96,1.09,189.73,120.62,118.28,17.35,0.88,8.14,9.29,8.37,89.24,8.04,0.65,9.88,3.48,42.66,0
-29.37,272.9,-90.82,0.0,0.06,0.09,1125.67,41.08,1232.97,41.98,1.11,-10.29,-9.29,-25.98,110.76,-10.36,-0.12,0.0,10.49,-50.73,0
9.53,71.98,6.22,0.29,1.18,1.18,237.69,176.4,199.25,0.0,0.87,6.55,7.55,60.13,86.76,10.98,,0.0,33.04,80.83,0
31.16,73.21,12.14,0.41,0.59,0.71,141.77,10.53,30.77,6.67,0.57,1.35,2.35,56.69,57.43,80.49,0.65,22.54,9.94,33.53,0
1.39,8.18,0.72,0.64,0.96,0.98,187.79,46.75,150.7,4.29,0.83,4.9,5.9,48.2,83.04,6.49,0.94,0.0,24.15,91.51,0
1.21,22.81,0.58,0.05,0.44,0.87,174.04,45.17,106.19,49.84,0.88,16.67,18.88,81.17,94.7,24.22,0.61,9.8,38.23,82.87,0
9.1,17.84,3.42,2.04,2.04,2.04,57.12,,66.28,,0.49,0.96,1.96,9.1,49.0,18.57,,0.0,0.0,0.0,0
-2.42,-7.53,-3.91,0.23,0.28,0.39,587.13,7.21,168.59,20.37,0.68,2.11,3.11,30.74,67.85,5.28,0.76,14.04,53.49,82.69,0
2.63,20.61,1.39,0.11,0.87,1.52,192.08,74.82,98.74,65.02,0.87,6.83,7.83,104.2,87.23,21.92,1.32,0.0,53.59,82.7,0
1.75,1.76,1.49,229.8,231.33,231.33,309.34,1.9,1.25,,0.0,0.0,1.0,3.45,0.42,954.74,17.33,0.0,1.44,15.83,0
-13.86,-31.07,-6.41,0.59,1.67,2.08,168.5,0.0,62.55,25.62,0.55,1.24,2.24,88.11,55.41,-16.46,2.9,0.0,47.2,106.37,0
-8.51,-8.51,,,,,,,,,,,1.0,-8.51,0.0,,,0.0,,0.0,0
-6.69,-388.28,-8.7,0.31,0.36,0.37,473.24,22.47,454.9,0.91,0.98,56.95,58.05,15.04,98.28,7.37,0.03,0.0,28.25,71.9,0
5.49,17.48,2.52,0.28,0.45,1.37,167.17,8.76,51.58,48.21,0.69,2.18,3.18,43.03,68.6,13.74,1.2,37.35,17.24,87.04,0
-0.44,3.26,-0.22,0.0,0.28,0.81,187.04,53.22,194.13,104.22,1.13,-8.49,-7.49,27.52,113.36,0.88,-0.33,0.0,14.36,65.18,0
-0.55,-26.68,-0.44,0.54,0.71,0.73,295.3,47.47,279.32,5.44,1.0,48.92,48.81,27.92,100.3,3.43,0.14,0.0,23.09,85.53,0
-1.24,-1.6,-1.99,0.1,1.66,2.51,583.93,111.72,55.93,62.21,0.23,0.29,1.29,4.83,22.7,17.89,1.28,12.37,9.73,51.67,0
5.26,9.0,4.51,0.21,0.44,1.72,311.78,25.75,110.19,142.42,0.42,0.71,1.71,13.28,41.52,43.81,1.6,0.0,6.87,26.24,0
2.29,69.85,1.77,0.05,0.42,0.81,281.41,100.64,268.88,105.26,0.97,29.51,30.51,3.24,96.72,3.32,0.15,0.0,0.73,18.15,0
2.33,9.47,1.13,0.14,0.7,0.7,176.82,40.34,71.29,0.0,0.63,2.55,4.07,2.33,75.42,56.06,0.65,0.0,0.0,0.0,0
17.24,74.8,20.62,1.3,1.3,1.3,127.96,0.0,330.56,0.0,0.77,3.34,4.34,17.24,76.95,22.41,,0.0,0.0,0.0,0
2.0,2.35,1.2,0.91,4.56,4.62,218.5,112.03,30.64,1.89,0.15,0.18,1.18,23.45,15.04,122.71,2.48,0.0,12.88,50.71,0
29.19,92.01,14.78,0.26,1.26,1.26,184.33,55.01,54.91,0.0,0.68,2.15,3.15,127.94,68.27,61.03,1.1,33.55,50.0,65.88,0
11.63,18.23,13.27,0.01,1.25,1.68,415.24,66.23,65.92,40.11,0.36,0.57,1.57,26.64,36.13,53.62,1.22,,17.12,42.65,0
1.76,299.85,0.71,0.2,0.89,0.9,146.71,94.99,113.93,0.5,0.96,163.59,170.46,32.43,99.41,9.96,0.09,16.37,12.36,55.1,0
-13.45,-61.11,-4.52,0.76,0.95,0.95,122.39,18.18,93.72,,0.78,3.54,4.54,0.67,77.98,-6.08,0.85,0.0,4.75,121.44,0
-0.87,-0.97,-8.78,1.92,2.21,2.21,3666.58,98.49,342.58,0.0,0.1,0.12,1.12,2.1,10.38,59.88,1.14,0.0,29.91,31.95,0
-4.93,-8.99,-2.2,0.4,1.72,1.94,162.7,,72.6,16.55,0.45,0.82,1.82,-4.93,45.12,60.42,4.91,0.0,0.0,0.0,0
6.67,67.6,2.54,0.16,0.3,0.78,138.75,15.47,110.93,54.37,0.9,9.14,10.14,35.23,90.14,21.01,0.56,0.0,10.89,51.38,0
4.14,5.81,2.66,0.93,3.66,3.66,233.69,158.57,58.02,,0.29,0.4,1.4,21.87,28.82,84.48,9.2,0.0,11.38,35.74,0
0.99,3.65,0.7,0.0,0.84,0.94,256.31,137.34,134.6,15.71,0.73,2.68,3.68,29.41,72.85,4.95,0.9,18.93,20.02,86.06,0
10.53,38.95,11.69,0.0,2.78,3.17,404.18,134.81,50.37,20.23,0.72,2.65,3.7,20.35,72.97,25.19,1.18,0.0,10.9,30.09,0
0.05,0.16,0.04,0.02,0.97,1.19,293.65,101.0,62.38,23.62,0.67,2.04,3.04,47.49,67.34,33.44,1.09,,38.27,68.37,0
3.13,11.5,1.96,-0.27,0.68,0.68,227.15,42.76,44.94,0.0,0.73,2.67,3.67,11.17,72.76,31.55,0.93,48.75,5.01,35.3,0
1.59,-5.7,0.52,0.49,0.65,0.72,118.18,21.02,131.33,10.16,1.28,-4.58,-3.58,233.1,127.9,8.67,-2.29,0.0,75.17,115.78,0
63.1,83.01,40.77,1.36,2.84,3.0,235.19,81.88,55.41,9.08,0.24,0.32,1.32,68.28,23.99,285.57,2.69,0.0,3.35,5.83,0
10.81,13.38,5.49,2.15,3.56,4.67,184.96,41.91,29.66,33.23,0.19,0.24,1.24,45.98,19.18,83.7,3.38,0.0,17.87,63.34,0
9.51,15.73,5.8,0.4,1.81,2.65,221.94,74.53,52.92,44.96,0.4,0.65,1.65,16.13,39.73,34.33,2.11,,4.04,25.83,0
-11.03,1298.96,-15.15,0.03,0.11,0.42,500.33,27.09,326.38,108.27,1.01,-118.81,-117.81,-4.33,100.85,9.25,-0.01,3.21,9.21,31.41,0
2.45,11.73,3.02,0.03,0.22,1.11,448.71,27.2,140.29,125.59,0.77,3.67,4.79,20.22,79.13,8.94,0.98,0.0,21.91,62.91,0
62.87,64.54,42.57,31.2,38.62,38.62,246.51,46.86,6.31,0.0,0.03,0.03,1.03,62.87,2.59,2428.08,,0.0,0.0,0.0,0
19.57,85.92,8.44,0.03,0.83,0.83,156.95,58.32,73.57,0.0,0.77,3.39,4.39,54.24,77.22,35.42,0.9,24.66,14.95,73.92,0
7.24,9.65,8.64,1.71,2.81,2.95,434.57,89.52,81.5,11.68,0.21,0.28,1.33,19.22,24.97,92.28,1.74,0.36,14.31,41.03,0
-4.69,-80.99,-2.11,0.63,1.06,1.06,163.8,66.57,152.28,0.0,0.94,16.27,17.27,18.78,94.21,-4.98,,0.0,10.56,114.51,0
-1.68,2696.65,-2.93,0.01,0.34,0.69,633.77,44.84,134.61,46.65,1.0,-1605.0,-1604.0,19.82,100.06,5.42,0.92,19.53,37.43,70.47,0
13.17,83.77,18.49,-0.17,0.29,0.29,510.99,185.31,397.21,0.51,0.84,5.36,6.36,24.05,84.28,29.92,0.27,0.0,15.27,32.22,0
-2.95,-3.2,-1.5,11.84,12.53,12.53,184.68,9.57,13.86,,0.08,0.08,1.08,-2.95,7.59,912.04,,0.0,0.0,0.0,0
7.08,25.11,10.22,0.03,0.84,0.85,525.23,299.75,384.14,5.4,0.72,2.55,3.55,13.25,71.81,16.84,0.72,-2.16,8.9,34.67,0
16.52,38.92,7.13,0.05,1.0,1.22,157.07,50.02,36.68,11.87,0.46,1.1,2.36,90.37,57.55,61.25,0.84,11.92,31.87,68.4,0
0.88,2.43,0.15,0.27,0.94,0.99,60.58,25.54,38.11,1.64,0.64,1.77,2.77,77.65,63.93,7.8,0.97,0.0,12.78,91.26,0
1.12,2.32,0.32,1.87,1.87,1.98,105.45,0.0,52.76,5.89,0.52,1.07,2.07,167.11,51.68,2.17,,0.0,48.09,98.74,0
13.14,114.93,7.34,0.81,1.01,1.01,203.38,35.89,177.65,,0.88,7.73,8.75,44.46,88.57,16.93,1.07,0.0,17.5,68.25,0
0.0,0.0,,0.02,0.52,0.64,,,,,0.73,3.37,4.62,0.0,78.38,0.0,0.75,33.34,,,0
-6.66,-7.95,-7.23,1.87,3.69,8.64,395.21,66.9,36.6,183.35,0.12,0.15,1.19,40.35,16.23,-1.16,4.53,0.0,51.05,104.24,0
3.84,43.47,2.24,0.14,0.91,1.31,212.12,88.63,41.52,49.2,0.91,10.32,11.32,36.74,91.17,10.06,1.68,47.55,19.17,62.95,0
12.93,21.78,13.92,0.29,0.93,1.26,391.94,71.8,93.87,36.39,0.41,0.68,1.68,47.55,40.65,45.28,1.1,13.43,37.29,66.3,0
20.84,50.22,8.41,0.22,0.58,1.55,146.84,26.2,73.19,72.05,0.58,1.41,2.41,70.64,58.5,51.72,2.02,0.0,20.09,55.08,0
21.82,25.21,9.25,3.56,4.82,5.99,154.31,19.77,15.69,18.55,0.13,0.16,1.16,76.2,13.47,264.67,2.34,0.0,23.05,56.07,0
-33.56,-93.02,-28.59,0.68,2.37,2.37,310.08,152.3,90.46,,0.64,1.77,2.77,-33.56,63.92,-4.15,1.19,0.0,0.0,0.0,0
-11.44,122.64,-1.59,0.01,0.23,0.85,50.58,11.3,50.52,31.72,1.09,-11.72,-10.72,161.71,109.33,3.32,-0.65,0.0,24.06,101.01,0
