ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
3.03,7.78,2.37,0.13,0.44,0.44,284.66,52.99,171.99,,0.61,1.57,2.57,3.38,61.09,64.29,0.56,0.0,0.28,0.74,-78.34,585.93,-76.04,0.21,0.21,0.21,354.27,,395.84,,1.13,-8.48,-7.48,-54.51,113.37,-30.46,-0.19,0.0,23.13,42600.0,0
7.49,10.14,3.63,3.68,3.9,10.95,176.66,,10.04,71.77,0.26,0.35,1.35,31.86,26.17,103.11,4.55,0.0,11.83,35.68,7.5,11.32,5.15,0.08,0.36,1.43,250.83,19.65,71.98,78.43,0.34,0.51,1.51,26.71,33.78,74.31,1.24,0.0,13.2,33.26,0
-2.67,-2.93,-8.7,13.24,13.24,13.24,1184.11,0.0,88.43,0.0,0.09,0.09,1.09,80.22,8.65,-30.91,,0.0,269.65,269.65,-28.39,-32.46,-10.21,0.46,0.46,9.58,131.3,0.02,13.51,124.94,0.13,0.14,1.14,149.46,12.55,-226.27,,0.0,63.97,117.26,0
-78.43,122.47,-26.53,0.17,4.67,5.4,123.12,76.32,16.96,12.58,1.64,-2.56,-1.56,-44.24,164.04,-15.49,1.74,0.0,11.56,1185.0,131.53,350.84,24.19,1.35,7.03,7.4,67.12,46.12,8.12,3.03,0.63,1.67,2.67,185.26,62.51,250.37,10.05,0.0,9.88,27.15,0
13.22,42.16,6.16,0.03,0.69,0.95,169.77,56.1,59.64,22.08,0.69,2.19,3.19,25.37,68.65,24.72,0.61,15.0,5.67,34.91,9.95,35.83,4.82,0.03,0.78,1.04,176.9,52.06,43.71,17.89,0.72,2.6,3.6,22.41,72.23,20.8,0.48,14.62,6.04,38.25,0
-7.16,-7.16,,,,,,,,,,,1.0,-7.16,0.0,,,0.0,,0.0,-0.44,-0.45,,0.17,39.71,39.71,,,,,0.03,0.03,1.03,-0.44,2.52,-17.5,,0.0,,0.0,0
10.81,23.4,8.47,0.73,1.56,1.67,284.95,116.59,140.71,16.45,0.54,1.16,2.16,18.94,53.79,25.62,3.04,0.0,6.36,33.78,16.17,24.37,14.6,1.67,2.74,2.79,329.59,108.0,100.41,5.29,0.34,0.51,1.51,24.46,33.66,57.74,5.04,0.0,7.48,25.79,0
1.22,1.95,4.36,0.03,0.11,0.87,1299.87,39.88,481.48,370.19,0.37,0.6,1.6,2.86,37.45,10.5,0.93,0.0,5.87,23.65,1.19,2.01,5.2,0.07,0.15,0.97,1598.89,56.08,646.59,531.87,0.41,0.69,1.69,3.1,41.0,7.74,0.98,0.0,8.4,29.62,0
2.27,-4.71,0.98,0.01,0.14,0.58,156.68,,191.73,84.91,1.48,-3.08,-2.08,23.26,148.09,2.81,-0.84,24.15,9.04,72.3,0.72,-2.22,0.37,-0.03,0.1,0.55,185.54,0.19,200.03,91.82,1.32,-4.08,-3.08,25.01,132.41,1.74,-0.25,22.2,12.35,83.03,0
1.1,74.85,1.02,0.27,1.01,1.01,284.58,247.63,330.97,0.0,0.99,67.25,68.25,1.1,98.53,1.11,,0.0,0.0,0.0,0.31,20.47,1.58,0.03,0.84,1.02,1875.33,1473.92,1821.8,318.44,0.98,65.44,66.44,0.31,98.49,0.31,,0.0,0.0,0.0,0
10.44,48.96,1.9,0.1,0.74,1.08,66.42,31.34,48.43,16.46,0.79,3.69,4.69,56.63,78.69,20.36,1.28,0.0,8.43,67.07,4.99,33.95,1.04,0.06,0.76,1.03,76.28,43.55,62.32,16.57,0.85,5.8,6.8,46.7,85.29,11.24,1.14,0.0,8.72,74.63,0
-1.05,-1.45,-5.13,197.98,200.48,200.91,1783.43,21.89,8.78,3.86,0.28,0.38,1.38,0.78,27.78,-3.77,,0.0,8.94,225.98,-2.21,-3.26,-10.44,-162.06,-168.58,-168.98,1721.16,57.66,-8.85,3.61,0.32,0.47,1.47,1.75,32.07,2.09,8.26,0.0,18.69,57.53,0
20.35,30.59,37.97,2.34,2.34,2.34,679.3,,225.05,,0.33,0.5,1.5,20.35,33.5,112.77,3.82,0.0,0.0,0.0,-1.72,-2.91,-6.11,2.35,2.35,2.35,1295.17,,523.42,,0.41,0.69,1.69,-1.72,40.97,34.61,,0.0,0.0,0.0,0
80.56,100.0,0.34,290.86,5.14,5.14,1.56,-85.51,0.3,,0.19,0.24,1.24,80.56,19.44,414.29,,0.0,0.0,0.0,-0.93,-0.93,-0.31,,,,120.38,,,,,,1.0,-0.93,0.0,,,0.0,0.0,0.0,0
-0.01,-0.01,,,,,,,,,0.0,0.0,1.0,-0.01,0.0,,,0.0,,0.0,-0.01,-0.01,,,,,,,,,,,1.0,-0.01,0.0,,,0.0,,,0
-52.81,181.69,-2.19,0.77,0.77,0.77,15.08,,19.26,,1.29,-4.44,-3.44,21.97,129.07,-40.92,,0.0,3.1,100.64,39.47,125.85,2.46,0.34,1.46,1.46,22.72,17.14,15.38,,0.69,2.19,3.19,56.44,68.64,57.51,,0.0,1.06,22.84,0
1.27,4.32,0.44,1.1,2.18,3.02,124.81,38.77,35.78,30.61,0.71,2.4,3.4,25.34,70.58,4.97,3.65,0.03,8.25,84.52,-0.21,-0.9,-0.08,0.58,1.67,2.17,143.78,65.63,59.95,30.14,0.77,3.33,4.33,20.34,76.9,2.12,4.74,0.03,8.1,92.25,0
0.62,6.24,0.15,0.18,5.06,7.53,87.03,55.66,11.43,28.66,0.9,9.08,10.08,0.62,90.08,0.69,,0.0,0.0,0.0,-6.44,205.28,-8.5,0.82,2.1,2.29,481.32,71.24,55.71,10.74,1.03,-32.86,-31.86,-6.12,103.14,7.22,1.21,0.0,0.42,4.54,0
10.29,19.0,5.46,0.04,0.04,2.19,193.29,0.0,87.45,190.37,0.46,0.85,1.85,38.74,45.86,22.43,,0.0,15.11,68.78,19.99,24.33,8.22,0.19,0.23,5.65,150.0,1.1,26.17,143.8,0.18,0.22,1.22,44.42,17.83,112.15,,0.0,10.04,49.74,0
9.4,16.08,1.57,1.47,2.17,2.17,60.64,12.42,17.83,0.0,0.42,0.71,1.71,38.33,41.58,39.99,1.67,0.0,4.82,37.61,18.2,36.82,5.23,0.84,1.22,1.53,104.88,19.18,51.51,16.19,0.51,1.02,2.02,30.48,50.58,49.8,2.1,0.0,3.53,28.77,0
42.89,76.96,36.06,23.21,53.95,53.97,306.04,5.02,5.07,0.06,0.44,0.79,1.79,59.99,44.27,112.66,10.52,42.31,14.38,20.39,36.7,78.85,36.2,0.26,13.14,13.16,360.0,32.96,7.31,0.5,0.53,1.15,2.15,48.54,53.45,83.32,4.91,51.4,11.67,17.53,0
4.26,6.8,11.99,5.59,5.93,6.74,1024.16,16.13,47.92,39.27,0.05,0.08,1.59,10.35,37.29,285.37,0.92,0.0,17.13,48.33,2.58,4.77,4.43,1.73,1.96,2.32,627.04,18.33,80.29,29.72,0.13,0.24,1.85,9.86,46.01,144.77,0.78,0.0,12.51,43.08,0
-1.46,174.93,-1.03,0.01,0.25,0.82,255.72,52.31,194.13,122.84,1.03,-123.02,-119.86,7.34,100.83,9.35,0.55,7.82,6.18,41.26,-3.05,112.6,-2.17,0.14,0.32,0.78,259.59,36.33,199.01,98.34,1.03,-37.95,-36.95,4.93,102.71,1.86,0.51,4.57,5.67,58.67,0
0.47,5.83,0.47,0.04,0.14,1.05,357.44,30.94,324.54,299.49,0.92,11.28,12.28,3.51,91.86,4.34,2.2,0.0,2.98,36.16,0.63,7.18,0.69,0.01,0.08,1.07,398.54,22.84,358.07,360.08,0.91,10.31,11.31,3.79,91.16,3.44,3.29,0.0,3.44,45.02,0
3.17,25.6,2.97,0.93,1.05,1.14,340.88,34.79,294.31,28.9,0.88,7.07,8.07,8.19,87.61,5.32,,0.0,4.7,42.19,2.76,29.22,6.01,0.42,0.46,1.11,793.09,30.92,706.39,460.31,0.91,9.57,10.57,5.24,90.54,3.05,,0.0,5.39,34.19,0
10.09,18.22,4.91,1.02,2.1,2.75,177.16,0.02,39.28,25.96,0.45,0.81,1.81,25.97,44.61,28.57,1.99,20.93,7.73,47.49,11.85,17.89,4.82,0.76,2.64,4.08,148.64,0.92,20.24,29.64,0.34,0.51,1.51,29.72,33.78,42.92,1.95,18.62,7.28,49.67,0
32.68,71.38,26.44,1.23,1.58,1.58,294.49,55.32,157.32,,0.54,1.18,2.18,51.36,54.22,81.8,3.34,0.0,15.12,25.6,41.8,44.91,30.09,10.19,14.13,14.13,262.74,66.64,16.89,,0.07,0.07,1.07,65.36,6.92,725.48,12.97,0.0,16.96,27.4,0
5.08,5.68,7.21,0.72,5.65,8.17,516.37,246.78,49.97,127.6,0.11,0.12,1.12,11.0,10.61,60.35,4.48,0.0,8.4,43.17,0.04,0.04,0.05,0.33,4.6,6.59,537.76,280.99,65.91,132.75,0.13,0.15,1.15,6.36,12.84,10.3,4.8,0.0,9.32,81.46,0
33.17,90.37,12.49,0.56,1.46,1.48,137.0,74.9,83.92,2.39,0.63,1.72,2.72,89.98,63.29,57.44,4.82,0.0,21.38,56.19,19.37,32.24,5.99,0.7,2.16,2.21,112.83,61.55,42.08,2.13,0.4,0.66,1.66,89.2,39.92,58.14,3.87,0.0,21.59,70.81,0
0.54,0.91,0.52,0.78,1.9,2.25,348.22,147.25,130.82,46.23,0.4,0.68,1.68,32.4,40.49,4.88,5.35,0.0,30.48,91.79,0.7,1.14,0.65,0.99,1.94,2.26,336.29,119.28,125.79,40.39,0.39,0.63,1.63,29.2,38.81,6.87,7.07,0.0,26.26,87.34,0
-12.4,-64.27,-4.95,0.4,0.41,1.65,145.31,0.08,27.55,34.72,0.81,4.18,5.18,28.43,80.71,-15.37,1.18,60.9,16.3,119.76,-16.61,216.39,-20.93,0.03,0.3,0.64,460.01,41.69,149.53,50.48,1.08,-14.03,-13.03,13.61,107.68,-5.75,0.84,0.02,38.08,104.31,0
-43.12,-191.07,-10.73,0.44,0.45,0.97,90.56,0.43,64.34,33.79,0.77,3.43,4.43,23.95,77.43,-36.14,0.81,0.0,16.69,150.56,,,,,,,,,,,,,,,,,,,,,0
-0.03,-0.04,-0.05,4.31,7.78,7.78,305.32,242.1,69.84,0.0,0.16,0.19,1.23,11.29,18.56,-0.21,,0.0,17.38,67.41,7.28,12.35,4.18,1.67,2.66,2.66,209.41,77.19,77.49,,0.39,0.67,1.7,28.4,41.0,18.5,,0.0,12.12,63.82,0
-0.08,-0.18,-0.04,0.72,1.2,1.25,197.15,52.59,108.95,4.9,0.56,1.27,2.27,13.97,56.02,10.14,1.49,0.0,7.61,66.49,-3.79,-7.84,-1.23,0.47,1.01,1.1,119.01,32.37,60.41,5.66,0.52,1.07,2.07,15.68,51.7,4.91,1.14,0.0,6.35,68.73,0
1.94,4.43,1.2,0.04,0.23,0.37,224.29,22.61,122.17,17.61,0.56,1.27,2.28,10.68,56.08,9.75,0.56,0.0,5.38,49.83,-10.91,-29.51,-8.17,0.13,0.17,0.31,273.41,6.33,166.73,23.84,0.63,1.7,2.71,-1.79,63.03,-7.86,0.47,0.0,6.83,143.33,0
8.62,34.57,4.87,0.11,0.12,0.99,205.44,2.16,152.19,133.31,0.75,3.01,4.01,19.33,75.07,12.22,0.96,0.0,6.05,51.4,10.26,29.03,3.88,0.2,0.21,1.26,137.96,0.85,86.95,92.62,0.65,1.83,2.83,23.77,64.65,26.19,1.82,0.0,5.11,40.65,0
-3134.18,941.44,-10.58,0.11,0.13,0.13,1.23,0.1,5.26,,4.33,-1.3,-0.3,2613.08,432.91,-723.98,,0.0,19.4,-591.96,-194.44,11.74,,0.04,0.06,0.06,,,,,17.56,-1.06,-0.06,-194.44,1755.56,-11.08,,0.0,,,0
33.47,64.19,10.08,0.79,1.57,2.12,109.67,39.84,50.78,28.52,0.48,0.92,1.92,86.76,47.86,69.93,,0.0,16.05,55.66,21.92,48.76,4.74,0.74,1.16,1.82,78.97,17.69,42.38,28.58,0.55,1.22,2.22,118.44,55.05,39.81,,0.0,20.88,77.29,0
5.66,5.91,1.67,17.37,17.49,17.49,107.37,0.55,4.59,,0.04,0.05,1.05,5.66,4.32,316.96,3.97,0.0,0.0,0.0,-29.72,-30.55,-80.3,29.03,29.03,29.03,986.31,,26.47,,0.03,0.03,1.03,-29.72,2.72,-706.17,4.63,0.0,0.0,0.0,0
11.03,2777.26,14.85,0.42,1.01,1.01,490.16,284.15,479.11,,1.0,250.86,251.86,30.98,99.6,11.07,,0.0,26.87,60.53,-3.48,111.57,-3.16,0.38,0.98,0.98,331.65,200.67,331.97,,1.03,-33.06,-32.1,15.44,103.12,-3.37,,0.0,17.19,118.56,0
6.31,39.64,2.24,0.11,0.81,1.13,129.2,74.81,83.37,34.45,0.84,5.29,6.29,21.5,84.09,9.01,3.32,18.57,5.39,59.8,18.69,70.73,5.72,0.08,0.98,1.21,111.76,72.73,60.85,18.83,0.74,2.78,3.78,35.43,73.58,26.11,2.41,18.2,5.13,37.37,0
9.53,10.73,12.34,3.08,7.91,16.77,471.13,2.45,12.63,113.38,0.11,0.13,1.13,12.68,11.19,140.29,1.79,0.0,4.07,15.45,8.07,9.56,11.12,1.42,3.32,6.75,502.89,1.41,35.57,123.5,0.16,0.18,1.18,11.16,15.53,97.68,1.8,0.0,4.26,14.73,0
-13.22,-13.81,-555.04,23.3,23.65,23.65,15276.87,222.09,637.12,,0.04,0.04,1.04,-13.22,4.22,-313.62,,0.0,0.0,0.0,16.37,17.5,20.44,11.05,12.78,15.58,455.67,49.91,28.85,81.71,0.06,0.07,1.07,16.37,6.42,255.07,,0.0,0.0,0.0,0
-3.46,-5.13,-6.06,1.05,1.32,2.56,637.16,54.44,201.41,253.36,0.32,0.47,1.48,-3.46,32.49,39.08,3.94,0.0,0.0,0.0,15.69,16.9,16.65,4.52,8.62,12.53,387.35,112.11,27.34,108.24,0.07,0.08,1.08,15.69,7.16,388.39,12.42,0.0,0.0,0.0,0
14.36,881.45,6.26,0.21,0.82,0.89,158.62,93.0,153.2,11.95,0.98,60.37,61.37,16.24,98.37,22.63,0.18,0.0,0.82,7.65,-2.76,225.87,-2.0,0.12,0.56,0.86,264.28,117.74,263.62,80.21,1.01,-82.8,-81.8,-2.4,101.22,2.41,-0.09,0.0,0.26,8.79,0
-16.23,-69.35,,7.04,7.74,7.74,,,,,0.77,3.27,4.27,40.19,76.6,-21.19,,0.0,,-200.63,-18.18,-194.64,,5.74,6.45,6.45,,,,,0.91,9.71,10.71,50.79,90.66,-20.05,,0.0,,-211.39,0
1.76,-9.66,1.95,0.15,3.77,4.06,403.01,355.75,98.08,28.17,1.18,-6.5,-5.5,11.45,118.19,1.49,,0.0,10.73,66.02,-106.67,54.27,-38.01,1.5,2.75,3.05,130.06,45.58,36.41,10.84,2.97,-1.51,-0.51,-53.5,296.54,-34.42,5.53,0.0,18.95,-176.27,0
0.01,0.01,0.01,0.0,0.21,0.65,509.15,55.0,252.56,120.26,0.55,1.21,2.21,9.81,54.78,3.32,0.71,4.18,13.72,79.6,0.11,0.25,0.1,0.1,0.44,1.12,315.53,58.78,173.16,118.55,0.56,1.29,2.29,18.34,56.25,1.01,1.16,0.0,15.76,1051.89,0
0.62,-11.95,0.56,0.01,0.06,0.61,328.77,14.27,228.59,154.2,1.05,-20.28,-19.28,24.08,105.19,6.14,0.28,15.14,21.19,72.08,-4.38,-1078.9,-3.58,0.02,0.04,0.63,298.29,5.73,209.18,134.37,1.0,245.19,246.19,31.81,99.59,5.89,0.43,9.68,29.58,76.4,0
2.92,5.4,4.6,0.01,0.03,0.04,572.75,3.8,259.59,2.49,0.46,0.85,1.85,14.02,45.89,43.23,0.55,0.0,17.47,40.76,5.07,8.65,8.79,0.06,0.07,0.08,633.63,3.3,258.04,3.02,0.41,0.71,1.71,16.03,41.46,53.03,0.61,0.0,19.04,35.83,0
-12.8,-37.64,-23.19,3.64,4.14,4.14,329.63,70.33,141.6,0.0,0.22,0.64,2.94,-7.08,65.98,-58.96,,0.0,10.37,32.45,25.95,54.12,9.24,1.93,2.16,2.16,129.91,13.57,59.31,,0.48,1.01,2.09,35.85,52.05,53.72,,0.0,3.52,22.68,0
2.39,20.48,0.84,0.13,0.36,1.12,127.13,26.03,111.06,85.11,0.88,7.57,8.57,26.09,88.33,2.71,,0.0,8.28,87.62,1.69,15.54,0.2,0.8,0.81,1.12,43.43,0.47,38.17,11.94,0.89,8.18,9.18,21.63,89.11,1.9,,0.0,2.37,89.3,0
-120.69,-124.61,,31.57,31.82,31.82,,,,,0.03,0.03,1.03,-120.69,3.14,-3840.0,,0.0,,0.0,-10.91,-12.71,,6.91,7.06,7.06,,,,,0.14,0.16,1.16,-10.91,14.16,-77.08,,0.0,,0.0,0
39.87,67.69,22.97,3.42,3.42,3.42,209.71,,34.68,,0.41,0.7,1.7,39.87,41.1,116.44,3.54,0.0,0.0,0.0,37.07,68.95,19.17,2.28,2.29,2.29,188.76,0.23,54.13,,0.46,0.86,1.86,37.07,46.23,95.04,5.22,0.0,0.0,0.0,0
4.31,6.36,12.24,0.02,0.07,1.84,1032.57,10.26,196.11,351.83,0.32,0.47,1.47,9.36,32.1,21.84,1.25,0.0,14.33,38.47,0.0,0.0,0.01,0.01,0.06,1.26,1465.93,22.02,416.13,508.0,0.44,0.78,1.78,6.53,43.93,2.61,1.12,0.0,26.2,74.94,0
9.71,16.88,3.87,0.49,1.0,1.72,145.14,27.4,54.99,40.65,0.43,0.74,1.74,28.9,42.5,41.27,1.84,1.18,7.65,45.83,8.61,12.59,3.18,0.46,1.28,2.53,134.79,29.89,36.97,46.85,0.32,0.46,1.46,31.02,31.63,53.4,2.48,0.39,8.28,51.48,0
-32.18,-34.01,,0.74,17.11,17.12,,,,,0.05,0.05,1.06,-16.02,5.39,-617.7,6.24,0.0,,-113.78,-24.33,-24.91,-761.88,4.5,99.4,99.4,11428.49,6650.23,70.08,0.32,0.02,0.02,1.02,-7.62,2.32,-1041.56,2.56,0.0,523.32,-219.9,0
10.6,24.76,3.76,0.3,1.07,1.65,129.01,53.25,56.22,40.79,0.57,1.34,2.34,34.74,57.18,22.04,4.27,10.53,8.55,58.34,4.41,9.24,1.53,0.03,1.15,1.81,126.97,68.7,36.34,41.56,0.52,1.09,2.09,30.62,52.25,12.74,4.36,20.05,9.12,71.47,0
-0.83,-0.83,,,,,,,,,,,1.0,-0.83,0.0,,,0.0,,,-0.82,-0.82,,,,,,,,,,,1.0,-0.82,0.0,,,0.0,,,0
-25.49,-26.61,-16.16,2.41,2.41,21.32,230.81,0.0,9.23,176.92,0.04,0.04,1.04,-6.75,4.18,-461.94,7.4,0.0,11.89,79.01,-10.71,24.65,-15.49,0.1,0.28,0.66,528.0,134.35,746.79,289.48,1.43,-3.3,-2.3,-9.29,143.45,-4.31,-9.59,0.0,2.05,22.24,0
53.78,56.66,36.34,14.29,19.64,19.64,245.96,66.23,12.39,0.0,0.05,0.05,1.05,84.01,5.09,1056.25,,0.0,20.43,34.91,-12.85,-202.41,-45.56,0.04,0.09,0.09,1294.19,68.09,1195.43,,0.94,14.75,15.75,-6.18,93.65,-2.53,0.07,0.0,23.63,117.77,0
5.2,5.79,3.36,0.22,1.0,10.57,235.24,17.13,22.02,213.62,0.1,0.11,1.11,78.8,10.2,50.93,,0.0,47.57,-384.5,9.34,10.32,3.24,10.65,10.68,11.49,126.78,0.33,10.88,8.89,0.09,0.1,1.11,73.13,9.53,98.61,,0.0,22.16,82.52,0
15.43,21.49,6.17,0.03,0.17,3.57,145.49,5.58,40.25,138.56,0.28,0.39,1.39,36.92,28.22,54.66,,0.0,8.59,55.79,10.92,34.64,4.88,0.08,0.18,1.46,163.13,10.84,110.07,142.89,0.68,2.17,3.17,29.91,68.48,15.95,,0.0,8.48,61.07,0
-7.76,-7.76,,-3775.0,-3775.0,-3775.0,,,,,0.0,0.0,1.0,-7.76,-0.03,29300.0,,0.0,,0.0,-0.07,-8.95,,,,,,,,,0.99,129.87,130.87,-0.07,99.24,-0.07,1.01,0.0,,0.0,0
5.1,10.36,1.8,0.15,0.35,0.89,128.17,8.63,45.64,26.29,0.5,1.02,2.03,46.15,50.75,18.63,0.89,3.17,14.45,81.44,2.77,5.53,0.97,0.23,0.43,0.9,127.21,8.07,45.32,22.58,0.49,0.99,1.99,44.33,49.87,14.14,0.89,1.6,14.48,80.97,0
-39.58,4619.27,,-0.39,-0.39,-0.39,,,,,1.01,-117.7,-116.7,-39.58,100.86,-39.25,-0.01,0.0,,0.0,-16.61,97.12,,0.01,0.07,0.07,,,,,1.17,-6.85,-5.85,-16.61,117.1,-14.18,-0.19,0.0,,0.0,0
5.12,9.82,1.45,0.3,0.58,1.26,102.87,11.09,36.73,28.16,0.46,0.89,1.92,48.81,47.91,24.17,1.15,5.38,12.35,87.9,5.0,9.25,1.44,0.42,0.75,1.37,105.43,13.5,37.12,25.75,0.44,0.82,1.85,49.19,45.95,24.02,1.25,4.22,12.77,86.62,0
0.0,,,0.02,0.41,0.63,118.43,42.38,116.2,26.51,1.0,,,37.7,100.0,5.83,0.0,0.0,12.26,101.19,4.38,68.88,1.96,0.01,0.52,0.73,163.46,72.16,148.44,31.87,0.94,14.74,15.74,28.05,93.65,7.37,0.21,0.0,10.6,71.49,0
5.4,8.78,4.35,1.03,2.29,2.38,293.08,139.49,51.69,10.82,0.39,0.63,1.63,8.28,38.52,36.09,7.69,20.55,2.32,12.4,4.12,5.92,3.11,1.73,3.12,3.17,275.46,114.86,25.65,3.72,0.31,0.44,1.44,6.53,30.51,33.93,21.0,20.92,1.82,13.36,0
15.89,32.96,5.05,0.09,0.5,1.39,115.65,23.39,41.79,51.65,0.52,1.07,2.07,62.25,51.79,39.0,1.79,13.79,14.73,59.31,-13.68,-39.45,-5.93,0.14,0.4,1.1,158.28,26.01,92.54,70.94,0.65,1.88,2.88,20.33,65.33,-20.94,1.29,4.47,14.75,133.29,0
7.76,78.29,1.76,0.02,0.9,1.11,82.52,64.26,50.27,15.68,0.9,9.09,10.09,30.18,90.09,10.5,67.83,28.35,5.08,63.85,11.05,79.21,2.34,0.03,0.83,1.16,77.34,51.72,38.98,22.53,0.86,6.17,7.17,39.0,86.05,13.08,,34.66,5.92,64.18,0
20.91,23.38,27.06,5.87,8.73,8.73,471.06,140.74,49.24,,0.11,0.12,1.12,20.91,10.57,273.12,11.52,0.0,0.0,0.0,39.74,44.67,42.45,7.65,8.97,8.97,389.88,55.92,42.41,0.0,0.11,0.12,1.12,39.74,11.03,399.05,,0.0,0.0,0.0,0
2.26,19.99,1.12,0.01,0.06,0.6,180.19,7.82,157.47,86.77,0.89,7.84,8.84,24.41,88.69,9.03,0.24,0.0,10.96,76.21,0.93,9.0,0.41,0.03,0.07,0.62,162.48,4.62,143.16,81.01,0.9,8.7,9.7,25.36,89.69,7.98,0.23,0.0,10.88,76.08,0
10.68,12.05,11.82,9.95,9.95,10.19,402.85,0.08,39.11,9.46,0.11,0.13,1.13,38.31,11.42,94.39,,0.0,30.59,303.68,0.23,0.57,0.09,0.6,1.72,1.95,140.3,36.38,32.29,7.31,0.6,1.49,2.49,40.48,59.9,6.31,1.4,34.63,15.47,-152.46,0
13.09,20.43,4.19,0.09,1.62,2.79,116.61,63.33,41.27,49.15,0.36,0.56,1.56,137.33,35.93,36.43,,0.0,39.8,90.23,5.64,8.86,1.5,0.0,2.12,2.81,97.32,72.44,-10.61,23.87,0.36,0.57,1.57,161.31,36.39,15.49,,46.66,41.51,96.26,0
-7.2,-7.2,,,,,,,,,,,1.0,-7.2,0.0,,,0.0,,0.0,-2.91,-2.91,,,,,,,,,,,1.0,-2.91,0.0,,,0.0,,0.0,0
-3.1,-78.4,-17.16,1.7,1.94,1.95,2012.84,30.49,122.76,0.12,0.96,24.14,25.27,-1.47,96.04,3.79,1.06,0.0,9.02,25.6,-2.45,-138.8,-14.7,0.79,1.02,1.02,2190.56,12.95,57.58,0.53,0.97,55.09,56.66,1.27,98.24,4.82,0.99,0.0,22.35,47.35,0
19.89,64.2,6.31,0.23,1.26,1.45,115.49,58.71,57.35,11.26,0.69,2.23,3.23,19.89,69.03,47.73,1.91,18.81,0.0,0.0,12.61,26.21,4.03,0.75,1.8,2.05,116.59,49.21,47.29,12.37,0.52,1.08,2.08,12.61,51.9,53.12,3.94,10.78,0.0,0.0,0
31.55,67.57,24.04,0.94,0.96,1.41,277.29,2.13,128.64,58.87,0.53,1.14,2.14,48.73,53.3,71.53,1.78,0.0,13.09,28.3,22.86,47.85,20.72,1.02,1.06,1.49,330.87,5.16,141.85,62.24,0.52,1.09,2.09,38.6,52.24,54.29,1.84,0.0,14.27,30.16,0
-1.18,-1.28,-1.13,12.68,12.68,12.68,220.42,,27.1,,0.08,0.09,1.09,35.21,7.89,-14.98,,0.0,34.73,89.22,2.54,2.96,1.14,11.21,11.52,11.66,164.81,4.43,13.95,1.85,0.14,0.17,1.17,64.45,14.32,17.7,,0.0,27.95,86.02,0
15.65,33.71,8.48,0.98,1.58,1.89,197.11,52.63,85.1,26.44,0.54,1.15,2.15,22.11,53.57,31.9,3.43,7.97,3.5,23.01,17.28,40.32,7.43,0.54,1.45,2.17,156.96,44.94,49.55,36.04,0.57,1.33,2.33,27.62,57.14,35.33,2.23,15.86,4.44,30.27,0
-40.4,253.6,-12.69,0.27,0.71,0.83,114.3,57.08,112.52,15.48,1.16,-7.28,-6.28,72.27,115.93,-34.85,-2.79,15.14,35.38,141.2,-3.72,24.55,-1.13,0.3,0.56,0.84,111.13,31.4,110.57,34.02,1.15,-7.6,-6.6,107.73,115.15,-0.3,-1.69,7.54,33.93,109.26,0
3.76,6.57,2.72,0.01,0.52,0.67,263.03,47.56,60.21,15.07,0.43,0.74,1.75,15.51,42.76,32.08,0.84,19.08,8.49,44.3,3.62,7.55,2.7,0.01,0.34,0.48,272.21,41.58,108.3,16.97,0.52,1.09,2.09,15.85,52.06,27.09,0.69,11.05,9.12,45.09,0
29.55,82.13,20.62,0.07,1.24,1.24,253.97,120.12,39.96,,0.64,1.78,2.78,89.76,64.01,71.07,1.22,28.88,42.01,50.08,41.39,88.04,22.07,0.09,1.64,1.64,194.62,92.8,45.48,,0.53,1.13,2.13,91.17,52.99,104.39,2.01,20.22,26.55,41.04,0
0.56,0.6,0.77,12.88,15.21,16.15,503.04,70.32,30.2,28.65,0.07,0.07,1.07,60.26,6.73,8.3,,0.0,82.51,122.29,0.47,0.52,0.51,16.07,16.09,16.46,396.13,0.53,23.31,8.72,0.1,0.11,1.11,67.65,9.79,4.83,,0.0,72.91,101.34,0
7.34,11.64,1.93,0.5,0.5,2.25,95.65,,34.81,61.49,0.37,0.59,1.59,43.41,36.94,19.86,,0.0,9.48,2808.33,36.37,45.44,10.52,2.13,2.13,5.02,105.61,,18.22,53.52,0.2,0.25,1.25,101.87,19.97,182.1,,0.0,18.95,119.74,0
16.85,39.13,6.56,0.14,1.29,1.3,141.76,45.3,17.29,0.57,0.57,1.32,2.32,27.26,56.93,93.45,1.15,15.79,4.05,10.51,16.44,23.92,12.19,0.72,1.55,1.56,270.71,51.76,49.16,0.37,0.31,0.45,1.45,35.18,31.26,114.39,1.21,4.75,13.9,30.79,0
1.35,2.82,0.74,0.06,0.27,1.71,200.04,19.28,63.34,133.09,0.52,1.09,2.09,34.52,52.1,12.73,2.48,13.96,18.23,72.16,0.1,0.2,0.06,0.04,0.34,1.81,204.07,28.22,61.21,136.45,0.51,1.06,2.06,34.7,51.43,9.68,3.06,15.22,19.35,84.24,0
