ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,IS_BANKRUPT
20.31,61.89,4.64,0.18,1.49,1.49,83.2,72.12,55.29,0.0,0.67,2.05,3.05,20.31,67.19,30.22,,0.0,0.0,0.0,0
11.41,13.46,23.88,2.83,4.13,4.95,761.94,105.43,81.36,67.59,0.12,0.15,1.18,28.21,15.22,113.74,1.86,0.0,35.16,64.88,0
-0.08,-0.08,,,,,,,,,,,1.0,-0.08,0.0,,,0.0,,,0
-223.16,153.6,,0.47,0.41,0.41,,,,,2.45,-1.69,-0.69,-223.16,245.28,-90.98,,0.0,,,0
5.75,38.12,1.93,0.19,0.83,0.83,121.92,64.41,99.81,,0.85,5.62,6.62,16.15,84.9,14.72,0.57,1.99,3.48,37.61,0
1.38,9.81,1.39,0.69,2.24,3.64,367.22,105.54,67.76,96.03,0.86,6.1,7.11,22.74,85.94,4.72,0.44,0.0,21.55,78.82,0
8.12,166.38,6.82,0.11,0.79,0.79,305.48,186.79,245.18,0.0,0.95,19.38,20.48,48.35,95.12,16.97,0.21,10.45,33.76,68.49,0
27.58,51.21,10.54,-0.33,2.33,2.33,139.13,145.16,53.15,0.19,0.46,0.86,1.86,148.88,46.14,69.14,7.17,1.01,46.36,75.34,0
-27.15,-93.85,-10.46,1.06,1.58,1.58,140.22,35.45,63.39,0.0,0.71,2.46,3.46,54.85,71.07,-17.18,2.13,2.76,31.59,118.38,0
13.62,23.91,0.98,17.27,17.27,17.27,26.16,,1.26,,0.05,0.09,1.76,32.1,43.03,303.72,3.08,0.0,1.33,32.36,0
2.72,62.48,2.44,0.07,0.93,1.0,326.67,242.8,278.91,20.34,0.94,21.68,22.95,7.31,95.64,5.91,1.18,7.35,4.12,71.24,0
1.32,10.18,0.5,0.2,1.01,1.01,138.9,96.2,113.78,0.0,0.87,6.71,7.71,8.67,87.04,5.71,1.25,3.94,2.8,55.76,0
1.47,77.19,0.56,0.34,0.92,0.92,139.34,77.73,135.17,0.17,0.98,51.35,52.35,2.64,98.09,2.61,0.2,0.0,0.44,27.68,0
2.63,13.41,0.67,0.14,0.76,0.8,92.62,41.65,45.06,2.83,0.8,4.1,5.1,48.05,80.41,11.42,0.63,25.13,11.56,77.8,0
1.43,6.29,0.83,0.91,0.99,0.99,211.19,10.78,138.74,0.0,0.77,3.4,4.4,26.37,77.29,19.12,0.68,0.0,14.47,56.41,0
1.3,8.52,0.63,0.03,0.9,1.02,177.13,85.78,102.89,13.88,0.85,5.55,6.55,17.31,84.73,8.2,0.98,16.59,7.79,61.68,0
6.54,22.97,2.75,0.83,1.41,1.45,153.19,60.64,103.9,3.28,0.71,2.49,3.51,41.79,71.54,9.23,,0.0,14.84,72.59,0
9.19,26.78,2.29,0.04,1.19,1.26,90.87,65.56,59.01,4.54,0.66,1.91,2.91,14.82,65.69,13.98,,0.0,1.41,31.59,0
0.29,1.26,0.1,0.08,0.77,0.77,121.15,88.01,127.68,0.0,1.11,4.77,4.29,117.86,76.68,0.26,1.57,0.0,39.13,93.63,0
-14.84,46.59,-10.05,0.05,1.02,1.02,246.47,214.6,183.65,0.0,1.32,-4.14,-3.14,36.65,131.86,-2.1,-1.68,34.34,34.86,91.94,0
0.04,8.03,0.11,0.0,0.98,0.98,900.4,863.6,884.9,0.09,0.99,184.92,185.92,1.62,99.46,0.09,2.6,0.0,3.9,88.86,0
7.52,44.02,2.37,0.46,1.16,1.16,114.92,52.86,76.12,0.02,0.74,4.33,5.86,24.66,82.92,12.48,1.1,0.0,5.41,62.7,0
-0.85,-0.85,,,,,,,,,0.0,0.0,1.0,-0.85,0.0,,,0.0,,,0
-62.4,-554.47,-25.4,0.01,2.08,2.08,148.18,132.7,64.0,0.0,0.89,7.89,8.89,36.53,88.75,-61.0,1.66,0.0,40.27,185.4,0
-1.73,-15.97,-1.89,0.24,1.13,1.36,397.19,219.96,246.15,58.19,0.89,8.17,9.22,34.06,89.15,0.91,5.31,0.0,39.05,155.01,0
62.33,97.78,24.14,2.01,2.22,2.22,140.96,10.64,50.53,0.0,0.36,0.57,1.57,64.09,36.25,186.06,3.32,0.0,0.68,2.08,0
-17.5,21.58,-8.4,0.1,0.29,0.36,174.77,19.4,99.63,6.67,1.81,-2.23,-1.23,-12.13,181.09,-9.66,-1.02,0.0,2.58,-45.93,0
18.34,41.49,28.26,0.41,1.81,1.81,560.88,428.4,306.67,0.0,0.56,1.26,2.26,18.34,55.8,32.87,,0.0,0.0,0.0,0
0.04,0.05,0.25,7.52,8.48,9.07,2052.16,215.27,223.69,133.59,0.11,0.12,1.12,0.04,11.02,0.41,,0.0,0.0,0.0,0
-13.97,-14.48,,8.06,46.57,46.57,,,,,0.04,0.04,1.04,-13.97,3.52,-396.88,,0.0,,0.0,0
26.36,73.01,7.16,0.46,1.13,1.13,98.8,43.29,65.19,,0.64,1.77,2.77,49.41,63.89,58.7,1.5,0.0,6.26,35.07,0
5.38,14.36,1.29,0.38,1.5,1.5,87.23,60.63,53.94,,0.63,1.67,2.67,30.37,62.53,77.55,,0.0,5.99,31.77,0
11.96,-43.33,7.56,0.22,0.78,0.78,229.95,54.27,235.62,0.16,1.28,-4.62,-3.62,72.23,127.6,10.81,-8.49,19.87,38.07,-631.58,0
3.21,8.77,2.07,0.87,1.14,1.14,234.92,34.22,128.92,0.0,0.63,1.73,2.73,33.32,63.41,9.27,1.27,7.11,19.43,74.05,0
5.63,97.79,1.47,0.23,0.82,0.82,94.7,51.46,87.69,0.0,0.94,16.36,17.36,32.66,94.24,15.16,0.27,0.0,7.03,69.53,0
5.54,12.53,4.3,0.41,1.15,1.6,282.87,123.71,166.99,76.97,0.55,1.23,2.26,19.63,54.51,25.62,10.31,0.0,10.95,-239.89,0
5.62,69.94,2.21,0.95,1.09,1.09,143.3,10.94,130.12,0.0,0.92,11.45,12.45,8.16,91.97,6.11,,0.0,1.0,27.63,0
5.18,13.15,3.7,0.35,1.59,1.64,260.14,215.87,144.02,8.34,0.61,1.54,2.54,64.41,60.65,14.01,5.51,0.0,42.34,81.28,0
0.11,0.3,0.08,0.17,1.17,1.68,256.82,145.54,144.74,75.03,0.62,1.62,2.62,21.14,61.89,5.42,12.17,0.0,14.83,79.06,0
0.05,0.11,0.03,0.07,0.9,0.9,230.22,91.58,100.38,0.05,0.58,1.39,2.39,17.95,58.18,8.28,0.82,4.36,11.32,73.41,0
2.28,4.01,0.37,1.01,1.28,1.28,59.28,7.01,25.32,0.0,0.43,0.76,1.76,31.47,43.23,73.23,1.31,0.0,4.75,40.82,0
0.77,47.03,0.47,0.21,0.96,0.98,223.27,163.17,216.8,3.79,0.98,60.12,61.12,4.11,98.36,1.25,0.47,0.0,2.05,68.64,0
27.67,83.84,9.43,0.67,0.96,1.34,124.0,20.28,71.38,27.95,0.67,2.03,3.03,80.13,67.0,48.63,1.93,0.0,17.87,54.92,0
-5.09,-12.49,-3.46,0.86,1.72,1.72,61.24,122.78,141.82,0.0,0.59,1.46,2.46,-3.46,59.27,-8.58,,0.0,1.1,88.5,0
-1390.14,162.05,-86.52,0.11,0.11,0.11,22.66,,208.65,,9.58,-1.12,-0.12,158.06,957.82,-145.14,,0.0,96.36,935.82,0
-0.85,-0.93,-4.03,11.8,12.18,12.18,804.11,,139.77,,0.08,0.09,1.09,7.95,8.21,-10.38,,0.0,41.63,109.7,0
10.85,284.46,14.78,0.01,0.12,0.12,495.95,52.0,471.66,,0.96,25.23,26.23,11.44,96.19,16.39,0.04,0.0,0.8,3.07,0
1.93,6.5,0.47,0.25,1.06,1.38,88.87,48.7,60.26,19.52,0.7,2.37,3.37,117.11,70.36,18.2,6.0,0.0,28.12,86.76,0
23.17,29.95,16.07,1.85,3.88,3.93,252.42,84.86,47.0,2.28,0.2,0.26,1.29,40.41,22.65,158.59,3.06,0.0,11.96,31.37,0
30.97,35.36,30.54,1.06,5.91,5.91,358.85,211.35,43.58,,0.12,0.14,1.14,58.52,12.4,345.61,3.25,0.0,27.16,34.93,0
2.57,4.25,1.54,0.88,1.94,2.38,218.14,73.88,52.64,30.86,0.4,0.65,1.65,16.48,39.52,18.15,2.91,7.87,8.34,62.34,0
-0.26,-2.39,-0.06,0.84,1.03,1.14,75.71,12.02,64.15,6.89,0.89,7.97,9.0,109.93,88.89,2.14,5.2,0.0,22.92,96.58,0
8.05,11.8,5.57,0.19,1.81,1.81,251.87,93.14,57.37,0.0,0.32,0.47,1.47,42.99,31.8,66.32,1.31,0.0,24.18,57.98,0
1.71,59.01,2.07,0.47,0.64,0.99,440.49,69.17,423.05,151.61,0.97,33.57,34.57,13.2,97.11,2.86,0.9,0.0,13.91,77.91,0
2.09,3.44,1.01,2.15,2.64,2.64,175.04,31.83,65.61,0.0,0.39,0.64,1.64,49.73,39.18,5.34,,0.0,22.91,91.43,0
7.97,80.54,2.65,0.44,1.06,1.06,121.25,66.9,107.93,,0.9,9.1,10.1,8.09,90.1,13.44,2.08,0.0,0.04,0.82,0
4.39,20.1,0.81,0.17,1.28,1.28,66.95,57.58,51.74,,0.78,3.58,4.58,4.39,78.16,5.62,,0.03,0.0,0.0,0
58.14,99.69,32.46,0.16,2.19,2.36,203.21,163.43,80.45,13.66,0.42,0.71,1.71,60.97,41.77,150.08,11.05,,1.58,4.61,0
-9.52,-18.77,-4.65,0.29,1.37,1.37,177.61,91.46,75.62,,0.49,0.97,1.97,10.5,49.28,37.32,1.6,5.24,9.77,45.6,0
-5.03,-1.14,,-0.12,-0.29,-0.29,,,,,-3.41,-0.77,0.23,-5.03,-341.34,1.47,,0.0,,0.0,0
4.03,37.78,2.1,0.24,0.77,0.78,189.91,88.06,164.18,0.2,0.89,8.38,9.38,46.59,89.34,28.06,0.41,0.0,22.21,58.47,0
0.74,17.9,0.15,0.12,0.92,0.95,72.99,40.81,57.33,1.54,0.88,21.26,24.12,149.07,95.85,7.18,0.34,0.0,29.74,92.47,0
10.15,15.87,6.37,1.24,2.04,2.09,228.43,58.4,78.13,4.43,0.36,0.56,1.56,27.47,36.04,32.57,2.37,0.0,10.87,62.1,0
22.96,78.08,5.79,1.34,1.37,1.47,91.83,1.04,40.01,4.28,0.7,2.38,3.4,37.6,70.59,47.13,1.63,0.0,3.69,24.62,0
11.78,28.23,7.83,0.24,0.89,1.21,241.91,86.08,132.59,43.1,0.58,1.39,2.4,37.8,58.26,26.41,1.84,0.0,17.29,58.89,0
74.36,-1041.12,70.6,0.18,0.93,0.93,345.58,275.93,365.45,0.0,1.07,-15.0,-14.0,78.62,107.14,69.4,,0.0,4.05,4.69,0
-7.25,-66.48,-2.03,0.07,0.78,0.79,101.73,62.47,88.22,0.5,0.89,8.17,9.17,37.21,89.1,0.03,0.44,0.0,12.42,93.67,0
6.81,35.73,3.02,0.22,1.07,1.08,161.67,99.03,103.29,0.2,0.81,4.23,5.25,72.55,80.94,28.8,1.29,7.92,29.2,68.15,0
1.92,10.6,1.79,0.03,1.31,1.33,339.61,166.03,145.84,3.12,0.81,4.49,5.51,9.78,87.14,5.21,1.4,,7.33,44.51,0
21.92,33.9,13.99,1.62,2.37,2.37,232.38,55.71,73.72,0.06,0.35,0.55,1.55,36.72,35.33,68.86,3.0,0.0,9.45,34.88,0
0.0,0.0,,1.08,1.37,1.39,163.16,,109.92,2.18,0.69,2.2,3.2,92.41,68.72,1.91,,0.0,41.42,194.44,0
9.5,47.24,5.24,0.25,0.92,1.2,200.66,100.92,117.06,43.75,0.8,3.97,4.97,56.07,79.89,15.43,3.56,17.27,25.67,73.37,0
10.03,33.99,5.81,0.32,1.19,1.4,210.85,122.28,140.56,30.6,0.7,2.39,3.39,31.3,70.5,30.8,6.97,0.0,12.32,44.29,0
3.24,18.92,2.2,0.01,0.89,1.01,247.3,135.18,149.93,19.87,0.83,4.83,5.83,6.69,82.86,11.0,1.01,7.88,2.34,31.93,0
12.38,83.99,6.81,0.01,1.3,1.44,200.07,150.88,117.25,16.79,0.62,4.18,6.78,38.73,85.26,30.08,1.15,0.0,14.48,52.25,0
19.83,89.86,10.13,0.34,0.91,0.93,185.88,80.96,143.16,2.87,0.78,3.53,4.53,30.22,77.93,31.35,0.82,0.0,5.3,26.25,0
10.5,18.08,7.83,0.29,2.17,3.08,271.29,127.14,67.92,63.23,0.34,0.58,1.72,25.15,41.92,45.92,2.82,0.0,10.92,41.69,0
-29.44,9.06,-18.58,0.0,0.22,0.22,229.72,214.49,964.15,0.0,4.25,-1.31,-0.31,-9.86,424.77,-6.11,-75.91,0.0,12.36,289.38,0
-7.54,-12.13,-9.45,0.16,1.53,2.86,455.8,208.65,152.45,205.51,0.38,0.6,1.61,10.72,37.78,-20.09,18.66,0.0,22.87,647.12,0
3.72,8.91,2.46,0.55,1.47,1.49,240.41,111.07,120.22,1.32,0.58,1.39,2.39,16.76,58.2,10.46,1.78,1.17,8.61,70.12,0
0.78,1.82,0.37,0.17,1.31,1.54,173.53,74.83,64.33,15.24,0.55,1.27,2.33,62.84,57.04,9.83,1.25,2.63,29.59,96.32,0
22.53,99.08,6.23,0.03,1.19,1.3,100.64,74.81,61.78,7.11,0.69,3.03,4.4,36.07,77.26,40.12,1.78,2.93,3.75,28.31,0
-9.97,-10.06,,124.65,130.7,130.7,,,,,0.01,0.01,1.01,-9.97,0.88,-273.08,,0.0,,0.0,0
-4.86,-10.8,-0.25,1.7,1.74,1.74,18.44,0.34,10.03,0.0,0.55,1.22,2.22,96.72,55.0,-8.84,10.15,0.0,5.15,99.61,0
-5.43,76.97,-184.65,0.0,0.01,0.01,12367.07,82.32,10229.43,0.0,1.07,-15.16,-14.16,-1.96,107.06,-4.14,-0.07,23.4,118.11,614.47,0
13.0,59.63,14.18,0.36,0.53,0.86,397.09,52.87,306.19,102.34,0.78,3.59,4.59,14.9,78.2,24.38,0.67,0.0,2.07,16.28,0
15.53,70.24,11.79,0.29,1.16,1.32,276.37,165.07,181.31,29.72,0.78,3.52,4.52,27.68,77.89,23.53,3.85,3.12,9.22,33.36,0
-30.04,15.96,-18.4,0.02,0.27,0.27,223.02,151.19,603.01,,2.88,-1.53,-0.53,60.14,288.19,-3.55,-7.21,6.07,55.25,109.54,0
14.66,16.61,22.24,8.52,8.52,8.52,552.35,,64.14,,0.12,0.13,1.13,14.66,11.74,124.83,,0.0,0.0,0.0,0
53.22,91.78,25.04,0.56,2.43,2.49,171.23,111.36,59.71,3.65,0.36,0.62,1.72,85.35,42.01,157.06,4.74,0.0,15.11,31.84,0
-30.61,138.57,-8.73,0.17,0.68,0.68,97.86,63.93,125.39,0.0,1.22,-5.53,-4.53,-30.07,122.09,-20.01,-1.32,0.0,0.16,-2.76,0
0.0,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,0.0,,,0
-7.87,-11.34,-10.41,0.0,0.21,0.26,481.58,14.58,61.28,4.99,0.31,0.44,1.44,2.45,30.62,-2.13,0.77,8.16,13.65,87.22,0
0.0,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,0.0,,,0
34.28,67.26,22.21,0.44,1.02,2.03,235.79,48.27,114.34,117.25,0.49,0.96,1.96,36.94,49.03,69.91,,0.0,1.72,5.87,0
0.28,17.28,139.45,0.07,0.74,0.74,181928.4,117047.57,172952.44,0.0,0.98,60.93,61.93,0.95,98.39,0.41,0.06,0.0,333.63,-48.42,0
-150.2,-300.64,-150.2,0.8,0.8,0.8,185.0,,180.14,,0.5,1.0,2.0,-150.2,50.04,-300.16,0.83,0.0,0.0,0.0,0
0.0,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,0.0,,,0
4.81,5.45,6.28,3.32,5.93,6.07,474.77,87.13,33.42,4.87,0.12,0.13,1.13,16.6,11.74,148.29,1.64,0.0,15.37,36.47,0
0.14,2.31,0.06,0.16,0.96,1.06,162.34,119.19,149.81,14.75,0.94,15.43,16.43,12.18,93.91,0.42,4.59,0.0,5.37,100.6,0
-0.77,-3.15,-0.83,0.03,0.61,0.63,390.02,85.2,111.7,3.4,0.75,3.05,4.07,5.78,75.44,7.65,0.8,43.83,7.03,43.97,0
8.61,86.88,3.99,0.03,0.58,0.58,168.53,81.98,148.5,0.0,0.9,9.08,10.09,44.82,90.09,28.27,0.21,0.0,16.77,55.36,0
14.7,18.77,9.99,4.37,5.68,5.68,247.4,56.69,43.06,,0.22,0.28,1.28,14.7,21.72,67.68,,0.0,0.0,0.0,0
1.74,13.69,0.43,0.37,0.87,1.36,90.09,32.54,64.77,32.48,0.83,6.49,7.87,47.9,87.29,2.34,29.31,9.55,11.42,96.43,0
11.89,78.45,4.41,0.22,0.83,0.83,135.02,63.42,103.7,,0.85,5.59,6.6,86.5,84.85,21.96,0.61,0.0,27.68,74.48,0
4.56,11.26,2.46,0.62,1.29,1.61,196.2,70.26,104.93,33.98,0.6,1.47,2.47,19.9,59.55,31.21,3.64,0.0,8.27,41.39,0
1.8,8.11,67.74,0.01,0.21,0.21,13666.79,1973.08,9843.62,,0.77,3.48,4.5,1.8,77.76,2.75,0.32,0.0,0.0,0.0,0
-1.63,-72.14,,0.07,0.07,0.07,,,,,0.98,43.35,44.35,-1.63,97.75,-0.13,0.02,0.0,,0.0,0
6.96,15.27,22.77,0.76,1.54,1.54,1190.73,500.1,640.23,0.85,0.54,1.19,2.19,7.1,54.42,14.83,2.88,0.0,0.45,0.59,0
43.46,53.46,14.84,4.45,4.66,4.66,124.31,4.72,22.87,0.0,0.19,0.23,1.23,53.81,18.7,264.4,6.08,0.0,3.53,14.69,0
-5.93,-59.87,,0.0,0.0,0.13,,,,,0.9,9.1,10.1,-5.93,90.1,-6.58,0.13,0.0,,0.0,0
1.0,43.92,0.77,-0.08,0.46,0.92,281.94,142.72,260.14,119.67,0.98,43.08,44.08,12.17,97.73,6.8,0.46,3.3,8.65,60.95,0
-4.18,-5.9,-24.11,0.26,0.35,0.35,2100.28,49.86,34.61,0.6,0.27,0.38,1.41,5.93,29.21,-7.92,0.79,24.41,58.33,86.06,0
0.87,2.81,0.36,-1.04,-0.7,-0.7,152.26,26.86,78.45,,0.69,2.24,3.24,44.25,69.17,16.52,0.76,16.71,18.15,67.18,0
-23.93,-45.46,-17.47,0.25,1.4,1.45,265.72,135.38,124.42,6.42,0.47,0.9,1.9,-21.79,47.36,-30.33,1.7,0.0,1.56,-24.54,0
1.32,24.24,0.45,0.28,1.12,1.17,124.6,78.71,90.26,4.49,0.88,16.1,18.39,6.56,94.56,2.59,6.04,5.38,1.79,58.08,0
-66.61,-71.5,-26.97,14.63,14.63,14.63,147.37,,9.97,,0.07,0.07,1.07,-66.61,6.84,-974.3,,0.0,0.0,0.0,0
47.63,105.83,19.17,0.24,0.56,0.56,146.51,,79.63,,0.55,1.22,2.22,300.43,54.99,97.48,0.65,0.0,101.75,130.96,0
-18.37,-28.86,-5.66,2.15,3.16,3.16,112.15,35.54,35.14,,,,1.57,50.7,0.0,,,0.0,21.28,96.31,0
37.11,92.35,31.61,0.01,0.62,1.36,310.1,93.89,150.23,113.99,0.6,1.49,2.49,50.53,59.82,76.83,1.49,1.57,11.43,19.52,0
40.62,96.45,18.49,1.73,1.89,1.89,165.72,12.88,78.3,0.02,0.58,1.37,2.37,49.11,57.89,75.84,4.5,0.0,3.86,13.85,0
-1.23,-5.5,-36.4,1.18,1.32,1.32,10759.11,191.52,4297.68,,0.78,3.47,4.47,-1.23,77.62,1.95,1.28,0.0,0.0,0.0,0
42.12,-1148.33,15.56,0.73,0.89,0.89,134.45,22.44,136.61,0.0,1.03,-28.08,-27.26,64.84,103.67,42.83,-0.43,0.0,8.39,33.46,0
9.75,10.76,11.73,5.08,7.77,7.86,437.86,102.5,38.02,3.6,0.09,0.1,1.1,35.04,9.37,162.84,2.94,0.0,30.42,58.57,0
0.13,0.64,0.07,0.23,1.71,1.71,196.14,141.08,110.09,0.27,0.72,3.43,4.74,11.12,78.9,2.88,26.52,0.0,5.92,67.16,0
27.13,47.71,16.03,0.79,1.36,1.45,215.09,48.51,85.25,8.06,0.43,0.76,1.76,59.0,43.14,75.57,1.42,0.0,18.83,43.14,0
1.35,3.96,0.35,0.0,0.69,0.75,93.85,39.32,55.37,3.6,0.66,1.94,2.94,36.96,65.95,8.69,0.68,2.18,9.18,89.82,0
1.89,3.13,1.79,0.35,0.76,1.14,344.91,54.92,76.42,52.14,0.4,0.66,1.66,12.74,39.58,4.77,1.1,17.17,10.28,73.21,0
1.38,32.87,0.31,0.06,0.92,1.02,80.57,63.18,73.7,7.94,0.96,22.85,23.85,81.25,95.81,4.27,0.94,0.0,17.68,89.13,0
-20.03,-71.62,-17.58,0.05,0.09,1.34,319.39,8.28,174.11,233.04,0.72,2.57,3.57,-14.73,72.03,-16.45,1.89,3.38,4.65,-128.47,0
-3.0,-3.03,,120.54,128.95,128.95,,,,,0.01,0.01,1.01,-3.0,0.78,-387.33,,0.0,,0.0,0
2.92,19.04,2.14,0.14,0.45,0.81,266.32,70.76,222.93,80.76,0.85,5.51,6.51,32.75,84.64,15.28,0.49,0.0,21.82,66.66,0
-140.42,75.85,-53.95,0.35,0.35,0.35,139.85,0.0,394.37,0.0,2.85,-1.54,-0.54,-140.42,285.13,-49.25,,0.0,0.0,0.0,0
3.8,78.19,1.72,0.7,0.87,1.19,164.92,21.65,125.87,39.95,0.83,17.05,20.58,16.53,95.14,8.22,1.31,0.0,5.77,56.24,0
0.18,0.34,0.82,0.26,1.3,2.13,1669.62,803.15,774.47,653.49,0.47,0.88,1.88,0.18,46.9,0.38,,0.0,0.0,0.0,0
15.11,77.25,4.54,0.03,1.05,1.21,109.5,88.77,87.09,14.6,0.8,4.11,5.11,21.05,80.44,19.48,8.69,0.0,1.79,22.57,0
1.27,1.45,1.09,32.08,55.56,55.56,312.94,110.44,4.7,,0.12,0.14,1.14,19.97,12.31,54.72,6.36,0.0,16.07,68.0,0
7.48,56.42,7.58,0.04,0.85,0.91,368.71,255.66,222.56,19.56,0.87,6.54,7.54,39.32,86.74,8.86,0.62,25.25,32.25,76.18,0
-19.5,81.58,-12.05,0.59,0.65,0.7,224.99,17.76,274.82,13.4,1.24,-5.18,-4.18,44.93,123.9,-10.69,-1.98,0.0,39.83,118.95,0
7.2,9.26,9.35,1.19,4.69,4.75,472.91,251.72,72.0,4.71,0.2,0.26,1.29,27.59,20.63,70.52,3.04,,26.49,52.86,0
2.04,6.4,2.13,0.06,1.47,1.47,380.49,360.54,255.13,0.0,0.68,2.14,3.14,93.1,68.15,2.99,,0.0,95.19,97.01,0
11.56,35.65,4.66,0.1,1.09,1.09,146.79,95.79,70.66,0.05,0.68,2.08,3.08,52.63,67.58,39.37,1.19,17.67,16.56,54.79,0
0.93,1.36,0.74,0.26,2.55,2.94,288.6,85.06,46.68,18.69,0.31,0.45,1.45,31.68,31.23,26.76,2.5,12.65,24.38,70.05,0
4.05,18.3,0.92,0.69,0.87,1.35,82.36,6.63,36.43,18.02,0.71,3.22,4.52,15.78,77.89,16.63,1.88,0.0,2.65,46.74,0
-157.08,-329.55,-151.74,0.74,0.74,0.74,351.62,,181.99,,0.52,1.1,2.1,-157.08,52.33,-300.16,0.78,0.0,0.0,0.0,0
1.71,5.95,1.26,0.11,1.02,1.02,267.07,170.0,181.6,0.0,0.71,2.47,3.47,4.63,71.18,2.41,1.09,2.41,2.14,35.84,0
50.72,90.09,28.45,0.45,1.63,2.77,204.2,58.04,48.96,56.45,0.26,0.46,1.78,69.69,43.71,228.73,1.84,0.0,10.64,20.73,0
12.28,64.5,105.91,0.1,0.61,0.61,3140.57,1056.31,2064.25,0.15,0.81,4.25,5.25,13.81,80.97,24.98,0.57,0.0,13.28,-5.89,0
8.5,13.71,3.28,0.36,1.75,1.75,140.6,63.08,13.83,,0.38,0.61,1.61,79.28,38.02,40.46,1.57,24.14,27.34,72.51,0
-12.23,85.37,-2.17,0.3,0.82,0.83,64.68,11.43,68.88,0.36,1.14,-7.98,-6.98,163.14,114.32,-8.16,-1.26,0.0,31.16,93.55,0
2.2,31.66,0.97,0.0,0.8,0.85,160.14,111.14,124.39,7.05,0.93,13.41,14.41,7.33,93.06,15.02,0.48,9.26,2.26,20.8,0
9.01,9.88,17.12,2.92,18.89,19.18,691.48,373.39,25.56,7.56,0.09,0.1,1.1,32.68,8.81,148.39,3.86,0.0,44.97,76.27,0
21.49,33.19,11.22,0.23,3.82,4.6,190.1,100.97,21.31,22.21,0.35,0.54,1.54,49.31,35.24,85.18,2.76,3.6,14.53,40.05,0
2.19,-34.54,0.43,0.42,0.66,0.85,70.99,18.06,74.95,14.89,1.06,-16.78,-15.78,72.09,106.34,6.09,-1.37,0.0,13.63,87.8,0
-12.76,-28.68,-11.8,1.14,1.7,1.7,336.6,101.99,182.42,0.2,0.55,1.25,2.25,3.03,55.5,-20.37,7.08,0.0,14.6,253.46,0
