ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
0.35,18.49,4.89,1.05,1.26,1.79,5081.73,41.41,203.85,110.59,0.53,28.03,52.77,0.91,98.1,14.6,0.55,0.0,7.82,21.31,0
-11.17,-11.79,-98.39,23.37,25.06,36.34,3207.41,78.83,46.51,531.86,0.03,0.03,1.06,20.23,5.3,-69.97,2.6,0.0,276.67,-269.67,0
3.2,26.25,5.59,0.13,0.64,0.89,634.78,48.85,73.15,24.24,0.77,6.32,8.19,8.61,87.79,13.73,0.75,4.03,9.43,48.97,0
0.09,0.15,0.22,0.1,0.28,1.17,865.25,30.89,191.83,177.33,0.39,0.64,1.65,13.51,39.52,33.22,1.04,8.24,31.88,63.49,0
0.43,0.85,0.53,0.1,3.35,5.08,452.42,239.89,54.44,128.78,0.5,0.99,1.99,3.24,49.62,14.76,3.07,4.29,3.49,-23.39,0
23.92,636.54,11.31,0.14,0.8,0.86,172.07,107.75,163.76,10.36,0.96,25.61,26.61,28.08,96.24,47.03,0.23,0.0,1.97,16.06,0
0.03,0.26,0.18,0.0,0.15,0.4,2154.4,256.26,1358.76,460.36,0.88,7.46,8.46,27.65,88.18,15.84,0.19,21.11,163.44,-145.21,0
-5.86,-6.75,-54.05,11.59,13.33,16.57,3355.15,184.36,106.05,347.92,0.07,0.08,1.15,6.75,13.16,73.41,1.93,0.0,116.29,-105.64,0
15.48,17.22,,5.05,9.55,9.55,,,,,0.1,0.11,1.11,15.48,10.11,385.67,3.82,0.0,,0.0,0
2.15,3.17,17.93,1.02,2.88,4.88,3031.85,412.63,222.64,451.19,0.11,0.16,1.47,22.86,32.06,112.5,1.11,0.0,172.47,-229.87,0
0.07,0.38,0.08,0.06,0.36,0.65,430.16,87.22,289.91,83.38,0.69,3.71,5.41,9.91,81.53,27.16,0.33,0.0,11.63,222.93,0
4.16,4.64,14.63,8.93,10.05,10.05,1278.73,135.87,121.45,0.12,0.1,0.11,1.11,45.89,10.31,50.16,29.83,0.0,146.58,-135.1,0
4.95,8.92,34.4,0.18,1.27,1.82,2529.28,811.58,428.44,417.04,0.33,0.6,1.8,23.01,44.48,50.24,1.27,14.82,125.51,-142.5,0
7.98,24.48,9.81,0.35,0.74,0.74,447.69,58.93,125.84,0.7,0.67,2.07,3.07,22.84,67.41,45.2,0.89,5.71,18.28,52.37,0
2.23,4.36,5.07,0.09,0.32,1.09,826.14,26.97,124.89,109.06,0.38,0.73,1.95,17.92,48.74,28.56,0.87,8.69,35.6,95.81,0
2.51,4.37,0.76,0.03,0.59,0.59,110.3,10.8,19.29,,0.43,0.74,1.74,2.51,42.54,5.91,0.92,0.0,0.0,0.0,0
-2.11,-2.67,-35.78,0.16,1.92,3.39,6175.94,610.03,286.81,599.47,0.18,0.23,1.27,4.11,20.97,22.0,1.13,4.33,105.44,-495.34,0
-17.45,187.03,-71.65,0.19,0.24,0.41,1494.87,60.24,795.57,180.71,1.07,-11.44,-10.72,-11.59,109.33,-2.97,0.38,18.18,24.05,-41.75,0
0.85,0.91,2.07,12.63,14.91,23.3,890.24,37.41,16.41,139.45,0.07,0.07,1.07,10.59,6.86,190.48,1.73,0.0,23.84,80.55,0
-0.84,-15.84,-1.52,0.06,0.24,0.78,659.97,107.84,617.88,335.56,0.95,17.89,18.89,-0.84,94.71,-0.86,0.2,0.0,0.0,0.0,0
-34.24,-215.75,-1026.81,0.18,0.24,0.24,10916.92,550.66,7375.9,,0.84,5.3,6.3,-30.34,84.13,-15.13,0.2,15.81,116.98,-8.83,0
0.34,0.89,1.26,0.66,1.34,1.62,1330.6,547.18,805.64,235.01,0.61,1.58,2.58,0.34,61.22,3.92,65.22,0.0,0.0,0.0,0
0.41,0.87,0.52,0.06,0.8,0.92,455.45,99.74,117.79,16.2,0.4,0.85,2.11,3.81,40.37,20.93,0.87,4.02,3.09,19.03,0
11.48,34.45,81.16,0.4,0.6,1.28,2572.7,162.25,645.0,550.86,0.67,2.0,3.0,31.12,66.67,24.25,1.15,6.17,138.81,-155.92,0
-42.93,-58.35,-65.56,6.58,12.79,15.37,555.83,130.29,20.99,54.97,0.12,0.16,1.36,1.52,26.42,-126.3,2.01,0.0,67.87,-604.71,0
-9.92,-27.7,-15.48,0.04,0.32,0.86,568.09,69.34,162.94,135.03,0.57,1.58,2.79,9.71,64.2,4.19,0.75,15.83,30.63,173.02,0
25.35,-35.78,18.54,0.05,0.07,0.07,266.16,10.66,448.41,,1.71,-2.41,-1.41,25.35,170.86,175.3,-0.81,0.0,0.0,0.0,0
0.36,1.13,1.38,0.33,0.73,0.86,1417.75,247.02,524.86,76.48,0.63,2.0,3.18,13.53,68.57,26.48,0.82,6.77,51.32,-83.45,0
11.99,12.71,18.69,15.87,16.96,28.97,567.7,13.27,12.1,147.25,0.03,0.03,1.06,18.69,5.67,744.19,2.53,0.0,10.46,33.35,0
3.49,4.2,9.13,0.86,1.17,2.86,953.3,45.77,146.29,250.39,0.17,0.2,1.2,17.8,16.88,58.12,1.51,0.0,37.49,190.86,0
-1.63,-1.99,-5.4,0.51,1.19,4.45,1208.61,65.2,94.85,312.79,0.11,0.14,1.22,11.07,18.18,54.9,1.31,0.0,42.15,234.11,0
0.15,0.34,0.25,0.15,0.76,2.25,607.59,52.36,85.22,128.76,0.38,0.88,2.3,19.11,56.43,36.34,0.98,0.0,31.65,92.82,0
0.17,1.02,0.51,0.03,0.35,0.85,1072.17,158.32,365.56,248.82,0.73,4.3,5.88,20.34,82.99,14.35,0.52,24.13,59.4,60358.16,0
-15.89,-39.61,-26.94,0.0,0.39,0.55,617.12,46.0,179.94,37.81,0.6,1.49,2.49,0.47,59.89,-17.87,0.77,17.64,27.73,-1654.33,0
5.01,5.21,15.76,16.71,18.6,18.6,1144.51,79.86,42.19,,0.04,0.04,1.04,5.01,3.73,284.1,3.14,0.0,0.0,0.0,0
3.06,11.61,5.29,0.27,0.35,0.69,629.53,36.05,442.81,154.49,0.74,2.79,3.79,17.82,73.63,4.86,0.55,0.0,25.53,-2673.22,0
-16.57,-55.17,-23.29,0.71,1.09,2.43,511.46,40.55,106.43,145.06,0.54,1.8,3.33,23.97,69.96,-6.92,1.27,27.76,56.97,-10439.25,0
0.06,0.3,0.82,0.01,0.73,0.98,4879.32,1846.7,1315.57,658.57,0.62,3.01,4.87,18.54,79.48,15.24,0.44,26.01,247.67,-400.2,0
-5.29,-8.55,-12.36,0.09,0.32,0.97,850.81,66.3,286.64,189.76,0.35,0.56,1.62,9.12,38.12,20.42,0.94,0.0,33.69,65.38,0
-10.91,69.09,-17.77,0.31,0.39,0.4,592.95,54.88,650.55,6.0,1.16,-7.33,-6.33,-10.91,115.79,3.6,-0.2,0.0,0.0,0.0,0
0.45,0.73,0.94,3.3,4.21,11.15,759.11,21.67,31.13,219.27,0.29,0.47,1.62,18.32,38.15,40.41,1.38,0.0,37.26,150.42,0
0.13,2.11,0.18,0.02,0.51,1.06,501.14,226.23,197.05,259.96,0.94,14.8,15.8,0.13,93.67,0.14,,53.91,0.0,0.0,0
4.47,90.64,6.87,0.04,0.4,0.86,558.61,146.95,406.45,191.44,0.81,16.33,20.26,17.23,95.06,13.29,0.33,1.52,19.57,405.17,0
0.0,0.02,0.01,0.01,0.23,0.9,747.47,64.7,200.21,204.11,0.69,2.27,3.28,16.73,69.52,16.76,0.94,25.81,34.35,94.04,0
-0.38,-4.38,-0.53,0.04,0.23,0.67,515.59,70.72,171.99,165.74,0.82,9.51,11.64,27.96,91.41,11.66,0.35,38.65,40.14,-479.41,0
36.85,43.33,29.08,6.67,6.67,6.67,287.2,,42.47,,0.15,0.18,1.18,50.16,14.95,246.46,,0.0,10.5,21.78,0
-9.19,-10.93,-15.09,1.79,2.91,5.96,597.72,65.09,58.25,179.88,0.13,0.15,1.19,17.9,15.88,11.15,2.07,0.0,44.48,133.14,0
-3.46,-5.47,-8.47,0.13,0.49,1.66,889.66,60.6,166.13,196.33,0.3,0.48,1.58,17.1,36.67,21.76,1.07,6.08,50.26,187.29,0
0.91,5.56,1.24,0.01,0.29,0.68,495.46,114.44,404.13,155.56,0.84,5.12,6.12,16.67,83.66,12.56,0.39,0.0,15.08,202.04,0
0.04,0.12,0.11,0.1,0.55,1.27,1002.85,221.48,362.8,357.23,0.53,1.5,2.83,13.95,64.68,12.45,1.01,13.06,38.31,325.67,0
-13.84,-25.22,-17.47,0.07,0.24,2.43,459.56,20.48,80.77,264.55,0.45,0.81,1.82,10.91,45.13,3.92,2.02,14.01,31.24,120.38,0
12.86,26.77,95.59,0.01,3.44,5.92,2705.19,1065.04,311.05,772.91,51.95,108.11,2.08,27.18,51.95,40.86,3.01,31.87,75.46,-23.94,0
5.57,9.3,5.89,0.41,0.93,2.52,385.0,32.77,63.16,101.79,0.38,0.63,1.67,33.96,40.12,45.37,1.38,0.0,30.03,79.81,0
-4.19,-10.32,-7.83,0.06,0.37,1.44,680.51,106.6,394.35,429.71,0.59,1.47,2.47,0.95,59.43,5.43,2.74,0.0,9.6,-562.12,0
1.14,1.26,1.51,10.61,10.61,10.61,481.49,,44.89,,0.09,0.1,1.1,1.14,9.43,12.14,,0.0,0.0,0.0,0
1.42,1.9,1.95,0.04,2.32,3.1,499.98,219.91,39.66,76.67,0.22,0.3,1.34,10.34,25.21,40.8,2.01,12.2,12.25,75.57,0
27.34,27.34,76.87,,,,1023.51,138.09,,,,,1.0,27.34,0.0,,,0.0,0.0,0.0,0
7.08,7.88,21.49,26.97,29.25,29.25,1104.15,84.77,37.08,,0.1,0.11,1.11,33.2,10.1,70.39,,0.0,79.21,-687.67,0
7.54,14.77,10.78,0.11,0.71,1.15,520.82,120.82,190.68,91.76,0.43,0.85,1.96,21.7,48.96,44.05,0.99,2.69,20.26,58.66,0
5.69,5.79,254.76,58.77,58.77,58.77,16299.11,,274.29,,0.02,0.02,1.02,5.69,1.7,334.38,,0.0,0.0,0.0,0
0.06,0.08,0.13,0.17,1.2,3.79,710.08,48.02,46.82,123.14,0.08,0.09,1.24,25.26,19.42,134.24,1.09,0.0,49.14,246.69,0
-43.23,-119.48,-24.64,0.66,1.12,1.75,207.49,33.88,52.14,47.56,0.64,1.76,2.76,5.24,63.82,-38.57,1.38,22.01,27.63,957.72,0
1.86,2.66,0.81,1.57,2.88,3.59,157.58,57.27,43.46,30.93,0.3,0.43,1.43,47.08,30.05,6.19,,0.0,19.58,87.67,0
3.73,5.14,6.29,0.06,0.31,0.89,612.71,36.16,116.98,82.64,0.27,0.38,1.38,21.99,27.41,49.29,0.97,3.85,30.72,132.73,0
1.45,2.63,2.03,0.0,0.21,1.15,510.23,22.0,107.01,101.6,0.45,0.82,1.82,13.65,45.08,33.34,1.04,0.01,17.11,78.26,0
0.22,1.12,1.18,0.04,0.45,0.75,1990.11,495.0,1140.44,379.71,0.72,3.75,5.18,4.15,80.71,6.44,0.55,10.23,21.5,88.95,0
1.47,5.15,2.54,0.01,0.63,1.32,626.06,132.54,23.01,146.86,0.7,2.43,3.49,18.3,71.39,8.65,1.18,61.1,28.94,117.37,0
0.14,0.29,0.27,0.0,0.82,0.93,692.05,216.65,250.58,28.99,0.41,0.85,2.07,5.8,51.61,18.74,0.8,2.24,10.76,192.86,0
3.25,12.09,2.25,0.06,0.63,1.35,252.06,76.54,132.84,96.14,0.64,2.38,3.72,37.44,73.11,27.11,1.31,0.0,23.68,161.76,0
8.04,17.05,1.86,0.69,1.47,1.89,84.42,34.1,44.13,19.09,0.53,1.12,2.12,8.04,52.85,15.21,,0.0,0.0,0.0,0
-27.06,704.33,-86.97,0.12,0.12,0.12,1169.65,6.02,1200.32,,1.04,-27.0,-26.02,-27.06,103.84,-21.29,-0.04,0.0,0.0,0.0,0
7.08,7.28,2.21,36.36,36.36,36.36,113.69,,3.09,,0.03,0.03,1.03,7.08,2.75,257.34,,0.0,0.0,0.0,0
0.3,1.12,0.93,0.02,1.78,2.83,1141.23,429.99,164.57,262.68,0.65,2.46,3.76,12.72,73.39,11.24,0.74,7.24,38.96,217.99,0
0.3,1.12,0.93,0.02,1.78,2.83,1141.23,429.99,164.57,262.68,0.65,2.46,3.76,12.72,73.39,11.24,0.74,7.24,38.96,217.99,0
1.49,2.04,30.69,0.61,1.14,1.49,7489.88,540.24,1062.7,371.03,0.15,0.21,1.37,11.84,26.87,43.07,0.94,0.0,212.84,-172.27,0
-4.89,-19.32,-71.37,0.26,1.69,1.93,5307.49,1717.67,898.7,286.38,0.33,1.29,3.95,-2.62,74.66,11.97,0.55,5.72,33.14,294.48,0
-2.42,-8.64,-5.64,0.01,0.16,0.5,849.33,58.63,338.04,124.79,0.55,1.95,3.58,9.44,72.04,16.38,0.49,5.95,27.66,129.68,0
1.61,10.8,4.08,0.37,0.53,0.94,922.16,62.57,265.04,157.65,0.85,5.7,6.7,5.92,85.07,20.62,0.95,12.93,10.91,-34.64,0
18.78,45.67,20.99,0.1,1.21,1.66,406.79,262.73,236.72,107.57,0.59,1.43,2.43,21.31,58.88,32.42,18.74,0.0,2.83,-9.31,0
-13.0,-324.27,,0.22,0.39,0.39,1453.0,145.63,865.36,,0.96,23.94,24.94,-13.0,95.99,13.12,0.52,0.0,0.0,0.0,0
-6.63,104.34,-19.78,0.33,0.65,0.66,1086.7,99.88,310.02,0.19,1.06,-16.74,-15.75,-6.63,106.35,16.46,0.87,5.21,0.0,0.0,0
2.24,12.11,2.84,0.1,0.3,0.61,462.24,59.77,228.56,91.34,0.81,4.4,5.42,14.83,81.54,13.24,0.4,19.73,16.0,120.16,0
1.6,2.75,3.8,1.53,1.55,1.55,866.46,5.15,294.4,,0.42,0.72,1.72,70.16,41.94,108.41,1.24,0.0,163.2,-528.32,0
2.11,2.92,5.53,0.06,6.26,10.69,951.96,232.9,36.87,168.9,0.28,0.38,1.38,5.26,27.56,36.2,1.68,23.27,8.22,1221.0,0
7.53,11.59,30.7,0.0,1.06,1.71,1484.28,220.72,117.42,138.24,0.31,0.48,1.54,17.7,35.01,50.03,1.14,10.86,41.47,102.43,0
3.26,3.58,1.37,11.17,11.42,11.42,152.78,3.26,13.06,,0.09,0.1,1.1,3.26,8.76,37.25,,0.12,0.0,0.0,0
-2.12,-2.41,-4.95,0.06,4.51,5.64,850.93,423.11,95.49,109.72,0.12,0.13,1.14,-2.12,12.14,39.17,2.46,0.0,0.0,0.0,0
-1.0,20.1,-18.23,16.64,16.27,16.27,6636.94,-11.36,31.48,,1.05,-21.07,-20.1,-1.0,104.98,-0.95,1.07,0.0,0.0,0.0,0
1.19,3.31,42.32,3.43,6.55,6.85,12964.95,4710.62,1510.06,455.64,0.62,1.73,2.78,28.63,64.05,10.58,4.42,0.0,977.57,-378.34,0
-9.56,-63.48,-20.18,0.0,0.46,1.09,768.15,58.95,216.49,289.66,0.83,5.49,6.64,8.48,84.94,4.21,1.02,45.16,38.08,268.76,0
-0.26,-3.15,-0.36,0.03,0.95,0.95,514.48,432.0,467.4,,0.92,11.28,12.28,-0.26,91.86,4.74,0.64,0.0,0.0,0.0,0
4.04,4.48,6.11,4.73,8.2,10.69,550.36,123.94,31.71,89.8,0.1,0.11,1.11,33.44,9.91,155.29,3.42,0.73,44.45,105.34,0
,,,,,,,,,,,,,,,,,,,,0
-1.44,-13.38,-1.75,0.22,1.29,1.29,442.95,335.61,334.79,0.0,0.76,7.11,9.31,-1.44,89.26,6.08,10.02,0.0,0.0,0.0,0
-24.52,144.2,-51.69,0.04,0.28,0.28,767.4,102.19,427.14,,1.17,-6.88,-5.88,-23.97,117.0,-4.74,0.25,9.89,1.15,-8.42,0
2.15,3.73,2.99,0.29,0.43,2.49,506.1,14.66,109.98,230.1,0.42,0.74,1.74,4.78,42.37,19.47,1.27,0.0,3.65,-123.21,0
3.31,3.91,4.54,2.96,4.85,7.59,498.76,73.15,38.8,107.91,0.12,0.14,1.18,28.95,15.23,89.48,2.16,0.0,35.12,99.92,0
-2.32,-9.13,-4.06,0.14,0.6,0.78,636.22,86.38,181.87,34.39,0.66,2.6,3.93,4.66,74.56,9.99,0.67,26.79,12.21,70.56,0
7.24,27.64,20.35,0.42,0.95,1.02,1023.24,341.71,644.94,49.38,0.74,2.82,3.82,7.24,73.81,11.23,1.04,0.0,0.0,0.0,0
1.6,34.52,15.24,0.0,1.16,1.26,3458.53,1022.73,806.85,84.49,0.42,9.09,21.52,2.54,95.35,12.51,0.32,18.49,8.92,61.62,0
0.79,1.53,0.97,0.01,0.99,2.04,447.25,90.11,77.32,100.92,0.42,0.82,1.93,27.56,48.25,38.06,1.27,5.81,32.9,98.26,0
-0.02,-0.06,,0.05,0.07,0.63,,,,,0.59,1.92,3.25,-0.02,69.25,-0.03,0.71,8.64,,0.0,0
2.99,5.48,4.36,0.01,0.7,1.79,530.67,112.9,80.68,178.71,0.39,0.71,1.83,16.73,45.39,30.19,1.43,19.58,20.02,113.45,0
4.39,11.86,16.32,0.15,0.45,1.04,1353.28,149.72,200.82,297.51,0.45,1.22,2.7,12.45,62.96,28.28,0.73,29.49,29.96,-114.39,0
-5.4,108.75,-12.29,0.01,0.44,0.92,827.94,353.21,792.79,394.48,1.05,-21.13,-20.13,16.09,104.97,-3.7,-0.68,2.21,48.9,146.37,0
-0.16,-0.4,-0.93,0.12,0.42,0.74,2143.4,355.24,336.11,383.69,0.6,1.52,2.55,11.43,60.71,36.2,0.71,39.8,68.21,-69.3,0
0.02,0.05,0.02,-0.63,-0.32,0.9,336.56,43.97,144.21,179.64,0.5,1.36,2.7,19.78,62.94,31.01,0.66,0.0,18.27,181.13,0
0.06,0.09,0.08,0.14,0.6,2.76,485.54,42.87,93.54,204.82,0.21,0.32,1.54,25.95,34.99,39.52,1.44,0.0,34.53,99.66,0
4.34,9.28,6.76,0.1,0.22,1.2,567.24,31.92,205.1,269.27,0.53,1.13,2.14,24.78,53.24,24.67,1.2,11.89,31.86,104.68,0
6.73,8.47,14.84,1.74,2.55,4.27,802.89,45.14,60.87,106.09,0.1,0.13,1.26,17.47,20.59,138.12,1.21,0.0,23.7,47.57,0
0.21,1.91,1.61,0.84,0.87,0.87,2808.31,81.78,2473.98,,0.89,8.15,9.15,0.52,89.07,7.9,0.56,0.0,2.39,-3.84,0
1.45,6.42,2.49,0.43,1.99,3.33,624.3,122.11,78.45,106.21,0.62,2.73,4.43,16.35,77.41,24.85,1.24,3.03,25.56,83.03,0
0.05,0.11,0.04,0.1,0.44,1.23,339.68,24.15,42.11,57.44,0.35,0.87,2.48,32.74,59.61,20.94,0.67,14.49,30.51,150.79,0
-5.46,-6.78,-6.59,3.61,4.07,5.77,439.28,22.66,48.56,83.71,0.19,0.24,1.24,23.75,19.41,34.5,2.5,0.0,35.26,-2841.21,0
-15.31,-48.59,-28.21,0.01,0.32,1.12,670.79,83.46,131.46,213.48,0.63,1.99,3.17,12.08,68.49,-8.39,0.96,23.5,50.47,752.53,0
-6.5,-19.32,-16.91,0.05,0.1,0.56,946.88,20.22,420.98,196.32,0.55,1.64,2.97,4.86,66.35,29.74,0.57,0.0,29.54,-511.6,0
-0.45,-0.75,,0.46,2.47,2.47,,,,,0.41,0.68,1.68,-0.45,40.55,-1.1,,0.0,,0.0,0
-0.17,-0.19,-0.29,7.04,9.92,13.28,648.24,68.32,23.7,80.77,0.12,0.13,1.13,14.66,11.86,95.06,1.88,0.0,26.39,80.7,0
1.49,2.84,2.05,0.63,3.23,4.35,499.29,148.07,57.0,65.12,0.45,0.87,1.91,20.99,47.52,36.41,1.81,0.0,26.74,210.65,0
0.56,1.12,1.4,0.01,0.37,1.14,900.78,71.34,124.57,178.5,0.37,0.74,1.99,10.98,49.67,25.18,0.87,13.8,25.78,79.49,0
0.07,0.07,0.54,0.08,2.27,4.34,2639.02,123.86,13.82,830.4,0.0,0.0,1.0,31.68,0.1,11246.9,2.92,14.61,229.13,-101.31,0
1.08,1.2,2.3,2.94,3.49,8.96,779.08,32.53,59.12,327.37,0.08,0.09,1.12,20.35,10.52,112.27,3.76,0.0,41.24,86.32,0
-5.87,-80.25,-15.53,0.0,0.18,0.42,962.71,72.86,289.86,102.44,0.77,10.58,13.67,3.63,92.68,3.8,0.46,14.21,25.12,174.91,0
17.01,44.75,4.51,0.65,0.65,0.65,96.56,0.24,58.89,,0.62,1.63,2.63,36.47,62.0,30.16,0.64,0.0,5.16,3334.86,0
0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,0
5.54,84.67,1.77,0.23,0.97,0.97,116.5,79.81,107.68,,0.93,14.29,15.29,5.66,93.46,5.93,0.7,0.0,0.04,1.75,0
-14.92,-21.92,-3.42,0.94,2.24,3.13,83.5,34.41,26.39,23.68,0.32,0.47,1.47,-6.06,31.95,-46.68,,0.0,2.03,-146.09,0
2.69,3.08,2.85,4.52,6.0,7.44,386.01,63.51,42.81,62.66,0.12,0.13,1.15,21.44,12.69,58.94,5.38,0.0,19.89,1037.65,0
2.39,4.69,40.06,0.01,1.17,2.1,6106.1,1865.77,1611.69,1524.63,0.41,0.8,1.96,11.07,49.07,27.12,1.17,0.0,145.62,-67.63,0
3.11,3.61,4.24,2.96,5.3,8.26,495.46,68.87,36.05,107.95,0.09,0.11,1.16,26.55,13.92,145.0,2.21,0.0,31.91,83.58,0
-0.09,-0.13,,0.0,0.0,0.0,,,,,0.26,0.35,1.35,-0.09,25.95,-0.37,0.74,0.0,,0.0,0
0.32,0.39,0.78,0.16,0.71,4.37,891.94,54.69,99.48,368.58,0.15,0.18,1.22,22.17,18.32,94.89,1.67,0.0,53.55,131.93,0
-0.83,-1.06,-1.54,0.79,1.55,4.11,670.04,54.35,41.18,187.01,0.2,0.25,1.27,22.49,21.22,40.29,1.59,4.65,42.94,116.28,0
-4.26,-11.16,-6.67,0.51,0.59,0.68,570.23,28.29,297.77,30.2,0.62,1.62,2.62,10.78,61.86,32.61,0.65,7.97,23.55,99.81,0
1.13,24.91,9.07,0.07,0.61,0.61,2928.02,304.32,391.78,,0.95,21.1,22.1,1.13,95.48,5.72,0.93,57.38,0.0,0.0,0
-7.68,-803.59,-26.53,-0.32,-0.03,0.36,1257.29,251.1,808.68,335.7,0.99,103.61,104.61,11.12,99.04,11.76,0.39,3.29,64.94,190.74,0
-1.38,-1.66,-1.08,3.02,3.29,6.3,286.4,11.9,44.46,135.81,0.17,0.21,1.21,13.42,17.09,-3.26,99.55,0.0,11.64,213.38,0
-0.78,-0.95,-6.75,6.64,7.55,10.26,3139.74,105.59,115.88,318.04,0.1,0.12,1.21,15.23,17.56,56.0,1.44,0.0,138.09,741.6,0
0.18,1.23,0.17,0.1,0.25,0.61,350.71,32.62,223.67,83.77,0.86,5.94,6.94,8.51,85.59,20.22,0.59,20.99,8.03,64.94,0
8.75,12.55,12.17,0.0,1.81,2.63,506.2,162.78,33.01,74.14,0.29,0.42,1.43,15.52,29.26,46.69,1.82,22.22,6.66,35.66,0
17.93,75.5,76.33,0.02,0.03,0.03,1549.54,10.07,1168.24,,0.76,3.21,4.21,17.93,76.25,23.52,0.24,0.0,0.0,0.0,0
-14.44,-55.84,-7.34,0.08,0.96,0.96,184.95,78.29,89.45,,0.74,2.87,3.87,-14.44,74.14,-12.55,0.49,0.0,0.0,0.0,0
0.13,0.52,2.08,0.01,0.23,0.28,5990.38,995.16,4473.59,221.95,0.76,3.08,4.08,0.13,75.51,0.17,0.31,0.0,0.0,0.0,0
0.45,17.28,2.66,0.09,4.38,5.32,2158.88,788.23,183.55,175.01,0.86,32.99,38.51,11.66,97.4,5.11,1.41,11.66,66.5,89.95,0
0.44,2.07,2.88,0.34,0.59,1.53,2411.04,177.7,720.11,685.46,0.79,3.75,4.76,5.3,78.97,10.74,0.43,0.0,32.23,-31.19,0
-13.26,-70.54,-17.67,0.17,0.35,1.04,485.2,56.27,203.17,210.54,0.7,3.71,5.32,3.44,81.2,-5.33,0.73,24.18,22.25,-340.38,0
1.07,2.83,0.6,0.03,0.14,0.14,206.2,13.45,121.31,0.01,0.62,1.66,2.66,8.72,62.36,81.13,0.44,2.84,4.34,12.94,0
15.91,16.93,13.04,0.69,15.63,15.63,298.25,190.8,17.41,,0.06,0.06,1.06,21.69,6.04,263.6,,0.0,4.74,21.41,0
-7.04,-40.02,-7.52,2.96,4.09,6.95,388.76,41.79,37.21,107.98,0.82,4.68,5.68,33.75,82.4,3.36,2.74,0.0,43.57,206.79,0
13.75,28.32,6.65,0.51,1.02,1.63,176.06,40.63,79.33,48.59,0.51,1.06,2.06,69.96,51.45,54.34,1.96,1.86,27.19,125.31,0
0.05,0.08,0.06,0.23,1.14,2.16,464.96,84.5,75.71,95.78,0.24,0.4,1.62,25.46,38.43,39.07,1.15,3.78,32.47,113.13,0
1.35,77.79,5.22,0.06,0.79,0.8,1412.28,985.5,1339.39,14.62,0.98,56.8,57.8,14.81,98.27,5.35,0.16,0.0,52.22,69.7,0
-0.58,-1.42,-1.39,0.33,0.86,1.54,878.25,139.96,124.61,183.91,0.54,1.33,2.46,23.86,59.3,18.06,1.18,16.61,58.95,200.63,0
15.28,24.15,5.9,0.39,1.55,2.71,140.64,58.62,42.26,59.79,0.37,0.58,1.58,22.17,36.74,41.58,,6.09,2.66,24.82,0
1.82,2.67,2.65,0.11,0.42,1.73,528.81,26.03,97.94,135.28,0.32,0.46,1.46,20.66,31.72,30.09,1.17,2.82,27.37,123.84,0
0.31,0.36,0.51,1.96,3.72,5.82,594.23,82.98,46.04,101.13,0.13,0.16,1.16,16.28,13.5,84.99,1.85,0.26,26.06,93.61,0
-0.9,-5.52,-3.27,0.05,0.1,0.47,1316.64,28.02,542.59,207.05,0.84,5.11,6.11,3.6,83.62,6.9,0.73,41.59,16.3,-13.67,0
0.99,3.54,68.97,0.0,0.8,1.04,25394.79,10006.06,6367.61,3102.92,0.62,2.22,3.58,6.47,72.05,18.47,0.82,24.56,382.12,-34.81,0
-1.18,-1.63,-2.89,0.04,0.39,1.72,889.42,50.77,145.44,195.99,0.18,0.25,1.38,17.64,27.39,60.39,1.03,0.0,45.98,147.24,0
0.34,0.65,0.6,0.01,0.77,1.3,647.9,101.38,100.71,70.98,0.32,0.62,1.93,15.63,48.07,48.92,0.86,9.91,27.22,100.85,0
0.11,0.18,0.3,0.01,0.44,2.13,960.61,140.46,325.98,559.65,0.36,0.57,1.57,20.45,36.24,30.99,2.68,0.0,53.66,94.43,0
1.39,21.41,1.95,0.93,1.07,1.07,513.22,65.76,474.75,,0.94,14.46,15.46,1.86,93.53,1.48,,0.0,0.67,20.82,0
-1.73,-37.0,-7.66,0.0,0.27,0.44,1609.71,136.78,822.32,140.63,0.94,20.13,21.37,0.34,95.32,8.02,0.49,32.64,9.17,18.4,0
1.02,7.83,0.58,0.12,0.73,0.74,204.48,105.14,172.34,1.18,0.87,6.65,7.65,38.35,86.92,9.69,0.36,0.11,20.97,102.34,0
1.48,3.24,1.41,0.12,0.18,1.08,346.67,10.27,147.6,154.05,0.54,1.18,2.18,35.57,54.19,24.04,1.04,6.39,32.46,148.41,0
1.27,2.19,1.59,0.71,0.8,1.2,455.16,18.52,188.76,74.89,0.42,0.73,1.73,36.56,42.1,50.78,1.16,0.0,44.13,90.12,0
3.53,5.04,6.39,2.33,10.34,13.49,658.77,294.04,36.54,115.78,29.99,42.83,1.43,18.93,29.99,48.66,3.91,22.25,19.8,58.79,0
-0.63,-75.07,-0.99,-0.57,-0.31,0.58,571.75,81.33,307.71,273.03,0.99,117.59,118.59,5.04,99.16,17.06,0.66,0.0,8.92,-89.47,0
