ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
67.05,80.92,41.18,5.2,5.85,5.85,224.18,24.56,37.81,,0.17,0.21,1.21,75.93,17.14,391.26,,0.0,5.45,9.66,28.11,43.39,33.22,0.13,2.14,2.14,430.23,300.54,149.55,0.02,0.35,0.54,1.54,44.54,35.23,89.84,2.62,0.0,19.42,27.63,0
0.0,-0.01,0.0,0.22,0.85,1.31,113.05,46.45,73.64,34.7,1.08,-14.12,-13.12,24.5,107.62,0.04,2.79,24.28,7.59,92.92,1.55,132.08,0.58,0.13,0.4,0.77,135.54,28.14,104.53,38.6,0.99,84.41,85.41,21.78,98.83,1.6,0.55,13.91,7.53,83.64,0
57.96,90.12,16.61,0.64,1.66,3.08,104.62,,29.91,42.81,0.36,0.55,1.55,109.08,35.69,170.74,7.96,4.2,14.65,40.58,7.19,45.02,2.64,0.34,0.71,1.12,133.47,13.79,106.84,44.16,0.84,5.26,6.26,49.73,84.04,11.91,3.39,1.78,15.6,74.6,0
-0.65,-49.69,-0.72,0.1,0.48,0.62,401.94,86.31,214.08,31.8,0.99,74.88,75.88,10.54,98.68,2.43,0.67,44.19,12.33,73.42,0.31,17.85,0.27,0.05,0.4,0.54,317.11,67.78,189.81,29.32,0.98,56.9,57.9,10.86,98.27,4.74,0.56,37.2,9.19,60.43,0
0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,2.11,2.23,14.25,19.28,19.28,19.28,2455.64,,126.0,,0.05,0.06,1.06,14.19,5.24,40.28,,0.0,81.5,81.5,0
,,-3.64,,,,,,,,,,,,,,,,13.64,134.96,-6.99,100.0,-2.04,0.14,-1.0,-1.0,106.46,-129.35,112.65,,1.07,-15.31,-14.31,-5.34,106.99,11.1,-0.03,0.0,0.48,10.45,0
0.21,0.51,0.07,0.12,0.41,0.92,116.35,4.28,39.22,26.32,0.6,1.47,2.47,39.4,59.52,5.08,0.92,12.85,12.49,88.03,1.32,3.08,0.4,0.12,0.36,0.91,110.08,5.55,35.72,26.68,0.57,1.33,2.34,43.76,57.19,7.68,0.92,12.6,12.84,86.72,0
-7.22,64.42,-7.46,0.02,0.11,0.72,377.24,39.09,412.26,254.8,1.11,-9.92,-8.93,18.08,111.2,-6.5,-0.55,0.0,26.15,103.27,3.73,42.2,4.72,0.01,0.13,0.93,459.64,48.11,412.35,334.41,0.91,10.29,11.3,25.27,91.15,4.1,0.59,0.0,27.19,79.45,0
-31.58,100.0,-3.06,0.36,0.37,0.76,35.33,0.3,45.34,17.79,1.32,-4.18,-3.17,486.17,131.58,-23.9,,0.0,50.12,103.61,20.28,492.98,3.9,0.63,0.64,1.07,70.02,0.18,64.33,28.12,0.93,22.62,24.31,234.13,95.89,21.79,,0.0,41.13,85.21,0
-19.42,-5364.33,-5.19,0.04,0.55,0.8,97.55,48.19,94.68,23.86,1.0,275.29,276.29,17.6,99.64,-15.68,0.03,0.0,9.89,126.72,-19.11,102.13,-4.83,0.03,0.49,0.68,91.93,48.65,106.94,19.91,1.19,-6.34,-5.34,26.82,118.71,-14.14,-0.98,0.0,11.6,148.55,0
-8.81,-19.77,-4.61,0.04,0.32,0.59,191.19,29.2,104.59,28.49,0.55,1.25,2.25,-8.81,55.47,25.06,0.66,0.0,0.0,0.0,0.79,2.76,0.91,0.14,0.63,1.11,417.96,143.28,291.4,140.92,0.71,2.47,3.47,3.23,71.17,9.88,1.32,0.0,2.8,23.34,0
5.46,3792.31,3.04,0.42,1.79,4.5,203.62,55.49,31.19,111.86,1.0,693.84,694.84,20.77,99.86,6.77,8.23,4.7,8.54,64.7,-5.98,-1575.04,-5.29,0.08,0.68,1.83,321.65,96.63,159.92,185.79,1.0,262.23,263.23,12.83,99.62,-4.97,6.3,0.08,16.62,130.36,0
0.64,34.06,0.81,0.02,0.12,0.14,462.39,44.25,431.96,9.19,0.98,52.36,53.36,8.65,98.13,7.47,0.06,0.0,10.15,51.04,5.73,75.6,6.36,0.06,0.19,0.22,404.06,42.73,319.72,7.97,0.92,12.2,13.2,14.84,92.42,14.2,0.25,7.13,10.12,37.33,0
-17.59,-17.59,,,,,,,,,,,1.0,-17.59,0.0,,,0.0,,0.0,0.97,1.01,4.0,22.64,22.64,22.64,1508.05,,65.88,,0.04,0.05,1.05,0.97,4.42,21.86,,0.0,0.0,0.0,0
2.0,31.53,4.97,0.13,0.18,0.74,909.05,42.69,839.8,479.32,0.94,14.79,15.79,2.0,93.67,9.99,0.21,0.0,0.0,0.0,0.74,11.22,2.7,0.14,0.18,0.5,1333.61,57.13,1232.29,392.75,0.93,14.22,15.22,0.74,93.43,4.95,0.12,0.0,0.0,0.0,0
3.7,4.31,2.08,4.17,4.25,5.44,205.34,2.09,27.47,33.16,0.14,0.16,1.16,53.95,14.06,87.21,3.37,0.0,28.27,75.05,0.56,0.65,0.37,2.28,2.32,3.39,240.35,1.16,32.29,35.22,0.14,0.16,1.16,52.72,14.11,91.89,1.61,0.0,34.45,85.71,0
25.51,27.27,6.86,7.08,10.97,15.4,98.16,22.68,5.83,26.16,0.06,0.07,1.07,27.64,6.44,433.46,14.04,0.0,0.57,5.76,22.31,23.0,4.71,15.5,21.27,39.02,76.9,10.49,1.82,32.75,0.03,0.03,1.03,25.32,2.98,871.8,16.8,0.0,0.64,8.13,0
-0.39,-0.6,-0.15,2.35,2.76,2.76,81.12,0.5,50.57,0.0,0.36,0.57,1.57,21.04,36.19,-1.06,,0.0,8.32,93.29,-2.41,-2.81,-0.85,4.9,6.92,6.92,128.23,37.1,18.32,0.0,0.14,0.17,1.17,38.64,14.44,-16.67,,0.0,14.46,91.48,0
50.09,-148.29,29.23,0.02,0.69,0.69,213.01,,207.56,,1.34,-3.96,-2.96,50.09,133.78,40.9,0.04,0.0,0.0,0.0,49.06,252.57,19.31,0.44,1.28,1.3,143.25,0.66,86.91,2.07,0.81,4.15,5.15,49.32,80.58,70.22,1.93,0.0,0.1,0.42,0
-3.84,-57.38,-4.5,0.1,0.97,1.07,193.18,343.23,393.23,39.96,0.93,13.92,14.92,-1.69,93.3,-4.12,,0.0,2.52,-116.95,2.55,57.67,3.43,0.28,0.48,0.79,488.79,89.51,461.8,148.71,0.96,21.59,22.59,14.18,95.57,4.79,0.19,0.0,15.62,66.84,0
3.42,4.16,68.33,5.39,5.62,5.62,7298.78,288.0,1281.6,,0.18,0.22,1.22,3.42,17.8,19.19,,0.0,0.0,0.0,9.33,11.6,64.7,4.85,5.12,5.12,2523.25,129.6,487.44,,0.2,0.24,1.24,9.33,19.53,47.78,,0.0,0.0,0.0,0
4.36,7.44,17.01,0.1,4.19,4.19,1423.0,1349.27,330.63,0.05,0.41,0.71,1.71,5.6,41.38,10.54,55.06,0.0,4.84,17.88,0.02,0.04,0.26,0.24,3.09,3.09,4242.52,2883.08,1011.74,0.06,0.42,0.73,1.73,1.07,42.12,0.05,3.0,0.0,12.24,120.19,0
-8.91,272.61,-385.01,0.03,0.19,0.19,15777.08,2497.87,16069.39,,1.03,-31.61,-30.61,-8.91,103.27,-8.63,-0.04,0.0,0.0,0.0,-5.86,94.4,-24.23,0.0,0.27,0.27,1506.14,230.22,872.01,,1.06,-17.12,-16.12,-2.79,106.2,5.49,0.25,0.0,12.68,27.34,0
-0.21,-0.22,,23.27,23.27,23.27,,,,,0.04,0.04,1.04,-0.21,4.3,-5.0,,0.0,,0.0,-9.4,-9.87,,21.27,21.27,21.27,,,,,0.05,0.05,1.05,-9.4,4.7,-200.0,,0.0,,0.0,0
5.29,17.0,6.84,1.29,1.48,1.48,471.86,57.59,106.22,0.31,0.66,2.13,3.21,10.21,68.88,9.32,17.55,43.47,6.36,31.74,5.92,15.51,7.64,1.47,1.63,1.63,469.8,44.56,87.03,1.26,0.61,1.59,2.62,12.37,61.81,11.31,40.16,42.0,8.33,36.78,0
76.07,156.51,32.01,0.67,2.14,2.14,153.6,103.57,70.65,0.25,0.51,1.06,2.06,101.29,51.39,148.02,,0.0,10.61,24.63,36.0,46.06,12.23,3.64,4.82,4.82,123.69,29.98,25.36,,0.22,0.28,1.28,60.84,21.83,164.93,,0.0,8.44,39.33,0
30.84,36.42,12.37,2.47,2.94,4.97,146.41,8.55,18.04,37.2,0.13,0.16,1.18,48.86,15.31,246.12,2.3,0.0,7.23,30.82,25.68,27.71,14.52,1.85,6.62,9.74,205.85,71.66,15.03,47.44,0.08,0.09,1.08,38.31,7.33,349.33,3.39,0.0,7.14,26.49,0
11.24,16.71,8.27,2.03,2.47,2.61,268.37,37.19,85.84,12.83,0.33,0.49,1.49,26.13,32.73,34.4,4.7,0.0,10.95,51.77,14.89,19.18,10.02,2.78,4.26,4.51,245.08,64.24,43.37,11.25,0.22,0.29,1.29,32.18,22.4,68.25,4.57,0.05,11.64,46.44,0
0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,2.83,2.86,31.61,117.98,117.98,117.98,4063.49,,34.06,,0.01,0.01,1.01,2.83,0.85,334.09,,0.0,0.0,0.0,0
8.93,23.11,4.32,0.15,0.52,0.8,176.34,35.61,96.53,27.79,0.6,1.56,2.59,34.11,61.37,28.92,0.78,0.0,12.2,54.19,20.36,42.03,14.48,0.43,1.13,1.35,258.97,86.72,124.67,27.72,0.5,1.04,2.06,34.24,51.56,52.21,1.47,0.0,9.88,28.85,0
-0.78,-1.1,-1.01,0.27,0.68,2.79,470.59,53.7,130.65,279.74,0.29,0.4,1.4,12.51,28.66,16.37,3.38,0.0,17.14,66.42,4.11,7.86,3.81,0.56,1.0,1.7,337.13,69.65,157.25,109.88,0.48,0.91,1.91,23.09,47.66,21.68,2.62,0.0,17.58,57.23,0
429.85,-271.43,17.47,0.02,0.03,0.26,14.83,0.06,37.52,8.74,2.58,-1.63,-0.63,499.84,258.37,166.37,,0.0,2.84,14.93,34.29,143.06,17.52,1.28,1.29,1.33,185.93,0.56,66.46,2.48,0.76,3.17,4.17,41.92,76.03,64.27,1.46,0.0,3.89,10.77,0
-22.89,-26.17,-32.55,1.52,1.62,1.62,519.05,5.95,61.03,,0.13,0.14,1.14,-9.22,12.51,-102.57,1.09,0.0,19.45,802.77,-12.44,-14.65,-104.63,1.42,1.44,1.44,3062.22,9.85,437.23,,0.15,0.18,1.18,-7.43,15.09,-12.62,1.08,0.0,42.15,130.44,0
8.59,24.48,3.13,8.31,10.48,13.62,133.06,18.83,8.67,27.58,0.65,1.85,2.85,16.09,64.91,18.38,10.03,0.0,2.73,33.31,16.98,40.83,7.24,2.1,4.47,5.35,155.29,61.01,25.72,22.93,0.58,1.41,2.41,24.36,58.42,32.76,8.62,0.0,3.15,22.31,0
-10.03,-10.2,-29.45,56.42,56.42,59.92,264.16,,17.63,62.69,0.02,0.02,1.02,-6.03,1.67,-601.3,,0.0,11.77,115.63,26.5,28.37,11.41,14.59,14.59,15.17,156.69,,10.22,6.0,0.07,0.07,1.07,34.7,6.59,402.01,,0.0,3.53,19.95,0
4.09,5.85,1.02,1.07,1.08,3.27,91.29,0.25,26.0,57.49,0.3,0.43,1.43,53.58,30.1,22.18,13.88,0.0,12.38,79.54,6.75,8.79,1.74,1.22,1.46,4.14,93.89,4.91,20.37,55.41,0.23,0.3,1.3,58.49,23.22,39.69,9.51,0.0,13.35,77.91,0
-10.38,-10.45,,,,,,,,,0.01,0.01,1.01,-10.38,0.66,-1576.67,,0.0,,0.0,-13.45,-165.83,-4.3,0.14,0.18,0.82,116.47,3.47,105.33,68.78,0.92,11.33,12.33,14.04,91.89,-14.64,0.33,0.0,8.8,446.4,0
6.36,8.28,4.97,2.64,4.31,4.31,285.02,109.09,65.21,,0.23,0.3,1.3,6.36,23.2,27.43,,0.0,0.0,0.0,24.31,32.21,12.89,2.1,4.08,4.08,193.07,92.39,46.84,,0.25,0.33,1.33,24.31,24.53,99.1,,0.0,0.0,0.0,0
-2.75,-9.13,-0.77,0.22,0.79,1.34,102.84,35.44,66.23,37.33,0.7,2.31,3.32,36.78,69.92,0.49,7.55,1.55,11.14,85.88,8.58,26.39,2.89,0.22,0.93,1.47,122.72,52.96,78.35,42.2,0.67,2.07,3.07,44.15,67.45,15.69,47.45,0.0,8.58,46.86,0
6.94,34.18,12.2,0.01,0.16,0.23,641.14,76.03,364.64,36.56,0.79,3.91,4.92,19.11,79.68,19.2,0.25,21.26,21.37,40.81,14.31,97.5,20.73,0.07,0.2,0.27,527.38,58.57,411.58,32.07,0.85,5.81,6.81,27.08,85.22,26.62,0.19,5.71,13.31,24.55,0
-3.99,30.81,-1.79,0.01,0.43,0.8,163.8,72.08,162.8,65.34,1.13,-8.72,-7.72,24.16,112.96,3.0,-0.7,6.34,12.63,67.41,8.16,-219.75,3.92,0.03,0.57,0.9,175.15,97.51,162.94,58.67,1.04,-27.94,-26.94,39.14,103.71,12.97,-0.56,8.72,10.39,48.78,0
-4.1,-213.23,-5.13,0.23,0.6,0.6,456.3,85.0,206.52,,0.98,51.0,52.0,12.15,98.08,3.14,0.23,9.6,20.32,59.58,3.69,11.66,2.72,0.29,1.26,1.26,268.2,96.91,69.26,,0.65,2.06,3.16,22.9,68.33,32.66,0.83,16.72,14.15,44.28,0
18.92,45.13,3.97,0.04,0.86,1.78,76.6,34.81,42.01,38.87,0.58,1.39,2.39,76.36,58.08,33.01,165.88,0.0,12.06,69.71,9.96,19.9,2.13,0.03,1.18,2.11,77.99,41.47,36.36,34.45,0.5,1.0,2.0,65.29,49.98,20.41,,0.0,11.86,78.93,0
-1.27,-1.91,-0.14,2.97,2.97,3.25,40.65,,12.4,3.6,0.33,0.5,1.5,71.68,33.38,-3.81,,0.0,8.12,98.35,-0.44,-0.56,-0.06,4.97,5.04,5.6,51.15,0.62,9.04,5.1,0.21,0.27,1.27,57.61,21.49,-2.04,,0.0,8.16,97.19,0
17.1,23.88,7.8,3.17,3.32,3.32,166.36,6.12,40.8,,0.28,0.4,1.4,45.57,28.38,65.24,4.26,0.0,12.97,38.04,21.8,34.37,15.72,0.61,1.46,1.46,262.55,25.51,30.06,,0.37,0.58,1.58,32.55,36.59,90.52,0.78,0.0,7.76,17.11,0
18.65,28.66,7.11,0.73,1.23,2.71,138.68,9.02,46.07,69.33,0.35,0.54,1.54,18.65,34.91,78.27,7.29,0.0,0.0,0.0,17.14,19.42,6.31,1.28,3.74,8.28,133.92,20.46,14.24,65.54,0.12,0.13,1.13,17.14,11.73,172.33,13.2,0.0,0.0,0.0,0
17.75,98.95,63.84,0.43,1.11,1.29,1312.55,456.34,958.99,177.63,0.82,4.57,5.57,18.0,82.06,22.72,4.36,0.0,0.88,1.14,8.16,96.85,26.26,0.3,0.86,1.14,1170.96,302.4,962.59,277.28,0.92,10.86,11.86,8.57,91.57,10.28,1.81,0.0,1.31,4.93,0
31.28,129.97,14.7,0.24,0.76,0.8,171.57,65.64,91.99,4.93,0.76,3.15,4.15,61.15,75.93,54.21,0.68,20.35,14.04,39.14,7.56,22.08,3.46,0.31,0.97,1.0,166.6,69.37,51.36,3.27,0.66,1.92,2.92,43.7,65.75,28.66,1.13,33.08,16.54,60.76,0
7.42,15.48,5.7,0.56,0.84,1.42,280.24,39.73,141.74,82.63,0.52,1.09,2.09,20.45,52.05,17.47,1.78,0.0,10.0,52.71,5.3,9.95,3.95,0.55,0.84,1.5,271.43,35.93,124.28,83.44,0.47,0.88,1.88,18.94,46.77,14.17,1.77,0.0,10.17,58.31,0
0.0,0.0,,2.07,4.29,4.29,150.22,35.55,16.07,,0.11,0.12,1.12,0.0,10.85,246.71,1.74,0.0,0.0,0.0,0.0,0.0,,4.6,5.33,5.33,201.47,22.01,29.99,,0.15,0.18,1.18,14.13,15.11,130.57,4.7,0.0,7.82,22.83,0
-4.71,-39.41,-1.22,0.1,0.52,1.11,94.68,33.4,79.16,47.07,0.88,7.37,8.37,34.88,88.05,1.09,2.69,1.65,10.27,90.63,4.33,30.57,1.38,0.15,0.45,1.25,116.37,27.28,76.33,73.17,0.86,6.07,7.07,45.18,85.85,10.47,,13.45,9.66,52.25,0
14.3,20.05,11.7,0.87,1.44,3.25,298.52,48.07,83.92,153.41,0.29,0.4,1.4,19.55,28.67,55.97,9.74,0.0,4.29,20.46,4.47,6.5,3.3,0.47,0.9,3.04,268.2,35.25,82.36,179.15,0.31,0.45,1.45,12.47,31.17,23.33,12.92,0.0,5.89,45.47,0
2.0,7.45,0.63,0.02,0.12,1.05,115.23,8.27,50.77,73.54,0.73,2.73,3.73,13.9,73.19,16.58,1.18,24.51,3.76,37.2,3.91,13.59,1.25,0.11,0.15,1.2,116.71,3.62,57.05,86.62,0.71,2.48,3.48,14.25,71.26,20.29,2.14,21.16,3.32,31.89,0
10.62,19.8,5.89,0.82,10.29,10.7,202.23,170.37,17.99,7.42,0.46,0.86,1.86,11.61,46.34,23.1,15.43,0.0,0.55,7.11,0.27,3.21,6.71,0.13,2.51,2.51,8980.99,6704.4,2856.88,1.27,0.92,10.81,11.81,2.13,91.54,0.65,0.44,0.0,45.96,-94.71,0
3.7,81.4,22.36,1.86,1.92,1.92,2208.29,6.54,0.93,,0.95,21.03,22.03,3.7,95.46,11.88,1.06,70.22,0.0,0.0,1.83,65.13,11.07,1.62,1.75,1.75,2207.2,17.96,7.95,,0.97,34.68,35.68,1.83,97.2,10.38,1.05,70.04,0.0,0.0,0
-1.29,-1.44,-0.69,4.11,5.33,10.15,193.42,22.61,18.56,90.68,0.1,0.12,1.12,13.45,10.43,34.28,75.28,0.0,7.81,40.82,-0.31,-0.35,-0.15,1.98,2.94,6.99,180.81,19.28,20.03,82.36,0.12,0.14,1.14,16.2,11.9,10.63,4.09,0.0,8.2,32.56,0
4.74,73.17,2.93,0.0,0.93,1.05,225.86,190.07,205.81,24.47,0.94,14.43,15.43,17.59,93.52,5.87,2.52,0.0,7.95,70.37,5.71,87.02,2.73,0.0,0.95,1.05,173.7,151.06,159.51,15.47,0.93,14.23,15.23,26.13,93.43,6.58,3.27,0.0,9.74,75.07,0
-10.75,-175.29,-3.96,0.19,0.31,0.8,134.52,15.23,103.43,62.52,0.94,15.3,16.3,29.4,93.86,-1.57,0.25,15.91,14.8,120.71,16.27,76.88,6.07,0.14,0.25,0.74,135.74,11.69,84.49,52.83,0.79,3.73,4.73,27.47,78.84,34.77,0.51,15.88,4.18,24.99,0
23.68,82.13,4.46,0.08,0.94,1.64,68.7,33.93,39.77,28.43,0.71,2.47,3.47,67.18,71.17,36.2,8.92,0.0,8.19,56.47,20.32,83.97,4.03,0.06,0.86,1.38,72.2,41.25,51.13,26.61,0.76,3.13,4.13,54.43,75.8,28.94,26.92,0.0,6.77,54.37,0
-8.92,-10.99,-10.42,4.17,4.46,5.85,204.28,20.38,71.36,100.62,0.19,0.23,1.23,-8.92,18.78,-47.5,,0.0,0.0,0.0,-27.93,-41.0,-15.77,2.25,2.42,3.36,205.5,10.49,60.48,56.76,0.32,0.47,1.47,-27.93,31.89,-87.57,,0.0,0.0,0.0,0
-68.77,190.24,-33.15,0.01,0.01,0.73,175.93,,236.25,174.48,1.36,-3.77,-2.77,-31.38,136.15,-50.51,,0.0,18.02,-125.27,12.49,402.62,3.23,0.05,0.05,2.56,94.09,,36.3,92.61,0.97,31.14,32.23,40.78,96.9,12.93,,0.0,7.31,68.51,0
-1.83,-1.83,,410.17,410.17,410.17,,,,,0.0,0.0,1.0,-1.83,0.24,-750.0,,0.0,,0.0,0.48,1.27,0.41,0.89,0.89,1.51,306.61,,180.12,114.57,0.62,1.62,2.62,39.94,61.8,0.78,,0.0,33.23,140.59,0
3.03,4.28,1.75,1.61,2.81,3.34,210.94,9.44,60.99,32.75,0.29,0.42,1.42,20.45,29.37,12.05,34.15,0.0,10.07,79.54,1.49,2.16,1.0,1.69,2.79,3.19,243.31,28.73,74.23,30.22,0.31,0.45,1.45,17.15,30.9,6.41,46.43,0.0,10.47,84.47,0
4.93,65.82,1.55,0.53,0.67,1.03,114.76,13.83,102.56,38.17,0.93,12.36,13.36,88.71,92.51,8.52,1.35,0.0,26.34,86.59,9.95,86.87,5.15,0.3,0.89,1.08,188.35,89.83,154.79,31.09,0.89,7.73,8.73,54.66,88.55,14.16,1.61,0.0,23.14,167.35,0
-0.14,-0.25,-0.08,1.16,1.25,2.49,214.75,7.19,61.09,100.56,0.43,0.75,1.75,13.4,42.83,5.85,11.55,9.04,7.97,73.72,0.41,0.73,0.27,1.28,1.37,2.46,237.19,8.31,68.04,94.99,0.44,0.8,1.8,11.37,44.44,6.97,6.92,7.83,7.14,66.91,0
-11.43,81.0,-15.64,0.02,0.64,0.64,499.68,,562.36,,1.14,-8.09,-7.09,-11.43,114.11,1.44,-0.54,0.0,0.0,0.0,-11.06,34.51,-6.6,0.33,0.6,0.6,216.99,75.7,283.4,,1.32,-4.12,-3.12,-11.06,132.06,6.35,-1.65,0.0,0.0,0.0,0
