ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT
3.42,4.16,68.33,5.39,5.62,5.62,7298.78,288.0,1281.6,,0.18,0.22,1.22,3.42,17.8,19.19,,0.0,0.0,0.0,0
4.36,7.44,17.01,0.1,4.19,4.19,1423.0,1349.27,330.63,0.05,0.41,0.71,1.71,5.6,41.38,10.54,55.06,0.0,4.84,17.88,0
-8.91,272.61,-385.01,0.03,0.19,0.19,15777.08,2497.87,16069.39,,1.03,-31.61,-30.61,-8.91,103.27,-8.63,-0.04,0.0,0.0,0.0,0
-0.21,-0.22,,23.27,23.27,23.27,,,,,0.04,0.04,1.04,-0.21,4.3,-5.0,,0.0,,0.0,0
5.29,17.0,6.84,1.29,1.48,1.48,471.86,57.59,106.22,0.31,0.66,2.13,3.21,10.21,68.88,9.32,17.55,43.47,6.36,31.74,0
76.07,156.51,32.01,0.67,2.14,2.14,153.6,103.57,70.65,0.25,0.51,1.06,2.06,101.29,51.39,148.02,,0.0,10.61,24.63,0
30.84,36.42,12.37,2.47,2.94,4.97,146.41,8.55,18.04,37.2,0.13,0.16,1.18,48.86,15.31,246.12,2.3,0.0,7.23,30.82,0
11.24,16.71,8.27,2.03,2.47,2.61,268.37,37.19,85.84,12.83,0.33,0.49,1.49,26.13,32.73,34.4,4.7,0.0,10.95,51.77,0
8.93,23.11,4.32,0.15,0.52,0.8,176.34,35.61,96.53,27.79,0.6,1.56,2.59,34.11,61.37,28.92,0.78,0.0,12.2,54.19,0
-0.78,-1.1,-1.01,0.27,0.68,2.79,470.59,53.7,130.65,279.74,0.29,0.4,1.4,12.51,28.66,16.37,3.38,0.0,17.14,66.42,0
429.85,-271.43,17.47,0.02,0.03,0.26,14.83,0.06,37.52,8.74,2.58,-1.63,-0.63,499.84,258.37,166.37,,0.0,2.84,14.93,0
-22.89,-26.17,-32.55,1.52,1.62,1.62,519.05,5.95,61.03,,0.13,0.14,1.14,-9.22,12.51,-102.57,1.09,0.0,19.45,802.77,0
8.59,24.48,3.13,8.31,10.48,13.62,133.06,18.83,8.67,27.58,0.65,1.85,2.85,16.09,64.91,18.38,10.03,0.0,2.73,33.31,0
4.09,5.85,1.02,1.07,1.08,3.27,91.29,0.25,26.0,57.49,0.3,0.43,1.43,53.58,30.1,22.18,13.88,0.0,12.38,79.54,0
0.01,0.01,0.0,,,,236.52,0.0,0.0,0.0,0.0,0.0,1.0,19.23,0.0,,,0.0,12.46,99.97,0
6.36,8.28,4.97,2.64,4.31,4.31,285.02,109.09,65.21,,0.23,0.3,1.3,6.36,23.2,27.43,,0.0,0.0,0.0,0
-2.75,-9.13,-0.77,0.22,0.79,1.34,102.84,35.44,66.23,37.33,0.7,2.31,3.32,36.78,69.92,0.49,7.55,1.55,11.14,85.88,0
6.94,34.18,12.2,0.01,0.16,0.23,641.14,76.03,364.64,36.56,0.79,3.91,4.92,19.11,79.68,19.2,0.25,21.26,21.37,40.81,0
-3.99,30.81,-1.79,0.01,0.43,0.8,163.8,72.08,162.8,65.34,1.13,-8.72,-7.72,24.16,112.96,3.0,-0.7,6.34,12.63,67.41,0
18.92,45.13,3.97,0.04,0.86,1.78,76.6,34.81,42.01,38.87,0.58,1.39,2.39,76.36,58.08,33.01,165.88,0.0,12.06,69.71,0
-1.27,-1.91,-0.14,2.97,2.97,3.25,40.65,,12.4,3.6,0.33,0.5,1.5,71.68,33.38,-3.81,,0.0,8.12,98.35,0
17.1,23.88,7.8,3.17,3.32,3.32,166.36,6.12,40.8,,0.28,0.4,1.4,45.57,28.38,65.24,4.26,0.0,12.97,38.04,0
17.75,98.95,63.84,0.43,1.11,1.29,1312.55,456.34,958.99,177.63,0.82,4.57,5.57,18.0,82.06,22.72,4.36,0.0,0.88,1.14,0
31.28,129.97,14.7,0.24,0.76,0.8,171.57,65.64,91.99,4.93,0.76,3.15,4.15,61.15,75.93,54.21,0.68,20.35,14.04,39.14,0
7.42,15.48,5.7,0.56,0.84,1.42,280.24,39.73,141.74,82.63,0.52,1.09,2.09,20.45,52.05,17.47,1.78,0.0,10.0,52.71,0
-4.71,-39.41,-1.22,0.1,0.52,1.11,94.68,33.4,79.16,47.07,0.88,7.37,8.37,34.88,88.05,1.09,2.69,1.65,10.27,90.63,0
14.3,20.05,11.7,0.87,1.44,3.25,298.52,48.07,83.92,153.41,0.29,0.4,1.4,19.55,28.67,55.97,9.74,0.0,4.29,20.46,0
2.0,7.45,0.63,0.02,0.12,1.05,115.23,8.27,50.77,73.54,0.73,2.73,3.73,13.9,73.19,16.58,1.18,24.51,3.76,37.2,0
3.7,81.4,22.36,1.86,1.92,1.92,2208.29,6.54,0.93,,0.95,21.03,22.03,3.7,95.46,11.88,1.06,70.22,0.0,0.0,0
-1.29,-1.44,-0.69,4.11,5.33,10.15,193.42,22.61,18.56,90.68,0.1,0.12,1.12,13.45,10.43,34.28,75.28,0.0,7.81,40.82,0
4.74,73.17,2.93,0.0,0.93,1.05,225.86,190.07,205.81,24.47,0.94,14.43,15.43,17.59,93.52,5.87,2.52,0.0,7.95,70.37,0
-10.75,-175.29,-3.96,0.19,0.31,0.8,134.52,15.23,103.43,62.52,0.94,15.3,16.3,29.4,93.86,-1.57,0.25,15.91,14.8,120.71,0
23.68,82.13,4.46,0.08,0.94,1.64,68.7,33.93,39.77,28.43,0.71,2.47,3.47,67.18,71.17,36.2,8.92,0.0,8.19,56.47,0
3.03,4.28,1.75,1.61,2.81,3.34,210.94,9.44,60.99,32.75,0.29,0.42,1.42,20.45,29.37,12.05,34.15,0.0,10.07,79.54,0
4.93,65.82,1.55,0.53,0.67,1.03,114.76,13.83,102.56,38.17,0.93,12.36,13.36,88.71,92.51,8.52,1.35,0.0,26.34,86.59,0
-0.14,-0.25,-0.08,1.16,1.25,2.49,214.75,7.19,61.09,100.56,0.43,0.75,1.75,13.4,42.83,5.85,11.55,9.04,7.97,73.72,0
0.5,39.33,0.19,0.32,0.74,0.96,137.92,57.27,99.75,29.72,0.99,76.94,77.94,14.84,98.72,1.39,0.28,24.79,5.42,94.47,0
1.19,553.82,0.63,0.03,0.79,0.93,191.12,139.45,182.04,25.91,1.0,462.94,463.94,16.62,99.78,1.92,0.04,0.0,8.08,95.59,0
12.2,316.98,4.14,0.0,0.79,1.0,123.97,90.83,116.12,24.71,0.96,24.99,25.99,38.9,96.15,13.52,0.88,0.0,9.07,68.74,0
-2.51,-6.4,-1.81,0.78,1.65,1.66,263.19,136.0,155.26,0.17,0.61,1.56,2.56,9.49,60.87,-4.12,,0.0,8.65,108.49,0
30.48,94.85,13.13,0.77,1.54,1.54,157.17,73.96,96.92,,0.68,2.11,3.11,57.64,67.86,48.04,9.71,0.0,11.69,39.15,0
1.08,3.51,0.35,0.1,0.32,0.49,119.61,15.4,47.09,11.85,0.69,2.25,3.25,25.48,69.24,9.42,0.56,25.91,8.0,79.13,0
0.0,0.0,,3.85,3.88,4.35,,,,,0.23,0.3,1.3,0.0,22.96,0.0,,0.0,,,0
34.4,97.15,8.22,1.32,2.03,3.66,87.18,16.53,22.94,38.18,0.65,1.82,2.82,65.75,64.6,53.25,,35.82,7.49,39.98,0
3.67,7.74,1.03,0.45,0.54,1.11,102.73,4.06,48.69,28.26,0.53,1.11,2.11,48.33,52.61,11.09,1.07,0.0,12.57,90.25,0
9.2,31.31,5.89,0.21,0.93,1.24,233.62,100.72,138.96,43.18,0.71,2.4,3.4,14.27,70.62,19.2,1.51,0.0,3.25,22.49,0
17.75,21.13,7.0,0.82,3.91,7.03,143.88,57.3,18.55,58.68,0.16,0.19,1.19,44.09,15.97,123.64,12.66,0.0,10.38,51.09,0
5.16,23.88,1.48,0.05,0.46,1.26,104.62,30.41,66.9,61.63,0.78,3.63,4.63,19.23,78.39,14.73,4.48,8.23,4.03,36.28,0
14.68,37.0,2.71,-0.07,0.98,1.17,67.36,40.67,38.67,7.25,0.59,1.48,2.52,39.36,60.34,33.72,1.36,0.0,4.55,58.92,0
-1.95,1.29,-2.62,3.13,4.05,4.05,490.3,58.18,62.84,,2.51,-1.66,-0.66,12.72,251.21,4.74,1.87,0.0,19.71,54.44,0
1.84,5.64,0.97,0.32,1.4,1.4,193.38,138.37,128.58,0.0,0.67,2.07,3.07,13.02,67.41,10.71,6.05,0.0,5.92,56.38,0
0.13,0.14,0.74,0.19,4.43,4.43,2163.12,706.04,166.52,,0.08,0.09,1.09,5.86,8.24,41.08,1.41,0.0,33.97,58.91,0
-1.07,-271.45,,0.03,0.03,0.03,,,,,1.0,253.29,254.29,-0.64,99.61,-1.07,0.0,0.0,,-127.88,0
10.06,38.15,2.22,0.46,0.64,1.27,80.64,10.66,57.82,37.06,0.73,2.76,3.79,68.13,73.64,22.37,4.25,0.0,12.83,66.13,0
4.75,12.07,4.63,0.24,0.43,0.43,356.05,39.12,211.73,,0.61,1.54,2.54,9.21,60.67,7.82,0.53,0.0,4.35,40.14,0
-0.22,-61.93,-0.04,0.05,0.65,1.0,74.25,43.01,71.95,25.34,1.0,280.33,281.33,24.93,99.64,0.3,0.27,0.0,5.12,96.27,0
4.44,11.76,3.51,0.39,1.28,1.28,288.98,131.43,52.98,,0.62,1.65,2.65,10.16,62.29,22.11,1.44,33.36,4.53,21.34,0
-5.36,-111.47,-3.74,4.19,4.35,6.48,254.51,6.03,36.39,78.57,0.95,19.79,20.79,18.8,95.19,0.69,14.22,0.0,16.85,88.25,0
6.22,7.32,17.11,0.21,1.68,1.68,1004.34,206.42,140.24,,0.14,0.17,1.18,8.22,15.0,71.54,1.17,0.0,5.5,12.56,0
-11.4,-52.07,-19.31,0.07,0.21,0.72,618.12,66.39,475.3,245.41,0.78,3.57,4.57,-6.22,78.1,-11.49,0.51,0.0,8.78,-896.82,0
84.86,310.91,19.32,0.22,1.04,1.1,83.12,39.18,47.58,2.91,0.73,2.66,3.66,189.14,72.71,137.82,1.09,0.0,23.75,50.38,0
35.18,77.48,8.18,0.18,1.22,1.85,84.87,46.92,45.21,28.95,0.55,1.2,2.2,51.0,54.59,64.44,,0.0,3.68,26.57,0
-1.59,-12.45,-0.52,0.21,0.56,1.11,118.72,36.15,45.85,56.39,0.87,6.84,7.84,28.88,87.24,1.63,6.48,47.77,9.91,76.38,0
-50.96,-54.57,-8.38,1.16,1.16,15.39,60.02,,3.81,55.02,0.07,0.07,1.07,-27.32,6.62,-769.17,,0.0,3.89,-100.95,0
-2.37,-2.47,-4.01,10.94,11.02,11.04,618.02,1.94,24.12,0.49,0.04,0.04,1.04,-2.37,3.96,208.36,1.75,0.0,0.0,0.0,0
10.36,81.67,2.12,0.18,1.17,1.17,74.72,62.36,62.97,0.01,0.87,6.88,7.88,10.36,87.32,11.86,,0.0,0.0,0.0,0
-16.19,-124.51,-12.14,0.01,0.05,0.43,273.8,0.09,140.82,65.43,0.87,6.69,7.69,6.49,87.0,-5.88,0.51,23.37,17.02,111.32,0
25.21,44.51,29.83,0.47,1.84,2.45,431.85,237.11,173.49,107.89,0.43,0.77,1.77,25.21,43.37,58.13,,0.0,0.0,0.0,0
-10.78,-14.56,-8.09,2.65,3.86,3.86,273.95,84.52,70.09,,0.26,0.35,1.35,-10.78,25.94,-41.58,,0.0,0.0,0.0,0
-12.76,-12.91,-44.59,3.26,7.55,7.76,1275.31,52.04,12.15,2.58,0.01,0.01,1.01,2.68,1.12,-804.71,1.08,0.0,53.95,191.26,0
0.4,4.12,0.19,0.01,0.02,0.09,172.4,0.75,152.96,11.97,0.9,9.32,10.34,7.89,90.33,2.57,0.11,0.0,3.54,72.63,0
11.47,18.63,7.8,1.44,1.57,1.66,248.21,12.37,94.07,8.36,0.38,0.62,1.62,11.47,38.43,46.87,1.72,0.0,0.0,0.0,0
3.9,24.03,4.68,0.19,0.51,0.98,438.4,116.95,356.25,167.79,0.83,5.11,6.16,20.19,83.78,6.12,0.89,0.0,19.56,70.47,0
-6.66,-58.73,-2.02,0.58,1.05,1.33,110.49,38.05,80.45,22.64,0.89,7.81,8.81,23.74,88.65,2.19,16.96,12.38,9.2,83.58,0
4.96,84.65,1.83,0.3,0.98,1.06,134.47,1.35,124.85,10.65,0.94,16.06,17.06,4.96,94.14,5.27,,0.0,0.0,0.0,0
7.03,25.9,2.8,0.16,0.81,0.86,145.54,67.1,53.61,6.21,0.73,2.69,3.69,25.96,72.87,16.3,0.74,35.14,7.55,64.21,0
2.99,49.53,0.78,0.03,0.62,0.75,95.77,51.53,86.97,11.36,0.94,15.56,16.57,10.91,93.96,4.52,0.2,0.0,2.08,61.17,0
0.37,2.7,0.12,0.46,0.91,1.15,120.3,45.61,102.13,25.25,0.86,6.24,7.24,20.42,86.19,1.03,,0.0,6.61,85.63,0
13.9,81.07,1.73,0.04,0.06,1.17,45.47,0.87,35.15,39.55,0.83,4.83,5.83,77.49,82.86,22.36,3.0,0.0,7.92,71.68,0
6.19,19.75,2.29,0.2,0.36,1.69,135.1,10.92,69.76,94.18,0.68,2.18,3.19,26.3,68.66,13.47,4.07,0.0,7.44,172.71,0
-7.65,-34.33,-5.86,0.32,0.6,0.77,279.6,58.14,210.81,36.76,0.78,3.49,4.49,19.69,77.73,-0.88,0.58,0.0,20.94,118.79,0
10.03,30.45,4.5,0.02,0.36,1.19,163.81,28.13,41.99,70.97,0.67,2.04,3.04,19.57,67.08,17.87,1.25,40.81,4.28,35.41,0
30.8,30.8,88.05,,,,1043.45,360.0,,,,,1.0,30.8,0.0,,,0.0,0.0,0.0,0
14.47,49.74,9.82,0.08,0.98,0.99,247.6,152.79,171.15,2.19,0.71,2.44,3.44,33.29,70.91,26.64,0.98,0.0,12.76,97.87,0
-0.05,-0.98,-0.06,0.04,0.31,0.49,385.85,65.87,252.8,47.15,0.95,17.83,18.83,8.92,94.69,0.4,0.54,0.0,9.51,109.36,0
0.79,29.8,0.15,0.17,0.57,0.94,67.72,24.54,45.43,22.83,0.97,36.91,37.91,7.13,97.36,2.43,0.38,22.97,1.18,49.98,0
-12.45,-452.21,-3.2,0.42,1.14,1.14,93.81,58.6,81.36,,0.97,35.12,36.31,55.74,97.25,-12.87,,0.0,17.53,120.82,0
25.85,42.79,15.79,2.23,2.76,2.81,222.88,25.35,37.94,2.42,0.4,0.66,1.66,35.36,39.58,105.19,2.06,13.89,5.8,14.34,0
8.37,61.14,6.65,0.09,0.09,1.01,290.03,0.54,245.74,227.78,0.86,6.31,7.31,23.5,86.31,9.96,1.02,0.0,12.02,57.16,0
-0.77,-5.27,-0.16,0.02,0.19,0.39,76.81,11.15,24.72,13.1,0.85,5.88,6.88,9.27,85.47,6.58,0.22,52.6,2.11,58.07,0
-6.41,-14.86,-44.47,0.01,0.75,0.76,2534.12,775.39,267.39,5.23,0.57,1.32,2.32,-2.89,56.89,-0.87,0.83,31.0,24.43,63.01,0
-13.38,-20.42,-0.55,0.47,0.47,2.86,14.98,0.0,5.09,12.35,0.34,0.53,1.53,16.34,34.45,-38.85,,0.0,1.22,-513.25,0
33.87,42.63,6.91,4.61,4.69,4.92,74.42,1.14,13.11,2.95,0.21,0.26,1.26,87.95,20.54,167.37,,0.0,11.03,45.7,0
-10.54,604.63,-19.44,0.09,0.28,0.3,673.13,125.13,675.49,17.43,1.02,-58.36,-57.36,-4.49,101.74,-10.36,-0.03,0.0,11.17,-309.03,0
6.86,64.93,0.95,0.14,1.12,1.12,50.61,43.66,44.65,,0.89,8.47,9.47,12.39,89.44,7.66,,0.0,0.77,38.84,0
34.35,42.99,16.95,5.46,6.09,7.69,180.15,3.24,18.2,29.46,0.2,0.25,1.25,50.07,20.11,203.33,3.99,0.0,7.76,24.27,0
0.25,-9.87,0.1,0.03,0.51,0.92,137.4,65.15,137.88,57.69,1.03,-40.0,-39.0,3.24,102.56,0.25,-0.37,0.0,1.12,70.19,0
7.43,20.05,2.67,0.28,0.71,1.06,131.33,35.32,81.55,29.01,0.63,1.7,2.7,12.91,62.95,11.8,1.12,0.0,1.97,31.41,0
11.98,44.89,2.86,0.24,0.3,1.18,87.09,4.03,53.53,54.17,0.73,2.75,3.75,50.7,73.3,31.4,1.75,8.56,9.24,55.62,0
13.69,42.13,12.7,0.24,0.38,0.58,338.47,18.22,101.07,23.94,0.68,2.08,3.08,34.39,67.5,30.89,0.78,35.0,19.2,44.55,0
-13.46,110.33,-2.13,0.09,0.12,0.45,57.82,1.95,63.31,20.72,1.12,-9.19,-8.19,22.98,112.2,-5.37,-0.22,0.0,5.77,134.16,0
0.65,3.42,0.9,0.39,0.66,0.66,507.69,108.04,403.6,0.74,0.81,4.29,5.29,28.97,81.1,9.42,0.42,0.0,39.4,69.54,0
15.49,29.67,9.55,0.23,0.78,1.09,224.31,34.66,65.74,20.97,47.79,91.54,1.92,19.4,,,,,,,0
4.27,80.56,2.56,0.15,0.49,0.62,218.85,59.22,175.73,23.07,0.95,17.87,18.88,11.47,94.7,7.47,0.11,0.0,4.32,49.59,0
2.29,22.18,1.08,0.06,0.39,1.12,172.84,44.61,146.26,108.35,0.9,8.69,9.69,15.7,89.68,5.25,3.85,0.0,6.35,58.92,0
14.47,32.71,4.55,0.4,1.27,1.64,114.86,54.75,63.03,23.41,0.56,1.26,2.26,19.6,55.77,26.94,5.33,0.0,1.61,28.72,0
8.43,30.91,1.6,-0.61,-0.24,-0.01,69.06,17.6,46.76,10.83,0.71,2.62,3.66,106.71,72.71,38.85,0.3,0.0,18.59,70.45,0
-98.49,-142.15,-113.9,0.29,1.55,1.71,422.13,142.56,112.61,18.38,0.31,0.44,1.44,-67.85,30.72,-129.95,1.34,0.0,35.43,-365.47,0
0.23,0.58,0.07,0.06,0.27,0.76,108.09,10.69,44.52,25.36,0.6,1.53,2.53,46.02,60.44,10.61,0.7,9.38,13.56,81.59,0
0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,0
18.46,18.6,32.38,108.7,130.32,130.32,640.33,55.38,4.85,,0.01,0.01,1.01,18.46,0.77,2405.36,,0.0,0.0,0.0,0
-0.01,-0.01,,600.17,600.17,600.17,,,,,0.0,0.0,1.0,-0.01,0.01,-83.0,1.04,0.0,,,0
-24.86,192.71,-23.67,0.21,0.27,0.46,347.52,26.29,386.9,72.84,1.13,-8.75,-7.75,-20.34,112.9,-20.56,-0.27,0.0,4.3,-25.57,0
11.62,43.27,2.43,0.1,0.84,1.3,76.45,40.42,55.09,26.02,0.73,2.72,3.72,54.64,73.14,15.89,,0.0,9.01,93.08,0
1.47,85.25,1.24,0.03,0.16,0.2,308.14,38.89,297.45,12.16,0.98,56.85,57.85,6.75,98.27,2.73,0.02,0.0,4.45,36.97,0
-96.43,76.79,-26.36,0.23,0.34,0.34,99.79,13.32,123.01,,2.26,-1.8,-0.8,-94.57,225.57,-30.94,-2.36,0.0,0.51,-2.9,0
17.82,19.28,9.41,2.38,6.8,13.61,192.71,56.17,12.76,88.01,0.08,0.08,1.08,28.73,7.55,269.68,11.16,0.0,5.76,30.27,0
-4.16,-37.13,-3.73,0.38,0.49,0.49,327.52,16.51,245.06,0.0,0.89,7.92,8.92,-2.9,88.79,44.58,0.4,0.0,1.13,2.91,0
-77.59,-178.12,-20.08,0.23,0.23,1.03,94.44,0.0,52.57,42.75,0.56,1.3,2.3,29.66,56.44,-68.75,1.04,0.0,27.75,-112.03,0
0.47,22.58,0.13,0.01,0.85,1.04,98.97,77.7,93.51,18.41,0.98,47.09,48.09,20.41,97.92,0.74,7.13,0.0,5.41,94.05,0
30.27,60.45,8.25,0.75,1.67,1.67,99.43,44.67,48.85,,0.5,1.0,2.0,30.77,49.93,66.49,3.02,0.0,0.14,1.11,0
14.29,34.53,5.12,0.93,1.48,1.48,130.8,39.57,71.45,,0.55,1.34,2.42,14.29,58.61,50.03,2.33,0.0,0.0,0.0,0
22.19,24.09,18.4,1.93,12.68,12.68,302.67,253.1,23.55,,0.08,0.09,1.09,22.19,7.89,281.26,,0.0,0.0,0.0,0
7.91,-25.67,2.99,0.37,0.5,0.5,138.22,23.1,178.32,,1.31,-4.25,-3.25,138.12,130.8,14.03,-0.9,0.0,49.31,86.06,0
17.44,29.56,14.46,,,,302.64,7.42,,,0.41,0.69,1.69,102.66,40.99,42.54,,40.63,70.66,81.98,0
-37.85,-38.16,,-1037.88,-2553.75,-2553.75,,,,,0.01,0.01,1.01,-14.73,0.81,-4205.85,,0.0,,-197.24,0
30.84,36.84,34.75,5.9,6.09,6.09,411.23,12.66,66.57,,0.16,0.19,1.19,47.46,16.3,189.22,,0.0,18.72,30.27,0
-42.79,102.23,-8.07,0.11,0.15,0.73,68.87,3.4,91.94,54.53,1.42,-3.39,-2.39,47.1,141.86,-30.17,,0.0,16.96,187.4,0
11.36,12.76,4.13,3.48,6.51,9.65,132.68,38.83,12.8,40.74,0.11,0.12,1.12,37.2,10.9,146.31,17.67,0.0,9.39,56.16,0
5.74,-171.25,4.84,0.07,0.1,0.8,307.62,11.89,313.58,219.51,1.03,-30.82,-29.82,13.49,103.35,8.42,-0.19,0.0,6.53,45.96,0
15.02,17.0,10.26,1.44,2.83,8.87,249.28,38.18,27.41,167.86,0.12,0.13,1.13,26.94,11.65,128.86,,0.0,8.15,-23.72,0
16.32,86.11,10.29,0.12,0.87,3.83,230.13,35.13,32.45,141.8,0.81,4.28,5.28,24.78,81.05,31.35,3.96,24.14,5.33,25.14,0
26.57,76.51,4.74,0.31,1.06,1.06,65.16,31.19,41.93,,0.65,1.88,2.88,34.86,65.27,45.55,1.12,0.0,1.48,20.86,0
-11.93,-99.77,-3.6,0.08,0.87,1.13,110.3,65.91,82.69,21.16,0.88,7.36,8.36,37.57,88.04,-7.97,1.54,0.0,14.96,115.6,0
0.29,35.11,0.48,0.13,0.46,0.49,591.56,195.77,578.45,12.74,0.99,118.78,119.79,3.68,99.17,3.8,0.02,0.0,5.48,45.95,0
2.74,5.04,1.19,3.2,19.01,20.54,158.95,120.65,7.63,11.85,0.46,0.84,1.84,44.93,45.73,5.98,,0.0,18.38,89.27,0
5.23,25.17,6.47,0.03,0.71,1.12,451.65,214.1,314.01,129.29,0.79,3.81,4.81,12.36,79.21,11.97,1.0,0.0,8.81,42.13,0
-64.7,-127.52,-31.64,1.92,2.27,1.99,178.52,16.4,46.15,-13.33,0.49,0.97,1.97,-27.71,49.26,-79.64,1.58,0.0,18.09,467.45,0
15.04,126.57,4.9,0.7,0.82,1.0,118.86,12.32,97.75,18.15,0.86,7.24,8.41,29.9,88.12,21.57,0.77,0.0,4.84,38.32,0
13.64,18.17,7.37,2.71,3.59,5.84,197.09,6.16,20.7,47.28,0.13,0.17,1.33,26.64,24.95,199.93,2.07,0.0,7.02,30.23,0
4.1,19.07,2.09,0.07,0.59,0.89,185.84,39.67,76.57,23.54,0.78,3.65,4.65,14.75,78.5,14.12,0.92,26.75,5.42,42.97,0
3.63,13.43,1.97,0.85,1.18,1.37,198.38,36.53,111.06,20.78,0.73,2.7,3.7,14.98,72.99,11.23,2.14,0.0,6.17,101.37,0
1.71,6.87,0.65,0.1,0.91,1.04,139.16,82.67,102.12,13.65,0.75,3.01,4.01,33.16,75.08,10.15,1.14,0.0,11.99,74.49,0
18.07,62.61,23.05,0.25,0.36,1.41,465.68,36.66,326.77,344.91,0.71,2.47,3.47,18.07,71.14,25.39,,0.0,0.0,0.0,0
4.93,7.22,3.78,1.64,2.29,3.14,279.91,56.7,87.09,75.12,0.32,0.46,1.46,9.82,31.68,15.75,204.15,0.0,3.75,40.57,0
-0.78,-0.8,-2.61,6.08,44.09,44.09,1226.09,1037.42,27.29,,0.02,0.02,1.02,-0.78,2.42,256.29,,0.0,0.0,0.0,0
1.56,1.88,0.49,5.6,5.87,5.87,115.55,5.14,19.42,,0.17,0.21,1.21,51.56,17.26,9.03,,0.0,15.83,93.39,0
9.17,38.68,1.92,0.27,0.46,0.97,76.31,10.74,57.31,29.8,0.76,3.22,4.22,34.82,76.28,18.56,0.93,0.0,5.36,148.81,0
