ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,IS_BANKRUPT
-730.12,327.38,-15.57,0.11,0.31,0.31,6.5,4.94,24.8,0.0,3.23,-1.45,-0.45,3407.2,323.02,-226.03,,0.0,88.24,119.06,0
56.03,56.51,20.24,34.54,81.1,115.17,131.47,52.05,1.12,38.61,0.01,0.01,1.01,56.03,0.86,6631.68,147.12,0.0,0.0,0.0,0
-20.24,-340.94,-538.82,0.07,0.1,1.06,9688.11,184.94,9005.65,8817.25,0.94,15.84,16.84,-20.24,94.06,-21.52,,0.0,0.0,0.0,0
11.47,27.85,10.59,0.23,0.75,1.64,336.09,62.62,187.63,170.79,0.59,1.43,2.43,19.81,58.8,22.06,5.93,0.0,7.7,52.78,0
1.87,11.29,1.06,0.21,0.62,0.86,206.63,49.18,117.63,29.89,0.83,5.05,6.05,2.43,83.47,7.47,0.84,25.84,0.32,4.3,0
0.48,0.88,0.12,0.8,0.98,0.98,88.62,7.25,40.17,0.0,0.46,0.85,1.85,87.01,45.83,7.44,1.0,0.0,21.07,91.99,0
7.66,13.89,9.4,0.96,1.16,1.24,446.91,29.85,62.3,12.4,0.42,0.76,1.81,24.41,44.89,28.53,0.95,19.11,20.57,50.44,0
3.56,16.46,1.8,0.02,0.3,0.78,184.19,37.14,58.71,64.56,0.78,3.62,4.63,33.45,78.38,8.66,0.6,43.09,15.13,78.55,0
11.5,30.93,3.12,0.2,0.25,1.47,98.75,2.94,60.55,75.22,0.62,1.67,2.69,67.04,62.83,20.72,5.34,0.0,15.07,71.4,0
13.22,77.9,8.42,0.06,0.77,0.99,231.72,76.47,108.42,25.06,0.83,4.87,5.89,35.67,83.02,32.8,0.96,26.31,14.29,40.76,0
-33.33,-33.33,-69.99,,,,241.46,,,,,,1.0,-33.33,0.0,,,0.0,0.0,0.0,0
4.4,6.17,4.99,2.68,3.15,3.33,413.44,54.67,117.21,22.04,0.29,0.4,1.4,9.29,28.77,28.1,17.03,0.0,5.56,99.52,0
-5.59,-12.71,-2.26,0.0,0.34,0.85,147.07,18.12,35.35,28.35,0.52,1.19,2.27,3.85,56.02,1.41,0.87,28.41,3.82,70.13,0
26.63,31.95,22.13,4.0,5.05,5.16,302.47,35.75,34.15,3.79,0.16,0.19,1.2,67.58,16.64,231.62,2.1,1.8,34.03,63.19,0
2.41,5.19,2.17,0.7,0.72,0.92,328.3,2.91,129.64,26.87,0.52,1.13,2.16,51.89,53.7,23.51,0.94,0.0,44.63,81.43,0
-34.58,-38.9,-26.77,3.75,5.64,6.38,281.83,47.13,24.92,18.63,0.11,0.13,1.13,-25.1,11.12,-263.06,2.15,0.0,7.33,-80.71,0
4.39,6.79,2.3,0.41,1.21,1.48,191.32,45.12,31.94,15.73,0.35,0.55,1.55,56.5,35.28,46.11,1.23,13.17,27.31,80.5,0
3.82,54.23,3.08,0.09,0.71,0.75,293.84,143.18,232.5,10.17,0.93,13.2,14.2,14.56,92.96,4.96,2.3,7.44,8.67,62.03,0
1.45,4.34,0.71,0.51,0.51,0.64,153.41,0.0,116.51,14.74,0.66,1.98,2.98,1.45,66.45,19.57,0.58,0.0,0.0,0.0,0
0.0,0.0,,4.75,179.0,179.0,,,,,0.0,0.0,1.0,0.0,0.36,0.0,2.82,0.0,,,0
-8.78,-54.47,-23.98,0.08,0.2,0.56,993.71,24.4,303.27,130.66,0.82,5.1,6.2,-2.27,83.87,2.25,0.76,35.19,17.78,77.01,0
7.39,12.37,11.11,0.34,1.64,1.79,547.25,143.7,78.07,16.36,0.4,0.67,1.67,13.71,40.28,38.78,1.25,23.35,9.5,24.49,0
10.59,47.85,18.56,0.22,0.51,0.7,637.8,141.41,486.64,89.57,0.78,3.51,4.52,30.51,77.86,18.5,0.48,0.0,34.9,55.33,0
16.82,21.16,14.29,1.06,3.54,5.21,309.26,128.09,51.74,87.65,0.2,0.25,1.26,31.87,20.54,90.47,7.02,0.0,12.78,41.49,0
8.43,12.85,5.37,0.93,3.71,3.81,232.0,140.57,50.48,4.98,0.34,0.52,1.52,69.04,34.4,52.03,4.75,0.0,38.63,75.05,0
16.27,37.0,13.87,0.03,0.83,1.66,310.27,48.21,29.75,50.28,0.54,1.24,2.27,28.14,56.03,47.9,0.9,23.78,10.12,26.98,0
1.89,7.8,1.13,0.01,0.4,1.03,217.31,41.98,88.82,70.15,0.7,2.88,4.12,33.12,75.74,13.34,0.89,21.03,18.64,69.75,0
,15.0,9.26,0.6,1.63,3.17,,56.38,49.63,86.03,,0.03,0.0,,,845.41,,,23.24,58.22,0
8.92,52.21,3.24,0.0,0.43,0.86,132.07,42.75,24.9,44.88,0.83,4.85,5.85,49.93,82.92,28.45,0.62,58.28,14.88,61.78,0
10.21,18.79,6.78,0.32,0.82,1.79,241.89,25.81,51.47,50.83,0.44,0.82,1.84,26.02,45.66,33.82,1.26,0.0,10.51,46.87,0
5.22,8.21,5.28,0.71,3.07,4.02,367.61,77.89,32.95,31.57,0.36,0.57,1.57,60.41,36.38,29.05,1.41,0.0,55.73,81.28,0
5.6,17.23,4.97,0.02,0.73,1.44,322.68,59.02,76.98,60.52,0.47,1.44,3.07,16.06,67.47,60.77,0.85,2.12,9.27,32.12,0
-0.91,-5.25,-1.36,0.0,0.04,0.18,544.28,16.94,401.71,58.2,0.83,4.77,5.77,16.73,82.68,8.64,0.25,7.3,26.38,68.36,0
-69.89,81.69,-78.22,0.07,0.4,0.93,407.34,,428.89,233.69,1.86,-2.17,-1.17,-50.43,185.56,-37.67,,0.0,21.78,-40.14,0
3.15,50.56,1.24,0.11,0.61,0.61,111.51,52.83,105.5,0.03,0.94,15.06,16.06,3.15,93.77,13.36,0.5,0.0,0.0,0.0,0
23.74,88.43,9.1,0.06,1.0,1.0,139.46,84.44,64.78,0.09,0.73,2.72,3.72,111.07,73.15,45.56,0.8,18.24,33.46,67.79,0
-19.33,-74.29,-9.36,0.03,1.34,1.34,176.26,142.37,74.09,,0.74,2.84,3.84,30.55,73.98,-14.75,2.51,19.72,24.15,128.31,0
-0.39,-32.76,-0.15,0.02,0.58,0.85,143.25,77.6,139.11,37.51,0.99,83.83,84.83,14.4,98.82,4.1,0.09,0.0,5.82,95.88,0
0.35,0.46,0.19,0.77,2.81,3.72,200.76,98.57,48.21,44.2,0.24,0.32,1.32,21.48,24.42,32.33,8.2,0.0,11.65,76.04,0
59.22,69.19,77.73,6.86,6.86,6.86,477.83,,68.11,,0.14,0.17,1.17,59.22,14.41,410.9,,0.0,0.0,0.0,0
0.14,0.32,0.29,0.0,0.38,0.92,758.2,89.37,91.43,128.76,0.56,1.26,2.26,3.47,55.77,7.82,0.96,19.18,6.94,29.02,0
8.65,18.12,4.79,0.0,1.03,1.5,201.58,99.54,97.09,46.49,0.52,1.09,2.1,26.21,52.28,22.58,1.8,0.0,9.72,63.86,0
2.78,4.64,3.47,1.72,2.85,4.21,453.62,50.7,27.49,62.31,0.4,0.67,1.67,26.74,40.03,27.32,1.39,17.38,29.85,74.46,0
31.62,58.37,13.08,0.43,1.11,1.29,150.62,44.19,64.97,12.12,0.46,0.84,1.85,70.23,45.83,83.17,1.27,0.0,15.98,50.49,0
3.31,12.44,3.9,0.01,0.25,0.92,428.1,69.1,180.85,189.47,0.68,2.54,3.76,9.37,73.37,17.89,0.72,23.38,7.13,35.46,0
10.82,14.65,3.1,2.02,2.64,3.5,104.17,15.16,24.37,21.27,0.26,0.35,1.35,114.29,26.15,86.89,4.53,0.0,29.61,79.8,0
10.03,12.49,7.78,0.93,2.62,4.08,282.25,35.46,21.03,31.15,0.2,0.25,1.25,38.39,19.72,78.76,1.34,11.79,21.99,58.73,0
68.64,95.72,23.47,3.35,5.17,5.17,124.44,39.38,21.67,0.02,0.28,0.39,1.39,121.35,28.29,256.42,9.4,0.0,18.02,36.58,0
28.31,88.23,12.68,0.17,1.11,1.33,163.09,96.84,102.82,22.77,0.66,2.05,3.12,83.16,67.92,53.64,2.2,0.0,24.58,51.16,0
-2.51,-40.53,-1.25,-0.24,0.94,0.94,181.49,181.19,153.05,,0.94,15.15,16.15,11.55,93.81,-0.67,0.76,0.0,7.01,92.59,0
20.08,33.45,18.17,1.92,2.34,2.34,329.36,37.65,90.25,,0.4,0.67,1.67,20.08,39.96,78.65,2.17,0.0,0.0,0.0,0
-4.18,-37.97,-0.94,0.51,0.95,1.02,82.25,31.38,72.4,5.26,0.89,8.09,9.09,-4.18,89.0,-1.61,1.18,0.0,0.0,0.0,0
13.26,21.64,10.51,0.57,2.66,2.66,288.63,206.22,98.63,0.0,0.39,0.63,1.63,35.87,38.73,38.68,9.36,0.0,17.93,53.78,0
-9.6,-69.73,-3.44,0.02,0.48,0.64,130.43,36.27,61.88,13.37,0.8,5.8,7.26,53.93,86.23,-0.09,0.47,29.86,22.77,100.26,0
29.62,31.83,16.68,12.2,14.39,14.39,130.63,30.86,14.09,0.0,0.07,0.07,1.07,29.62,6.95,426.09,,0.0,0.0,0.0,0
16.74,53.73,29.42,0.38,0.38,1.44,639.88,2.72,435.75,468.99,0.69,2.21,3.21,16.74,68.85,24.31,,0.0,0.0,0.0,0
15.36,53.39,4.95,0.37,1.09,2.8,117.16,25.38,37.86,65.54,0.71,2.47,3.47,56.21,71.22,25.29,9.61,0.0,13.15,57.56,0
-9.63,-9.63,,,,,,,,,0.0,0.0,1.0,-9.63,0.0,,,0.0,,0.0,0
3.17,40.29,2.8,0.06,0.92,1.02,321.14,233.11,273.79,27.69,0.92,11.71,12.71,25.37,92.13,5.69,0.91,1.28,19.59,72.5,0
6.56,8.88,9.83,2.78,3.51,3.56,545.81,103.46,141.32,6.56,0.26,0.35,1.35,15.99,26.18,28.98,11.68,0.0,14.15,49.4,0
5.14,7.64,5.24,0.3,1.05,1.05,371.17,86.25,54.65,0.38,0.33,0.49,1.49,45.31,32.76,37.79,1.01,16.49,40.97,71.92,0
0.75,16.44,0.35,0.22,1.06,1.06,167.57,128.14,152.81,,0.93,20.3,21.89,21.1,95.43,1.15,1.72,0.0,9.37,159.64,0
73.13,87.93,17.32,4.42,6.32,6.32,86.21,25.36,13.31,0.0,0.17,0.2,1.2,131.74,16.84,472.27,63.38,0.0,13.88,37.32,0
-0.45,-1.66,-0.39,0.05,0.61,0.82,312.53,69.56,95.68,26.12,0.71,2.59,3.66,12.85,72.67,11.19,0.86,36.3,11.42,55.15,0
1.32,6.64,1.05,0.51,1.0,1.25,289.46,106.45,215.8,54.94,0.8,4.04,5.04,35.84,80.18,6.85,4.37,0.0,27.45,82.86,0
19.91,53.44,9.21,0.02,0.86,0.92,168.3,60.99,49.35,4.68,0.63,1.68,2.68,30.5,62.75,47.93,0.97,13.76,4.89,22.19,0
39.69,93.9,23.73,0.62,0.65,0.65,217.63,3.66,123.11,,0.57,1.35,2.37,65.38,57.73,95.12,0.67,0.0,15.36,28.7,0
3.91,5.75,4.17,0.0,0.68,1.11,388.41,71.7,105.62,46.16,0.32,0.47,1.47,15.71,32.02,36.04,1.04,0.0,12.6,55.04,0
-74.17,-36273.53,,6.2,7.61,7.61,,,,,1.0,488.06,489.06,-74.17,99.8,-31.18,0.0,0.0,,0.0,0
0.06,0.32,0.07,0.07,0.82,0.99,435.34,115.99,100.79,26.73,0.65,3.63,5.59,4.17,82.11,4.12,0.71,31.33,4.92,49.06,0
14.93,30.52,8.24,0.18,1.39,2.53,200.97,70.9,58.3,67.37,0.5,1.03,2.04,51.67,51.09,49.56,2.69,0.0,20.29,53.34,0
20.77,94.06,12.05,0.18,1.21,1.3,211.27,158.3,153.72,14.06,0.78,3.53,4.53,26.58,77.92,29.6,6.0,0.0,3.37,17.04,0
,,-3.39,,,,,,,,,,,,,,,,7.72,135.0,0
7.22,31.78,3.55,0.65,0.97,1.15,178.78,43.87,126.88,25.18,0.77,3.4,4.4,13.58,77.28,16.28,2.1,5.5,3.13,25.61,0
2.8,2.82,5.72,138.78,154.39,154.39,742.83,74.29,4.76,,0.01,0.01,1.01,2.8,0.65,432.65,,0.0,0.0,0.0,0
5.67,18.09,,0.03,1.78,2.83,,,,,0.69,2.19,3.19,5.67,68.65,8.26,0.43,9.34,,,0
19.7,25.29,19.0,3.38,3.94,3.94,351.16,39.0,69.37,,0.22,0.28,1.28,101.67,22.11,121.36,3.65,0.0,79.08,80.16,0
-3.37,-82.46,-0.7,0.22,1.28,1.28,75.34,61.7,58.29,,0.96,23.47,24.47,549.57,95.91,-3.51,,0.0,114.45,139.39,0
19.85,32.97,6.58,0.47,1.57,1.63,120.59,51.72,47.12,2.8,0.4,0.66,1.66,114.27,39.78,85.85,1.78,0.0,31.28,69.55,0
3.31,13.97,2.68,0.07,0.42,1.03,294.43,31.51,74.29,56.65,0.76,3.22,4.22,32.11,76.33,16.96,1.0,28.44,23.3,62.08,0
5.1,27.67,1.92,0.62,1.55,2.03,137.17,42.79,48.91,23.61,0.82,4.42,5.42,38.94,81.57,12.79,1.94,0.0,12.75,69.5,0
2.01,2.96,0.85,1.04,1.31,1.87,154.63,12.64,46.89,27.15,0.32,0.47,1.47,39.55,32.0,52.31,1.68,0.43,15.95,64.72,0
4.64,6.24,4.12,0.35,2.73,3.74,323.62,167.22,70.7,72.13,0.26,0.34,1.34,32.06,25.64,41.01,4.51,0.0,24.38,72.42,0
-0.51,-1.32,-0.13,0.0,1.05,1.26,91.7,57.6,37.5,11.64,0.61,1.57,2.6,37.6,61.48,18.34,1.64,19.15,9.6,71.35,0
19.81,26.77,16.03,3.17,4.06,4.16,294.46,62.19,19.99,6.76,0.25,0.34,1.35,51.8,26.0,84.84,,17.09,25.87,51.61,0
0.91,12.19,0.27,0.67,0.84,0.86,109.03,16.33,47.73,2.13,0.93,12.39,13.39,29.9,92.53,1.08,0.36,46.74,8.68,105.88,0
1.17,4.68,1.62,0.0,0.21,1.27,505.97,79.61,375.48,400.89,0.75,3.01,4.01,8.24,75.03,6.37,5.07,0.0,9.83,55.44,0
4.56,20.85,2.26,0.0,0.83,0.89,180.03,100.03,113.44,8.96,0.75,3.43,4.57,11.2,78.11,11.56,0.68,9.35,3.28,38.58,0
-20.94,62.14,-22.34,0.01,0.08,0.12,388.38,18.18,432.75,21.42,1.34,-3.97,-2.97,-8.68,133.69,0.56,-0.15,0.0,13.08,57.13,0
19.93,85.04,9.2,0.48,1.34,1.34,167.96,107.36,123.52,0.0,0.77,3.27,4.27,105.8,76.56,26.03,,0.0,39.62,77.58,0
68.62,97.36,16.93,0.41,1.14,1.41,89.81,13.5,18.49,5.05,0.3,0.42,1.42,98.64,29.52,292.22,1.0,0.0,7.41,23.87,0
0.57,3.88,0.34,0.78,0.97,1.05,214.62,32.67,175.21,14.03,0.85,5.78,6.78,42.56,85.25,4.33,1.22,0.0,24.76,92.9,0
2.22,31.27,1.04,0.04,0.35,0.94,169.98,36.78,113.82,73.6,0.89,12.61,14.1,96.85,92.91,14.16,0.74,6.58,44.19,86.05,0
17.4,19.45,4.38,9.47,9.47,9.47,91.58,,9.55,,0.11,0.12,1.12,17.4,10.54,164.99,,0.0,0.0,0.0,0
10.68,24.67,10.67,0.25,0.43,0.61,363.66,15.87,90.96,18.13,0.57,1.31,2.31,60.03,56.73,32.02,0.83,11.64,49.31,69.25,0
9.41,84.0,3.03,0.21,0.92,1.38,117.26,32.33,45.82,21.62,0.89,7.93,8.93,154.41,88.8,35.92,1.1,34.12,46.71,80.76,0
31.66,34.22,4.89,9.82,10.8,10.8,56.19,4.07,4.13,,0.07,0.08,1.08,31.66,7.48,593.43,4.68,0.0,0.0,0.0,0
-58.0,-230.38,-14.84,0.09,1.17,1.58,93.17,,47.67,19.91,0.75,2.97,3.97,133.7,74.83,-47.03,2.78,0.0,49.07,117.73,0
27.5,63.16,11.51,1.35,2.23,2.23,152.37,48.49,54.85,,0.56,1.3,2.3,166.28,56.46,59.59,3.38,0.0,58.09,82.5,0
-12.15,-4273.28,-20.2,0.25,0.27,0.28,604.89,14.17,588.5,2.21,0.99,349.41,351.63,8.3,99.72,0.89,0.01,0.0,33.99,126.81,0
4.87,14.18,2.66,0.04,0.24,1.29,198.6,14.14,70.18,74.13,0.64,1.87,2.91,37.88,65.62,7.58,1.14,26.87,18.01,75.99,0
1.71,8.01,1.01,0.07,1.09,1.22,138.79,155.27,151.83,19.92,0.79,3.69,4.69,13.31,78.67,3.19,1.95,3.91,6.88,59.84,0
10.59,604.95,6.66,0.0,0.33,0.98,228.84,71.21,215.18,141.14,0.98,56.11,57.11,20.43,98.25,14.2,0.72,0.0,6.19,37.23,0
-18.67,-22.95,,,,,,,,,0.19,0.23,1.23,-18.67,18.67,-100.0,,0.0,,0.0,0
15.86,90.8,18.8,0.64,0.85,0.93,431.47,71.89,347.64,30.09,0.82,4.72,5.73,36.31,82.54,26.39,0.77,0.0,24.24,44.68,0
1.58,1.77,3.65,0.05,0.94,2.0,841.94,74.42,34.04,90.94,0.11,0.12,1.12,4.85,10.58,64.23,1.13,6.17,7.56,66.53,0
26.5,74.14,10.66,0.21,0.8,1.3,146.37,55.46,92.78,46.58,0.64,1.8,2.8,67.95,64.26,44.25,2.17,0.0,16.67,54.8,0
0.81,2.83,1.29,0.02,0.28,0.83,580.08,52.84,174.0,113.11,0.71,2.5,3.5,5.11,71.39,7.06,0.92,28.64,6.85,34.77,0
-1.2,275.76,-0.49,0.16,0.56,0.77,148.7,58.59,147.68,31.49,1.0,-230.71,-229.71,-0.43,100.44,-1.2,-0.02,0.0,0.31,-1534.8,0
-14.32,-171.58,-7.19,0.27,0.79,0.79,182.64,76.83,147.85,,0.92,10.98,11.98,-14.32,91.65,17.37,0.51,0.0,0.0,0.0,0
7.37,29.8,2.67,0.51,1.16,1.19,132.02,55.5,84.87,2.61,0.75,3.05,4.05,34.99,75.29,19.54,1.55,0.0,10.02,59.13,0
2.33,7.52,1.61,0.3,1.87,1.9,251.68,88.37,56.03,1.72,0.69,2.23,3.23,10.42,69.01,26.08,1.36,0.0,5.6,26.69,0
36.9,94.8,18.76,0.67,1.74,1.74,185.05,65.5,61.06,,0.61,1.57,2.57,132.16,61.07,76.02,1.58,23.76,48.43,61.67,0
9.85,14.06,12.51,0.17,1.5,2.23,462.61,69.94,58.89,65.94,0.29,0.42,1.43,23.76,29.99,58.57,1.39,10.83,17.68,40.94,0
33.97,98.1,13.35,0.49,1.42,1.44,143.08,78.28,71.29,2.22,0.65,1.89,2.89,66.02,65.37,64.39,3.01,9.39,12.6,30.28,0
22.03,58.93,5.57,0.67,1.43,1.43,91.94,42.13,55.99,,0.63,1.67,2.67,46.03,62.61,44.9,3.1,0.0,6.06,43.12,0
-1.92,-1.96,-16.9,22.37,23.76,23.76,3201.21,36.39,26.25,0.0,0.02,0.02,1.02,2.01,1.88,355.73,1.23,0.0,34.59,36.89,0
1.44,4.2,1.36,0.16,0.7,0.87,342.39,111.77,206.24,35.73,0.61,1.78,2.92,1.44,65.72,24.76,0.74,0.0,0.0,0.0,0
1.7,16.85,0.59,0.08,0.33,0.92,126.53,25.63,104.3,62.79,0.9,8.94,9.94,48.13,89.94,10.59,0.75,0.0,16.14,74.77,0
-156.24,147.15,-30.55,0.06,0.16,0.16,61.97,,145.11,,2.06,-1.94,-0.94,-156.24,206.18,-65.03,-1.6,0.0,0.0,0.0,0
2.84,5.54,1.87,1.35,1.56,1.56,239.31,24.45,114.53,,0.49,0.95,1.95,11.47,48.77,27.33,2.2,0.0,5.68,37.05,0
1.32,4.99,1.09,0.0,0.63,0.92,300.29,125.33,140.84,59.48,0.73,2.77,3.77,31.81,73.5,4.57,0.84,23.83,25.15,85.33,0
9.31,36.33,10.09,0.73,1.72,2.02,394.31,75.89,76.83,23.19,0.73,2.85,3.9,19.79,74.36,21.1,1.06,0.0,11.35,28.79,0
6.5,22.5,4.43,0.03,1.24,1.4,248.12,84.58,51.75,10.93,0.71,2.46,3.46,52.01,71.1,34.61,1.16,7.28,31.02,59.34,0
0.82,2.82,0.65,0.06,0.7,0.7,286.99,44.21,48.73,0.0,0.71,2.42,3.42,9.17,70.76,25.36,0.91,50.73,6.58,32.26,0
-10.61,443.41,-3.35,0.05,0.81,0.81,59.62,87.98,115.19,0.18,1.02,-42.77,-41.77,25.46,102.39,-5.71,-0.08,0.0,11.38,111.29,0
60.06,143.67,25.57,0.41,1.4,1.4,154.98,77.19,78.06,,0.59,1.4,2.39,211.92,58.2,104.43,5.51,0.0,64.66,88.19,0
55.85,83.98,38.15,1.06,1.94,2.06,248.62,72.27,81.99,9.84,0.33,0.5,1.5,58.65,33.5,187.17,2.12,0.0,1.91,3.56,0
8.51,10.57,3.46,0.76,2.6,3.99,147.98,49.66,27.05,38.22,0.19,0.24,1.24,53.58,19.51,71.42,3.11,0.0,18.32,74.42,0
-10.47,-39.94,-6.59,1.5,2.59,2.95,229.17,48.17,43.91,15.99,0.74,2.81,3.81,-2.72,73.77,-1.48,1.9,28.57,4.88,74.5,0
-47.09,134.43,-54.47,0.07,0.2,0.65,421.07,31.31,242.23,113.94,1.35,-3.86,-2.86,-38.18,135.03,-20.93,-0.56,1.83,10.31,-64.09,0
3.8,17.45,4.73,0.15,0.3,1.69,453.29,14.51,96.59,135.52,0.76,3.5,4.59,19.96,78.22,9.9,1.2,0.0,20.13,64.81,0
46.89,51.67,46.41,1.2,10.81,10.81,360.26,316.85,32.95,,0.09,0.1,1.1,46.89,9.25,507.12,,0.0,0.0,0.0,0
29.49,89.39,8.23,0.1,0.98,0.98,101.6,38.04,42.99,,0.67,2.03,3.03,72.73,67.01,58.07,0.98,18.06,12.07,49.61,0
1.07,1.44,0.9,1.58,2.35,2.46,307.49,51.96,67.59,7.34,0.24,0.32,1.35,21.55,25.85,55.64,1.67,0.0,17.3,64.03,0
-1.12,-32.8,-0.49,0.76,1.03,1.03,159.26,42.09,151.97,0.0,0.97,28.27,29.27,22.71,96.58,-1.16,,0.0,10.43,99.1,0
0.03,-104.17,0.05,0.04,0.17,0.46,553.8,24.32,145.92,55.37,1.0,-3032.22,-3031.22,21.7,100.03,7.68,0.78,15.21,32.96,70.12,0
