ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
-2.75,-12.81,-2.0,0.31,1.0,1.09,266.16,132.86,192.93,16.98,0.79,3.66,4.66,3.85,78.55,17.12,1.36,0.0,4.81,27.75,0
13.65,92.54,4.26,0.13,0.77,0.78,113.78,41.92,62.4,0.72,0.85,5.77,6.78,51.8,85.25,23.71,0.75,9.08,11.89,60.21,0
-0.52,-0.67,-67.76,49.77,61.0,61.0,47490.01,2040.92,181.67,,0.22,0.29,1.29,-0.51,22.37,-1.34,1.3,0.0,1.21,-3.13,0
9.5,25.38,5.16,0.26,0.41,0.77,198.43,17.14,122.46,44.52,0.63,1.67,2.67,9.5,62.57,31.52,0.74,0.0,0.0,0.0,0
3.61,4.15,106.69,0.12,18.46,18.46,10797.14,8989.22,221.09,0.0,0.13,0.15,1.15,3.61,13.16,51.4,6.36,11.08,0.0,0.0,0
-53.64,-90.02,-86.13,0.0,0.59,1.79,586.05,135.64,191.21,279.29,0.4,0.68,1.68,-38.53,40.41,-88.95,2.14,6.66,24.26,-125.3,0
30.23,82.71,13.69,0.05,0.67,0.97,165.23,63.97,103.4,31.23,0.63,1.74,2.74,30.23,63.45,63.63,0.96,0.0,0.0,0.0,0
15.46,19.77,14.4,2.52,4.76,4.77,339.98,151.9,67.64,0.59,0.22,0.28,1.28,41.86,21.84,76.14,22.96,0.0,24.6,55.96,0
8.55,18.4,3.41,0.44,1.25,1.53,145.61,61.84,76.88,22.29,0.54,1.15,2.15,38.66,53.53,28.9,2.62,0.0,12.01,58.5,0
1.16,2.85,0.55,0.1,1.01,1.39,172.04,88.87,72.04,37.51,0.59,1.45,2.45,70.55,59.18,13.34,2.12,15.39,32.71,81.72,0
-22.55,52.14,-14.29,0.04,0.22,0.49,231.23,61.18,325.98,87.73,1.43,-3.31,-2.31,37.39,143.25,-13.81,-1.46,0.0,37.97,144.47,0
5.01,17.44,2.64,0.01,1.0,1.46,192.16,127.71,72.07,59.29,0.71,2.48,3.48,64.19,71.25,9.89,52.81,29.86,31.16,105.25,0
34.08,84.75,13.04,0.01,0.43,0.43,139.69,33.36,39.17,0.12,0.6,1.49,2.49,157.95,59.79,65.67,0.54,29.31,47.41,70.97,0
12.05,26.78,1.91,0.69,1.1,1.69,57.86,6.06,16.03,9.53,0.55,1.22,2.22,143.47,55.01,38.7,1.28,16.43,20.83,83.85,0
16.19,83.91,7.35,0.5,1.11,1.11,165.83,81.46,132.01,0.02,0.81,4.18,5.18,16.19,80.71,22.96,1.95,0.0,0.0,0.0,0
-1.21,-2.0,-0.48,0.99,2.03,4.15,145.5,22.02,22.56,48.5,0.39,0.65,1.65,28.74,39.38,8.46,2.55,0.0,11.94,84.9,0
35.27,95.24,39.35,0.63,0.92,0.92,407.16,71.19,252.47,1.18,0.63,1.7,2.7,41.2,62.96,62.71,0.88,0.0,6.61,10.98,0
22.92,45.89,8.45,0.28,1.15,2.11,134.59,54.78,62.71,61.25,0.5,1.0,2.0,22.92,50.05,46.54,,0.0,0.0,0.0,0
-1.48,54.15,-3.19,0.0,0.84,0.84,786.21,668.53,795.41,,1.03,-37.53,-36.53,0.98,102.74,-0.61,-0.21,0.0,5.31,171.63,0
57.34,56.74,20.45,-33.27,-56.86,-94.74,130.21,31.8,-1.35,51.77,-0.01,-0.01,0.99,57.36,-1.05,-5586.42,320.72,0.0,0.01,0.04,0
-19.94,142.42,-123.11,0.01,0.04,0.88,2254.1,50.45,2511.48,2155.13,1.14,-8.14,-7.14,-19.94,114.0,-17.49,,0.0,0.0,0.0,0
6.17,10.88,4.78,0.13,1.61,2.02,282.72,169.42,117.05,49.37,0.43,0.76,1.76,15.59,43.27,19.72,3.88,0.0,7.3,43.37,0
3.88,12.93,2.85,0.29,0.43,0.79,268.12,12.67,85.37,33.27,0.7,2.33,3.33,4.77,69.95,15.18,0.9,37.55,0.65,6.46,0
0.46,0.84,0.11,0.78,0.99,0.99,85.99,8.05,37.9,,0.45,0.81,1.81,91.95,44.68,7.75,1.06,0.0,21.55,93.15,0
11.67,19.45,13.34,0.84,1.16,1.29,417.26,36.38,56.74,15.91,0.37,0.62,1.67,28.76,39.98,44.5,0.95,14.01,19.53,46.42,0
0.66,2.98,0.32,0.0,0.3,0.76,175.59,36.42,52.64,55.78,0.78,3.52,4.52,30.67,77.88,4.94,0.55,40.86,14.44,82.88,0
5.74,15.56,1.35,0.1,0.1,1.09,85.75,,52.58,52.63,0.63,1.7,2.71,59.41,63.12,16.31,1.2,0.0,12.61,78.01,0
10.02,37.94,5.23,0.23,1.42,2.22,190.46,39.38,33.11,26.59,0.73,2.75,3.78,45.14,73.58,36.32,1.31,23.66,18.32,50.23,0
19.76,55.12,18.58,1.03,1.56,1.56,343.25,113.17,217.19,,0.64,1.79,2.79,19.76,64.15,30.8,,0.0,0.0,0.0,0
2.35,3.14,5.33,3.37,3.82,3.96,827.38,79.31,174.84,24.26,0.25,0.34,1.34,7.89,25.13,21.87,5.18,0.0,12.56,63.92,0
-5.83,-12.31,-1.92,0.01,0.22,0.78,120.37,8.54,30.27,22.05,0.49,1.03,2.11,4.99,52.59,0.23,0.85,23.1,3.57,75.9,0
6.79,7.25,4.79,13.33,16.25,16.61,257.32,29.97,10.32,3.8,0.06,0.07,1.07,61.73,6.27,273.94,2.92,0.0,38.73,80.05,0
6.86,12.61,5.14,0.57,0.84,1.08,273.78,26.26,96.32,23.82,0.45,0.83,1.84,65.38,45.62,40.96,1.05,0.0,43.89,80.59,0
3.89,4.54,1.83,1.0,3.97,5.09,171.33,64.67,21.83,24.91,0.14,0.17,1.17,10.74,14.25,57.93,2.67,0.0,3.21,39.63,0
4.39,6.79,2.3,0.6,1.75,2.15,191.32,45.12,31.94,15.73,0.35,0.55,1.55,56.5,35.28,46.11,1.4,13.17,27.31,80.5,0
10.21,76.55,7.29,0.23,1.07,1.1,260.6,167.62,200.35,6.48,0.87,6.5,7.5,21.57,86.66,12.56,4.58,4.31,8.11,44.24,0
0.78,2.38,0.32,0.06,0.49,0.71,152.69,42.92,101.56,23.22,0.67,2.07,3.07,0.78,67.43,18.49,0.63,0.0,0.0,0.0,0
0.0,0.0,,4.75,179.0,179.0,,,,,0.0,0.0,1.0,0.0,0.36,0.0,2.82,0.0,,,0
-11.02,-75.09,-32.91,0.01,0.12,0.3,1089.73,22.72,408.33,91.42,0.85,5.81,6.81,-5.0,85.32,-3.76,0.62,29.62,17.98,618.52,0
1.75,17.63,1.86,0.35,1.79,2.01,388.58,108.15,51.18,16.4,0.9,9.07,10.07,9.08,90.07,10.72,1.32,18.58,7.8,40.71,0
9.29,20.43,12.37,0.14,0.59,0.92,485.91,114.12,254.97,86.14,0.54,1.19,2.2,34.3,54.51,29.99,0.9,0.0,33.29,56.15,0
7.22,8.18,9.57,1.72,5.49,7.96,483.75,194.09,51.68,129.34,0.12,0.13,1.13,22.23,11.78,70.07,6.66,0.0,19.89,63.85,0
7.02,9.34,5.41,1.45,6.45,6.61,280.96,189.21,37.87,6.23,0.24,0.32,1.33,47.0,24.84,58.63,8.83,0.0,30.77,71.37,0
13.37,23.33,10.36,0.39,1.25,1.98,282.87,49.77,18.44,42.4,0.43,0.74,1.74,27.54,42.69,55.29,1.04,13.94,10.98,31.97,0
0.0,0.03,0.0,0.0,0.15,0.91,282.74,19.52,106.92,103.56,0.78,4.14,5.33,25.32,81.22,12.7,0.85,14.94,19.61,65.12,0
16.34,19.92,11.99,0.95,2.05,4.21,267.87,47.15,41.54,94.07,0.18,0.22,1.22,48.92,17.97,116.7,2.63,0.52,23.91,56.97,0
2.11,10.91,0.96,0.01,0.4,0.93,166.0,48.16,36.23,65.44,0.81,4.18,5.18,41.85,80.68,11.9,0.74,52.98,18.07,73.29,0
9.11,15.16,4.87,0.47,1.08,2.42,195.12,22.76,37.69,51.22,0.37,0.61,1.66,29.07,39.92,43.84,1.47,0.0,10.67,50.32,0
3.89,5.98,4.01,0.5,4.54,5.41,376.2,121.67,30.12,26.53,0.35,0.54,1.54,55.14,34.95,25.87,1.61,0.0,52.83,81.9,0
2.22,6.89,2.13,0.01,1.06,1.52,350.07,118.73,96.48,53.04,0.51,1.58,3.1,13.36,67.73,25.92,1.0,4.74,10.68,52.08,0
-1.65,-11.85,-1.95,0.01,0.18,0.27,431.39,61.44,350.42,32.56,0.86,6.18,7.18,13.8,86.08,8.11,0.22,2.98,18.26,65.56,0
25.05,-189.42,24.71,0.3,0.95,1.29,360.0,178.05,274.26,94.89,1.13,-8.56,-7.56,33.76,113.22,22.12,,0.0,8.59,24.96,0
2.93,50.87,1.63,0.07,0.61,0.61,203.35,64.39,119.94,,0.94,16.36,17.36,2.93,94.24,19.76,0.64,0.0,0.0,0.0,0
22.68,48.59,9.93,0.49,1.82,1.94,159.71,84.26,55.04,8.03,0.53,1.14,2.14,100.96,53.31,58.62,2.37,10.53,34.25,66.09,0
0.25,1.06,0.1,0.01,1.34,1.34,151.21,124.79,58.63,0.0,0.76,3.22,4.22,64.78,76.29,12.73,2.33,23.48,26.73,82.68,0
-0.86,-519.49,-0.36,0.06,0.57,0.84,152.32,75.71,148.37,41.66,1.0,605.6,606.6,14.02,99.84,2.39,0.03,0.0,6.21,87.25,0
0.29,0.38,0.13,1.33,3.43,3.56,164.39,82.42,39.24,5.2,0.24,0.32,1.32,19.97,24.41,18.91,5.76,0.0,8.87,78.18,0
42.4,69.02,75.93,2.54,2.58,2.58,653.64,9.44,248.64,,0.39,0.63,1.63,42.4,38.57,109.94,,0.0,0.0,0.0,0
3.84,13.91,6.61,0.0,0.19,0.94,628.53,62.41,119.61,258.89,0.72,2.62,3.62,7.01,72.41,9.79,0.94,35.0,5.46,22.52,0
6.86,14.42,4.66,0.0,1.21,1.57,248.05,147.4,121.62,44.06,0.52,1.1,2.1,22.85,52.43,18.03,2.21,0.0,10.87,74.98,0
0.18,0.27,0.23,0.97,2.23,4.48,454.8,50.48,31.5,92.01,0.34,0.51,1.51,25.66,33.61,27.47,1.42,11.92,31.74,83.05,0
0.67,1.2,0.37,0.58,1.35,1.54,205.04,64.5,85.41,17.04,0.44,0.79,1.8,38.13,44.33,15.49,1.63,0.0,21.05,87.06,0
3.03,11.58,3.55,0.0,0.24,0.95,427.44,71.1,172.88,209.54,0.71,2.7,3.81,8.69,73.78,15.83,0.81,28.21,6.63,33.89,0
12.27,17.02,7.31,1.77,3.42,3.74,217.42,90.2,54.86,17.94,0.28,0.39,1.39,83.08,27.88,78.6,18.53,0.0,42.18,74.33,0
1.74,2.28,1.78,0.22,0.82,1.4,374.28,29.91,49.61,29.19,0.24,0.31,1.31,27.09,23.79,29.48,1.07,10.09,26.0,73.23,0
46.49,94.21,17.45,0.87,2.21,2.21,136.97,75.98,56.76,,0.51,1.03,2.03,91.19,50.65,99.74,8.03,0.0,16.77,41.18,0
0.61,12.19,0.45,0.43,0.68,0.87,268.69,60.82,249.05,48.22,0.95,18.88,19.9,56.08,94.97,0.65,0.33,0.0,40.83,98.43,0
-0.24,-4.91,-0.09,0.2,1.0,1.0,140.57,96.02,119.32,,0.95,19.28,20.28,8.72,95.07,3.33,1.05,0.0,3.45,67.56,0
17.68,26.28,17.67,3.16,3.7,3.7,364.66,42.13,77.16,,0.33,0.49,1.49,17.68,32.72,87.09,3.95,0.0,0.0,0.0,0
19.62,69.73,5.44,1.13,1.22,1.27,101.3,7.07,71.72,3.13,0.72,2.55,3.55,39.87,71.87,30.55,3.22,0.0,5.62,36.15,0
20.84,31.14,11.9,0.97,3.1,3.1,208.36,133.1,62.47,,0.33,0.49,1.49,45.44,33.06,71.14,12.47,0.0,14.04,42.75,0
-2.83,-22.33,-0.84,0.02,0.42,0.58,108.2,28.53,61.13,12.16,0.83,6.52,7.88,63.88,87.31,5.39,0.37,23.31,19.78,93.24,0
26.87,28.67,14.57,4.1,15.86,15.86,197.95,144.79,12.31,,0.06,0.07,1.07,26.87,6.3,426.16,,0.0,0.0,0.0,0
3.04,5.23,7.16,0.49,1.63,2.39,859.13,405.53,354.69,272.06,0.42,0.72,1.72,3.04,41.86,7.27,,0.0,0.0,0.0,0
4.52,20.54,1.73,0.07,0.87,1.84,139.58,48.63,62.5,61.31,0.78,3.54,4.54,49.01,77.97,10.83,3.53,6.31,17.01,87.28,0
5.55,5.55,6.73,,,,442.86,,,,,,1.0,5.55,0.0,,,0.0,0.0,0.0,0
15.14,50.32,6.8,0.19,1.1,1.26,163.96,80.86,95.71,15.54,0.68,2.25,3.32,65.49,69.91,29.97,1.43,1.84,22.62,88.04,0
6.56,9.42,15.82,1.97,2.75,2.75,879.94,205.78,263.26,,0.3,0.44,1.44,14.5,30.34,23.16,4.31,0.0,19.13,66.92,0
3.47,5.25,3.21,0.07,1.18,1.2,337.64,110.09,52.21,2.27,0.34,0.51,1.51,54.9,33.85,35.01,1.04,14.23,47.57,77.16,0
1.7,22.81,0.45,0.17,1.1,1.1,96.55,77.79,84.03,,0.89,11.99,13.45,33.78,92.56,2.86,2.39,0.0,8.49,153.28,0
57.8,83.08,15.41,2.06,2.72,2.72,97.3,17.75,20.93,0.0,0.3,0.43,1.44,135.9,30.43,195.04,3.08,6.4,20.82,51.18,0
0.68,2.2,0.5,0.02,0.58,0.74,265.48,57.88,73.64,17.62,0.67,2.17,3.22,15.07,68.96,9.9,0.83,36.52,10.46,57.01,0
18.13,46.55,8.72,0.44,1.39,1.54,175.45,91.77,96.86,14.39,0.61,1.57,2.57,60.72,61.05,35.39,3.17,0.0,20.47,48.41,0
13.94,53.27,7.33,0.0,0.55,0.57,191.98,63.88,80.35,2.94,0.74,2.82,3.82,23.12,73.84,31.22,0.59,19.83,4.83,25.8,0
27.44,42.97,18.53,0.84,1.04,1.04,246.47,17.83,87.85,,0.36,0.57,1.57,68.64,36.14,118.53,1.02,0.0,27.82,45.37,0
2.51,4.08,2.96,0.0,0.72,1.76,430.98,57.48,79.61,83.88,0.38,0.63,1.63,13.95,38.48,25.33,1.21,0.0,13.5,58.19,0
-68.77,100.45,-193.01,7.6,8.27,8.27,1024.47,40.72,60.71,,1.65,-2.4,-1.46,-68.77,168.46,-4.0,1.92,0.0,0.0,0.0,0
-3.68,-24.26,-3.74,0.0,0.34,0.53,371.21,54.89,112.62,32.23,0.65,4.32,6.6,1.62,84.85,2.76,0.47,32.02,5.39,64.44,0
21.57,32.49,13.54,0.06,1.43,2.51,229.12,91.53,67.31,74.35,0.31,0.47,1.51,58.33,33.61,89.46,2.71,0.0,23.07,55.03,0
4.08,53.15,1.43,0.47,0.87,1.06,128.22,43.19,109.05,21.3,0.92,12.03,13.03,31.78,92.33,8.77,1.71,0.0,9.73,74.47,0
-10.93,-1321.13,-11.52,0.04,0.7,1.24,384.42,180.09,295.43,159.21,0.99,119.79,120.82,0.7,99.17,-10.96,40.87,0.0,12.26,-826.85,0
8.94,34.25,6.48,0.85,1.12,1.29,264.77,43.28,130.44,29.76,0.74,2.83,3.83,16.01,73.9,14.92,2.02,13.12,5.13,29.12,0
0.75,0.75,0.86,,,,416.73,226.59,,,,,1.0,0.75,0.0,,,0.0,0.0,0.0,0
3.97,11.42,5.26,0.0,0.41,0.73,483.93,73.05,54.87,59.57,0.63,1.82,2.88,11.42,65.26,10.67,0.83,47.8,9.88,46.13,0
9.84,12.97,7.75,1.87,2.8,2.8,287.3,57.71,62.12,,0.24,0.32,1.32,111.16,24.12,83.87,2.07,0.0,79.75,95.42,0
7.82,70.82,2.14,0.03,1.26,1.26,100.09,96.74,78.61,,0.89,8.06,9.06,420.87,88.96,8.79,,0.0,113.26,139.91,0
1.98,3.08,0.63,0.59,2.07,2.57,115.35,48.21,32.55,16.52,0.36,0.56,1.56,79.28,35.73,66.22,2.66,0.0,24.43,74.13,0
1.42,5.83,1.22,0.02,0.17,0.83,313.41,14.15,52.62,62.97,0.76,3.1,4.1,27.97,75.62,14.87,0.87,35.97,22.8,64.82,0
14.04,25.31,4.86,0.39,1.28,1.8,126.33,35.4,43.72,22.92,0.45,0.8,1.8,55.08,44.53,42.49,2.11,0.0,14.2,64.0,0
4.88,8.38,2.98,0.18,0.8,1.5,222.42,39.46,52.79,45.1,0.42,0.72,1.72,35.42,41.75,33.97,1.27,15.53,18.61,60.59,0
-4.17,-4.65,-3.64,7.23,8.17,12.2,318.67,14.39,21.03,85.91,0.1,0.11,1.11,22.58,10.28,7.75,5.2,0.0,23.36,96.19,0
4.33,12.86,0.71,0.01,0.85,0.99,60.06,33.16,28.4,5.35,0.66,1.97,2.97,64.75,66.32,26.56,0.98,18.22,9.94,77.05,0
6.4,7.71,7.9,5.14,5.86,5.86,450.38,45.73,11.25,,0.16,0.2,1.2,25.2,16.94,38.97,5.51,11.9,23.19,67.93,0
0.9,12.11,0.28,0.01,0.77,0.78,115.63,79.04,90.34,0.62,0.93,12.52,13.52,25.63,92.6,2.11,0.27,12.12,7.84,85.16,0
0.86,3.48,1.23,0.0,0.23,1.29,518.56,88.46,384.46,412.86,0.75,3.03,4.03,7.33,75.17,3.58,8.99,0.0,9.18,68.92,0
3.27,17.22,1.8,0.01,0.92,0.99,201.33,126.1,129.0,9.47,0.79,4.16,5.26,9.55,81.0,9.26,0.72,8.16,3.47,48.45,0
1.77,-5.45,1.25,0.0,0.07,0.31,258.21,13.7,286.58,69.08,1.33,-4.08,-3.08,17.63,132.52,17.99,-0.2,0.0,11.21,33.99,0
19.53,79.19,7.8,0.05,1.36,1.36,145.81,138.02,105.83,,0.75,3.05,4.05,121.06,75.34,25.92,,0.0,40.56,80.59,0
15.15,20.88,6.26,1.8,3.21,3.86,150.72,34.02,24.14,15.9,0.27,0.38,1.38,34.77,27.41,103.75,2.0,0.0,8.1,40.25,0
-0.05,-0.31,-0.03,0.87,1.02,1.07,203.64,24.2,167.14,8.55,0.85,5.69,6.69,37.57,85.05,3.04,1.53,0.0,20.99,89.41,0
2.92,29.18,1.25,0.05,0.39,0.96,156.28,37.45,99.08,62.19,0.89,8.87,9.98,100.4,89.98,11.1,0.84,6.22,41.73,89.96,0
35.64,40.73,14.99,7.99,8.0,8.0,153.54,0.12,18.92,,0.12,0.14,1.14,35.64,12.5,285.26,,0.0,0.0,0.0,0
7.09,12.3,6.42,0.01,0.15,0.42,330.88,6.59,51.91,16.73,0.42,0.74,1.74,65.12,42.39,31.61,0.85,10.58,52.61,77.16,0
5.03,67.61,1.36,0.02,0.88,1.16,98.41,47.24,49.31,15.76,0.93,12.45,13.45,184.81,92.56,21.82,0.99,31.49,48.47,88.22,0
20.37,29.91,2.3,2.6,3.01,3.01,41.29,5.29,12.98,,0.32,0.47,1.47,20.37,31.91,86.49,17.03,0.0,0.0,0.0,0
-0.59,-2.11,-0.1,0.18,1.37,2.01,63.43,1.06,26.84,17.44,0.72,2.58,3.58,233.14,72.08,20.48,3.63,0.0,40.61,91.67,0
-4.0,-10.96,-2.04,0.62,1.76,1.76,186.17,83.85,45.84,,0.63,1.74,2.74,199.32,63.47,5.76,1.98,15.17,103.71,124.16,0
-2.96,-203.97,-6.39,0.21,0.25,0.31,788.66,28.85,758.47,48.85,0.98,67.75,68.93,12.65,98.55,6.04,0.02,0.0,33.73,69.26,0
7.68,28.82,3.94,-0.13,0.2,0.97,187.05,30.94,91.83,70.98,0.73,2.75,3.75,26.15,73.34,18.93,0.96,22.47,9.47,46.5,0
9.39,34.71,2.46,0.26,1.37,1.51,95.75,61.48,52.37,7.59,0.73,2.69,3.69,36.64,72.94,17.1,3.03,10.82,7.15,66.35,0
0.33,20.5,0.38,0.01,0.99,2.37,412.49,31.09,167.36,233.04,0.98,60.68,61.68,8.34,98.38,2.85,23.15,0.0,9.05,64.86,0
26.93,50.03,8.48,1.71,1.76,2.24,114.9,2.67,50.57,24.47,0.46,0.86,1.86,26.93,46.17,58.34,,0.0,0.0,0.0,0
16.6,87.89,14.64,0.02,0.86,0.9,321.9,212.8,253.74,10.17,0.81,4.3,5.3,50.31,81.12,29.61,0.69,0.0,29.74,54.34,0
0.0,0.0,0.01,0.16,0.88,1.27,685.37,78.05,49.52,42.09,0.17,0.2,1.2,2.4,16.51,33.8,1.06,8.67,4.51,23.6,0
-0.09,-0.34,-0.03,0.31,0.82,0.89,138.72,51.05,100.32,6.81,0.74,2.88,3.88,28.85,74.24,3.12,0.76,0.0,11.0,160.24,0
0.07,0.28,0.03,0.07,0.34,0.99,183.0,19.79,74.54,49.32,0.75,2.97,3.97,6.93,74.79,14.12,1.0,21.49,3.44,31.04,0
2.17,120.33,1.93,0.04,0.8,0.81,324.95,240.75,314.67,2.43,0.98,54.41,55.41,3.09,98.2,2.35,0.09,0.0,0.82,23.43,0
-13.29,-603.72,-6.72,0.55,0.78,0.78,184.62,41.16,178.09,,0.98,44.44,45.44,-13.29,97.8,31.33,0.1,0.0,0.0,0.0,0
1.0,2.42,0.38,0.25,0.88,0.96,140.48,33.18,52.96,4.24,0.59,1.42,2.42,37.71,58.67,35.03,0.98,0.0,14.13,65.62,0
3.66,19.54,3.5,0.39,1.23,1.24,349.52,85.02,100.46,1.15,0.81,4.35,5.35,13.17,81.29,16.5,1.11,0.0,9.11,41.28,0
52.82,97.3,21.84,1.84,3.01,3.01,150.92,41.57,35.33,,0.46,0.84,1.84,159.71,45.71,127.68,2.62,16.46,44.19,59.06,0
8.72,11.17,10.72,0.08,2.29,3.69,449.04,74.5,40.38,77.59,0.21,0.27,1.28,23.41,21.95,76.85,1.58,7.04,18.08,44.58,0
4.26,21.53,2.59,0.17,0.42,0.57,222.36,41.15,165.12,25.52,0.8,4.06,5.06,24.22,80.23,8.99,0.46,0.0,12.16,27.14,0
4.54,12.04,1.27,0.55,1.56,1.57,102.11,60.06,60.8,0.17,0.62,1.65,2.65,61.4,62.29,15.94,7.05,0.0,15.91,79.41,0
-3.02,-3.22,-26.65,3.39,3.69,3.69,3220.4,45.62,153.3,,0.06,0.07,1.07,0.85,6.14,100.49,1.16,0.0,34.14,37.4,0
12.33,20.85,8.28,0.33,1.38,1.56,245.2,88.47,84.36,15.57,0.35,0.59,1.69,12.33,40.85,88.75,1.33,0.0,0.0,0.0,0
2.66,33.4,2.18,0.03,0.18,0.44,299.39,39.42,121.96,70.02,0.92,11.54,12.54,26.24,92.03,8.33,0.15,49.58,19.34,65.38,0
-6.07,11.93,-2.8,0.04,0.12,0.27,168.48,20.54,250.53,36.74,1.51,-2.96,-1.97,8.54,150.86,-4.03,-0.85,0.0,6.74,93.13,0
8.65,9.93,2.87,5.41,6.72,6.72,121.07,19.1,14.58,,0.13,0.15,1.15,26.75,12.86,206.91,4.89,0.0,6.0,35.79,0
2.29,9.07,1.39,0.01,0.86,0.93,220.86,134.52,112.93,12.77,0.75,2.95,3.96,36.26,74.75,6.11,0.83,20.83,20.56,82.55,0
17.39,52.45,17.55,0.13,1.03,1.26,368.41,91.89,106.98,25.28,0.66,1.98,3.02,27.95,66.85,36.14,0.91,0.0,10.66,26.53,0
1.53,7.81,1.46,0.01,1.04,1.19,346.53,124.0,95.67,18.35,0.8,4.07,5.09,33.6,80.36,20.08,1.08,19.74,30.45,64.55,0
0.12,0.39,0.07,0.03,0.45,0.45,223.56,21.13,43.02,0.0,0.64,2.11,3.28,13.32,69.55,21.62,0.8,42.99,8.09,42.88,0
-4.74,78.82,-1.75,0.0,0.62,0.62,135.1,71.7,116.13,0.12,1.06,-17.64,-16.64,31.43,106.01,5.39,0.28,0.01,13.39,81.9,0
12.09,338.41,6.57,0.28,1.03,1.03,198.46,127.94,170.03,,0.97,27.07,27.99,157.58,96.43,13.36,0.75,0.0,79.1,101.66,0
64.0,96.89,32.32,0.35,1.62,1.73,184.31,77.77,61.41,6.86,0.34,0.51,1.51,67.89,33.94,211.43,1.6,0.0,1.96,4.29,0
11.69,14.23,4.68,1.0,2.6,4.18,145.97,38.43,24.03,38.47,0.18,0.22,1.22,58.01,17.83,86.91,3.34,0.0,18.52,70.81,0
4.04,14.67,2.37,-0.02,1.11,1.2,214.03,119.22,105.45,9.32,0.72,2.63,3.63,10.51,72.46,21.85,1.26,0.0,3.79,25.4,0
2.29,-9.0,3.03,0.06,0.22,0.58,481.52,48.51,274.54,107.2,1.25,-4.92,-3.92,9.68,125.48,10.85,-0.4,4.7,9.74,31.72,0
4.59,17.48,5.66,0.12,0.3,1.67,450.15,15.88,86.95,120.11,0.72,2.74,3.81,20.38,73.73,12.26,1.16,0.0,19.47,60.42,0
33.39,37.66,56.6,3.23,8.81,8.81,618.78,386.42,69.27,,0.11,0.13,1.13,33.39,11.35,294.12,,0.0,0.0,0.0,0
24.34,87.29,7.2,0.15,0.91,0.91,107.97,42.84,56.41,,0.72,2.59,3.59,80.96,72.11,46.48,0.9,14.9,16.75,56.52,0
0.63,0.76,0.51,2.08,3.25,4.09,293.93,46.74,39.71,33.66,0.16,0.19,1.2,24.57,16.42,80.74,1.94,0.0,19.28,68.49,0
0.77,23.15,0.4,0.42,1.03,1.03,189.14,109.91,180.27,0.0,0.97,28.99,29.99,20.48,96.67,0.8,,0.0,10.21,90.85,0
