ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,IS_BANKRUPT
-8.68,-10.6,,5.52,5.52,5.52,,,,,0.18,0.22,1.22,-8.68,18.11,-47.9,,0.0,,0.0,0
28.44,53.54,24.93,0.02,2.24,2.24,319.01,306.93,138.0,,0.47,0.88,1.88,30.13,46.88,60.67,29.82,0.0,1.48,4.58,0
-67.98,-130.41,-122.83,0.88,0.88,2.14,612.52,0.0,303.59,389.87,0.48,0.92,1.92,-67.98,47.87,-142.0,,0.0,0.0,0.0,0
-1.3,-1.33,,46.41,48.94,48.94,,,,,0.02,0.02,1.02,-1.3,2.04,-63.64,,0.0,,0.0,0
36.53,85.62,28.2,3.84,4.04,4.04,190.64,13.12,67.17,,0.24,0.57,2.34,41.75,57.33,151.03,,0.0,4.03,12.35,0
-138.41,1253.45,-59.38,0.39,0.83,0.83,156.16,74.89,170.1,,1.11,-10.06,-9.06,-84.11,111.04,-112.47,-1.26,0.0,23.3,-79.86,0
62.05,88.85,15.26,0.26,0.74,2.22,89.5,12.34,25.26,37.71,0.3,0.42,1.43,85.31,30.16,215.87,1.93,0.0,5.72,22.62,0
10.71,17.52,9.07,1.49,2.13,2.29,308.27,74.26,116.81,19.27,0.39,0.64,1.64,21.85,38.87,30.84,5.25,0.0,9.44,43.6,0
0.4,1.85,0.21,0.15,0.48,0.65,188.27,46.17,141.76,25.62,0.78,3.57,4.6,39.24,78.25,7.71,0.46,0.0,20.09,84.22,0
1.12,-9.05,1.68,0.03,0.14,0.76,544.97,68.28,602.26,379.46,1.12,-9.05,-8.05,13.2,112.42,5.05,-0.83,0.0,18.09,61.1,0
-130.63,339.19,-43.37,0.07,0.07,0.1,120.85,0.0,109.54,3.8,1.38,-3.59,-2.6,-120.41,138.51,2.29,0.11,0.0,3.39,826.09,0
-7.09,-8.38,-3.87,1.78,1.86,3.23,198.42,1.71,19.89,27.6,0.15,0.18,1.18,13.33,15.32,2.28,1.34,0.0,11.13,94.71,0
2.2,10.43,1.46,2.46,3.79,5.21,240.74,49.12,37.01,53.3,0.79,3.74,4.74,9.06,78.89,10.67,4.57,0.0,4.54,38.35,0
-3.42,-5.41,-1.41,0.96,0.99,2.44,150.26,1.67,53.38,78.17,0.37,0.58,1.58,32.79,36.76,3.92,5.45,0.0,14.95,92.24,0
59.75,45.05,12.14,-2.45,-2.45,-3.07,60.32,,-23.85,14.94,-0.33,-0.25,0.75,59.75,-32.61,-183.2,,0.0,0.0,0.0,0
4.08,5.73,2.9,2.29,3.47,3.47,179.96,86.93,73.88,,0.29,0.41,1.41,4.08,28.85,14.13,,0.0,0.0,0.0,0
-8.45,-37.33,-3.16,0.21,0.79,1.2,136.31,49.12,92.35,42.15,0.77,3.42,4.42,21.34,77.37,-5.55,2.7,6.37,11.16,69.24,0
26.07,,27.43,,,,382.97,68.71,0.0,39.33,0.0,,,44.82,0.0,,0.0,0.0,19.72,32.36,0
0.31,0.7,0.13,0.01,0.77,2.11,156.06,41.12,41.64,73.85,0.55,1.23,2.23,31.19,55.25,29.79,2.57,8.22,13.24,57.35,0
-33.29,-61.08,,1.44,1.44,1.44,,,,,0.45,0.83,1.83,-33.29,45.5,-52.91,1.97,0.0,,0.0,0
-5.6,-5.8,-2.68,28.63,28.63,29.94,78.57,,5.76,7.67,0.03,0.04,1.04,12.05,3.4,-164.71,,0.0,8.46,139.71,0
-8.26,-29.9,-2.35,0.31,0.42,1.26,103.39,7.22,65.86,56.02,0.66,2.4,3.62,57.46,72.38,7.97,1.56,0.0,18.67,84.97,0
5.35,25.43,11.58,16.51,19.16,19.57,788.2,78.58,36.88,15.37,0.19,0.89,4.75,5.51,78.97,33.39,4.71,0.0,0.35,2.32,0
2.86,41.86,1.43,0.02,0.3,0.36,181.92,46.58,167.64,9.78,0.93,13.65,14.65,61.09,93.17,7.64,0.12,0.0,29.11,89.06,0
8.98,23.7,5.68,0.27,0.69,1.05,230.37,57.78,136.23,49.75,0.62,1.64,2.64,24.85,62.1,19.37,1.09,0.0,10.04,50.92,0
9.94,30.56,2.39,0.27,1.01,2.19,87.34,23.53,31.86,38.11,0.67,2.07,3.07,47.84,67.47,24.15,3.31,29.29,9.09,64.05,0
19.61,34.83,15.22,0.26,0.76,2.17,282.55,60.84,121.24,174.02,0.44,0.78,1.78,25.33,43.71,48.37,10.25,0.0,4.44,17.55,0
7.32,22.97,2.79,0.01,0.12,0.88,138.6,10.61,89.58,72.01,0.68,2.14,3.14,15.59,68.14,24.69,0.84,2.74,3.15,27.49,0
-13.44,125.58,,0.0,0.0,0.0,,,,,1.11,-10.34,-9.34,-13.44,110.7,-12.14,-0.11,0.0,,0.0,0
10.34,12.41,4.45,0.23,0.6,5.39,156.73,9.27,24.96,121.17,0.17,0.2,1.2,21.83,16.66,138.49,6.33,0.0,4.94,23.88,0
0.0,,,0.0,0.81,0.95,150.11,119.75,147.92,20.08,1.0,,,16.17,100.0,2.77,0.01,0.0,6.67,40.49,0
49.51,402.28,29.38,0.14,0.28,0.97,215.98,26.11,187.32,130.57,0.88,7.12,8.12,49.51,87.69,61.14,0.82,0.0,0.0,0.0,0
34.34,-251.78,7.59,-0.01,0.84,1.43,80.43,44.65,52.43,31.14,1.14,-8.33,-7.33,64.87,113.64,30.8,5.09,0.0,6.75,44.42,0
13.14,16.92,4.76,1.91,3.65,4.44,131.73,4.88,28.96,23.29,0.22,0.29,1.29,30.27,22.3,58.94,59.16,0.0,6.2,50.08,0
17.28,88.08,12.09,0.31,0.35,1.09,197.95,8.61,200.3,149.3,0.8,4.1,5.1,44.22,80.38,22.32,1.81,0.0,18.84,53.67,0
2.17,3.11,1.22,1.64,1.81,3.29,204.52,9.8,25.57,89.57,0.3,0.43,1.43,18.63,30.11,15.58,27.83,16.91,9.25,68.23,0
8.16,2197.36,3.28,0.45,0.82,1.01,146.47,53.28,142.79,27.44,1.0,268.4,269.4,26.49,99.63,8.24,1.13,0.0,7.38,71.67,0
0.0,,,0.1,0.73,0.89,131.84,80.93,127.91,20.38,1.0,,,23.49,100.0,3.86,0.01,0.0,8.51,67.65,0
1.96,-21.22,0.7,0.0,0.72,0.88,130.19,100.23,139.61,21.98,1.09,-11.85,-10.85,26.06,109.21,2.42,-1.85,0.0,8.62,63.38,0
7.88,14.62,12.16,0.89,2.1,2.18,561.92,307.94,255.41,18.42,0.46,0.85,1.86,11.81,46.11,17.11,,0.0,6.07,28.57,0
10.68,35.01,4.66,0.64,1.5,1.5,158.83,83.68,97.85,0.56,0.69,2.28,3.28,57.28,69.5,18.86,6.17,0.0,20.33,73.86,0
0.14,0.34,0.06,0.14,0.24,0.54,167.01,6.29,40.87,19.85,0.58,1.4,2.4,26.52,58.34,11.84,0.75,17.35,12.1,77.14,0
-4.6,-12.44,-0.83,1.04,1.55,1.59,66.05,21.02,41.17,1.51,0.63,1.7,2.7,6.32,63.02,-7.3,,0.0,1.98,154.43,0
54.99,73.62,27.91,2.29,5.35,5.35,184.78,100.59,33.47,0.0,0.21,0.28,1.34,106.65,25.32,267.69,,0.0,26.23,44.94,0
5.81,13.21,1.72,0.48,0.57,1.15,107.51,4.91,54.71,32.22,0.56,1.27,2.27,43.39,56.02,14.88,1.12,0.0,11.1,83.06,0
19.17,90.71,11.76,0.34,0.68,1.26,223.27,57.89,168.79,99.93,0.79,3.73,4.73,25.01,78.87,29.86,7.44,0.0,3.58,16.2,0
22.07,29.85,8.88,0.32,2.55,3.95,146.46,79.33,35.67,50.86,0.26,0.35,1.35,50.0,26.08,97.38,32.28,0.0,11.24,46.93,0
8.44,75.71,1.87,0.23,0.6,1.09,80.76,22.97,61.53,30.59,0.89,7.97,8.97,25.11,88.86,18.6,1.62,0.0,3.7,47.0,0
10.84,37.69,2.67,0.93,0.97,1.12,89.53,3.6,76.86,11.51,0.9,3.13,3.48,29.22,71.23,17.72,15.76,2.94,4.52,46.37,0
-12.9,6.37,-16.67,1.02,1.53,1.53,470.32,74.42,145.26,0.0,3.02,-1.49,-0.49,4.45,302.65,-1.19,1.31,0.0,22.41,49.03,0
-3.97,-15.78,-3.74,0.67,0.83,0.83,342.64,41.05,253.51,,0.75,2.97,3.97,-3.97,74.81,11.54,0.67,0.0,0.0,0.0,0
-0.02,-0.02,-0.14,49.47,52.13,52.13,2597.12,54.19,20.33,,0.15,0.17,1.17,5.15,14.77,20.49,1.69,0.0,36.91,60.89,0
-0.06,-0.06,,,,,,,,,0.0,0.0,1.0,-0.06,0.0,,,0.0,,0.0,0
20.3,51.79,4.36,0.28,0.41,1.21,65.94,6.01,46.99,38.47,0.61,1.55,2.55,36.57,60.8,45.84,1.73,0.0,3.49,32.49,0
-3.55,-4.67,-49.11,4.12,4.16,4.18,5029.12,52.1,1191.22,16.02,0.24,0.31,1.31,-3.55,23.95,-14.84,,0.0,0.0,0.0,0
-6.84,-86.15,-1.07,0.09,0.83,1.1,57.02,37.29,50.26,13.53,0.92,11.6,12.6,35.01,92.06,-7.11,3.79,0.0,6.55,113.46,0
3.16,3.16,16.31,,,,943.32,,,,,,1.0,3.16,0.0,,5.63,0.0,0.0,0.0,0
20.17,60.79,29.09,4.57,4.57,6.08,525.04,0.0,75.37,115.45,0.67,2.01,3.01,32.34,66.82,36.02,7.3,0.0,17.56,25.39,0
3.01,3.64,7.12,0.95,1.15,1.15,861.54,27.36,140.91,0.08,0.18,0.21,1.21,4.88,17.5,17.18,1.19,0.0,4.43,23.06,0
1.29,4.4,2.08,0.15,0.5,0.83,584.38,139.79,404.2,134.16,0.71,2.4,3.4,5.66,70.55,3.71,0.72,0.0,7.01,52.0,0
-79.79,105.59,-32.25,0.08,0.47,0.54,147.13,42.22,108.79,7.82,1.76,-2.32,-1.32,-9.9,175.57,-40.29,0.39,0.0,28.25,2050.21,0
35.93,79.49,8.68,0.17,1.24,1.88,87.91,49.42,46.29,29.99,0.55,1.21,2.21,52.86,54.8,65.56,,0.0,4.09,27.49,0
8.62,26.71,2.8,0.15,0.31,1.41,118.45,12.0,37.9,80.57,0.68,2.1,3.1,44.67,67.72,21.8,3.46,35.03,11.73,68.22,0
-29.5,-251.08,-28.71,0.05,0.05,1.13,354.29,0.0,308.93,339.4,0.88,7.51,8.51,-7.95,88.25,-33.42,,0.0,20.97,-413.35,0
0.29,0.33,0.64,4.16,4.16,4.17,793.85,,97.29,0.4,0.12,0.14,1.14,0.29,12.39,89.03,1.83,0.0,0.0,0.0,0
2.98,21.94,0.38,0.36,1.21,1.21,46.72,0.37,38.05,0.0,0.86,6.36,7.36,2.98,86.4,3.45,,0.0,0.0,0.0,0
-0.94,-2.61,-0.63,0.06,0.16,0.6,242.64,0.47,81.45,44.08,0.64,1.78,2.78,27.03,63.97,11.38,0.77,18.23,18.64,94.01,0
6.48,23.55,6.89,0.27,1.17,1.41,387.27,239.49,263.71,63.9,0.72,2.64,3.64,21.38,72.5,19.21,11.36,0.0,15.86,49.17,0
-2.71,-2.75,,56.84,57.04,57.04,,,,,0.02,0.02,1.02,-2.71,1.75,-154.78,,0.0,,0.0,0
0.38,3.68,1.45,0.11,0.14,0.15,1384.75,41.97,1227.62,11.99,0.9,8.69,9.69,10.32,89.68,0.42,0.12,0.0,37.81,58.81,0
4.63,37.17,1.55,0.08,0.08,0.13,121.94,0.15,104.62,5.25,0.87,7.01,8.03,17.96,87.55,6.26,0.14,0.0,4.47,68.88,0
8.97,10.14,3.83,-7.47,-8.52,-8.66,155.17,0.0,-17.7,2.42,0.12,0.13,1.13,8.97,11.54,77.79,,0.0,0.0,0.0,0
0.0,0.0,,,,,99.63,53.1,,15.2,0.65,1.85,2.85,22.7,64.86,2.61,1.17,0.0,6.21,60.19,0
5.69,34.4,1.42,0.42,0.9,1.16,90.57,30.98,64.43,16.93,0.83,5.04,6.04,37.14,83.45,13.51,2.01,0.0,7.83,59.61,0
0.0,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,0.0,,,0
4.51,40.87,2.19,0.96,1.56,1.66,176.55,50.14,80.03,8.55,0.89,8.07,9.07,17.53,88.97,13.61,0.75,2.4,6.32,46.71,0
2.57,81.91,0.79,0.06,0.55,0.66,111.77,50.6,103.07,11.47,0.97,30.86,31.88,12.88,96.86,6.49,0.11,0.0,3.16,57.76,0
0.83,6.45,0.21,0.24,0.66,1.13,92.84,33.38,79.41,37.59,0.87,6.79,7.79,26.94,87.16,2.78,8.09,0.0,6.66,84.65,0
5.41,56.85,0.53,0.06,0.09,1.02,35.55,0.92,31.25,29.46,0.9,9.52,10.52,121.42,90.49,23.15,1.41,0.0,11.33,77.87,0
-4.15,-13.8,-1.39,0.12,0.48,1.92,122.08,19.11,51.9,75.81,0.7,2.33,3.33,15.4,69.97,-1.17,3.34,0.0,6.56,97.15,0
-14.13,-20.05,-5.28,1.75,2.7,3.32,135.95,35.33,37.04,23.1,0.3,0.42,1.42,37.11,29.54,-2.96,10.93,0.0,19.14,92.45,0
18.42,56.1,6.49,0.06,0.36,1.45,128.19,25.7,52.18,93.87,0.67,2.05,3.05,31.92,67.17,29.56,14.38,25.82,4.75,33.17,0
3.27,56.39,0.22,1.06,1.06,1.06,24.95,0.06,23.25,0.0,0.94,16.23,17.23,3.27,94.2,3.47,,0.0,0.0,0.0,0
-34.26,-34.26,-1635.9,,,,11172.0,812.31,0.0,0.0,0.0,0.0,1.0,-34.26,0.0,,,0.0,0.0,0.0,0
1.39,26.44,1.47,0.08,0.39,0.62,386.04,78.05,248.43,57.73,0.95,18.08,19.09,10.53,94.76,2.76,0.58,0.0,9.7,93.78,0
0.66,8.04,0.23,0.15,0.41,1.08,54.89,2.12,101.62,68.66,0.92,11.09,12.09,1.3,91.73,2.71,1.57,0.0,0.22,14.03,0
0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,0
37.28,70.78,18.01,1.02,1.81,1.85,167.1,44.6,56.31,2.2,0.47,0.9,1.9,41.76,47.33,116.76,1.69,0.0,2.16,4.51,0
-3.48,-165.85,-3.05,0.01,0.01,0.83,318.32,0.57,306.53,255.47,0.98,46.6,47.61,10.64,97.9,1.79,0.12,0.0,12.35,81.27,0
2.96,28.21,0.58,0.04,0.23,0.4,71.43,12.0,30.75,10.62,0.9,8.53,9.53,8.98,89.51,11.39,0.17,45.85,1.18,27.34,0
-12.36,-30.08,-52.19,0.2,1.43,1.44,1537.31,492.14,177.39,4.78,0.59,1.43,2.43,-8.78,58.92,-10.52,0.85,14.76,15.09,-328.14,0
-28.09,-34.68,-30.06,1.88,1.88,5.25,314.59,,73.23,250.01,0.19,0.23,1.23,-28.09,19.01,-147.76,,0.0,0.0,0.0,0
20.79,82.83,2.13,0.3,0.33,0.94,37.33,0.88,26.34,16.25,0.75,2.98,3.98,185.47,74.9,38.91,3.61,0.01,16.89,77.28,0
-0.48,-7.18,-0.57,0.13,1.04,1.04,431.79,361.58,399.33,,0.93,14.04,15.04,9.56,93.35,2.28,2.2,0.0,11.9,80.32,0
10.28,54.11,1.27,0.27,1.21,1.23,45.03,33.95,36.07,1.02,0.81,4.26,5.26,15.07,81.0,12.7,,0.0,0.59,27.02,0
38.47,50.79,2.0,3.32,3.6,4.94,18.9,0.21,2.74,3.73,0.24,0.32,1.32,52.44,24.26,187.74,2.81,0.0,0.73,20.01,0
-0.22,7.03,-0.07,0.03,0.44,0.89,112.87,46.26,113.77,51.53,1.03,-33.07,-32.07,2.1,103.12,-0.21,-0.27,0.0,0.72,-182.13,0
11.31,17.12,13.23,1.75,2.94,2.94,425.93,170.89,142.95,0.0,0.34,0.51,1.51,41.88,33.94,33.32,,0.0,35.78,67.78,0
0.07,0.67,0.02,0.12,0.16,0.72,117.72,3.97,101.74,58.22,0.89,7.95,8.95,40.04,88.83,12.04,0.31,0.0,12.93,81.57,0
9.93,32.89,9.05,0.28,0.36,0.45,331.78,17.96,208.39,18.23,0.7,2.31,3.31,29.1,69.82,19.01,0.45,4.16,17.48,55.52,0
1.63,23.8,0.29,0.02,0.09,0.47,63.84,3.56,54.94,21.5,0.93,13.62,14.62,34.7,93.16,16.78,0.22,0.0,5.8,66.7,0
4.29,30.52,5.51,0.82,1.11,1.11,467.36,115.69,396.48,2.29,0.86,6.12,7.12,25.17,85.95,6.75,3.29,0.0,26.81,66.24,0
9.55,20.55,,0.46,0.69,0.99,,,,,0.54,1.15,2.15,16.39,53.54,24.71,1.0,,,21.83,0
10.2,56.97,3.64,0.73,0.73,1.05,129.97,0.23,75.42,24.95,0.82,4.59,5.59,22.61,82.1,13.94,1.34,0.0,4.43,49.78,0
0.5,1.62,0.17,0.01,0.43,1.49,121.0,25.51,72.12,77.49,0.69,2.25,3.25,23.64,69.26,4.91,4.46,0.0,7.69,75.2,0
14.45,62.34,4.38,0.02,0.88,1.27,110.28,72.13,83.23,32.9,0.77,3.31,4.31,27.65,76.82,22.6,9.13,0.0,4.0,50.98,0
5.95,57.62,1.34,0.0,0.96,1.26,82.11,33.67,35.11,10.7,0.86,8.35,9.68,82.58,89.67,33.11,0.27,0.0,17.29,68.78,0
2.38,2.91,2.55,1.63,2.13,3.35,390.62,18.98,67.77,83.54,0.18,0.22,1.22,73.31,18.11,91.24,2.0,0.0,76.11,80.24,0
0.48,1.15,0.14,0.06,0.36,0.88,107.62,14.06,41.76,24.49,0.58,1.41,2.42,45.26,58.62,11.82,0.76,8.02,13.24,83.55,0
0.0,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,0.0,,,0
-1.58,-1.58,-112.82,,,,25993.33,,,,,,1.0,-1.58,0.0,,,0.0,0.0,0.0,0
0.0,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,0.0,,,0
-2.56,-2.58,,93.64,93.64,93.64,,,,,0.01,0.01,1.01,-2.56,1.07,-239.39,,0.0,,0.0,0
-4.51,-42.6,-10.28,0.14,0.59,1.1,829.91,321.44,733.34,380.88,0.89,8.45,9.45,-4.51,89.41,-5.04,,0.0,0.0,0.0,0
22.83,96.26,8.81,0.18,0.71,0.83,140.52,56.15,105.39,12.68,0.76,3.22,4.22,34.47,76.28,33.23,0.64,0.0,4.5,29.7,0
-62.88,-73.15,-45.13,6.79,7.12,7.12,261.23,12.23,36.27,0.0,0.14,0.16,1.16,-62.88,14.04,-447.91,,0.0,0.0,0.0,0
13.95,21.1,7.74,0.31,1.34,2.74,201.81,69.73,67.45,95.54,0.34,0.51,1.51,25.32,33.86,59.14,9.24,0.0,6.3,32.38,0
-5.43,-5.6,,,,,,,,,0.03,0.03,1.03,-5.43,2.96,-183.33,,0.0,,0.0,0
-28.12,54.82,-13.72,0.07,-0.12,-0.06,177.6,-32.36,171.48,10.29,1.51,-2.95,-1.95,123.94,151.3,2.22,-0.48,0.0,74.19,-210.25,0
5.03,68.09,1.19,0.16,0.86,1.07,86.2,54.86,78.08,17.1,0.93,12.53,13.53,26.6,92.61,6.13,5.08,0.0,5.11,65.88,0
6.89,19.05,4.05,0.23,1.5,1.5,213.82,161.84,134.98,,0.64,1.76,2.76,8.5,63.83,13.32,8.43,0.0,0.95,11.52,0
16.95,75.24,7.79,0.45,0.79,0.79,167.4,43.37,127.88,,0.77,3.44,4.44,17.2,77.48,62.22,0.58,0.0,0.12,0.41,0
32.25,35.83,23.43,5.88,10.02,10.02,264.44,108.04,26.09,0.0,0.1,0.11,1.11,32.25,9.98,323.31,,0.0,0.0,0.0,0
-128.4,-211.53,-71.76,2.87,3.17,3.17,203.43,9.06,29.6,0.0,0.39,0.65,1.65,74.24,39.3,-308.37,1.14,0.0,113.25,242.55,0
6.11,6.12,18.3,,,,625.88,0.0,0.0,0.0,0.0,0.0,1.0,21.73,0.07,8500.0,,0.0,46.77,71.11,0
-1.54,-1.59,-5.63,48.46,73.19,73.19,1331.48,428.7,17.33,0.0,0.02,0.02,1.03,16.75,3.13,16.16,26.64,0.0,66.89,97.06,0
30.58,43.07,38.71,3.3,3.45,3.45,460.84,19.06,132.18,,0.29,0.41,1.41,46.62,29.01,105.41,,0.0,20.31,29.54,0
-43.76,-1873.78,-6.93,0.27,0.34,1.01,57.64,4.05,55.36,37.36,0.98,41.82,42.82,57.72,97.66,-44.81,,0.0,16.07,154.86,0
20.39,24.86,6.51,1.71,10.25,17.11,116.28,47.7,5.58,38.81,0.18,0.22,1.22,49.06,18.0,145.39,5.82,0.0,9.16,47.25,0
-11.75,74.27,-7.13,-0.02,-0.01,0.85,220.83,0.74,252.95,222.67,1.16,-7.32,-6.32,3.84,115.82,-7.59,,0.0,9.46,73.73,0
0.0,0.0,,0.57,0.6,1.02,,,,,0.98,63.66,64.66,0.0,98.45,0.0,,0.0,,,0
-2.65,-5691.11,-3.03,0.03,0.58,6.49,416.22,28.96,33.5,314.74,1.0,2144.56,2145.56,-1.72,99.95,7.46,5.62,6.34,1.06,9.23,0
5.59,14.1,2.19,0.17,1.49,1.49,142.84,112.9,85.24,,0.6,1.52,2.52,9.03,60.35,9.26,4.01,0.0,1.35,32.7,0
0.51,2.6,0.14,0.05,1.03,1.26,96.83,72.3,73.86,17.41,0.8,4.08,5.08,47.94,80.31,1.86,10.43,0.0,12.62,93.54,0
0.06,1.11,0.09,0.12,0.45,0.45,515.41,158.23,481.82,0.01,0.95,17.29,18.29,2.83,94.53,4.08,0.1,0.0,3.92,41.7,0
-29.71,-29.71,,,,,,,,,0.0,0.0,1.0,-4.12,0.0,,,0.0,,-1082.0,0
4.38,30.51,4.21,0.0,0.55,0.89,350.0,148.15,268.32,92.2,0.86,5.96,6.96,11.16,85.64,23.33,0.47,0.0,6.52,29.61,0
17.06,26.16,10.53,8.32,8.32,40.39,224.63,,2.22,72.28,0.35,0.53,1.53,17.06,34.78,56.42,1.68,0.0,0.0,0.0,0
-53.47,104.04,-21.49,0.17,0.38,0.48,107.29,45.84,211.09,21.09,1.51,-2.95,-1.95,48.26,151.39,-33.74,-1.74,0.0,40.88,195.87,0
6.66,10.79,4.77,1.45,2.01,3.28,260.67,10.94,40.1,51.4,0.26,0.42,1.62,16.91,38.3,68.98,1.45,0.0,7.34,35.7,0
21.74,91.79,8.0,0.74,1.09,1.3,133.95,27.57,79.27,17.25,0.76,3.22,4.22,32.8,76.31,31.11,1.81,0.0,4.07,28.59,0
20.77,93.91,7.05,0.24,0.97,1.1,123.57,62.0,85.22,10.91,0.78,3.52,4.52,28.28,77.88,34.89,1.32,0.0,2.55,19.02,0
1.86,6.8,0.46,0.03,1.23,1.35,89.52,76.57,63.98,7.54,0.73,2.66,3.66,42.59,72.7,6.25,10.35,0.0,10.02,80.49,0
-113.18,-113.18,-81.77,,,,262.99,,,,,,1.0,-113.18,0.0,,,0.0,0.0,0.0,0
54.96,59.52,23.77,4.15,7.32,12.6,157.43,36.95,11.65,62.23,0.08,0.08,1.08,57.58,7.66,799.7,19.31,0.0,1.13,3.33,0
37.85,53.69,30.48,1.52,1.52,1.52,293.05,,84.5,,0.29,0.42,1.42,37.85,29.49,297.58,1.29,0.0,0.0,0.0,0
4.13,4.64,1.99,8.79,9.18,9.18,175.31,7.36,18.9,0.0,0.11,0.12,1.12,4.13,10.9,37.92,,0.0,0.0,0.0,0
16.29,56.26,3.43,0.96,1.14,1.41,70.62,9.7,53.91,14.71,0.71,2.45,3.45,16.29,71.04,22.94,,0.0,0.0,0.0,0
6.44,65.77,226.75,1.67,2.16,2.16,12818.43,2073.93,4259.85,0.0,0.9,9.21,10.21,6.44,90.21,13.02,2.41,0.0,0.0,0.0,0
-13.2,-31.4,-25.25,0.15,1.38,1.74,696.13,485.01,395.26,146.57,0.58,1.38,2.38,-1.84,57.95,-22.79,,0.0,21.74,-654.35,0
